 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
244.313,367.557,38.1757,304.837,363.58,18.7478,248.878,528.02,51.4821,259.013,455.482,43.2953,297.942,457.312,32.699,302.235,541.832,44.396,,,,299.789,624.352,10.7043,270.536,612.854,94.4811,250.864,634.894,149.435,233.775,647.593,211.387,248.182,698.982,193.731,262.21,675.898,138.02,279.366,654.6,76.8958,186.301,750.017,309.144,179.856,646.606,274.707,181.321,694.577,318.659,-58.7322,607.158,272.159,-56.685,622.69,298.529,-14.6235,619.424,297.589,-16.851,604.642,268.502
244.314,367.558,38.1758,304.839,363.581,18.7473,248.883,528.022,51.4786,259.016,455.483,43.2941,297.945,457.313,32.697,302.239,541.833,44.3928,,,,299.794,624.352,10.7007,270.541,612.853,94.4756,250.871,634.894,149.429,233.78,647.592,211.38,248.188,698.982,193.725,262.217,675.898,138.015,279.373,654.6,76.8931,186.306,750.022,309.139,179.861,646.61,274.704,181.326,694.582,318.656,-58.7301,607.166,272.165,-56.6837,622.698,298.535,-14.6229,619.428,297.595,-16.8489,604.649,268.509
244.315,367.559,38.1758,304.842,363.582,18.7468,248.887,528.024,51.4751,259.018,455.485,43.2929,297.948,457.314,32.695,302.242,541.833,44.3895,,,,299.8,624.352,10.697,270.546,612.853,94.47,250.877,634.894,149.422,233.785,647.592,211.373,248.193,698.982,193.719,262.224,675.897,138.01,279.38,654.601,76.8902,186.31,750.027,309.133,179.866,646.615,274.7,181.33,694.588,318.652,-58.7279,607.174,272.171,-56.6823,622.705,298.541,-14.6221,619.432,297.601,-16.8466,604.655,268.516
244.316,367.561,38.1758,304.844,363.583,18.7463,248.891,528.025,51.4715,259.02,455.486,43.2916,297.951,457.314,32.6929,302.246,541.834,44.386,,,,299.805,624.352,10.6929,270.551,612.853,94.4642,250.883,634.894,149.416,233.79,647.592,211.366,248.199,698.983,193.713,262.231,675.897,138.005,279.387,654.601,76.887,186.314,750.031,309.127,179.87,646.619,274.696,181.335,694.593,318.649,-58.7256,607.182,272.176,-56.6807,622.713,298.546,-14.6212,619.436,297.607,-16.8442,604.661,268.523
244.317,367.562,38.1758,304.847,363.584,18.7457,248.895,528.027,51.4677,259.022,455.487,43.2902,297.954,457.315,32.6907,302.25,541.834,44.3825,,,,299.81,624.351,10.6887,270.556,612.852,94.4584,250.889,634.894,149.409,233.795,647.592,211.36,248.204,698.983,193.707,262.237,675.897,137.999,279.394,654.601,76.8837,186.319,750.036,309.121,179.875,646.623,274.693,181.34,694.598,318.646,-58.7231,607.189,272.182,-56.6789,622.72,298.552,-14.6201,619.439,297.613,-16.8417,604.667,268.529
244.318,367.564,38.1758,304.849,363.585,18.7451,248.899,528.028,51.4638,259.025,455.488,43.2887,297.956,457.315,32.6885,302.253,541.835,44.3788,,,,299.815,624.351,10.6842,270.561,612.852,94.4524,250.895,634.894,149.403,233.8,647.592,211.353,248.209,698.983,193.701,262.243,675.896,137.994,279.401,654.601,76.8801,186.323,750.04,309.116,179.879,646.627,274.689,181.345,694.603,318.642,-58.7205,607.195,272.187,-56.6771,622.726,298.557,-14.6188,619.442,297.618,-16.839,604.673,268.535
244.319,367.565,38.1757,304.852,363.585,18.7444,248.903,528.03,51.4599,259.027,455.489,43.2871,297.959,457.316,32.6861,302.257,541.836,44.375,,,,299.82,624.351,10.6794,270.565,612.852,94.4464,250.901,634.894,149.396,233.805,647.592,211.346,248.214,698.984,193.695,262.249,675.896,137.988,279.407,654.601,76.8763,186.327,750.045,309.11,179.884,646.631,274.685,181.35,694.608,318.639,-58.7178,607.202,272.192,-56.675,622.732,298.562,-14.6174,619.445,297.623,-16.8362,604.679,268.541
244.32,367.566,38.1756,304.854,363.586,18.7437,248.907,528.031,51.4558,259.029,455.491,43.2854,297.962,457.316,32.6837,302.26,541.836,44.371,,,,299.825,624.35,10.6744,270.57,612.852,94.4402,250.907,634.894,149.389,233.809,647.592,211.339,248.219,698.984,193.689,262.255,675.896,137.983,279.414,654.602,76.8722,186.332,750.049,309.104,179.889,646.635,274.681,181.355,694.613,318.635,-58.715,607.208,272.197,-56.6728,622.738,298.567,-14.6158,619.448,297.628,-16.8333,604.684,268.547
244.321,367.567,38.1755,304.856,363.587,18.7429,248.911,528.033,51.4516,259.031,455.492,43.2836,297.965,457.317,32.6813,302.264,541.837,44.3669,,,,299.83,624.35,10.6692,270.575,612.851,94.4339,250.913,634.894,149.383,233.814,647.592,211.332,248.224,698.985,193.683,262.261,675.896,137.977,279.42,654.602,76.868,186.336,750.053,309.098,179.893,646.639,274.677,181.359,694.618,318.631,-58.712,607.214,272.202,-56.6705,622.744,298.571,-14.614,619.45,297.633,-16.8302,604.689,268.552
244.322,367.569,38.1754,304.859,363.587,18.7421,248.914,528.034,51.4473,259.033,455.493,43.2817,297.967,457.317,32.6787,302.267,541.837,44.3627,,,,299.834,624.35,10.6637,270.579,612.851,94.4276,250.918,634.895,149.376,233.819,647.593,211.325,248.229,698.985,193.677,262.267,675.896,137.971,279.426,654.602,76.8635,186.341,750.057,309.092,179.898,646.642,274.673,181.364,694.622,318.628,-58.7089,607.22,272.206,-56.668,622.749,298.576,-14.6121,619.452,297.638,-16.827,604.694,268.557
244.323,367.57,38.1752,304.861,363.588,18.7413,248.918,528.036,51.4429,259.036,455.494,43.2798,297.97,457.318,32.6761,302.27,541.838,44.3584,,,,299.839,624.349,10.6579,270.583,612.851,94.4211,250.924,634.895,149.369,233.823,647.593,211.318,248.234,698.986,193.67,262.272,675.896,137.965,279.432,654.603,76.8589,186.345,750.061,309.086,179.902,646.646,274.669,181.369,694.627,318.624,-58.7056,607.225,272.211,-56.6653,622.754,298.58,-14.61,619.453,297.642,-16.8237,604.698,268.562
244.325,367.571,38.175,304.863,363.588,18.7404,248.921,528.037,51.4384,259.038,455.495,43.2777,297.972,457.318,32.6734,302.273,541.838,44.3539,,,,299.843,624.349,10.652,270.588,612.851,94.4145,250.929,634.895,149.363,233.828,647.594,211.311,248.238,698.987,193.664,262.278,675.896,137.959,279.438,654.603,76.854,186.349,750.065,309.08,179.907,646.65,274.665,181.374,694.631,318.62,-58.7022,607.23,272.215,-56.6626,622.758,298.584,-14.6078,619.454,297.646,-16.8202,604.703,268.566
244.326,367.572,38.1748,304.866,363.589,18.7394,248.924,528.038,51.4338,259.04,455.496,43.2756,297.975,457.318,32.6706,302.277,541.839,44.3493,,,,299.848,624.348,10.6458,270.592,612.851,94.4078,250.935,634.896,149.356,233.832,647.594,211.304,248.243,698.988,193.658,262.283,675.896,137.953,279.443,654.603,76.8489,186.354,750.069,309.074,179.912,646.653,274.661,181.379,694.635,318.616,-58.6987,607.235,272.219,-56.6596,622.763,298.588,-14.6054,619.455,297.65,-16.8165,604.707,268.571
244.327,367.573,38.1746,304.868,363.589,18.7385,248.928,528.04,51.4291,259.042,455.497,43.2733,297.977,457.319,32.6678,302.28,541.839,44.3446,,,,299.852,624.348,10.6394,270.596,612.851,94.4009,250.94,634.896,149.349,233.837,647.595,211.297,248.248,698.989,193.651,262.288,675.896,137.947,279.449,654.603,76.8436,186.358,750.072,309.067,179.916,646.657,274.657,181.384,694.639,318.611,-58.695,607.239,272.222,-56.6565,622.766,298.591,-14.6028,619.456,297.653,-16.8128,604.71,268.575
244.328,367.574,38.1743,304.87,363.59,18.7374,248.931,528.041,51.4243,259.044,455.498,43.271,297.98,457.319,32.6649,302.283,541.84,44.3398,,,,299.856,624.347,10.6327,270.6,612.851,94.394,250.945,634.897,149.342,233.841,647.596,211.291,248.252,698.99,193.645,262.293,675.896,137.94,279.454,654.604,76.8381,186.362,750.076,309.061,179.921,646.66,274.653,181.389,694.643,318.607,-58.6913,607.243,272.225,-56.6533,622.77,298.595,-14.6001,619.456,297.656,-16.8089,604.714,268.578
244.33,367.575,38.174,304.872,363.59,18.7364,248.934,528.042,51.4194,259.047,455.499,43.2686,297.982,457.32,32.662,302.286,541.84,44.3349,,,,299.86,624.347,10.6258,270.604,612.851,94.387,250.95,634.898,149.336,233.846,647.597,211.284,248.257,698.991,193.638,262.298,675.897,137.934,279.46,654.604,76.8324,186.367,750.079,309.055,179.925,646.664,274.649,181.393,694.647,318.603,-58.6873,607.247,272.229,-56.6499,622.773,298.598,-14.5972,619.456,297.659,-16.8048,604.717,268.582
244.331,367.576,38.1737,304.875,363.591,18.7353,248.937,528.043,51.4144,259.049,455.5,43.2661,297.985,457.32,32.6589,302.288,541.841,44.3298,,,,299.864,624.346,10.6187,270.608,612.851,94.38,250.955,634.898,149.329,233.85,647.598,211.277,248.261,698.992,193.632,262.303,675.897,137.928,279.465,654.604,76.8265,186.371,750.082,309.048,179.93,646.667,274.645,181.398,694.651,318.598,-58.6833,607.25,272.232,-56.6463,622.776,298.601,-14.5941,619.455,297.662,-16.8006,604.72,268.585
244.333,367.577,38.1734,304.877,363.591,18.7342,248.939,528.044,51.4093,259.051,455.501,43.2635,297.987,457.321,32.6558,302.291,541.841,44.3246,,,,299.867,624.346,10.6114,270.612,612.851,94.3728,250.959,634.899,149.322,233.854,647.599,211.27,248.265,698.994,193.625,262.307,675.897,137.921,279.47,654.605,76.8203,186.376,750.085,309.042,179.935,646.67,274.641,181.403,694.654,318.593,-58.6791,607.254,272.234,-56.6426,622.779,298.604,-14.5909,619.455,297.665,-16.7963,604.723,268.588
244.334,367.578,38.173,304.879,363.591,18.7331,248.942,528.046,51.4041,259.053,455.502,43.2609,297.989,457.321,32.6527,302.294,541.842,44.3194,,,,299.871,624.345,10.6039,270.615,612.851,94.3655,250.964,634.9,149.315,233.858,647.6,211.263,248.27,698.995,193.618,262.311,675.898,137.914,279.475,654.605,76.814,186.38,750.088,309.036,179.939,646.673,274.636,181.408,694.658,318.589,-58.6748,607.257,272.237,-56.6387,622.781,298.606,-14.5875,619.454,297.667,-16.7918,604.725,268.59
244.335,367.579,38.1726,304.881,363.591,18.732,248.944,528.047,51.3989,259.055,455.503,43.2581,297.992,457.322,32.6495,302.296,541.842,44.314,,,,299.874,624.345,10.5962,270.619,612.851,94.3582,250.969,634.901,149.308,233.862,647.602,211.256,248.274,698.996,193.612,262.316,675.899,137.907,279.479,654.605,76.8076,186.385,750.091,309.029,179.944,646.676,274.632,181.413,694.661,318.584,-58.6703,607.259,272.239,-56.6347,622.782,298.608,-14.5839,619.452,297.669,-16.7872,604.727,268.593
244.337,367.579,38.1722,304.883,363.592,18.7309,248.947,528.048,51.3935,259.057,455.504,43.2553,297.994,457.322,32.6463,302.299,541.843,44.3085,,,,299.878,624.344,10.5883,270.622,612.852,94.3508,250.973,634.902,149.302,233.866,647.603,211.25,248.278,698.998,193.605,262.32,675.899,137.901,279.484,654.606,76.8009,186.389,750.094,309.023,179.949,646.679,274.628,181.418,694.664,318.579,-58.6657,607.261,272.241,-56.6305,622.784,298.611,-14.5802,619.45,297.671,-16.7825,604.729,268.595
244.338,367.58,38.1718,304.885,363.592,18.7297,248.949,528.049,51.3881,259.059,455.505,43.2524,297.996,457.323,32.643,302.301,541.843,44.303,,,,299.881,624.343,10.5802,270.626,612.852,94.3434,250.977,634.903,149.295,233.87,647.604,211.243,248.282,699,193.598,262.324,675.9,137.894,279.488,654.606,76.7941,186.394,750.096,309.016,179.953,646.682,274.623,181.423,694.667,318.574,-58.661,607.263,272.243,-56.6262,622.785,298.612,-14.5763,619.448,297.672,-16.7776,604.731,268.597
244.339,367.581,38.1713,304.887,363.592,18.7286,248.951,528.05,51.3827,259.06,455.506,43.2495,297.998,457.323,32.6396,302.304,541.844,44.2973,,,,299.884,624.343,10.572,270.629,612.852,94.3359,250.981,634.904,149.288,233.874,647.606,211.236,248.286,699.001,193.591,262.327,675.901,137.887,279.493,654.606,76.7871,186.398,750.099,309.009,179.958,646.685,274.619,181.428,694.67,318.569,-58.6561,607.265,272.244,-56.6217,622.786,298.614,-14.5723,619.446,297.674,-16.7725,604.732,268.598
244.341,367.581,38.1708,304.889,363.592,18.7274,248.953,528.051,51.3772,259.062,455.507,43.2465,298,457.324,32.6362,302.306,541.844,44.2916,,,,299.887,624.342,10.5636,270.632,612.852,94.3283,250.985,634.905,149.281,233.878,647.607,211.229,248.29,699.003,193.584,262.331,675.902,137.88,279.497,654.607,76.7799,186.403,750.101,309.003,179.963,646.688,274.614,181.433,694.673,318.563,-58.6511,607.267,272.246,-56.6171,622.786,298.616,-14.568,619.443,297.675,-16.7674,604.733,268.599
244.342,367.582,38.1703,304.89,363.593,18.7263,248.955,528.052,51.3716,259.064,455.508,43.2434,298.001,457.324,32.6328,302.308,541.845,44.2857,,,,299.889,624.341,10.5551,270.635,612.853,94.3207,250.989,634.906,149.274,233.882,647.609,211.223,248.293,699.005,193.578,262.334,675.902,137.872,279.501,654.607,76.7726,186.407,750.103,308.996,179.967,646.69,274.609,181.438,694.676,318.558,-58.646,607.268,272.247,-56.6123,622.786,298.617,-14.5636,619.44,297.676,-16.762,604.734,268.6
244.343,367.583,38.1697,304.892,363.593,18.7251,248.957,528.053,51.366,259.066,455.509,43.2403,298.003,457.324,32.6294,302.31,541.846,44.2799,,,,299.892,624.341,10.5464,270.638,612.853,94.3131,250.993,634.908,149.267,233.885,647.611,211.216,248.297,699.007,193.571,262.338,675.904,137.865,279.504,654.607,76.7652,186.412,750.105,308.989,179.972,646.693,274.605,181.443,694.678,318.552,-58.6407,607.269,272.248,-56.6073,622.786,298.618,-14.5591,619.437,297.676,-16.7565,604.735,268.601
244.344,367.583,38.1691,304.894,363.593,18.724,248.958,528.054,51.3603,259.067,455.51,43.2371,298.005,457.325,32.6259,302.311,541.846,44.2739,,,,299.894,624.34,10.5376,270.641,612.854,94.3054,250.997,634.909,149.261,233.889,647.613,211.209,248.301,699.009,193.564,262.341,675.905,137.858,279.508,654.608,76.7576,186.416,750.107,308.982,179.977,646.695,274.6,181.447,694.68,318.547,-58.6352,607.269,272.249,-56.6022,622.786,298.619,-14.5543,619.433,297.676,-16.7509,604.735,268.601
244.346,367.584,38.1685,304.895,363.593,18.7229,248.96,528.054,51.3547,259.069,455.511,43.2339,298.006,457.326,32.6224,302.313,541.847,44.2679,,,,299.896,624.339,10.5287,270.644,612.854,94.2977,251.001,634.91,149.254,233.893,647.615,211.203,248.304,699.011,193.557,262.344,675.906,137.851,279.511,654.608,76.7499,186.421,750.109,308.975,179.982,646.698,274.595,181.452,694.683,318.541,-58.6296,607.269,272.249,-56.5969,622.785,298.619,-14.5494,619.429,297.676,-16.7451,604.735,268.601
244.347,367.584,38.1679,304.897,363.593,18.7218,248.961,528.055,51.349,259.07,455.511,43.2306,298.008,457.326,32.6189,302.315,541.847,44.2618,,,,299.898,624.339,10.5197,270.646,612.855,94.2901,251.004,634.912,149.247,233.896,647.617,211.196,248.308,699.013,193.55,262.347,675.907,137.843,279.514,654.609,76.742,186.426,750.11,308.969,179.986,646.7,274.59,181.457,694.685,318.535,-58.6239,607.269,272.249,-56.5914,622.783,298.62,-14.5443,619.425,297.676,-16.7392,604.735,268.601
244.348,367.585,38.1673,304.898,363.593,18.7207,248.962,528.056,51.3433,259.071,455.512,43.2273,298.009,457.327,32.6153,302.316,541.848,44.2557,,,,299.9,624.338,10.5106,270.649,612.855,94.2824,251.008,634.913,149.24,233.9,647.619,211.19,248.312,699.015,193.543,262.35,675.908,137.836,279.517,654.609,76.7341,186.43,750.112,308.962,179.991,646.702,274.585,181.462,694.686,318.529,-58.618,607.269,272.249,-56.5858,622.782,298.62,-14.5391,619.42,297.676,-16.7331,604.735,268.601
