 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
242.916,406.724,37.8026,301.323,404.395,13.2829,246.343,565.661,47.7638,257.807,494.7,40.2334,295.831,496.678,25.671,298.746,580.61,37.4007,,,,292.256,663.095,5.20365,266.146,642.038,88.3472,247.38,656.254,146.326,230.302,662.724,210.966,244.689,714.609,197.154,256.937,697.997,138.526,272.888,685.271,75.0807,180.259,757.404,311.468,178.602,654.162,278.374,177.458,702.671,322.447,-64.1252,610.966,274.727,-61.0798,627.316,300.473,-19.2639,622.92,299.087,-22.3706,606.783,270.449
242.917,406.726,37.7997,301.324,404.394,13.2784,246.347,565.664,47.7357,257.812,494.703,40.2188,295.836,496.678,25.6582,298.751,580.612,37.3765,,,,292.266,663.093,5.16636,266.143,642.023,88.2955,247.384,656.224,146.274,230.312,662.679,210.909,244.693,714.57,197.108,256.946,697.973,138.487,272.899,685.259,75.0435,180.287,757.353,311.44,178.619,654.115,278.309,177.492,702.618,322.397,-64.0941,610.922,274.713,-61.0514,627.271,300.461,-19.2358,622.885,299.078,-22.3354,606.754,270.435
242.918,406.728,37.7968,301.325,404.393,13.2741,246.35,565.667,47.7076,257.816,494.705,40.204,295.841,496.677,25.6452,298.756,580.615,37.3521,,,,292.274,663.091,5.12899,266.14,642.008,88.2443,247.387,656.195,146.223,230.322,662.636,210.853,244.696,714.531,197.063,256.954,697.949,138.449,272.909,685.247,75.0062,180.314,757.303,311.413,178.635,654.069,278.246,177.525,702.566,322.348,-64.0638,610.88,274.7,-61.0237,627.227,300.45,-19.2084,622.852,299.07,-22.3009,606.726,270.421
242.919,406.73,37.7938,301.325,404.392,13.2698,246.352,565.671,47.6796,257.819,494.708,40.1891,295.845,496.677,25.6321,298.76,580.618,37.3277,,,,292.282,663.089,5.09156,266.136,641.994,88.1936,247.39,656.167,146.172,230.332,662.593,210.798,244.7,714.494,197.018,256.962,697.926,138.411,272.919,685.236,74.969,180.341,757.256,311.385,178.652,654.024,278.184,177.558,702.515,322.3,-64.034,610.84,274.687,-60.9965,627.185,300.439,-19.1816,622.82,299.061,-22.2672,606.7,270.407
242.92,406.733,37.7906,301.326,404.391,13.2656,246.354,565.674,47.6517,257.823,494.711,40.1742,295.849,496.677,25.6188,298.763,580.62,37.3031,,,,292.289,663.087,5.05406,266.133,641.979,88.1432,247.393,656.14,146.122,230.342,662.552,210.744,244.703,714.458,196.974,256.97,697.903,138.373,272.928,685.225,74.9318,180.368,757.209,311.359,178.668,653.981,278.124,177.59,702.466,322.254,-64.005,610.802,274.675,-60.97,627.145,300.429,-19.1554,622.789,299.054,-22.2343,606.675,270.395
242.921,406.735,37.7874,301.327,404.39,13.2614,246.355,565.677,47.6239,257.826,494.714,40.1592,295.853,496.677,25.6054,298.766,580.623,37.2784,,,,292.295,663.086,5.0165,266.129,641.966,88.0934,247.396,656.114,146.073,230.352,662.512,210.691,244.706,714.423,196.931,256.978,697.881,138.335,272.937,685.215,74.8947,180.394,757.165,311.333,178.684,653.94,278.066,177.621,702.419,322.208,-63.9766,610.766,274.663,-60.944,627.106,300.419,-19.1298,622.76,299.046,-22.2021,606.652,270.383
242.922,406.737,37.784,301.328,404.39,13.2574,246.356,565.68,47.5961,257.828,494.717,40.1441,295.856,496.678,25.5918,298.768,580.626,37.2536,,,,292.301,663.084,4.97888,266.125,641.953,88.044,247.399,656.089,146.025,230.362,662.474,210.639,244.71,714.389,196.888,256.986,697.86,138.298,272.945,685.205,74.8576,180.42,757.122,311.307,178.699,653.9,278.008,177.652,702.373,322.164,-63.9489,610.731,274.652,-60.9187,627.07,300.409,-19.1049,622.733,299.039,-22.1707,606.63,270.371
242.923,406.74,37.7806,301.328,404.389,13.2534,246.357,565.683,47.5684,257.831,494.72,40.1289,295.859,496.678,25.5781,298.769,580.63,37.2286,,,,292.305,663.082,4.94119,266.121,641.94,87.9951,247.402,656.064,145.977,230.372,662.436,210.588,244.713,714.356,196.846,256.993,697.839,138.261,272.953,685.195,74.8206,180.446,757.08,311.282,178.715,653.861,277.952,177.682,702.328,322.121,-63.9218,610.699,274.641,-60.8939,627.035,300.4,-19.0807,622.707,299.033,-22.1401,606.61,270.36
242.923,406.742,37.777,301.329,404.389,13.2494,246.357,565.686,47.5408,257.833,494.723,40.1137,295.862,496.679,25.5643,298.77,580.633,37.2036,,,,292.309,663.081,4.90345,266.116,641.928,87.9466,247.404,656.041,145.929,230.382,662.4,210.538,244.716,714.325,196.805,257,697.82,138.224,272.96,685.186,74.7835,180.471,757.04,311.257,178.73,653.824,277.898,177.712,702.286,322.079,-63.8954,610.668,274.631,-60.8697,627.003,300.391,-19.057,622.683,299.027,-22.1102,606.591,270.349
