 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
149.503,211.887,20.0968,219.702,208.93,5.84217,201.787,354.654,58.546,194.636,322.188,55.0083,241.453,313.843,28.1332,240.667,377.135,52.4731,179.291,454.072,-6.36238,251.366,452.604,38.5836,215.154,462.168,142.923,204.306,476.945,193.607,193.603,485.886,250.894,211.483,532.521,242.024,216.962,514.305,186.727,227.441,492.926,128.344,146.529,584.164,328.411,132.835,491.872,288.492,133.63,525.288,336.716,-44.0397,477.164,238.985,-42.1144,490.17,264.73,-0.103787,482.733,265.481,-2.63799,470.232,239.129,,,,,,
149.502,211.885,20.0968,219.702,208.93,5.84339,201.785,354.653,58.5494,194.633,322.187,55.0112,241.45,313.842,28.1347,240.664,377.134,52.4781,179.294,454.063,-6.34716,251.362,452.604,38.5924,215.144,462.164,142.926,204.296,476.934,193.607,193.586,485.87,250.893,211.469,532.505,242.027,216.951,514.295,186.729,227.432,492.922,128.349,146.52,584.144,328.416,132.814,491.857,288.487,133.613,525.265,336.715,-44.0401,477.16,238.989,-42.1148,490.165,264.736,-0.10546,482.724,265.485,-2.63952,470.227,239.132,,,,,,
149.501,211.884,20.0969,219.701,208.929,5.84454,201.783,354.651,58.5526,194.631,322.186,55.0139,241.448,313.841,28.1362,240.661,377.133,52.4829,179.298,454.053,-6.33326,251.357,452.605,38.6007,215.135,462.159,142.928,204.285,476.923,193.607,193.57,485.855,250.892,211.456,532.489,242.029,216.939,514.285,186.73,227.424,492.918,128.354,146.511,584.124,328.421,132.795,491.841,288.481,133.595,525.242,336.714,-44.0403,477.157,238.993,-42.115,490.16,264.741,-0.106993,482.716,265.488,-2.64092,470.222,239.135,,,,,,
149.5,211.883,20.097,219.701,208.928,5.84563,201.781,354.65,58.5555,194.629,322.185,55.0164,241.445,313.84,28.1375,240.659,377.132,52.4873,179.302,454.044,-6.32067,251.352,452.605,38.6086,215.127,462.155,142.93,204.275,476.913,193.606,193.553,485.84,250.89,211.443,532.474,242.032,216.928,514.275,186.731,227.416,492.915,128.359,146.502,584.105,328.425,132.775,491.826,288.475,133.579,525.219,336.714,-44.0405,477.154,238.996,-42.1151,490.155,264.746,-0.108385,482.708,265.491,-2.64217,470.217,239.137,,,,,,
149.498,211.882,20.097,219.7,208.928,5.84665,201.778,354.649,58.5583,194.626,322.184,55.0187,241.443,313.839,28.1388,240.656,377.131,52.4915,179.306,454.034,-6.30939,251.348,452.605,38.6159,215.118,462.151,142.932,204.264,476.902,193.605,193.537,485.826,250.888,211.431,532.459,242.034,216.917,514.265,186.732,227.408,492.911,128.364,146.494,584.087,328.43,132.756,491.812,288.47,133.563,525.197,336.713,-44.0406,477.152,238.999,-42.1151,490.151,264.751,-0.109637,482.701,265.494,-2.64329,470.213,239.138,,,,,,
149.497,211.881,20.097,219.699,208.927,5.84761,201.776,354.648,58.5608,194.624,322.183,55.0209,241.441,313.839,28.1399,240.654,377.13,52.4955,179.31,454.025,-6.29943,251.344,452.606,38.6227,215.109,462.147,142.934,204.254,476.892,193.605,193.521,485.813,250.886,211.419,532.445,242.036,216.907,514.256,186.733,227.4,492.908,128.368,146.486,584.07,328.434,132.738,491.798,288.464,133.547,525.176,336.712,-44.0406,477.15,239.001,-42.1149,490.147,264.755,-0.110749,482.695,265.496,-2.64426,470.21,239.139,,,,,,
149.496,211.88,20.097,219.699,208.926,5.8485,201.774,354.647,58.563,194.622,322.182,55.0228,241.439,313.838,28.141,240.651,377.129,52.4991,179.315,454.015,-6.29078,251.339,452.606,38.629,215.101,462.144,142.935,204.245,476.883,193.604,193.505,485.799,250.884,211.407,532.431,242.038,216.897,514.246,186.733,227.393,492.904,128.371,146.478,584.053,328.438,132.72,491.784,288.458,133.532,525.156,336.711,-44.0404,477.149,239.003,-42.1147,490.144,264.759,-0.111721,482.689,265.498,-2.64509,470.207,239.14,,,,,,
149.495,211.879,20.0969,219.699,208.926,5.84933,201.772,354.646,58.5651,194.62,322.181,55.0245,241.437,313.837,28.1419,240.649,377.128,52.5025,179.319,454.005,-6.28343,251.335,452.606,38.6349,215.093,462.14,142.936,204.235,476.873,193.602,193.49,485.787,250.882,211.395,532.418,242.039,216.887,514.238,186.734,227.386,492.901,128.375,146.471,584.037,328.442,132.703,491.771,288.452,133.517,525.137,336.71,-44.0402,477.148,239.004,-42.1143,490.142,264.762,-0.112552,482.683,265.5,-2.64579,470.204,239.14,,,,,,
149.495,211.878,20.0969,219.698,208.925,5.8501,201.77,354.645,58.5669,194.617,322.18,55.026,241.435,313.836,28.1428,240.646,377.128,52.5056,179.324,453.995,-6.2774,251.331,452.606,38.6402,215.085,462.136,142.936,204.226,476.864,193.601,193.475,485.774,250.88,211.384,532.405,242.041,216.877,514.229,186.734,227.379,492.897,128.378,146.464,584.022,328.446,132.686,491.758,288.446,133.503,525.118,336.709,-44.0398,477.147,239.005,-42.1138,490.139,264.764,-0.113243,482.679,265.501,-2.64634,470.202,239.14,,,,,,
149.494,211.877,20.0968,219.698,208.925,5.8508,201.768,354.644,58.5685,194.615,322.179,55.0273,241.433,313.835,28.1436,240.644,377.127,52.5085,179.328,453.984,-6.27268,251.327,452.607,38.645,215.077,462.133,142.936,204.216,476.855,193.6,193.46,485.763,250.877,211.374,532.392,242.042,216.868,514.221,186.734,227.372,492.894,128.381,146.457,584.007,328.449,132.669,491.746,288.44,133.489,525.1,336.707,-44.0394,477.147,239.005,-42.1132,490.138,264.767,-0.113794,482.674,265.501,-2.64676,470.201,239.139,,,,,,
149.493,211.876,20.0967,219.697,208.925,5.85144,201.766,354.644,58.5698,194.613,322.179,55.0284,241.431,313.834,28.1442,240.642,377.127,52.5111,179.333,453.974,-6.26926,251.323,452.607,38.6493,215.069,462.13,142.936,204.207,476.847,193.598,193.445,485.751,250.875,211.363,532.38,242.044,216.859,514.213,186.734,227.365,492.891,128.383,146.451,583.993,328.452,132.653,491.734,288.434,133.476,525.082,336.706,-44.0388,477.148,239.005,-42.1125,490.136,264.768,-0.114205,482.67,265.501,-2.64703,470.2,239.138,,,,,,
149.492,211.875,20.0966,219.697,208.924,5.85202,201.764,354.643,58.571,194.611,322.178,55.0293,241.429,313.833,28.1448,240.64,377.126,52.5134,179.338,453.964,-6.26713,251.32,452.607,38.6532,215.061,462.127,142.936,204.199,476.838,193.596,193.431,485.741,250.872,211.353,532.369,242.045,216.85,514.205,186.734,227.359,492.888,128.385,146.445,583.98,328.455,132.638,491.723,288.428,133.463,525.066,336.704,-44.0382,477.149,239.005,-42.1116,490.136,264.769,-0.114475,482.667,265.501,-2.64717,470.199,239.136,,,,,,
149.491,211.874,20.0964,219.697,208.924,5.85253,201.761,354.643,58.5719,194.609,322.178,55.03,241.427,313.832,28.1452,240.638,377.126,52.5154,179.343,453.953,-6.26629,251.316,452.608,38.6565,215.054,462.124,142.935,204.19,476.831,193.594,193.417,485.731,250.869,211.344,532.357,242.045,216.841,514.197,186.733,227.352,492.885,128.387,146.439,583.968,328.458,132.623,491.712,288.422,133.451,525.049,336.703,-44.0374,477.15,239.004,-42.1107,490.135,264.77,-0.114606,482.664,265.5,-2.64716,470.199,239.134,,,,,,
149.491,211.873,20.0963,219.697,208.924,5.85299,201.759,354.642,58.5726,194.607,322.177,55.0304,241.425,313.831,28.1456,240.636,377.126,52.5172,179.348,453.942,-6.26672,251.312,452.608,38.6593,215.047,462.121,142.934,204.182,476.823,193.592,193.403,485.721,250.867,211.334,532.347,242.046,216.833,514.19,186.733,227.346,492.882,128.388,146.434,583.956,328.461,132.608,491.702,288.416,133.44,525.034,336.701,-44.0365,477.152,239.002,-42.1096,490.135,264.77,-0.114597,482.662,265.499,-2.64702,470.2,239.132,,,,,,
149.49,211.873,20.0961,219.696,208.923,5.85338,201.757,354.642,58.573,194.605,322.177,55.0307,241.424,313.83,28.1458,240.634,377.126,52.5187,179.354,453.932,-6.2684,251.309,452.608,38.6617,215.04,462.118,142.933,204.173,476.816,193.59,193.39,485.712,250.864,211.325,532.336,242.046,216.825,514.183,186.732,227.34,492.879,128.389,146.429,583.945,328.463,132.594,491.692,288.41,133.428,525.02,336.699,-44.0355,477.154,239,-42.1084,490.136,264.77,-0.114448,482.66,265.497,-2.64673,470.201,239.129,,,,,,
149.489,211.872,20.0959,219.696,208.923,5.85371,201.755,354.642,58.5733,194.603,322.176,55.0308,241.422,313.83,28.1459,240.632,377.125,52.5199,179.359,453.921,-6.27132,251.305,452.608,38.6636,215.033,462.116,142.931,204.165,476.809,193.587,193.377,485.703,250.86,211.317,532.326,242.047,216.817,514.176,186.731,227.334,492.876,128.39,146.424,583.935,328.466,132.581,491.683,288.403,133.418,525.006,336.698,-44.0344,477.157,238.998,-42.1071,490.137,264.769,-0.11416,482.659,265.495,-2.64631,470.202,239.126,,,,,,
149.489,211.871,20.0957,219.696,208.923,5.85398,201.753,354.642,58.5733,194.601,322.176,55.0307,241.421,313.829,28.146,240.63,377.125,52.5209,179.364,453.91,-6.27545,251.302,452.609,38.6649,215.026,462.113,142.929,204.158,476.802,193.585,193.364,485.695,250.857,211.309,532.317,242.047,216.81,514.17,186.73,227.329,492.873,128.39,146.419,583.925,328.468,132.568,491.674,288.397,133.408,524.993,336.696,-44.0333,477.16,238.995,-42.1056,490.138,264.768,-0.113732,482.658,265.493,-2.64575,470.204,239.122,,,,,,
149.488,211.87,20.0955,219.696,208.923,5.8542,201.75,354.642,58.5731,194.599,322.176,55.0304,241.419,313.828,28.1459,240.629,377.125,52.5216,179.37,453.899,-6.28074,251.299,452.609,38.6658,215.02,462.111,142.926,204.15,476.796,193.582,193.351,485.688,250.854,211.301,532.308,242.047,216.803,514.164,186.728,227.323,492.871,128.39,146.415,583.916,328.47,132.555,491.666,288.391,133.398,524.98,336.694,-44.032,477.164,238.992,-42.1041,490.14,264.767,-0.113165,482.658,265.49,-2.64504,470.206,239.118,,,,,,
149.488,211.869,20.0952,219.696,208.923,5.85435,201.748,354.642,58.5727,194.597,322.176,55.03,241.418,313.827,28.1457,240.627,377.125,52.522,179.376,453.888,-6.28717,251.296,452.609,38.6662,215.014,462.109,142.924,204.142,476.79,193.579,193.339,485.68,250.85,211.293,532.299,242.047,216.796,514.158,186.727,227.318,492.868,128.39,146.412,583.908,328.472,132.543,491.658,288.384,133.389,524.969,336.692,-44.0306,477.168,238.988,-42.1024,490.142,264.764,-0.11246,482.658,265.486,-2.6442,470.209,239.113,,,,,,
149.487,211.869,20.095,219.696,208.923,5.85445,201.746,354.642,58.5721,194.596,322.176,55.0293,241.416,313.826,28.1453,240.626,377.126,52.5222,179.381,453.877,-6.29467,251.293,452.61,38.6662,215.007,462.107,142.921,204.135,476.784,193.576,193.327,485.674,250.847,211.286,532.291,242.046,216.789,514.152,186.725,227.313,492.866,128.389,146.408,583.901,328.473,132.532,491.651,288.378,133.38,524.958,336.689,-44.0291,477.173,238.984,-42.1007,490.145,264.762,-0.111616,482.659,265.482,-2.64323,470.213,239.108,,,,,,
149.487,211.868,20.0947,219.696,208.923,5.8545,201.744,354.642,58.5713,194.594,322.176,55.0284,241.415,313.824,28.1449,240.624,377.126,52.5221,179.387,453.866,-6.30321,251.29,452.61,38.6657,215.001,462.105,142.917,204.128,476.779,193.573,193.316,485.668,250.843,211.279,532.283,242.046,216.783,514.147,186.724,227.308,492.863,128.388,146.405,583.894,328.475,132.521,491.644,288.371,133.372,524.947,336.687,-44.0275,477.178,238.979,-42.0988,490.149,264.759,-0.110635,482.66,265.478,-2.64211,470.216,239.102,,,,,,
149.486,211.867,20.0944,219.696,208.923,5.8545,201.741,354.643,58.5703,194.592,322.176,55.0274,241.413,313.823,28.1443,240.623,377.126,52.5218,179.393,453.855,-6.31271,251.287,452.61,38.6647,214.996,462.103,142.914,204.121,476.774,193.57,193.304,485.662,250.839,211.273,532.276,242.045,216.777,514.142,186.722,227.304,492.861,128.387,146.403,583.888,328.476,132.51,491.637,288.365,133.364,524.938,336.685,-44.0258,477.183,238.974,-42.0967,490.152,264.755,-0.109516,482.662,265.473,-2.64086,470.221,239.096,,,,,,
149.486,211.867,20.0942,219.696,208.923,5.85445,201.739,354.643,58.569,194.59,322.176,55.0262,241.412,313.822,28.1436,240.621,377.126,52.5213,179.399,453.844,-6.32311,251.284,452.61,38.6633,214.99,462.102,142.91,204.115,476.769,193.566,193.293,485.657,250.835,211.267,532.269,242.044,216.771,514.137,186.72,227.299,492.858,128.385,146.4,583.883,328.477,132.5,491.632,288.358,133.357,524.929,336.682,-44.024,477.189,238.969,-42.0946,490.157,264.751,-0.108261,482.665,265.468,-2.63947,470.226,239.09,,,,,,
149.486,211.866,20.0939,219.697,208.923,5.85435,201.737,354.644,58.5676,194.588,322.176,55.0248,241.411,313.821,28.1428,240.62,377.127,52.5204,179.404,453.833,-6.33433,251.281,452.611,38.6614,214.985,462.1,142.906,204.108,476.764,193.563,193.282,485.653,250.831,211.261,532.263,242.043,216.766,514.133,186.717,227.295,492.856,128.384,146.398,583.878,328.478,132.49,491.626,288.352,133.351,524.921,336.68,-44.0221,477.196,238.963,-42.0924,490.161,264.746,-0.10687,482.668,265.463,-2.63794,470.231,239.083,,,,,,
149.485,211.866,20.0936,219.697,208.923,5.8542,201.735,354.644,58.566,194.587,322.176,55.0233,241.41,313.82,28.1418,240.619,377.127,52.5194,179.41,453.822,-6.3463,251.279,452.611,38.6592,214.979,462.099,142.901,204.102,476.76,193.559,193.272,485.649,250.826,211.256,532.257,242.042,216.761,514.129,186.715,227.291,492.854,128.381,146.396,583.874,328.478,132.481,491.621,288.345,133.345,524.913,336.677,-44.0201,477.203,238.956,-42.09,490.166,264.741,-0.105343,482.671,265.457,-2.63628,470.237,239.076,,,,,,
149.485,211.865,20.0934,219.697,208.923,5.85401,201.732,354.645,58.5642,194.585,322.177,55.0216,241.409,313.818,28.1407,240.618,377.128,52.5181,179.416,453.812,-6.35892,251.276,452.611,38.6565,214.974,462.098,142.897,204.096,476.757,193.555,193.262,485.645,250.822,211.251,532.252,242.04,216.756,514.125,186.712,227.287,492.852,128.379,146.395,583.871,328.479,132.473,491.617,288.338,133.339,524.907,336.674,-44.018,477.21,238.949,-42.0876,490.172,264.736,-0.103682,482.675,265.45,-2.63449,470.243,239.068,,,,,,
149.485,211.864,20.0931,219.697,208.923,5.85378,201.73,354.646,58.5622,194.584,322.177,55.0197,241.408,313.817,28.1395,240.617,377.128,52.5166,179.422,453.801,-6.37212,251.274,452.611,38.6534,214.969,462.097,142.892,204.09,476.753,193.551,193.252,485.642,250.818,211.246,532.247,242.038,216.751,514.121,186.71,227.283,492.85,128.376,146.394,583.869,328.479,132.464,491.613,288.332,133.334,524.901,336.672,-44.0158,477.218,238.942,-42.085,490.178,264.73,-0.101887,482.679,265.443,-2.63256,470.25,239.06,,,,,,
149.485,211.864,20.0929,219.697,208.923,5.85351,201.728,354.646,58.56,194.582,322.177,55.0177,241.407,313.815,28.1382,240.616,377.129,52.5149,179.427,453.791,-6.38579,251.271,452.612,38.6499,214.965,462.096,142.887,204.085,476.75,193.547,193.242,485.64,250.813,211.242,532.243,242.037,216.747,514.118,186.707,227.28,492.848,128.373,146.393,583.867,328.479,132.457,491.61,288.325,133.329,524.896,336.669,-44.0135,477.226,238.934,-42.0823,490.185,264.723,-0.0999606,482.684,265.436,-2.6305,470.258,239.051,,,,,,
149.485,211.863,20.0926,219.698,208.923,5.8532,201.726,354.647,58.5577,194.58,322.178,55.0156,241.406,313.814,28.1367,240.615,377.13,52.513,179.433,453.781,-6.39984,251.269,452.612,38.6461,214.96,462.095,142.881,204.079,476.748,193.543,193.233,485.638,250.808,211.238,532.239,242.035,216.743,514.116,186.704,227.277,492.847,128.37,146.392,583.866,328.479,132.449,491.608,288.318,133.325,524.891,336.666,-44.0111,477.235,238.926,-42.0795,490.191,264.716,-0.0979024,482.69,265.428,-2.62831,470.266,239.042,,,,,,
149.485,211.863,20.0924,219.698,208.923,5.85286,201.724,354.648,58.5552,194.579,322.178,55.0133,241.405,313.812,28.1351,240.614,377.13,52.5108,179.438,453.771,-6.41418,251.267,452.612,38.6419,214.956,462.094,142.876,204.074,476.746,193.538,193.224,485.637,250.804,211.235,532.236,242.033,216.739,514.113,186.701,227.273,492.845,128.366,146.392,583.866,328.478,132.443,491.606,288.311,133.321,524.887,336.663,-44.0086,477.244,238.917,-42.0766,490.199,264.709,-0.0957142,482.696,265.42,-2.62599,470.274,239.033,,,,,,
149.485,211.862,20.0922,219.698,208.924,5.85249,201.722,354.649,58.5525,194.578,322.179,55.0109,241.404,313.81,28.1334,240.613,377.131,52.5085,179.443,453.762,-6.4287,251.265,452.612,38.6373,214.952,462.094,142.87,204.069,476.744,193.534,193.215,485.636,250.799,211.231,532.233,242.03,216.736,514.111,186.698,227.27,492.844,128.363,146.392,583.867,328.478,132.436,491.604,288.304,133.318,524.884,336.659,-44.006,477.254,238.908,-42.0736,490.207,264.701,-0.0933973,482.703,265.412,-2.62354,470.283,239.023,,,,,,
149.485,211.862,20.092,219.698,208.924,5.85208,201.719,354.65,58.5497,194.576,322.179,55.0083,241.403,313.808,28.1316,240.612,377.132,52.506,179.448,453.753,-6.44331,251.263,452.612,38.6324,214.948,462.094,142.864,204.064,476.742,193.529,193.207,485.636,250.794,211.229,532.231,242.028,216.733,514.109,186.694,227.268,492.842,128.359,146.393,583.868,328.477,132.43,491.603,288.297,133.315,524.882,336.656,-44.0033,477.264,238.898,-42.0705,490.215,264.692,-0.0909534,482.71,265.403,-2.62097,470.292,239.012,,,,,,
149.485,211.861,20.0919,219.699,208.924,5.85165,201.717,354.651,58.5468,194.575,322.18,55.0057,241.403,313.807,28.1297,240.612,377.133,52.5032,179.453,453.744,-6.45792,251.261,452.612,38.6272,214.944,462.094,142.858,204.059,476.741,193.525,193.199,485.636,250.789,211.226,532.229,242.025,216.73,514.108,186.691,227.265,492.841,128.355,146.394,583.87,328.476,132.425,491.603,288.29,133.313,524.88,336.653,-44.0005,477.275,238.888,-42.0673,490.224,264.684,-0.0883841,482.717,265.393,-2.61826,470.302,239.002,,,,,,
149.485,211.861,20.0918,219.699,208.924,5.85119,201.715,354.652,58.5437,194.574,322.181,55.0029,241.402,313.805,28.1277,240.611,377.133,52.5003,179.457,453.736,-6.47243,251.259,452.613,38.6217,214.94,462.094,142.852,204.055,476.741,193.52,193.191,485.637,250.784,211.224,532.228,242.023,216.728,514.107,186.687,227.263,492.84,128.35,146.395,583.873,328.475,132.42,491.604,288.283,133.311,524.879,336.649,-43.9977,477.286,238.877,-42.064,490.233,264.674,-0.085691,482.726,265.383,-2.61544,470.312,238.99,,,,,,
149.485,211.86,20.0917,219.699,208.924,5.8507,201.713,354.653,58.5405,194.572,322.181,55,241.401,313.803,28.1256,240.61,377.134,52.4973,179.461,453.729,-6.48676,251.257,452.613,38.6159,214.937,462.094,142.846,204.05,476.741,193.515,193.184,485.639,250.778,211.222,532.227,242.02,216.725,514.107,186.684,227.261,492.839,128.345,146.396,583.876,328.474,132.415,491.605,288.276,133.31,524.879,336.646,-43.9947,477.298,238.866,-42.0606,490.243,264.664,-0.0828761,482.734,265.373,-2.61249,470.323,238.979,,,,,,
149.485,211.86,20.0916,219.7,208.924,5.85019,201.711,354.654,58.5371,194.571,322.182,54.997,241.401,313.801,28.1235,240.61,377.135,52.494,179.464,453.722,-6.50083,251.256,452.613,38.6099,214.934,462.095,142.84,204.046,476.741,193.511,193.177,485.641,250.773,211.221,532.227,242.017,216.724,514.106,186.68,227.259,492.838,128.341,146.398,583.88,328.472,132.411,491.607,288.269,133.309,524.88,336.642,-43.9917,477.31,238.855,-42.0571,490.253,264.654,-0.0799415,482.744,265.362,-2.60943,470.335,238.967,,,,,,
149.485,211.859,20.0916,219.7,208.925,5.84966,201.709,354.655,58.5337,194.57,322.183,54.994,241.4,313.799,28.1212,240.609,377.136,52.4907,179.467,453.716,-6.51457,251.254,452.613,38.6036,214.931,462.095,142.834,204.042,476.742,193.506,193.17,485.643,250.768,211.22,532.228,242.013,216.722,514.107,186.676,227.257,492.837,128.336,146.4,583.885,328.47,132.407,491.609,288.261,133.309,524.881,336.638,-43.9886,477.322,238.843,-42.0535,490.264,264.643,-0.0768894,482.753,265.351,-2.60624,470.346,238.954,,,,,,
149.486,211.859,20.0916,219.7,208.925,5.84911,201.707,354.657,58.5301,194.569,322.184,54.9908,241.4,313.797,28.1189,240.609,377.137,52.4871,179.469,453.71,-6.5279,251.253,452.613,38.597,214.928,462.096,142.827,204.039,476.743,193.501,193.164,485.646,250.762,211.219,532.229,242.01,216.721,514.108,186.672,227.255,492.837,128.331,146.402,583.891,328.469,132.404,491.612,288.254,133.309,524.883,336.634,-43.9854,477.335,238.83,-42.0498,490.275,264.632,-0.073722,482.764,265.34,-2.60294,470.359,238.941,,,,,,
149.486,211.859,20.0916,219.7,208.925,5.84854,201.705,354.658,58.5264,194.568,322.184,54.9876,241.4,313.795,28.1166,240.608,377.138,52.4834,179.471,453.705,-6.54078,251.251,452.613,38.5903,214.925,462.097,142.821,204.035,476.745,193.496,193.158,485.65,250.756,211.218,532.231,242.006,216.72,514.109,186.668,227.254,492.837,128.325,146.404,583.897,328.466,132.401,491.616,288.247,133.309,524.886,336.63,-43.9821,477.348,238.817,-42.0461,490.286,264.62,-0.070442,482.774,265.327,-2.59953,470.372,238.928,,,,,,
149.486,211.858,20.0917,219.701,208.925,5.84796,201.704,354.659,58.5227,194.567,322.185,54.9843,241.399,313.793,28.1142,240.608,377.139,52.4796,179.473,453.701,-6.55316,251.25,452.613,38.5833,214.923,462.099,142.814,204.032,476.747,193.491,193.152,485.654,250.751,211.218,532.233,242.003,216.719,514.11,186.664,227.253,492.837,128.32,146.407,583.904,328.464,132.398,491.621,288.24,133.31,524.889,336.626,-43.9788,477.362,238.804,-42.0422,490.298,264.608,-0.067052,482.786,265.315,-2.59601,470.385,238.914,,,,,,
149.487,211.858,20.0918,219.701,208.925,5.84736,201.702,354.66,58.5188,194.566,322.186,54.9809,241.399,313.791,28.1118,240.607,377.14,52.4757,179.474,453.697,-6.56499,251.248,452.613,38.5761,214.921,462.1,142.808,204.029,476.749,193.486,193.147,485.659,250.745,211.218,532.236,241.999,216.718,514.112,186.66,227.251,492.837,128.314,146.41,583.912,328.462,132.396,491.626,288.232,133.312,524.893,336.622,-43.9753,477.377,238.79,-42.0382,490.311,264.595,-0.0635547,482.798,265.302,-2.59238,470.399,238.899,,,,,,
149.487,211.858,20.092,219.701,208.926,5.84675,201.7,354.662,58.5149,194.565,322.187,54.9774,241.399,313.789,28.1093,240.607,377.141,52.4717,179.474,453.694,-6.57625,251.247,452.613,38.5688,214.919,462.102,142.801,204.026,476.752,193.481,193.142,485.665,250.739,211.219,532.24,241.995,216.718,514.115,186.656,227.251,492.838,128.308,146.413,583.921,328.459,132.395,491.633,288.225,133.314,524.898,336.618,-43.9719,477.391,238.776,-42.0342,490.324,264.582,-0.0599533,482.81,265.289,-2.58865,470.413,238.885,,,,,,
149.488,211.858,20.0922,219.702,208.926,5.84612,201.698,354.663,58.5109,194.564,322.188,54.9739,241.399,313.787,28.1069,240.607,377.143,52.4675,179.474,453.692,-6.58692,251.246,452.613,38.5613,214.917,462.104,142.795,204.023,476.756,193.476,193.138,485.671,250.734,211.22,532.244,241.991,216.719,514.118,186.652,227.25,492.838,128.303,146.417,583.93,328.456,132.393,491.64,288.217,133.316,524.904,336.613,-43.9683,477.407,238.761,-42.0301,490.337,264.569,-0.0562508,482.823,265.275,-2.58482,470.428,238.87,,,,,,
149.489,211.857,20.0924,219.702,208.926,5.84549,201.697,354.664,58.5068,194.563,322.189,54.9703,241.399,313.786,28.1044,240.606,377.144,52.4633,179.474,453.691,-6.59699,251.245,452.614,38.5537,214.915,462.107,142.789,204.02,476.76,193.471,193.133,485.678,250.728,211.221,532.249,241.986,216.719,514.122,186.648,227.249,492.839,128.297,146.421,583.94,328.453,132.392,491.647,288.21,133.319,524.91,336.609,-43.9647,477.422,238.746,-42.026,490.351,264.555,-0.0524507,482.836,265.261,-2.58089,470.443,238.854,,,,,,
