 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
148.24,349.004,40.9689,208.62,347.147,8.08523,143.939,475.198,36.3793,146.442,420.532,44.7503,197.802,435.227,54.4692,205.383,473.502,52.3786,,,,224.925,602.481,29.548,170.192,646.895,126.938,158.342,676.001,154.861,144.847,702.996,180.714,173.683,738.67,155.085,186.637,709.552,134.454,198.794,679.436,108.335,62.8422,847.051,238.141,47.1691,746.022,229.233,64.6148,783.493,250.101,-97.9777,704.988,178.62,-96.8209,714.065,206.4,-50.9659,714.328,206.279,-53.4643,704.824,179.004,,,,,,
148.249,349.013,40.9588,208.626,347.141,8.06335,143.97,475.197,36.3822,146.467,420.532,44.7439,197.83,435.218,54.4634,205.418,473.494,52.3745,,,,224.935,602.481,29.5497,170.208,646.896,126.932,158.358,676.007,154.852,144.865,703.002,180.704,173.689,738.677,155.063,186.643,709.561,134.431,198.8,679.447,108.315,62.8508,847.047,238.138,47.1743,746.018,229.225,64.6216,783.486,250.093,-97.9612,704.987,178.605,-96.8038,714.059,206.388,-50.9476,714.324,206.264,-53.4475,704.823,178.988,,,,,,
148.258,349.022,40.9456,208.632,347.134,8.03902,144.002,475.195,36.3853,146.493,420.532,44.7362,197.86,435.207,54.4559,205.455,473.484,52.3692,,,,224.946,602.481,29.554,170.225,646.897,126.928,158.375,676.012,154.845,144.883,703.008,180.695,173.696,738.683,155.041,186.648,709.57,134.41,198.807,679.458,108.296,62.8594,847.042,238.136,47.1795,746.013,229.218,64.6284,783.479,250.085,-97.9448,704.986,178.591,-96.7869,714.053,206.375,-50.9293,714.319,206.249,-53.4307,704.821,178.972,,,,,,
148.267,349.032,40.9293,208.639,347.127,8.01231,144.037,475.193,36.3885,146.521,420.531,44.7271,197.891,435.195,54.4465,205.493,473.473,52.3627,,,,224.959,602.481,29.5609,170.243,646.897,126.925,158.392,676.016,154.839,144.9,703.013,180.687,173.703,738.689,155.021,186.654,709.577,134.39,198.813,679.469,108.278,62.868,847.037,238.134,47.1847,746.008,229.21,64.6352,783.471,250.077,-97.9286,704.985,178.577,-96.77,714.047,206.363,-50.9112,714.313,206.234,-53.4142,704.819,178.956,,,,,,
148.275,349.042,40.9098,208.647,347.119,7.98334,144.073,475.19,36.3917,146.55,420.529,44.7167,197.923,435.181,54.4355,205.533,473.461,52.355,,,,224.975,602.48,29.5702,170.261,646.898,126.924,158.41,676.021,154.835,144.918,703.017,180.681,173.71,738.694,155.003,186.66,709.585,134.371,198.819,679.481,108.263,62.8766,847.032,238.132,47.19,746.003,229.203,64.642,783.462,250.068,-97.9124,704.982,178.563,-96.7532,714.039,206.351,-50.8932,714.307,206.219,-53.3977,704.816,178.94,,,,,,
148.284,349.052,40.8872,208.655,347.111,7.95224,144.111,475.187,36.3948,146.581,420.526,44.7048,197.956,435.167,54.4227,205.574,473.447,52.3461,,,,224.992,602.48,29.5821,170.281,646.898,126.924,158.428,676.024,154.832,144.936,703.021,180.675,173.717,738.699,154.986,186.667,709.591,134.354,198.826,679.493,108.249,62.8852,847.027,238.13,47.1953,745.997,229.196,64.6487,783.454,250.06,-97.8964,704.98,178.549,-96.7365,714.031,206.339,-50.8752,714.3,206.205,-53.3815,704.813,178.924,,,,,,
148.292,349.063,40.8616,208.664,347.102,7.91918,144.15,475.184,36.3979,146.612,420.523,44.6916,197.99,435.152,54.4082,205.616,473.432,52.3359,,,,225.011,602.479,29.5964,170.302,646.898,126.926,158.447,676.028,154.83,144.955,703.025,180.671,173.724,738.703,154.97,186.673,709.598,134.338,198.833,679.505,108.236,62.8938,847.021,238.128,47.2007,745.991,229.188,64.6555,783.445,250.052,-97.8805,704.977,178.535,-96.7199,714.023,206.327,-50.8574,714.293,206.191,-53.3654,704.809,178.909,,,,,,
148.299,349.074,40.8329,208.674,347.093,7.88436,144.19,475.18,36.4007,146.644,420.519,44.6769,198.025,435.135,54.392,205.659,473.416,52.3246,,,,225.031,602.479,29.613,170.324,646.899,126.929,158.467,676.031,154.83,144.973,703.028,180.667,173.732,738.708,154.956,186.68,709.603,134.323,198.839,679.518,108.226,62.9024,847.015,238.127,47.2061,745.985,229.181,64.6623,783.435,250.043,-97.8647,704.973,178.521,-96.7035,714.014,206.315,-50.8396,714.285,206.176,-53.3494,704.804,178.893,,,,,,
148.306,349.085,40.8014,208.683,347.084,7.84802,144.231,475.175,36.4031,146.676,420.514,44.6607,198.059,435.118,54.3742,205.702,473.398,52.3121,,,,225.054,602.478,29.632,170.347,646.899,126.934,158.487,676.034,154.83,144.991,703.031,180.665,173.74,738.711,154.943,186.687,709.609,134.309,198.846,679.531,108.216,62.911,847.009,238.125,47.2116,745.979,229.174,64.6691,783.426,250.035,-97.8491,704.968,178.508,-96.6871,714.005,206.303,-50.822,714.277,206.162,-53.3337,704.799,178.878,,,,,,
148.311,349.096,40.767,208.693,347.074,7.81043,144.271,475.171,36.4051,146.707,420.509,44.643,198.093,435.1,54.3549,205.744,473.379,52.2985,,,,225.077,602.477,29.6531,170.371,646.9,126.94,158.507,676.036,154.832,145.01,703.033,180.663,173.749,738.715,154.931,186.694,709.614,134.297,198.854,679.544,108.208,62.9196,847.003,238.123,47.2172,745.972,229.167,64.6758,783.415,250.026,-97.8336,704.963,178.494,-96.6709,713.995,206.292,-50.8044,714.268,206.148,-53.3181,704.793,178.863,,,,,,
148.315,349.107,40.7298,208.702,347.064,7.7719,144.311,475.166,36.4065,146.738,420.503,44.6237,198.126,435.082,54.3341,205.786,473.36,52.2839,,,,225.103,602.476,29.6764,170.396,646.9,126.948,158.528,676.038,154.835,145.028,703.035,180.663,173.757,738.718,154.921,186.701,709.618,134.286,198.861,679.558,108.202,62.9282,846.996,238.121,47.2227,745.965,229.16,64.6826,783.405,250.017,-97.8182,704.958,178.481,-96.6548,713.984,206.28,-50.787,714.258,206.134,-53.3026,704.787,178.848,,,,,,
148.317,349.118,40.69,208.712,347.054,7.73277,144.351,475.161,36.407,146.768,420.497,44.6029,198.158,435.063,54.3119,205.827,473.34,52.2683,,,,225.13,602.475,29.7016,170.422,646.901,126.957,158.549,676.04,154.839,145.046,703.037,180.663,173.766,738.721,154.912,186.709,709.622,134.276,198.868,679.572,108.196,62.9368,846.989,238.119,47.2284,745.958,229.153,64.6894,783.394,250.008,-97.8029,704.952,178.468,-96.6388,713.973,206.269,-50.7697,714.248,206.121,-53.2873,704.78,178.834,,,,,,
148.317,349.129,40.6477,208.721,347.043,7.6934,144.389,475.156,36.4066,146.797,420.49,44.5804,198.189,435.044,54.2886,205.866,473.318,52.2519,,,,225.158,602.473,29.7287,170.448,646.902,126.967,158.571,676.041,154.844,145.065,703.038,180.664,173.775,738.723,154.904,186.717,709.626,134.267,198.876,679.587,108.192,62.9455,846.982,238.118,47.2341,745.95,229.146,64.6961,783.383,249.999,-97.7878,704.945,178.455,-96.6229,713.961,206.258,-50.7525,714.237,206.107,-53.2723,704.772,178.819,,,,,,
148.315,349.14,40.6031,208.729,347.033,7.65418,144.426,475.15,36.405,146.824,420.483,44.5563,198.217,435.024,54.2641,205.904,473.297,52.2347,,,,225.187,602.472,29.7575,170.476,646.903,126.978,158.593,676.043,154.849,145.083,703.039,180.665,173.785,738.725,154.897,186.725,709.63,134.259,198.884,679.602,108.189,62.9541,846.974,238.116,47.2399,745.942,229.14,64.7029,783.372,249.99,-97.7728,704.938,178.442,-96.6072,713.949,206.247,-50.7354,714.225,206.094,-53.2573,704.764,178.805,,,,,,
148.31,349.151,40.5563,208.736,347.022,7.61551,144.461,475.145,36.4021,146.848,420.476,44.5304,198.243,435.004,54.2386,205.939,473.275,52.2169,,,,225.217,602.47,29.7878,170.504,646.905,126.99,158.615,676.044,154.855,145.101,703.039,180.667,173.794,738.727,154.892,186.733,709.633,134.252,198.891,679.617,108.187,62.9628,846.967,238.114,47.2457,745.934,229.133,64.7097,783.36,249.981,-97.758,704.93,178.429,-96.5916,713.936,206.237,-50.7185,714.214,206.08,-53.2426,704.756,178.791,,,,,,
148.302,349.161,40.5075,208.743,347.012,7.57783,144.493,475.14,36.3978,146.869,420.469,44.5029,198.266,434.985,54.2125,205.971,473.252,52.1986,,,,225.248,602.468,29.8194,170.532,646.906,127.002,158.638,676.045,154.862,145.119,703.039,180.67,173.804,738.728,154.887,186.742,709.637,134.246,198.899,679.633,108.186,62.9716,846.959,238.112,47.2516,745.925,229.126,64.7164,783.348,249.972,-97.7433,704.922,178.417,-96.5761,713.922,206.226,-50.7017,714.201,206.067,-53.2281,704.746,178.777,,,,,,
148.292,349.172,40.457,208.748,347.002,7.54154,144.523,475.136,36.392,146.887,420.462,44.4738,198.285,434.965,54.1857,206,473.23,52.1799,,,,225.28,602.466,29.8522,170.561,646.908,127.015,158.66,676.046,154.87,145.137,703.039,180.673,173.814,738.73,154.882,186.75,709.64,134.24,198.906,679.649,108.185,62.9804,846.95,238.11,47.2575,745.916,229.12,64.7232,783.335,249.962,-97.7288,704.913,178.405,-96.5608,713.908,206.216,-50.685,714.188,206.054,-53.2137,704.736,178.763,,,,,,
148.277,349.182,40.405,208.752,346.992,7.50707,144.549,475.131,36.3845,146.902,420.454,44.443,198.301,434.946,54.1586,206.025,473.207,52.1611,,,,225.312,602.464,29.8859,170.59,646.911,127.029,158.683,676.047,154.877,145.154,703.039,180.676,173.824,738.731,154.879,186.759,709.643,134.235,198.913,679.666,108.185,62.9892,846.942,238.108,47.2635,745.907,229.114,64.73,783.322,249.952,-97.7144,704.904,178.392,-96.5457,713.894,206.205,-50.6685,714.174,206.042,-53.1996,704.725,178.75,,,,,,
148.26,349.192,40.3519,208.755,346.982,7.47485,144.572,475.127,36.3752,146.913,420.447,44.4108,198.313,434.927,54.1313,206.047,473.184,52.1423,,,,225.344,602.462,29.9201,170.619,646.913,127.043,158.706,676.048,154.885,145.172,703.039,180.679,173.834,738.732,154.876,186.768,709.646,134.231,198.92,679.683,108.185,62.9981,846.933,238.106,47.2696,745.897,229.107,64.7368,783.309,249.942,-97.7002,704.894,178.38,-96.5307,713.879,206.195,-50.6522,714.16,206.029,-53.1857,704.714,178.737,,,,,,
148.239,349.201,40.298,208.756,346.973,7.44526,144.592,475.124,36.3642,146.92,420.441,44.3772,198.321,434.908,54.1041,206.064,473.162,52.1238,,,,225.376,602.459,29.9548,170.648,646.916,127.056,158.728,676.049,154.892,145.189,703.038,180.682,173.844,738.733,154.873,186.777,709.649,134.227,198.927,679.7,108.185,63.0071,846.923,238.104,47.2757,745.887,229.101,64.7435,783.295,249.932,-97.6862,704.883,178.369,-96.5159,713.863,206.185,-50.636,714.145,206.017,-53.172,704.702,178.724,,,,,,
148.214,349.21,40.2437,208.756,346.964,7.4187,144.608,475.121,36.3515,146.922,420.434,44.3425,198.324,434.89,54.0772,206.077,473.141,52.1056,,,,225.408,602.456,29.9894,170.677,646.92,127.07,158.75,676.049,154.9,145.206,703.037,180.684,173.854,738.733,154.87,186.786,709.652,134.223,198.933,679.717,108.184,63.0161,846.914,238.102,47.2818,745.877,229.095,64.7503,783.281,249.922,-97.6724,704.872,178.357,-96.5013,713.846,206.176,-50.6201,714.129,206.005,-53.1586,704.69,178.711,,,,,,
148.186,349.219,40.1895,208.754,346.955,7.39552,144.62,475.118,36.3371,146.92,420.428,44.3069,198.323,434.872,54.0508,206.086,473.12,52.088,,,,225.44,602.454,30.0238,170.705,646.923,127.084,158.772,676.05,154.907,145.222,703.037,180.687,173.864,738.734,154.866,186.795,709.655,134.219,198.939,679.735,108.184,63.0252,846.903,238.1,47.288,745.866,229.089,64.757,783.266,249.912,-97.6588,704.86,178.346,-96.4869,713.829,206.166,-50.6043,714.113,205.993,-53.1453,704.676,178.699,,,,,,
148.155,349.227,40.1359,208.751,346.947,7.37605,144.628,475.117,36.3211,146.914,420.423,44.2706,198.318,434.856,54.0253,206.09,473.099,52.0711,,,,225.471,602.451,30.0575,170.733,646.927,127.097,158.794,676.051,154.913,145.238,703.036,180.688,173.874,738.734,154.863,186.803,709.658,134.214,198.944,679.752,108.183,63.0344,846.893,238.097,47.2942,745.855,229.082,64.7638,783.251,249.901,-97.6454,704.847,178.334,-96.4727,713.812,206.157,-50.5888,714.096,205.982,-53.1324,704.662,178.687,,,,,,
148.121,349.234,40.0835,208.746,346.94,7.36059,144.632,475.116,36.3038,146.904,420.418,44.2342,198.309,434.84,54.0008,206.09,473.08,52.0552,,,,225.501,602.447,30.0902,170.76,646.931,127.109,158.815,676.052,154.918,145.254,703.035,180.689,173.884,738.734,154.859,186.811,709.661,134.209,198.948,679.77,108.181,63.0437,846.882,238.094,47.3004,745.843,229.077,64.7704,783.235,249.89,-97.6322,704.834,178.324,-96.4588,713.793,206.148,-50.5735,714.078,205.97,-53.1197,704.648,178.675,,,,,,
148.084,349.241,40.033,208.74,346.933,7.34941,144.632,475.115,36.2853,146.89,420.414,44.198,198.295,434.826,53.9777,206.086,473.062,52.0405,,,,225.53,602.444,30.1215,170.786,646.936,127.12,158.835,676.053,154.923,145.27,703.034,180.688,173.894,738.735,154.854,186.819,709.664,134.203,198.952,679.787,108.178,63.0531,846.87,238.092,47.3065,745.831,229.071,64.7771,783.219,249.879,-97.6193,704.82,178.313,-96.4451,713.774,206.139,-50.5584,714.06,205.959,-53.1073,704.633,178.664,,,,,,
148.044,349.247,39.9848,208.732,346.927,7.34272,144.628,475.116,36.2658,146.872,420.411,44.1624,198.278,434.812,53.9562,206.077,473.045,52.027,,,,225.557,602.441,30.1509,170.811,646.941,127.13,158.855,676.053,154.926,145.285,703.032,180.687,173.903,738.735,154.847,186.827,709.667,134.196,198.955,679.804,108.174,63.0626,846.858,238.089,47.3127,745.818,229.065,64.7837,783.202,249.868,-97.6066,704.806,178.302,-96.4316,713.755,206.131,-50.5436,714.042,205.949,-53.0951,704.617,178.653,,,,,,
148.003,349.253,39.9398,208.723,346.922,7.3407,144.622,475.117,36.2458,146.85,420.408,44.128,198.257,434.8,53.9366,206.065,473.03,52.0151,,,,225.583,602.437,30.1781,170.835,646.945,127.139,158.874,676.054,154.928,145.299,703.031,180.684,173.912,738.735,154.84,186.834,709.67,134.188,198.956,679.821,108.168,63.0721,846.845,238.085,47.3188,745.805,229.06,64.7902,783.185,249.857,-97.5942,704.791,178.292,-96.4185,713.735,206.123,-50.5291,714.022,205.938,-53.0833,704.6,178.642,,,,,,
147.961,349.257,39.8987,208.712,346.917,7.3435,144.612,475.118,36.2255,146.825,420.406,44.0952,198.232,434.79,53.9192,206.049,473.017,52.0048,,,,225.606,602.434,30.2025,170.858,646.95,127.147,158.892,676.055,154.928,145.314,703.03,180.679,173.92,738.735,154.831,186.84,709.673,134.178,198.957,679.838,108.161,63.0818,846.831,238.082,47.3248,745.791,229.054,64.7966,783.167,249.845,-97.5821,704.775,178.282,-96.4056,713.714,206.115,-50.5149,714.002,205.928,-53.0718,704.582,178.632,,,,,,
147.917,349.261,39.862,208.701,346.914,7.35121,144.598,475.121,36.2052,146.798,420.406,44.0647,198.205,434.78,53.9041,206.03,473.005,51.9964,,,,225.627,602.43,30.2239,170.879,646.955,127.153,158.91,676.056,154.926,145.328,703.029,180.673,173.928,738.735,154.82,186.845,709.676,134.166,198.957,679.853,108.151,63.0915,846.817,238.079,47.3307,745.777,229.049,64.8029,783.149,249.833,-97.5703,704.759,178.273,-96.3931,713.693,206.107,-50.501,713.981,205.919,-53.0606,704.564,178.622,,,,,,
147.874,349.264,39.8306,208.688,346.911,7.36388,144.583,475.123,36.1854,146.768,420.406,44.0369,198.176,434.773,53.8917,206.008,472.995,51.9899,,,,225.645,602.426,30.2418,170.899,646.96,127.157,158.926,676.057,154.922,145.342,703.027,180.665,173.934,738.735,154.807,186.85,709.679,134.152,198.956,679.869,108.139,63.1014,846.803,238.075,47.3365,745.762,229.044,64.8091,783.13,249.822,-97.5588,704.742,178.263,-96.3809,713.671,206.1,-50.4875,713.96,205.909,-53.0498,704.545,178.613,,,,,,
147.831,349.265,39.805,208.675,346.909,7.38151,144.564,475.127,36.1663,146.736,420.407,44.0125,198.145,434.767,53.8823,205.984,472.988,51.9857,,,,225.66,602.421,30.2559,170.918,646.964,127.159,158.942,676.057,154.916,145.356,703.025,180.655,173.94,738.735,154.791,186.853,709.682,134.136,198.954,679.883,108.125,63.1113,846.787,238.071,47.3421,745.746,229.04,64.8152,783.11,249.81,-97.5476,704.724,178.254,-96.369,713.648,206.093,-50.4744,713.938,205.901,-53.0394,704.526,178.604,,,,,,
147.789,349.266,39.786,208.66,346.909,7.40407,144.544,475.131,36.1483,146.703,420.409,43.9919,198.112,434.763,53.876,205.957,472.982,51.9837,,,,225.672,602.416,30.2657,170.936,646.969,127.158,158.957,676.058,154.908,145.37,703.023,180.643,173.945,738.735,154.773,186.856,709.685,134.117,198.95,679.897,108.108,63.1212,846.77,238.067,47.3475,745.73,229.035,64.8211,783.09,249.798,-97.5368,704.705,178.246,-96.3576,713.624,206.086,-50.4616,713.915,205.892,-53.0294,704.505,178.595,,,,,,
147.749,349.265,39.774,208.645,346.909,7.43145,144.522,475.135,36.1317,146.669,420.412,43.9757,198.078,434.761,53.8731,205.928,472.979,51.9842,,,,225.68,602.411,30.2712,170.952,646.973,127.156,158.971,676.059,154.898,145.384,703.021,180.63,173.95,738.735,154.753,186.857,709.688,134.095,198.945,679.911,108.088,63.1313,846.753,238.062,47.3527,745.713,229.031,64.8267,783.069,249.786,-97.5263,704.686,178.237,-96.3466,713.6,206.08,-50.4493,713.892,205.884,-53.0197,704.484,178.587,,,,,,
147.712,349.263,39.7697,208.629,346.911,7.46353,144.498,475.139,36.1169,146.634,420.415,43.9643,198.043,434.761,53.8738,205.898,472.978,51.9873,,,,225.685,602.405,30.2719,170.967,646.976,127.152,158.985,676.059,154.886,145.398,703.018,180.614,173.952,738.734,154.729,186.857,709.691,134.07,198.939,679.923,108.064,63.1413,846.735,238.058,47.3576,745.695,229.027,64.8321,783.047,249.774,-97.5163,704.666,178.23,-96.336,713.575,206.074,-50.4375,713.868,205.877,-53.0105,704.462,178.579,,,,,,
147.677,349.26,39.7735,208.613,346.913,7.50012,144.474,475.144,36.1042,146.599,420.419,43.9581,198.008,434.762,53.8783,205.867,472.98,51.9931,,,,225.686,602.399,30.2678,170.981,646.98,127.145,158.998,676.059,154.871,145.412,703.015,180.596,173.954,738.734,154.703,186.856,709.694,134.042,198.931,679.934,108.038,63.1513,846.716,238.053,47.3621,745.677,229.024,64.8372,783.024,249.762,-97.5066,704.645,178.222,-96.3259,713.55,206.068,-50.4261,713.843,205.87,-53.0018,704.439,178.573,,,,,,
147.647,349.256,39.7858,208.596,346.916,7.54098,144.448,475.149,36.0936,146.564,420.424,43.9575,197.973,434.765,53.8867,205.835,472.983,52.0019,,,,225.682,602.392,30.2587,170.994,646.982,127.137,159.011,676.059,154.854,145.427,703.012,180.576,173.954,738.734,154.674,186.853,709.696,134.01,198.922,679.945,108.008,63.1613,846.695,238.048,47.3662,745.657,229.021,64.842,783,249.75,-97.4974,704.624,178.215,-96.3163,713.523,206.063,-50.4152,713.818,205.863,-52.9936,704.416,178.566,,,,,,
147.62,349.25,39.807,208.579,346.919,7.58582,144.422,475.154,36.0856,146.53,420.43,43.9628,197.938,434.77,53.8991,205.802,472.989,52.0136,,,,225.674,602.384,30.2448,171.006,646.984,127.126,159.023,676.059,154.835,145.442,703.008,180.555,173.953,738.733,154.642,186.849,709.699,133.975,198.912,679.954,107.975,63.1713,846.674,238.043,47.3699,745.637,229.019,64.8464,782.975,249.738,-97.4887,704.602,178.208,-96.3072,713.496,206.058,-50.4049,713.791,205.857,-52.9858,704.391,178.56,,,,,,
147.598,349.243,39.8373,208.561,346.924,7.63428,144.395,475.159,36.0802,146.496,420.436,43.974,197.904,434.777,53.9157,205.769,472.997,52.0285,,,,225.661,602.375,30.226,171.018,646.985,127.114,159.035,676.058,154.814,145.457,703.003,180.532,173.951,738.732,154.608,186.843,709.702,133.936,198.899,679.963,107.939,63.1811,846.651,238.038,47.3731,745.616,229.018,64.8503,782.95,249.726,-97.4805,704.579,178.202,-96.2987,713.469,206.053,-50.3952,713.764,205.852,-52.9786,704.366,178.555,,,,,,
147.582,349.235,39.877,208.542,346.928,7.68597,144.368,475.163,36.0776,146.464,420.442,43.9915,197.871,434.785,53.9366,205.736,473.006,52.0466,,,,225.644,602.365,30.2026,171.03,646.985,127.1,159.047,676.056,154.792,145.473,702.997,180.508,173.947,738.731,154.571,186.835,709.704,133.894,198.886,679.97,107.899,63.1908,846.627,238.033,47.3757,745.594,229.017,64.8537,782.923,249.715,-97.4728,704.555,178.196,-96.2908,713.44,206.049,-50.3861,713.737,205.847,-52.9719,704.34,178.551,,,,,,
147.571,349.225,39.9261,208.523,346.932,7.74041,144.342,475.167,36.0779,146.432,420.449,44.0151,197.839,434.794,53.9616,205.703,473.018,52.068,,,,225.622,602.353,30.1748,171.041,646.985,127.086,159.059,676.055,154.768,145.49,702.991,180.483,173.941,738.729,154.531,186.826,709.706,133.849,198.87,679.976,107.857,63.2002,846.602,238.028,47.3776,745.57,229.017,64.8566,782.896,249.704,-97.4657,704.53,178.19,-96.2836,713.411,206.046,-50.3777,713.708,205.843,-52.9659,704.313,178.547,,,,,,
147.565,349.214,39.9846,208.504,346.936,7.79706,144.315,475.171,36.0811,146.402,420.455,44.0449,197.808,434.805,53.9909,205.671,473.03,52.0928,,,,225.595,602.34,30.143,171.052,646.983,127.071,159.071,676.052,154.744,145.508,702.984,180.458,173.933,738.727,154.489,186.814,709.708,133.801,198.853,679.981,107.811,63.2094,846.576,238.023,47.3787,745.546,229.018,64.8588,782.867,249.694,-97.4591,704.505,178.185,-96.277,713.381,206.043,-50.37,713.679,205.84,-52.9604,704.285,178.544,,,,,,
