 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-94.7153,375.269,36.887,-167.729,390.658,16.4354,-157.801,589.034,111.179,-159.477,514.186,83.774,-118.877,505.804,99.9428,-123.341,579.477,136.169,-98.377,673.794,56.8377,-156.134,642.471,117.061,-131.325,734.506,187.517,-125.406,760.056,209.335,-117.234,788.069,227.708,-93.4837,768.714,254.037,-101.48,740.863,228.251,-108.502,713.224,205.764,-24.1197,952.283,341.414,7.04178,844.512,350.79,-24.789,897.644,372.017,128.22,799.81,300.054,133.633,814.888,326.967,175.658,807.745,325.487,171.883,794.11,297.533
-95.5791,375.034,37.661,-168.229,390.833,16.2156,-158.344,589.34,111.151,-160.171,514.466,83.7318,-119.871,505.871,100.325,-124.25,579.624,136.482,-98.1834,673.717,57.1712,-156.424,642.72,117.042,-131.522,734.913,187.448,-125.509,760.47,209.236,-117.285,788.461,227.582,-93.7528,769.067,254.038,-101.853,741.238,228.245,-108.94,713.58,205.766,-24.075,952.401,341.419,7.00801,844.609,350.805,-24.7892,897.771,372.026,128.187,799.833,300.04,133.599,814.904,326.961,175.624,807.746,325.484,171.849,794.114,297.525
-96.4423,374.816,38.437,-168.72,391.007,16.0057,-158.882,589.649,111.118,-160.856,514.749,83.6886,-120.853,505.947,100.7,-125.149,579.78,136.783,-97.9982,673.648,57.4933,-156.714,642.973,117.015,-131.719,735.317,187.377,-125.611,760.879,209.135,-117.336,788.847,227.456,-94.0178,769.412,254.038,-102.221,741.606,228.237,-109.373,713.932,205.764,-24.0319,952.515,341.423,6.97441,844.702,350.819,-24.7902,897.893,372.035,128.154,799.854,300.026,133.566,814.919,326.955,175.59,807.747,325.48,171.816,794.117,297.517
-97.3049,374.616,39.2151,-169.202,391.181,15.8056,-159.415,589.961,111.08,-161.532,515.035,83.6444,-121.823,506.033,101.068,-126.037,579.946,137.072,-97.8213,673.587,57.8041,-157.005,643.231,116.981,-131.913,735.72,187.302,-125.712,761.284,209.033,-117.387,789.226,227.331,-94.2785,769.75,254.036,-102.582,741.969,228.226,-109.799,714.281,205.759,-23.9906,952.626,341.427,6.94097,844.792,350.832,-24.7921,898.012,372.044,128.122,799.875,300.012,133.533,814.933,326.949,175.557,807.746,325.476,171.783,794.12,297.509
-98.1669,374.433,39.9952,-169.675,391.354,15.6153,-159.942,590.276,111.036,-162.201,515.324,83.5992,-122.781,506.129,101.43,-126.914,580.121,137.349,-97.6528,673.534,58.1035,-157.296,643.493,116.94,-132.106,736.12,187.224,-125.813,761.684,208.93,-117.438,789.598,227.205,-94.535,770.081,254.033,-102.938,742.325,228.213,-110.22,714.628,205.749,-23.9511,952.734,341.431,6.90771,844.879,350.844,-24.7947,898.127,372.051,128.09,799.894,299.998,133.501,814.946,326.942,175.524,807.746,325.471,171.75,794.122,297.5
-99.0283,374.268,40.7773,-170.139,391.526,15.4348,-160.464,590.594,110.988,-162.861,515.616,83.5531,-123.727,506.235,101.785,-127.78,580.305,137.615,-97.4927,673.489,58.3915,-157.588,643.76,116.89,-132.298,736.518,187.142,-125.913,762.08,208.825,-117.488,789.964,227.079,-94.7874,770.405,254.028,-103.288,742.675,228.198,-110.635,714.971,205.736,-23.9133,952.838,341.434,6.8746,844.963,350.855,-24.7982,898.239,372.058,128.058,799.913,299.983,133.469,814.958,326.935,175.491,807.744,325.467,171.718,794.124,297.492
-99.8891,374.121,41.5614,-170.594,391.697,15.2641,-160.981,590.914,110.934,-163.513,515.911,83.5061,-124.661,506.35,102.133,-128.635,580.499,137.868,-97.3409,673.452,58.6681,-157.88,644.031,116.834,-132.488,736.913,187.057,-126.013,762.471,208.718,-117.539,790.324,226.954,-95.0357,770.723,254.022,-103.632,743.018,228.181,-111.044,715.312,205.719,-23.8772,952.938,341.436,6.84167,845.043,350.865,-24.8025,898.346,372.063,128.027,799.93,299.968,133.437,814.969,326.928,175.459,807.742,325.462,171.686,794.124,297.483
-100.749,373.991,42.3474,-171.039,391.868,15.1033,-161.493,591.237,110.875,-164.156,516.209,83.4581,-125.583,506.474,102.475,-129.48,580.702,138.11,-97.1975,673.423,58.9334,-158.172,644.308,116.77,-132.676,737.307,186.969,-126.113,762.857,208.61,-117.59,790.677,226.828,-95.2797,771.033,254.014,-103.97,743.356,228.162,-111.447,715.649,205.698,-23.8428,953.035,341.439,6.8089,845.121,350.874,-24.8077,898.45,372.068,127.997,799.947,299.953,133.405,814.979,326.92,175.427,807.739,325.457,171.655,794.124,297.474
-101.608,373.879,43.1354,-171.475,392.038,14.9523,-161.999,591.563,110.81,-164.791,516.51,83.4092,-126.493,506.609,102.81,-130.313,580.914,138.339,-97.0625,673.402,59.1872,-158.465,644.589,116.698,-132.862,737.698,186.878,-126.212,763.239,208.5,-117.64,791.024,226.702,-95.5196,771.336,254.004,-104.303,743.687,228.14,-111.845,715.983,205.673,-23.8102,953.128,341.44,6.7763,845.195,350.882,-24.8136,898.55,372.073,127.967,799.962,299.937,133.374,814.988,326.913,175.395,807.735,325.452,171.624,794.124,297.465
