 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-83.9042,388.931,45.1314,-154.909,401.597,14.5212,-160.477,603.765,103.608,-158.031,528.151,78.0758,-120.493,520.856,99.6734,-129.526,595.132,132.646,,,,-158.861,657.253,108.921,-133.012,750.544,181.241,-125.81,775.272,203.634,-116.881,801.801,222.862,-97.185,780.884,251.507,-106.568,754.198,224.652,-114.327,727.512,200.824,-22.2434,958.735,342.391,5.55137,850.25,352.897,-25.1025,904.53,374.188,126.287,801.535,300.115,131.913,816.379,327.243,173.75,808.491,325.739,169.651,794.887,297.796
-85.1251,389.091,45.978,-155.607,401.864,14.5036,-161.053,604.227,103.533,-158.798,528.586,78.1166,-121.436,521.165,99.981,-130.335,595.546,132.763,,,,-159.34,657.713,108.86,-133.247,750.961,181.193,-125.963,775.624,203.595,-116.992,802.082,222.826,-97.3796,781.111,251.522,-106.837,754.473,224.637,-114.688,727.862,200.793,-22.2353,958.765,342.403,5.5288,850.266,352.894,-25.1123,904.557,374.191,126.261,801.509,300.1,131.885,816.354,327.226,173.726,808.458,325.725,169.633,794.855,297.778
-86.3072,389.248,46.8151,-156.28,402.117,14.4979,-161.613,604.674,103.462,-159.542,529.006,78.1609,-122.349,521.466,100.286,-131.122,595.949,132.878,,,,-159.806,658.159,108.8,-133.477,751.365,181.145,-126.112,775.963,203.557,-117.099,802.352,222.79,-97.5687,781.329,251.537,-107.098,754.738,224.622,-115.039,728.198,200.762,-22.2286,958.791,342.414,5.50662,850.278,352.889,-25.1228,904.581,374.193,126.234,801.482,300.084,131.857,816.328,327.208,173.702,808.424,325.712,169.615,794.822,297.761
-87.4504,389.402,47.6429,-156.926,402.359,14.5044,-162.157,605.106,103.393,-160.261,529.411,78.2088,-123.234,521.758,100.589,-131.885,596.341,132.991,,,,-160.26,658.589,108.74,-133.699,751.754,181.098,-126.257,776.29,203.52,-117.204,802.611,222.755,-97.7522,781.538,251.551,-107.352,754.993,224.608,-115.38,728.523,200.733,-22.2233,958.814,342.425,5.48483,850.288,352.884,-25.1337,904.602,374.194,126.209,801.455,300.068,131.83,816.302,327.191,173.679,808.39,325.698,169.598,794.79,297.743
-88.5548,389.554,48.4612,-157.546,402.587,14.5228,-162.684,605.523,103.328,-160.956,529.802,78.2601,-124.09,522.041,100.89,-132.626,596.722,133.103,,,,-160.702,659.004,108.682,-133.916,752.129,181.052,-126.397,776.604,203.483,-117.305,802.859,222.721,-97.9302,781.738,251.564,-107.598,755.237,224.594,-115.711,728.836,200.704,-22.2193,958.834,342.434,5.46342,850.295,352.878,-25.1452,904.619,374.194,126.184,801.427,300.051,131.804,816.275,327.173,173.656,808.356,325.684,169.581,794.757,297.725
-89.6202,389.703,49.2701,-158.139,402.803,14.5532,-163.194,605.925,103.266,-161.628,530.178,78.315,-124.917,522.315,101.189,-133.344,597.091,133.212,,,,-161.131,659.405,108.624,-134.126,752.489,181.007,-126.533,776.906,203.446,-117.403,803.096,222.687,-98.1027,781.928,251.577,-107.836,755.471,224.58,-116.032,729.136,200.675,-22.2168,958.85,342.443,5.4424,850.299,352.871,-25.1573,904.632,374.193,126.16,801.399,300.035,131.778,816.247,327.156,173.634,808.321,325.671,169.565,794.723,297.708
-90.6468,389.85,50.0696,-158.707,403.006,14.5957,-163.687,606.311,103.207,-162.275,530.539,78.3734,-125.716,522.58,101.485,-134.04,597.449,133.319,,,,-161.547,659.79,108.567,-134.331,752.836,180.963,-126.665,777.195,203.41,-117.498,803.323,222.653,-98.2696,782.108,251.589,-108.067,755.694,224.566,-116.343,729.424,200.647,-22.2157,958.863,342.451,5.42177,850.3,352.863,-25.1699,904.642,374.191,126.136,801.37,300.018,131.753,816.218,327.138,173.612,808.286,325.657,169.549,794.689,297.69
-91.6344,389.994,50.8597,-159.248,403.197,14.6501,-164.164,606.683,103.152,-162.899,530.886,78.4353,-126.485,522.837,101.779,-134.712,597.797,133.425,,,,-161.951,660.161,108.51,-134.528,753.168,180.919,-126.793,777.471,203.375,-117.59,803.538,222.62,-98.4311,782.28,251.601,-108.29,755.906,224.552,-116.644,729.699,200.62,-22.216,958.873,342.459,5.40152,850.298,352.854,-25.183,904.648,374.189,126.113,801.34,300.001,131.728,816.189,327.12,173.591,808.25,325.643,169.534,794.655,297.672
-92.5832,390.135,51.6404,-159.763,403.375,14.7165,-164.624,607.04,103.099,-163.499,531.218,78.5008,-127.226,523.085,102.07,-135.362,598.133,133.528,,,,-162.342,660.516,108.455,-134.72,753.487,180.876,-126.916,777.735,203.34,-117.679,803.743,222.587,-98.5869,782.442,251.612,-108.505,756.108,224.538,-116.934,729.962,200.593,-22.2177,958.879,342.465,5.38167,850.294,352.845,-25.1966,904.651,374.185,126.091,801.31,299.983,131.703,816.158,327.103,173.57,808.214,325.629,169.519,794.62,297.654
-93.4929,390.274,52.4116,-160.251,403.54,14.7949,-165.067,607.381,103.05,-164.075,531.535,78.5698,-127.938,523.323,102.36,-135.988,598.458,133.63,,,,-162.721,660.857,108.4,-134.905,753.791,180.834,-127.035,777.986,203.306,-117.764,803.937,222.555,-98.7373,782.594,251.622,-108.713,756.3,224.525,-117.215,730.213,200.567,-22.2208,958.882,342.471,5.3622,850.286,352.835,-25.2108,904.65,374.18,126.069,801.279,299.965,131.679,816.128,327.085,173.55,808.178,325.615,169.505,794.586,297.636
-94.3637,390.41,53.1733,-160.714,403.693,14.8853,-165.494,607.708,103.004,-164.627,531.838,78.6423,-128.621,523.553,102.647,-136.592,598.771,133.73,,,,-163.088,661.183,108.347,-135.084,754.081,180.793,-127.15,778.225,203.273,-117.847,804.12,222.523,-98.8821,782.738,251.632,-108.913,756.481,224.511,-117.486,730.452,200.542,-22.2253,958.881,342.475,5.34311,850.275,352.824,-25.2255,904.646,374.174,126.049,801.248,299.948,131.656,816.096,327.067,173.531,808.141,325.601,169.492,794.55,297.618
-95.1955,390.543,53.9256,-161.15,403.832,14.9876,-165.904,608.019,102.961,-165.155,532.125,78.7183,-129.276,523.774,102.932,-137.173,599.073,133.827,,,,-163.441,661.493,108.294,-135.257,754.356,180.753,-127.261,778.451,203.24,-117.926,804.292,222.491,-99.0214,782.872,251.641,-109.106,756.652,224.498,-117.747,730.679,200.517,-22.2312,958.877,342.479,5.32442,850.262,352.812,-25.2408,904.638,374.168,126.028,801.216,299.929,131.633,816.064,327.048,173.511,808.104,325.587,169.479,794.515,297.6
