 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-169.039,382.737,28.7862,-230.672,388.044,14.0689,-216.609,567.271,61.5471,-222.527,506.604,47.2695,-181.923,482.876,68.4987,-183.846,549.994,90.8167,-138.073,625.71,13.8233,-198.432,618.897,58.6693,-159.839,682.693,164.001,-146.26,708.952,203.486,-132.773,732.252,233.617,-113.275,697.786,249.215,-128.366,678.648,218.375,-138.255,655.313,177.804,-52.2625,809.855,298.934,-33.0699,714.162,279.202,-43.1215,751.745,307.207,72.4034,676.161,249.496,74.2367,692.903,276.132,117.676,691.87,277.417,119.485,677.164,251.551
-169.044,382.736,28.7843,-230.684,388.045,14.075,-216.615,567.272,61.5526,-222.536,506.603,47.2786,-181.936,482.874,68.5139,-183.863,549.994,90.8345,-138.087,625.731,13.8036,-198.43,618.895,58.6726,-159.839,682.699,164.001,-146.262,708.961,203.481,-132.773,732.252,233.61,-113.271,697.791,249.201,-128.367,678.658,218.372,-138.263,655.32,177.81,-52.2673,809.848,298.923,-33.053,714.161,279.18,-43.11,751.735,307.202,72.4427,676.152,249.503,74.2667,692.906,276.14,117.707,691.88,277.423,119.52,677.172,251.561
-169.049,382.734,28.7836,-230.694,388.046,14.0811,-216.621,567.273,61.5574,-222.544,506.602,47.2869,-181.949,482.872,68.5285,-183.88,549.994,90.8511,-138.101,625.75,13.7854,-198.429,618.894,58.6752,-159.838,682.704,164,-146.263,708.969,203.475,-132.773,732.25,233.603,-113.267,697.795,249.188,-128.367,678.666,218.368,-138.27,655.327,177.815,-52.2717,809.841,298.913,-33.0362,714.161,279.158,-43.0987,751.725,307.197,72.481,676.143,249.509,74.296,692.91,276.147,117.738,691.891,277.428,119.554,677.181,251.571
-169.055,382.732,28.7839,-230.703,388.046,14.0872,-216.625,567.274,61.5615,-222.551,506.602,47.2944,-181.96,482.87,68.5424,-183.895,549.995,90.8663,-138.114,625.768,13.7686,-198.427,618.893,58.6771,-159.838,682.709,163.999,-146.263,708.976,203.469,-132.772,732.248,233.596,-113.263,697.798,249.175,-128.367,678.674,218.363,-138.277,655.334,177.819,-52.2756,809.834,298.903,-33.0198,714.16,279.137,-43.0874,751.715,307.192,72.5182,676.135,249.515,74.3246,692.913,276.154,117.768,691.901,277.433,119.588,677.189,251.58
-169.06,382.731,28.7854,-230.712,388.046,14.0932,-216.629,567.275,61.5647,-222.558,506.601,47.301,-181.972,482.868,68.5557,-183.91,549.996,90.8803,-138.126,625.784,13.7532,-198.425,618.892,58.6782,-159.837,682.714,163.997,-146.264,708.983,203.463,-132.771,732.246,233.59,-113.258,697.801,249.163,-128.366,678.681,218.358,-138.283,655.34,177.821,-52.2791,809.827,298.893,-33.0035,714.159,279.118,-43.0762,751.706,307.188,72.5543,676.128,249.521,74.3524,692.917,276.161,117.798,691.911,277.438,119.62,677.197,251.588
-169.065,382.729,28.788,-230.72,388.047,14.0992,-216.633,567.277,61.5673,-222.564,506.601,47.3067,-181.983,482.867,68.5682,-183.923,549.997,90.893,-138.137,625.798,13.7392,-198.422,618.891,58.6786,-159.837,682.719,163.995,-146.263,708.988,203.457,-132.769,732.243,233.583,-113.252,697.803,249.15,-128.364,678.687,218.353,-138.288,655.345,177.823,-52.2821,809.82,298.884,-32.9875,714.158,279.1,-43.0652,751.697,307.183,72.5894,676.121,249.526,74.3796,692.921,276.167,117.826,691.92,277.442,119.651,677.205,251.596
-169.069,382.727,28.7916,-230.727,388.047,14.1052,-216.635,567.278,61.5691,-222.569,506.6,47.3116,-181.993,482.866,68.5801,-183.935,549.998,90.9044,-138.147,625.811,13.7266,-198.42,618.89,58.6783,-159.836,682.723,163.992,-146.263,708.993,203.452,-132.767,732.239,233.576,-113.247,697.804,249.138,-128.361,678.692,218.348,-138.293,655.35,177.824,-52.2847,809.813,298.875,-32.9718,714.157,279.083,-43.0542,751.688,307.179,72.6234,676.115,249.531,74.406,692.925,276.173,117.854,691.93,277.447,119.681,677.213,251.604
-169.074,382.725,28.7964,-230.733,388.047,14.1112,-216.637,567.28,61.5702,-222.573,506.6,47.3157,-182.003,482.865,68.5913,-183.947,550,90.9146,-138.156,625.822,13.7154,-198.417,618.889,58.6772,-159.835,682.727,163.989,-146.262,708.997,203.446,-132.765,732.234,233.57,-113.24,697.804,249.125,-128.358,678.697,218.342,-138.296,655.354,177.825,-52.2868,809.807,298.867,-32.9563,714.156,279.067,-43.0433,751.679,307.176,72.6564,676.109,249.535,74.4317,692.929,276.178,117.881,691.939,277.45,119.711,677.221,251.611
-169.078,382.724,28.8023,-230.738,388.046,14.1171,-216.638,567.282,61.5705,-222.576,506.6,47.3188,-182.012,482.864,68.6018,-183.957,550.002,90.9235,-138.164,625.832,13.7056,-198.414,618.889,58.6754,-159.834,682.731,163.986,-146.261,709,203.44,-132.762,732.229,233.563,-113.233,697.803,249.113,-128.354,678.7,218.335,-138.3,655.358,177.824,-52.2885,809.801,298.858,-32.941,714.155,279.052,-43.0326,751.671,307.172,72.6883,676.104,249.539,74.4566,692.933,276.184,117.907,691.948,277.454,119.739,677.229,251.617
