 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-190.886,208.245,41.6057,-256.815,213.667,19.8464,-258.395,370.679,66.4085,-247.045,305.642,61.2627,-205.656,314.535,71.3553,-206.17,363.935,86.9056,,,,-251.379,454.399,68.0372,-221.856,540.117,132.909,-203.035,569.914,168.188,-192.363,597.351,211.564,-167.695,556.821,226.849,-187.072,535.877,184.546,-203.668,510.45,153.695,-102.384,692.159,302.129,-59.9193,583.095,276.982,-93.9334,630.344,305.523,28.0449,532.232,228.414,27.2739,540.734,255.777,70.0052,539.46,256.64,71.6499,530.651,230.092
-190.892,208.245,41.6083,-256.816,213.667,19.8435,-258.396,370.675,66.4025,-247.048,305.64,61.2583,-205.661,314.535,71.3543,-206.174,363.934,86.9031,,,,-251.377,454.393,68.0327,-221.855,540.11,132.902,-203.04,569.917,168.186,-192.367,597.354,211.566,-167.704,556.822,226.854,-187.08,535.879,184.545,-203.67,510.447,153.693,-102.394,692.155,302.117,-59.9233,583.091,276.989,-93.9387,630.341,305.516,28.0542,532.242,228.424,27.2799,540.748,255.788,70.0151,539.47,256.65,71.6592,530.66,230.102
-190.897,208.244,41.6109,-256.816,213.666,19.8406,-258.397,370.67,66.3966,-247.051,305.638,61.254,-205.665,314.534,71.3533,-206.177,363.933,86.9006,,,,-251.374,454.386,68.0285,-221.854,540.104,132.895,-203.045,569.919,168.183,-192.371,597.357,211.568,-167.712,556.823,226.858,-187.089,535.882,184.545,-203.673,510.444,153.692,-102.403,692.153,302.106,-59.9273,583.088,276.996,-93.944,630.339,305.509,28.0633,532.251,228.434,27.2859,540.763,255.798,70.0248,539.481,256.659,71.6684,530.669,230.111
-190.903,208.243,41.6135,-256.817,213.665,19.8377,-258.399,370.665,66.3909,-247.054,305.636,61.2497,-205.669,314.533,71.3521,-206.181,363.931,86.8981,,,,-251.372,454.38,68.0243,-221.854,540.098,132.888,-203.049,569.921,168.181,-192.374,597.359,211.57,-167.72,556.824,226.862,-187.097,535.884,184.544,-203.676,510.441,153.691,-102.413,692.15,302.095,-59.9313,583.085,277.002,-93.9493,630.338,305.502,28.0722,532.261,228.445,27.2918,540.777,255.808,70.0344,539.491,256.668,71.6774,530.677,230.12
-190.908,208.242,41.6159,-256.818,213.665,19.8349,-258.4,370.661,66.3854,-247.057,305.633,61.2454,-205.673,314.532,71.3509,-206.184,363.93,86.8957,,,,-251.37,454.374,68.0203,-221.854,540.092,132.881,-203.054,569.923,168.178,-192.378,597.361,211.571,-167.727,556.825,226.865,-187.105,535.887,184.543,-203.679,510.438,153.689,-102.422,692.148,302.084,-59.9354,583.082,277.008,-93.9548,630.336,305.495,28.0809,532.27,228.455,27.2977,540.791,255.818,70.0438,539.501,256.676,71.6862,530.686,230.129
-190.913,208.24,41.6183,-256.819,213.664,19.832,-258.402,370.656,66.38,-247.06,305.631,61.2412,-205.676,314.531,71.3497,-206.188,363.928,86.8932,,,,-251.369,454.368,68.0165,-221.855,540.087,132.874,-203.059,569.925,168.176,-192.382,597.363,211.572,-167.734,556.826,226.868,-187.113,535.889,184.542,-203.683,510.435,153.688,-102.432,692.146,302.073,-59.9395,583.079,277.014,-93.9604,630.335,305.488,28.0894,532.28,228.464,27.3036,540.805,255.828,70.0531,539.512,256.685,71.6949,530.695,230.138
-190.918,208.239,41.6206,-256.82,213.664,19.8292,-258.404,370.652,66.3747,-247.063,305.629,61.2371,-205.68,314.53,71.3483,-206.191,363.927,86.8908,,,,-251.367,454.362,68.0127,-221.855,540.082,132.868,-203.064,569.928,168.174,-192.385,597.365,211.573,-167.741,556.827,226.87,-187.121,535.892,184.541,-203.686,510.433,153.687,-102.441,692.144,302.063,-59.9437,583.077,277.02,-93.966,630.334,305.481,28.0978,532.289,228.474,27.3094,540.82,255.837,70.0622,539.522,256.693,71.7034,530.704,230.146
-190.922,208.238,41.6229,-256.821,213.663,19.8263,-258.406,370.648,66.3695,-247.066,305.627,61.2331,-205.683,314.529,71.3469,-206.194,363.925,86.8883,,,,-251.366,454.357,68.0092,-221.856,540.078,132.862,-203.069,569.93,168.171,-192.389,597.367,211.573,-167.748,556.828,226.872,-187.128,535.894,184.54,-203.69,510.431,153.685,-102.45,692.143,302.052,-59.9478,583.075,277.025,-93.9717,630.333,305.474,28.1059,532.299,228.484,27.3151,540.834,255.846,70.0711,539.532,256.702,71.7117,530.713,230.155
-190.926,208.237,41.6251,-256.822,213.663,19.8235,-258.408,370.644,66.3645,-247.069,305.625,61.2291,-205.686,314.527,71.3454,-206.197,363.923,86.8859,,,,-251.365,454.352,68.0057,-221.857,540.074,132.856,-203.074,569.932,168.169,-192.392,597.369,211.574,-167.754,556.829,226.873,-187.136,535.896,184.539,-203.694,510.429,153.684,-102.46,692.142,302.041,-59.9521,583.074,277.03,-93.9775,630.333,305.468,28.1139,532.309,228.493,27.3208,540.849,255.855,70.0799,539.543,256.71,71.7198,530.722,230.163
