 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-141.496,136.298,18.2301,-219.889,135.527,24.652,-242.107,319.318,50.9429,-236.83,245.423,35.2219,-177.015,247.265,66.8959,-200.839,314.806,82.3184,,,,-234.654,399.003,37.4019,-188.319,477.156,176.894,-176.966,507.9,219.245,-159.495,526.338,256.83,-133.694,483.418,263.896,-154.301,468.353,227.209,-162.996,443.589,185.444,-108.176,574.388,315.092,-40.6005,497.294,281.376,-82.2295,520.821,312.596,60.2981,485.154,247.113,62.9437,488.096,273.844,104.849,490.53,274.994,104.616,481.848,247.41
-141.482,136.324,18.2388,-219.87,135.547,24.6539,-242.12,319.341,50.9441,-236.817,245.437,35.2113,-177.02,247.294,66.9057,-200.857,314.835,82.3285,,,,-234.668,399.033,37.3952,-188.386,477.235,176.886,-177.036,507.979,219.238,-159.606,526.434,256.86,-133.813,483.5,263.954,-154.412,468.424,227.243,-163.09,443.66,185.459,-108.283,574.519,315.125,-40.7142,497.4,281.453,-82.3395,520.939,312.66,60.1888,485.248,247.219,62.8319,488.215,273.946,104.739,490.642,275.101,104.506,481.95,247.512
-141.468,136.35,18.2476,-219.853,135.566,24.656,-242.134,319.363,50.9441,-236.806,245.451,35.2005,-177.027,247.323,66.9152,-200.878,314.864,82.3379,,,,-234.684,399.063,37.3873,-188.453,477.313,176.877,-177.106,508.058,219.231,-159.717,526.529,256.889,-133.93,483.58,264.01,-154.521,468.493,227.276,-163.185,443.73,185.473,-108.389,574.648,315.155,-40.8265,497.505,281.528,-82.4486,521.055,312.722,60.0809,485.342,247.323,62.7215,488.334,274.047,104.63,490.754,275.206,104.396,482.052,247.612
-141.456,136.375,18.2566,-219.837,135.584,24.6583,-242.15,319.385,50.9427,-236.798,245.465,35.1896,-177.036,247.352,66.9242,-200.9,314.892,82.3465,,,,-234.701,399.092,37.378,-188.519,477.39,176.865,-177.177,508.135,219.222,-159.826,526.623,256.916,-134.047,483.66,264.064,-154.631,468.562,227.308,-163.279,443.8,185.485,-108.494,574.775,315.184,-40.9375,497.609,281.6,-82.5569,521.169,312.782,59.9743,485.437,247.426,62.6123,488.453,274.146,104.522,490.865,275.309,104.289,482.154,247.711
-141.444,136.4,18.2656,-219.822,135.602,24.6607,-242.167,319.407,50.9401,-236.791,245.479,35.1785,-177.047,247.38,66.933,-200.923,314.921,82.3543,,,,-234.719,399.122,37.3675,-188.585,477.467,176.853,-177.247,508.211,219.213,-159.935,526.716,256.942,-134.163,483.738,264.117,-154.74,468.629,227.338,-163.373,443.869,185.496,-108.598,574.899,315.211,-41.0471,497.711,281.671,-82.6643,521.282,312.84,59.869,485.531,247.526,62.5044,488.571,274.243,104.416,490.975,275.411,104.182,482.255,247.808
-141.432,136.425,18.2747,-219.808,135.619,24.6634,-242.186,319.428,50.9363,-236.787,245.492,35.1672,-177.059,247.408,66.9414,-200.949,314.949,82.3613,,,,-234.739,399.151,37.3557,-188.652,477.543,176.839,-177.319,508.286,219.202,-160.044,526.807,256.966,-134.277,483.815,264.168,-154.849,468.695,227.367,-163.466,443.937,185.505,-108.702,575.022,315.237,-41.1554,497.813,281.739,-82.7709,521.394,312.896,59.765,485.625,247.625,62.3979,488.688,274.339,104.311,491.085,275.512,104.077,482.356,247.903
-141.422,136.45,18.284,-219.795,135.636,24.6662,-242.206,319.45,50.9311,-236.785,245.506,35.1558,-177.073,247.436,66.9494,-200.977,314.977,82.3675,,,,-234.76,399.179,37.3426,-188.718,477.618,176.823,-177.39,508.359,219.191,-160.152,526.898,256.989,-134.39,483.892,264.218,-154.958,468.76,227.395,-163.56,444.004,185.513,-108.804,575.143,315.261,-41.2622,497.914,281.805,-82.8765,521.504,312.949,59.6624,485.719,247.722,62.2926,488.805,274.433,104.208,491.195,275.61,103.973,482.457,247.997
-141.412,136.475,18.2933,-219.783,135.652,24.6691,-242.228,319.471,50.9247,-236.784,245.519,35.1441,-177.089,247.464,66.9571,-201.006,315.005,82.373,,,,-234.782,399.207,37.3282,-188.784,477.693,176.806,-177.462,508.431,219.179,-160.259,526.987,257.011,-134.502,483.967,264.265,-155.066,468.824,227.422,-163.653,444.07,185.519,-108.906,575.262,315.283,-41.3678,498.014,281.869,-82.9814,521.612,313,59.561,485.814,247.818,62.1886,488.921,274.526,104.105,491.305,275.707,103.871,482.558,248.089
-141.403,136.499,18.3027,-219.773,135.668,24.6723,-242.251,319.492,50.9171,-236.786,245.532,35.1323,-177.107,247.491,66.9644,-201.037,315.033,82.3777,,,,-234.806,399.235,37.3125,-188.85,477.767,176.787,-177.534,508.503,219.167,-160.366,527.074,257.031,-134.613,484.042,264.311,-155.174,468.887,227.447,-163.747,444.135,185.524,-109.006,575.379,315.304,-41.4719,498.112,281.93,-83.0853,521.72,313.05,59.461,485.908,247.911,62.0859,489.037,274.617,104.004,491.414,275.803,103.769,482.659,248.18
-141.395,136.524,18.3123,-219.763,135.683,24.6756,-242.276,319.513,50.9081,-236.79,245.545,35.1203,-177.126,247.519,66.9714,-201.069,315.061,82.3816,,,,-234.831,399.263,37.2956,-188.916,477.84,176.767,-177.606,508.573,219.153,-160.472,527.161,257.05,-134.723,484.115,264.355,-155.282,468.949,227.471,-163.84,444.199,185.527,-109.106,575.494,315.323,-41.5747,498.21,281.99,-83.1884,521.826,313.097,59.3623,486.002,248.003,61.9845,489.152,274.706,103.904,491.522,275.897,103.67,482.759,248.269
-141.387,136.548,18.3219,-219.755,135.698,24.6791,-242.302,319.533,50.8979,-236.795,245.558,35.108,-177.147,247.546,66.9781,-201.104,315.089,82.3847,,,,-234.858,399.29,37.2773,-188.981,477.912,176.746,-177.679,508.641,219.139,-160.577,527.246,257.068,-134.832,484.187,264.398,-155.389,469.009,227.494,-163.933,444.263,185.529,-109.205,575.606,315.34,-41.6761,498.306,282.047,-83.2906,521.93,313.142,59.2649,486.096,248.093,61.8844,489.267,274.793,103.806,491.63,275.989,103.571,482.86,248.356
-141.381,136.571,18.3317,-219.748,135.713,24.6828,-242.329,319.554,50.8864,-236.803,245.57,35.0955,-177.17,247.572,66.9844,-201.14,315.117,82.3871,,,,-234.886,399.317,37.2578,-189.047,477.984,176.723,-177.751,508.709,219.124,-160.682,527.33,257.084,-134.94,484.259,264.438,-155.496,469.069,227.516,-164.026,444.326,185.529,-109.303,575.717,315.356,-41.7761,498.402,282.103,-83.392,522.033,313.184,59.1688,486.19,248.181,61.7856,489.381,274.879,103.708,491.738,276.079,103.474,482.96,248.442
