 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-168.782,204.957,41.985,-237.702,225.184,25.7539,-209.102,394.904,93.381,-229.143,317.517,51.9526,-185.552,297.804,75.1269,-156.473,375.785,95.5074,,,,-200.281,482.425,75.4187,-151.321,544.619,189.85,-128.819,576.798,229.353,-112.372,601.699,281.357,-86.2043,560.966,287.87,-109.905,543.824,237.448,-128.721,518.535,199.569,-30.1781,662.572,360.228,21.5688,592.548,325.03,-14.6717,612.228,357.604,106.134,542.025,263.453,111.004,549.752,291.327,152.777,548.451,287.158,150.485,536.671,261.94
-168.783,204.959,41.9852,-237.701,225.187,25.7514,-209.096,394.914,93.3862,-229.138,317.517,51.9448,-185.55,297.807,75.1229,-156.47,375.787,95.5021,,,,-200.277,482.426,75.4072,-151.324,544.622,189.838,-128.826,576.802,229.343,-112.385,601.705,281.348,-86.2165,560.972,287.864,-109.914,543.832,237.44,-128.722,518.537,199.558,-30.1871,662.576,360.219,21.5644,592.55,325.021,-14.6805,612.234,357.593,106.125,542.025,263.456,110.991,549.754,291.332,152.764,548.448,287.164,150.48,536.668,261.945
-168.783,204.961,41.9854,-237.7,225.19,25.749,-209.091,394.923,93.3909,-229.134,317.517,51.9372,-185.548,297.81,75.1189,-156.467,375.79,95.497,,,,-200.273,482.428,75.396,-151.327,544.625,189.826,-128.833,576.806,229.332,-112.398,601.711,281.339,-86.2285,560.979,287.858,-109.923,543.839,237.433,-128.723,518.539,199.547,-30.1962,662.58,360.209,21.5598,592.553,325.013,-14.6894,612.241,357.583,106.117,542.025,263.459,110.978,549.755,291.336,152.752,548.445,287.17,150.474,536.665,261.951
-168.784,204.962,41.9856,-237.699,225.193,25.7466,-209.086,394.931,93.395,-229.129,317.516,51.9297,-185.546,297.813,75.115,-156.465,375.792,95.4921,,,,-200.269,482.429,75.3852,-151.331,544.628,189.815,-128.839,576.811,229.322,-112.411,601.717,281.33,-86.2404,560.985,287.852,-109.933,543.847,237.425,-128.723,518.54,199.536,-30.2051,662.584,360.2,21.5549,592.555,325.004,-14.6982,612.247,357.574,106.108,542.025,263.462,110.966,549.756,291.341,152.739,548.442,287.175,150.467,536.662,261.956
-168.785,204.964,41.9858,-237.698,225.196,25.7443,-209.081,394.939,93.3985,-229.125,317.516,51.9224,-185.544,297.815,75.1112,-156.462,375.794,95.4873,,,,-200.265,482.431,75.3747,-151.334,544.631,189.803,-128.846,576.815,229.312,-112.423,601.723,281.321,-86.252,560.991,287.846,-109.942,543.855,237.418,-128.724,518.541,199.525,-30.214,662.589,360.191,21.5497,592.558,324.997,-14.707,612.253,357.565,106.099,542.025,263.466,110.953,549.757,291.345,152.727,548.439,287.181,150.461,536.659,261.962
-168.785,204.965,41.9859,-237.697,225.198,25.742,-209.077,394.947,93.4015,-229.121,317.515,51.9153,-185.543,297.818,75.1076,-156.46,375.796,95.4827,,,,-200.262,482.432,75.3645,-151.338,544.634,189.793,-128.852,576.819,229.302,-112.435,601.73,281.313,-86.2634,560.997,287.841,-109.951,543.863,237.411,-128.723,518.541,199.515,-30.2229,662.593,360.182,21.5443,592.561,324.99,-14.7158,612.26,357.556,106.09,542.024,263.469,110.941,549.759,291.35,152.714,548.436,287.187,150.454,536.655,261.968
-168.786,204.967,41.986,-237.696,225.2,25.7399,-209.072,394.954,93.4039,-229.118,317.514,51.9084,-185.542,297.82,75.104,-156.458,375.797,95.4782,,,,-200.258,482.433,75.3546,-151.341,544.637,189.782,-128.858,576.824,229.292,-112.446,601.736,281.304,-86.2747,561.004,287.836,-109.96,543.87,237.405,-128.723,518.541,199.504,-30.2317,662.598,360.174,21.5386,592.564,324.983,-14.7245,612.266,357.548,106.08,542.024,263.473,110.928,549.76,291.354,152.702,548.434,287.193,150.447,536.652,261.973
-168.786,204.968,41.9861,-237.695,225.203,25.7378,-209.068,394.96,93.4058,-229.115,317.513,51.9016,-185.541,297.822,75.1005,-156.456,375.799,95.4739,,,,-200.255,482.435,75.345,-151.345,544.641,189.771,-128.864,576.829,229.283,-112.458,601.743,281.296,-86.2858,561.01,287.831,-109.969,543.878,237.399,-128.722,518.541,199.494,-30.2404,662.603,360.166,21.5327,592.567,324.977,-14.7333,612.273,357.54,106.071,542.023,263.477,110.916,549.761,291.359,152.69,548.431,287.198,150.44,536.649,261.979
-168.787,204.969,41.9862,-237.694,225.205,25.7358,-209.065,394.966,93.4071,-229.112,317.512,51.895,-185.54,297.824,75.0972,-156.454,375.8,95.4698,,,,-200.252,482.436,75.3358,-151.348,544.645,189.761,-128.87,576.834,229.274,-112.469,601.749,281.287,-86.2966,561.016,287.826,-109.978,543.886,237.393,-128.722,518.54,199.484,-30.2491,662.608,360.158,21.5265,592.571,324.971,-14.742,612.279,357.532,106.061,542.022,263.481,110.903,549.762,291.364,152.677,548.429,287.204,150.432,536.646,261.985
