 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-168.515,383.199,28.753,-230.038,390.062,14.8422,-211.556,568.419,61.3786,-218.962,508.042,47.7267,-179.128,483.219,69.29,-180.272,550.668,91.9742,,,,-191.957,619.588,58.5576,-157.477,684.113,164.814,-144.566,711.781,204.125,-131.663,735.519,234.687,-112.266,701.079,251.025,-126.997,681.649,219.255,-135.791,657.235,179.429,-49.5193,812.563,299.382,-40.5025,754.214,308.082,-30.9888,716.577,279.937,74.3046,677.872,250.162,76.2675,694.989,276.709,119.627,693.929,278.042,121.394,678.949,252.105
-168.524,383.198,28.7391,-230.051,390.065,14.8357,-211.562,568.416,61.3878,-218.974,508.041,47.7459,-179.143,483.215,69.3019,-180.296,550.668,91.999,,,,-191.958,619.588,58.5734,-157.478,684.117,164.829,-144.569,711.792,204.129,-131.667,735.529,234.682,-112.274,701.088,251.022,-127.01,681.669,219.26,-135.806,657.245,179.446,-49.5244,812.55,299.362,-40.4786,754.202,308.072,-30.9653,716.573,279.909,74.3382,677.874,250.169,76.2977,694.99,276.712,119.658,693.935,278.042,121.426,678.958,252.112
-168.532,383.197,28.7278,-230.064,390.067,14.8309,-211.566,568.413,61.3965,-218.986,508.04,47.7643,-179.158,483.212,69.3143,-180.318,550.668,92.0227,,,,-191.958,619.588,58.5881,-157.478,684.121,164.843,-144.572,711.801,204.134,-131.67,735.538,234.676,-112.28,701.095,251.018,-127.022,681.688,219.264,-135.82,657.254,179.462,-49.5288,812.538,299.343,-40.4551,754.19,308.063,-30.9423,716.569,279.882,74.3709,677.876,250.176,76.3272,694.991,276.715,119.689,693.941,278.043,121.457,678.967,252.118
-168.54,383.197,28.7189,-230.075,390.069,14.8278,-211.57,568.411,61.4049,-218.996,508.038,47.7819,-179.172,483.209,69.3272,-180.339,550.668,92.0454,,,,-191.959,619.588,58.6016,-157.479,684.125,164.856,-144.575,711.81,204.137,-131.673,735.545,234.671,-112.285,701.102,251.013,-127.032,681.705,219.267,-135.833,657.264,179.477,-49.5323,812.526,299.325,-40.4322,754.18,308.054,-30.9198,716.566,279.856,74.4029,677.878,250.182,76.356,694.993,276.717,119.718,693.947,278.043,121.487,678.976,252.123
-168.547,383.195,28.7126,-230.086,390.07,14.8264,-211.573,568.409,61.4128,-219.005,508.037,47.7987,-179.185,483.206,69.3405,-180.359,550.669,92.0671,,,,-191.959,619.587,58.614,-157.479,684.13,164.868,-144.577,711.819,204.141,-131.676,735.551,234.665,-112.29,701.107,251.009,-127.042,681.721,219.269,-135.846,657.273,179.49,-49.5352,812.515,299.308,-40.4097,754.169,308.046,-30.8977,716.562,279.832,74.434,677.881,250.188,76.3841,694.994,276.719,119.747,693.952,278.043,121.516,678.985,252.128
-168.554,383.194,28.7089,-230.095,390.071,14.8267,-211.575,568.407,61.4203,-219.013,508.036,47.8148,-179.197,483.203,69.3544,-180.377,550.669,92.0877,,,,-191.958,619.587,58.6252,-157.479,684.135,164.879,-144.578,711.826,204.144,-131.678,735.556,234.66,-112.293,701.112,251.004,-127.051,681.736,219.271,-135.858,657.282,179.502,-49.5372,812.504,299.292,-40.3878,754.159,308.039,-30.876,716.558,279.81,74.4644,677.885,250.194,76.4114,694.996,276.722,119.775,693.958,278.043,121.545,678.993,252.133
-168.56,383.192,28.7076,-230.104,390.072,14.8287,-211.577,568.406,61.4274,-219.019,508.034,47.83,-179.209,483.201,69.3686,-180.395,550.671,92.1073,,,,-191.957,619.587,58.6353,-157.48,684.14,164.889,-144.579,711.833,204.146,-131.679,735.56,234.654,-112.295,701.115,250.999,-127.058,681.749,219.271,-135.869,657.29,179.513,-49.5385,812.494,299.276,-40.3664,754.15,308.032,-30.8549,716.555,279.789,74.4939,677.888,250.199,76.4381,694.998,276.724,119.803,693.963,278.043,121.572,679.002,252.137
-168.566,383.191,28.7089,-230.112,390.072,14.8324,-211.578,568.404,61.4342,-219.025,508.033,47.8445,-179.219,483.199,69.3833,-180.411,550.672,92.1258,,,,-191.956,619.587,58.6442,-157.48,684.145,164.898,-144.58,711.839,204.148,-131.68,735.563,234.649,-112.296,701.118,250.994,-127.065,681.761,219.271,-135.879,657.299,179.522,-49.539,812.484,299.262,-40.3456,754.141,308.025,-30.8342,716.551,279.769,74.5226,677.892,250.204,76.464,694.999,276.726,119.83,693.968,278.042,121.6,679.01,252.142
-168.571,383.189,28.7127,-230.118,390.072,14.8377,-211.578,568.404,61.4405,-219.029,508.032,47.8581,-179.229,483.198,69.3984,-180.425,550.674,92.1432,,,,-191.954,619.586,58.652,-157.479,684.15,164.905,-144.58,711.845,204.15,-131.68,735.564,234.643,-112.297,701.119,250.988,-127.07,681.772,219.27,-135.889,657.306,179.53,-49.5387,812.474,299.249,-40.3252,754.133,308.019,-30.8139,716.548,279.751,74.5505,677.896,250.209,76.4892,695.001,276.727,119.856,693.973,278.042,121.626,679.019,252.145
-168.576,383.187,28.7189,-230.124,390.071,14.8446,-211.577,568.404,61.4464,-219.032,508.03,47.8708,-179.238,483.197,69.4139,-180.439,550.676,92.1595,,,,-191.952,619.586,58.6586,-157.479,684.155,164.912,-144.58,711.849,204.151,-131.68,735.564,234.638,-112.296,701.12,250.982,-127.074,681.781,219.269,-135.898,657.314,179.537,-49.5377,812.465,299.236,-40.3054,754.125,308.014,-30.7941,716.544,279.735,74.5775,677.901,250.213,76.5137,695.003,276.729,119.881,693.978,278.041,121.652,679.027,252.149
-168.581,383.184,28.7275,-230.129,390.07,14.8531,-211.576,568.403,61.4519,-219.034,508.029,47.8827,-179.245,483.196,69.4296,-180.451,550.678,92.1746,,,,-191.95,619.586,58.6641,-157.479,684.16,164.918,-144.579,711.853,204.152,-131.679,735.563,234.632,-112.294,701.119,250.976,-127.077,681.789,219.267,-135.906,657.321,179.542,-49.5359,812.456,299.224,-40.286,754.118,308.009,-30.7748,716.541,279.719,74.6038,677.906,250.217,76.5375,695.005,276.73,119.906,693.982,278.04,121.677,679.035,252.152
-168.585,383.182,28.7385,-230.132,390.068,14.8632,-211.574,568.404,61.457,-219.035,508.027,47.8936,-179.252,483.195,69.4456,-180.462,550.68,92.1886,,,,-191.947,619.586,58.6685,-157.478,684.166,164.922,-144.577,711.857,204.152,-131.678,735.561,234.626,-112.291,701.117,250.97,-127.079,681.796,219.263,-135.913,657.327,179.546,-49.5333,812.448,299.213,-40.2672,754.111,308.004,-30.7559,716.538,279.706,74.6292,677.912,250.22,76.5605,695.007,276.732,119.93,693.986,278.039,121.701,679.044,252.154
-168.588,383.179,28.7518,-230.135,390.066,14.8747,-211.571,568.404,61.4617,-219.034,508.025,47.9036,-179.258,483.195,69.4617,-180.471,550.683,92.2012,,,,-191.944,619.586,58.6717,-157.478,684.171,164.926,-144.576,711.859,204.152,-131.676,735.557,234.62,-112.288,701.115,250.963,-127.08,681.802,219.26,-135.919,657.334,179.549,-49.5299,812.44,299.203,-40.2489,754.105,308,-30.7375,716.534,279.693,74.6539,677.917,250.223,76.5829,695.009,276.733,119.954,693.991,278.038,121.725,679.052,252.157
-168.59,383.176,28.7672,-230.136,390.064,14.8875,-211.568,568.406,61.466,-219.033,508.024,47.9125,-179.263,483.195,69.4777,-180.479,550.686,92.2125,,,,-191.941,619.586,58.6739,-157.477,684.176,164.928,-144.573,711.861,204.152,-131.674,735.553,234.615,-112.283,701.111,250.957,-127.08,681.806,219.255,-135.924,657.339,179.551,-49.5258,812.433,299.194,-40.2312,754.099,307.997,-30.7196,716.531,279.682,74.6777,677.924,250.225,76.6045,695.012,276.734,119.977,693.995,278.037,121.747,679.06,252.159
-168.592,383.174,28.7846,-230.136,390.061,14.9015,-211.564,568.407,61.47,-219.03,508.022,47.9204,-179.267,483.195,69.4936,-180.486,550.689,92.2224,,,,-191.937,619.585,58.6749,-157.476,684.182,164.93,-144.571,711.861,204.151,-131.671,735.547,234.609,-112.277,701.106,250.95,-127.079,681.809,219.25,-135.928,657.344,179.551,-49.521,812.427,299.186,-40.214,754.094,307.994,-30.7021,716.528,279.673,74.7006,677.93,250.227,76.6254,695.014,276.735,119.999,693.998,278.036,121.769,679.068,252.16
-168.593,383.171,28.8039,-230.135,390.058,14.9166,-211.56,568.409,61.4735,-219.026,508.021,47.927,-179.27,483.196,69.5092,-180.491,550.692,92.2308,,,,-191.933,619.585,58.6749,-157.475,684.187,164.93,-144.567,711.861,204.15,-131.667,735.54,234.604,-112.271,701.101,250.943,-127.077,681.81,219.244,-135.932,657.349,179.549,-49.5154,812.42,299.178,-40.1973,754.089,307.992,-30.6852,716.525,279.665,74.7228,677.937,250.229,76.6456,695.016,276.736,120.02,694.002,278.034,121.791,679.076,252.162
-168.593,383.168,28.8248,-230.132,390.055,14.9326,-211.555,568.411,61.4766,-219.021,508.019,47.9325,-179.271,483.197,69.5242,-180.495,550.696,92.2376,,,,-191.929,619.585,58.6738,-157.474,684.192,164.93,-144.564,711.86,204.149,-131.663,735.532,234.598,-112.263,701.094,250.936,-127.074,681.81,219.238,-135.934,657.353,179.547,-49.509,812.414,299.172,-40.1811,754.085,307.99,-30.6687,716.522,279.658,74.7441,677.944,250.23,76.665,695.019,276.737,120.041,694.005,278.033,121.811,679.084,252.162
