 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-144.794,301.416,34.1847,-205.071,296.391,7.5377,-216.971,436.968,44.4173,-211.767,361.615,18.3543,-151.353,356.652,42.7839,-159.974,422.915,58.7857,,,,-217.701,531.118,41.7839,-194.353,609.549,103.09,-182.446,643.201,143.9,-174.034,665.803,183.397,-159.105,632.244,200.992,-172.322,612.353,161.139,-184.849,580.131,125.955,-117.424,738.503,258.315,-68.1014,652.981,240.502,-89.752,695.312,269.168,27.3761,623.238,218.217,25.4287,637.92,244.006,73.2686,636.989,249.253,72.2365,621.063,221.55
-144.625,302.478,35.3173,-204.839,296.77,8.82289,-217.439,437.664,44.639,-211.837,362.165,19.2487,-151.427,357.68,43.4193,-160.421,423.906,59.2532,,,,-218.505,531.832,41.6745,-194.876,610.303,102.964,-182.698,643.683,143.942,-174.087,666.062,183.451,-159.285,632.407,201.024,-172.705,612.785,161.078,-185.554,580.828,125.766,-117.451,738.527,258.325,-68.1748,652.994,240.489,-89.7964,695.326,269.157,27.2833,623.234,218.21,25.3427,637.914,244.002,73.1818,636.969,249.244,72.1423,621.046,221.538
-144.419,303.523,36.4586,-204.556,297.137,10.0868,-217.87,438.333,44.8727,-211.866,362.693,20.1357,-151.463,358.693,44.0657,-160.826,424.879,59.719,,,,-219.282,532.515,41.5794,-195.378,611.022,102.849,-182.94,644.142,143.987,-174.139,666.309,183.505,-159.457,632.559,201.059,-173.073,613.195,161.024,-186.23,581.492,125.59,-117.479,738.547,258.334,-68.2455,653.006,240.477,-89.8401,695.338,269.146,27.1927,623.229,218.203,25.2585,637.908,243.997,73.097,636.949,249.235,72.0504,621.03,221.526
-144.178,304.551,37.6086,-204.223,297.493,11.3294,-218.262,438.974,45.1185,-211.854,363.201,21.0151,-151.461,359.691,44.723,-161.19,425.834,60.183,,,,-220.031,533.164,41.4986,-195.861,611.709,102.745,-183.172,644.578,144.034,-174.19,666.542,183.56,-159.62,632.702,201.096,-173.425,613.584,160.976,-186.876,582.124,125.426,-117.507,738.565,258.343,-68.3133,653.017,240.466,-89.883,695.349,269.136,27.1042,623.224,218.195,25.1763,637.901,243.993,73.0141,636.93,249.226,71.9607,621.014,221.514
-143.9,305.562,38.7671,-203.839,297.836,12.5506,-218.617,439.587,45.3765,-211.801,363.686,21.887,-151.422,360.674,45.3913,-161.511,426.771,60.6451,,,,-220.754,533.782,41.432,-196.324,612.362,102.651,-183.396,644.992,144.083,-174.239,666.762,183.617,-159.775,632.834,201.136,-173.762,613.95,160.936,-187.492,582.725,125.276,-117.536,738.58,258.352,-68.3783,653.026,240.455,-89.925,695.358,269.126,27.0179,623.218,218.189,25.0959,637.894,243.989,72.9331,636.911,249.217,71.8733,620.998,221.503
-143.586,306.556,39.934,-203.404,298.167,13.7503,-218.933,440.173,45.6465,-211.706,364.151,22.7513,-151.345,361.643,46.0703,-161.791,427.69,61.1054,,,,-221.45,534.367,41.3797,-196.766,612.983,102.569,-183.611,645.382,144.136,-174.288,666.968,183.675,-159.921,632.956,201.179,-174.083,614.295,160.903,-188.079,583.293,125.138,-117.565,738.592,258.361,-68.4405,653.033,240.445,-89.9663,695.365,269.117,26.9337,623.212,218.182,25.0175,637.887,243.984,72.8541,636.893,249.209,71.7881,620.982,221.491
-143.236,307.532,41.109,-202.919,298.486,14.9284,-219.212,440.731,45.9285,-211.571,364.594,23.6079,-151.23,362.596,46.7599,-162.029,428.59,61.5638,,,,-222.118,534.921,41.3417,-197.189,613.57,102.497,-183.816,645.75,144.19,-174.335,667.162,183.734,-160.06,633.068,201.224,-174.389,614.617,160.877,-188.636,583.829,125.013,-117.594,738.602,258.369,-68.4998,653.038,240.435,-90.0067,695.37,269.109,26.8517,623.206,218.175,24.9409,637.879,243.98,72.7769,636.875,249.2,71.7051,620.967,221.48
-142.85,308.491,42.2917,-202.384,298.793,16.0844,-219.452,441.262,46.2225,-211.394,365.016,24.4565,-151.078,363.535,47.4599,-162.226,429.472,62.0202,,,,-222.759,535.441,41.318,-197.592,614.123,102.436,-184.012,646.094,144.248,-174.381,667.342,183.794,-160.19,633.17,201.272,-174.679,614.918,160.857,-189.164,584.333,124.9,-117.625,738.609,258.377,-68.5564,653.042,240.427,-90.0464,695.374,269.101,26.7718,623.198,218.169,24.8663,637.871,243.975,72.7017,636.858,249.191,71.6244,620.952,221.468
-142.428,309.431,43.4813,-201.799,299.088,17.218,-219.655,441.764,46.5283,-211.177,365.416,25.2969,-150.889,364.457,48.1699,-162.381,430.335,62.4745,,,,-223.373,535.93,41.3086,-197.975,614.643,102.386,-184.199,646.416,144.307,-174.427,667.509,183.855,-160.311,633.261,201.323,-174.953,615.196,160.845,-189.662,584.805,124.8,-117.656,738.613,258.384,-68.6102,653.045,240.419,-90.0852,695.375,269.094,26.6941,623.191,218.162,24.7936,637.863,243.971,72.6284,636.842,249.182,71.5459,620.937,221.457
