 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-200.411,325.379,35.2472,-262.052,337.482,18.4634,-257.927,545.47,57.4443,-256.71,489.564,53.2719,-221.444,468.241,67.2941,-231.718,532.71,83.85,-171.341,599.611,14.911,-250.3,590.703,56.2841,-227.156,630.63,88.002,-215.09,642.16,126.227,-197.008,654.993,160.522,-189.039,623.353,173.28,-205.924,612.212,138.821,-223.963,599.1,104.873,-118.613,728.165,336.423,-81.2685,636.662,333.965,-117.825,674.937,361.42,50.927,615.891,322.583,47.7187,625.098,352.31,90.4062,628.59,357.965,93.6659,620.645,327.219
-200.407,325.377,35.2527,-262.047,337.479,18.4782,-257.9,545.473,57.4627,-256.682,489.569,53.2985,-221.415,468.25,67.3091,-231.667,532.731,83.8481,-171.338,599.616,14.9188,-250.297,590.705,56.2986,-227.164,630.635,88.0175,-215.095,642.155,126.242,-197.016,654.987,160.535,-189.025,623.339,173.281,-205.904,612.197,138.819,-223.919,599.085,104.867,-118.616,728.151,336.42,-81.2632,636.654,333.962,-117.821,674.917,361.416,50.9179,615.9,322.595,47.7105,625.106,352.32,90.3989,628.591,357.977,93.6537,620.645,327.236
-200.404,325.374,35.2581,-262.041,337.476,18.4926,-257.874,545.475,57.4805,-256.655,489.574,53.324,-221.387,468.258,67.3231,-231.619,532.75,83.846,-171.336,599.623,14.9265,-250.295,590.706,56.3129,-227.172,630.639,88.0328,-215.101,642.15,126.257,-197.023,654.98,160.549,-189.012,623.324,173.281,-205.885,612.181,138.817,-223.878,599.069,104.86,-118.618,728.137,336.417,-81.2587,636.646,333.958,-117.817,674.897,361.412,50.9088,615.909,322.606,47.7023,625.115,352.33,90.3917,628.592,357.988,93.6416,620.644,327.253
-200.4,325.373,35.2634,-262.035,337.473,18.5065,-257.85,545.477,57.4976,-256.629,489.577,53.3484,-221.36,468.266,67.3363,-231.573,532.769,83.8436,-171.335,599.629,14.934,-250.293,590.706,56.3269,-227.181,630.643,88.048,-215.106,642.144,126.272,-197.031,654.973,160.561,-188.999,623.31,173.282,-205.867,612.166,138.815,-223.838,599.054,104.855,-118.62,728.123,336.415,-81.2551,636.638,333.956,-117.813,674.877,361.409,50.8998,615.918,322.618,47.6942,625.123,352.34,90.3844,628.593,358,93.6295,620.642,327.27
-200.395,325.371,35.2685,-262.029,337.47,18.52,-257.827,545.478,57.5141,-256.605,489.58,53.3717,-221.334,468.274,67.3485,-231.529,532.786,83.8411,-171.335,599.635,14.9415,-250.292,590.706,56.3407,-227.19,630.645,88.0632,-215.112,642.137,126.286,-197.039,654.966,160.574,-188.988,623.296,173.283,-205.851,612.151,138.813,-223.801,599.038,104.85,-118.623,728.109,336.413,-81.2524,636.629,333.953,-117.81,674.859,361.406,50.8908,615.926,322.63,47.6861,625.131,352.349,90.3772,628.594,358.012,93.6175,620.641,327.286
-200.39,325.37,35.2735,-262.022,337.467,18.5329,-257.805,545.478,57.5299,-256.582,489.583,53.3939,-221.309,468.282,67.3598,-231.486,532.802,83.8384,-171.337,599.641,14.9488,-250.292,590.705,56.3543,-227.199,630.646,88.0783,-215.118,642.13,126.301,-197.046,654.958,160.586,-188.977,623.282,173.284,-205.835,612.135,138.813,-223.765,599.022,104.845,-118.625,728.095,336.411,-81.2505,636.621,333.951,-117.806,674.84,361.403,50.8819,615.934,322.641,47.678,625.139,352.359,90.37,628.594,358.023,93.6056,620.64,327.303
-200.385,325.369,35.2783,-262.015,337.464,18.5454,-257.785,545.477,57.5451,-256.56,489.585,53.4149,-221.285,468.288,67.3703,-231.446,532.816,83.8355,-171.34,599.648,14.956,-250.292,590.704,56.3676,-227.208,630.647,88.0932,-215.124,642.122,126.315,-197.053,654.949,160.598,-188.967,623.267,173.286,-205.82,612.12,138.812,-223.732,599.006,104.841,-118.627,728.082,336.409,-81.2494,636.612,333.95,-117.803,674.823,361.4,50.873,615.941,322.653,47.6699,625.147,352.369,90.3628,628.595,358.035,93.5937,620.638,327.319
-200.379,325.368,35.283,-262.008,337.462,18.5575,-257.766,545.476,57.5597,-256.54,489.587,53.4348,-221.262,468.295,67.3798,-231.407,532.829,83.8325,-171.344,599.654,14.9631,-250.293,590.701,56.3807,-227.218,630.646,88.1081,-215.13,642.113,126.329,-197.061,654.941,160.61,-188.957,623.253,173.287,-205.807,612.104,138.812,-223.7,598.989,104.837,-118.63,728.069,336.408,-81.2492,636.604,333.949,-117.799,674.805,361.398,50.8642,615.948,322.664,47.6619,625.154,352.379,90.3556,628.595,358.047,93.5819,620.636,327.335
-200.373,325.368,35.2876,-262,337.459,18.569,-257.749,545.474,57.5736,-256.521,489.588,53.4536,-221.241,468.301,67.3884,-231.371,532.841,83.8292,-171.35,599.661,14.97,-250.294,590.698,56.3936,-227.228,630.645,88.1229,-215.136,642.104,126.343,-197.068,654.932,160.621,-188.948,623.239,173.289,-205.794,612.088,138.812,-223.671,598.973,104.835,-118.632,728.056,336.407,-81.2498,636.595,333.948,-117.796,674.789,361.397,50.8554,615.955,322.676,47.6539,625.161,352.389,90.3483,628.594,358.058,93.5702,620.634,327.35
-200.367,325.368,35.2919,-261.992,337.456,18.58,-257.733,545.471,57.5869,-256.503,489.588,53.4713,-221.22,468.307,67.3961,-231.336,532.851,83.8258,-171.357,599.668,14.9769,-250.296,590.695,56.4062,-227.238,630.642,88.1375,-215.143,642.094,126.356,-197.075,654.922,160.633,-188.94,623.224,173.292,-205.783,612.073,138.813,-223.643,598.956,104.832,-118.634,728.043,336.406,-81.2514,636.587,333.948,-117.793,674.772,361.395,50.8467,615.962,322.687,47.6459,625.167,352.398,90.3411,628.594,358.069,93.5586,620.631,327.366
-200.36,325.368,35.2962,-261.984,337.454,18.5905,-257.719,545.467,57.5995,-256.487,489.588,53.4878,-221.201,468.312,67.4029,-231.304,532.861,83.8222,-171.364,599.675,14.9837,-250.299,590.69,56.4185,-227.248,630.639,88.1521,-215.149,642.084,126.37,-197.082,654.912,160.644,-188.933,623.21,173.294,-205.772,612.057,138.815,-223.617,598.939,104.83,-118.636,728.03,336.406,-81.2537,636.578,333.949,-117.79,674.757,361.394,50.838,615.968,322.699,47.638,625.174,352.408,90.334,628.593,358.08,93.5471,620.629,327.381
-200.353,325.369,35.3002,-261.976,337.451,18.6005,-257.706,545.463,57.6115,-256.473,489.587,53.5032,-221.183,468.317,67.4088,-231.273,532.869,83.8184,-171.374,599.682,14.9903,-250.302,590.685,56.4307,-227.258,630.635,88.1666,-215.156,642.073,126.383,-197.089,654.902,160.654,-188.926,623.196,173.297,-205.763,612.041,138.816,-223.594,598.922,104.829,-118.639,728.018,336.406,-81.2569,636.57,333.949,-117.787,674.741,361.394,50.8294,615.974,322.71,47.6301,625.179,352.418,90.3268,628.592,358.092,93.5356,620.626,327.396
