 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-226.265,287.567,37.2843,-288.631,301.091,24.2407,-268.57,508.926,75.2448,-270.666,452.985,67.5603,-237.077,428.793,80.1731,-241.436,494.906,100.236,-181.647,560.752,30.2847,-258.493,554.281,74.141,-233.54,596.269,102.201,-221.58,612.852,138.095,-202.163,631.004,169.553,-192.108,601.035,184.261,-209.796,584.446,152.087,-229.054,566.224,120.823,-120.483,721.394,336.909,-79.6736,631.961,334.098,-117.183,668.324,361.172,51.5389,612.308,323.973,48.0369,621.885,353.716,90.631,626.227,359.333,93.9629,617.746,328.711
-226.211,287.577,37.1715,-288.575,301.098,24.1179,-268.606,508.866,75.2465,-270.668,452.939,67.4926,-237.061,428.752,80.0674,-241.448,494.811,100.209,-181.658,560.76,30.2702,-258.515,554.222,74.167,-233.554,596.2,102.254,-221.583,612.783,138.136,-202.154,630.933,169.593,-192.116,600.971,184.318,-209.836,584.379,152.168,-229.114,566.153,120.895,-120.443,721.368,336.92,-79.688,631.904,334.146,-117.138,668.325,361.199,51.5505,612.295,323.987,48.0547,621.874,353.726,90.6473,626.204,359.341,93.9711,617.725,328.718
-226.166,287.583,37.0669,-288.529,301.102,24.0016,-268.648,508.808,75.2518,-270.678,452.893,67.4308,-237.056,428.709,79.9715,-241.47,494.717,100.191,-181.672,560.765,30.2618,-258.541,554.165,74.1957,-233.57,596.134,102.308,-221.587,612.718,138.177,-202.146,630.865,169.633,-192.125,600.91,184.375,-209.879,584.315,152.249,-229.18,566.086,120.969,-120.403,721.342,336.931,-79.7028,631.847,334.193,-117.096,668.328,361.227,51.5613,612.283,324.002,48.0716,621.862,353.736,90.6627,626.182,359.348,93.9786,617.705,328.726
-226.13,287.587,36.9705,-288.491,301.103,23.8916,-268.694,508.75,75.2607,-270.695,452.848,67.3747,-237.061,428.665,79.8854,-241.502,494.625,100.183,-181.689,560.766,30.2593,-258.57,554.109,74.2271,-233.588,596.071,102.362,-221.592,612.656,138.219,-202.138,630.8,169.673,-192.137,600.852,184.432,-209.925,584.256,152.332,-229.251,566.024,121.046,-120.365,721.317,336.942,-79.7179,631.792,334.239,-117.054,668.331,361.254,51.5714,612.27,324.016,48.0877,621.851,353.746,90.6773,626.16,359.356,93.9854,617.685,328.733
-226.102,287.588,36.8825,-288.461,301.101,23.7881,-268.746,508.694,75.2731,-270.719,452.801,67.3245,-237.077,428.62,79.8091,-241.544,494.533,100.183,-181.709,560.763,30.2627,-258.603,554.053,74.2613,-233.609,596.01,102.418,-221.598,612.599,138.26,-202.131,630.738,169.712,-192.152,600.797,184.491,-209.973,584.2,152.415,-229.328,565.967,121.125,-120.328,721.294,336.953,-79.7333,631.738,334.285,-117.014,668.334,361.281,51.5807,612.258,324.03,48.1028,621.84,353.757,90.691,626.138,359.364,93.9915,617.665,328.741
-226.083,287.586,36.8028,-288.441,301.096,23.691,-268.802,508.638,75.2891,-270.75,452.755,67.2801,-237.103,428.573,79.7426,-241.597,494.444,100.193,-181.733,560.756,30.2722,-258.64,553.999,74.2982,-233.631,595.951,102.475,-221.604,612.545,138.302,-202.124,630.679,169.752,-192.169,600.745,184.549,-210.024,584.149,152.499,-229.41,565.914,121.206,-120.292,721.271,336.965,-79.7492,631.685,334.331,-116.975,668.338,361.308,51.5893,612.245,324.045,48.117,621.829,353.767,90.7038,626.117,359.371,93.9968,617.645,328.748
-226.073,287.581,36.7314,-288.429,301.088,23.6004,-268.864,508.584,75.3086,-270.788,452.709,67.2415,-237.141,428.525,79.686,-241.66,494.356,100.212,-181.76,560.745,30.2875,-258.68,553.946,74.3378,-233.656,595.896,102.532,-221.612,612.496,138.343,-202.118,630.623,169.791,-192.188,600.697,184.608,-210.077,584.101,152.583,-229.497,565.866,121.29,-120.256,721.249,336.976,-79.7654,631.633,334.376,-116.938,668.343,361.335,51.5971,612.233,324.059,48.1304,621.818,353.777,90.7158,626.096,359.379,94.0014,617.626,328.756
-226.071,287.573,36.6683,-288.426,301.077,23.5162,-268.931,508.53,75.3317,-270.833,452.662,67.2088,-237.188,428.476,79.6391,-241.733,494.269,100.24,-181.79,560.73,30.3089,-258.724,553.894,74.3801,-233.683,595.842,102.59,-221.62,612.45,138.385,-202.112,630.57,169.83,-192.209,600.652,184.667,-210.133,584.058,152.668,-229.59,565.823,121.376,-120.222,721.228,336.987,-79.782,631.582,334.42,-116.901,668.348,361.361,51.6041,612.221,324.074,48.1428,621.807,353.788,90.7269,626.075,359.387,94.0052,617.606,328.764
-226.079,287.563,36.6136,-288.432,301.063,23.4385,-269.002,508.478,75.3583,-270.886,452.615,67.1819,-237.246,428.425,79.6021,-241.817,494.183,100.277,-181.823,560.711,30.3362,-258.772,553.842,74.4251,-233.713,595.792,102.649,-221.63,612.408,138.426,-202.106,630.52,169.868,-192.233,600.61,184.727,-210.191,584.018,152.754,-229.689,565.784,121.465,-120.189,721.208,336.998,-79.7989,631.533,334.464,-116.867,668.354,361.387,51.6104,612.209,324.088,48.1543,621.797,353.798,90.7371,626.055,359.395,94.0084,617.587,328.772
