 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-150.563,183.575,40.3912,-210.805,172.422,17.0894,-266.466,337.744,45.0517,-240.651,272.376,42.751,-203.572,273.349,65.8866,-236.585,341.605,83.533,,,,-279.651,431.148,63.9817,-237.474,517.154,164.97,-226.745,542.145,194.342,-217.61,565.363,236.096,-181.658,532.273,242.084,-198.732,513.372,203.029,-209.912,491.763,169.541,-143.442,652.389,314.087,-105.353,575.306,293.054,-139.304,603.831,316.428,1.39323,513.685,256.981,3.04317,520.63,283.081,40.9244,516.046,279.401,37.6663,507.048,255.316
-150.585,183.564,40.4046,-210.826,172.412,17.0969,-266.475,337.749,45.0619,-240.67,272.377,42.7589,-203.596,273.344,65.9009,-236.599,341.61,83.5425,,,,-279.656,431.154,63.9853,-237.473,517.142,164.996,-226.715,542.112,194.387,-217.55,565.303,236.126,-181.568,532.228,242.08,-198.653,513.345,203.019,-209.861,491.761,169.524,-143.471,652.412,314.087,-105.36,575.361,293.033,-139.33,603.848,316.44,1.35444,513.717,256.975,3.00686,520.667,283.073,40.8884,516.083,279.389,37.6277,507.079,255.307
-150.605,183.553,40.4173,-210.845,172.402,17.1038,-266.482,337.755,45.0712,-240.686,272.379,42.7662,-203.617,273.339,65.9142,-236.611,341.615,83.5509,,,,-279.662,431.16,63.9887,-237.472,517.131,165.02,-226.687,542.08,194.429,-217.494,565.247,236.153,-181.484,532.184,242.077,-198.578,513.32,203.009,-209.812,491.758,169.508,-143.499,652.434,314.086,-105.368,575.412,293.014,-139.356,603.865,316.449,1.31762,513.749,256.968,2.97235,520.703,283.066,40.8542,516.119,279.378,37.5909,507.109,255.298
-150.624,183.544,40.4294,-210.863,172.394,17.1101,-266.487,337.761,45.0797,-240.701,272.381,42.7728,-203.636,273.336,65.9264,-236.622,341.621,83.5582,,,,-279.666,431.166,63.9918,-237.471,517.119,165.044,-226.661,542.05,194.468,-217.443,565.194,236.178,-181.406,532.144,242.074,-198.508,513.297,202.999,-209.764,491.756,169.493,-143.525,652.455,314.085,-105.376,575.461,292.995,-139.381,603.881,316.457,1.28276,513.779,256.962,2.93965,520.739,283.059,40.8218,516.153,279.368,37.5561,507.137,255.29
-150.642,183.535,40.441,-210.879,172.387,17.1159,-266.492,337.766,45.0873,-240.713,272.384,42.7787,-203.653,273.333,65.9375,-236.63,341.627,83.5644,,,,-279.669,431.171,63.9946,-237.47,517.108,165.066,-226.637,542.021,194.505,-217.396,565.145,236.201,-181.334,532.106,242.072,-198.443,513.275,202.989,-209.719,491.754,169.479,-143.551,652.475,314.082,-105.384,575.506,292.976,-139.405,603.897,316.464,1.24987,513.809,256.956,2.90875,520.773,283.052,40.7913,516.187,279.358,37.5233,507.165,255.282
-150.658,183.527,40.4519,-210.893,172.382,17.1211,-266.496,337.772,45.0941,-240.724,272.387,42.7839,-203.668,273.332,65.9476,-236.637,341.633,83.5695,,,,-279.672,431.176,63.9972,-237.468,517.097,165.087,-226.614,541.994,194.539,-217.354,565.1,236.222,-181.269,532.07,242.071,-198.382,513.254,202.98,-209.676,491.752,169.465,-143.576,652.494,314.078,-105.392,575.548,292.959,-139.428,603.913,316.468,1.21894,513.838,256.951,2.87965,520.807,283.045,40.7626,516.219,279.349,37.4924,507.192,255.275
-150.673,183.52,40.4622,-210.906,172.377,17.1257,-266.498,337.777,45.1,-240.733,272.391,42.7884,-203.681,273.331,65.9566,-236.641,341.64,83.5735,,,,-279.674,431.181,63.9994,-237.467,517.087,165.106,-226.594,541.969,194.571,-217.317,565.058,236.24,-181.21,532.037,242.07,-198.326,513.234,202.97,-209.634,491.75,169.452,-143.599,652.513,314.073,-105.401,575.587,292.943,-139.45,603.928,316.47,1.18998,513.866,256.945,2.85236,520.839,283.038,40.7357,516.25,279.34,37.4635,507.218,255.268
-150.687,183.514,40.4718,-210.917,172.374,17.1297,-266.499,337.783,45.1051,-240.739,272.395,42.7922,-203.691,273.331,65.9646,-236.644,341.647,83.5763,,,,-279.675,431.186,64.0014,-237.465,517.076,165.125,-226.576,541.945,194.6,-217.284,565.019,236.257,-181.158,532.007,242.069,-198.275,513.216,202.961,-209.595,491.749,169.44,-143.621,652.53,314.067,-105.41,575.623,292.927,-139.471,603.943,316.471,1.16299,513.893,256.94,2.82687,520.871,283.032,40.7106,516.28,279.331,37.4365,507.243,255.261
-150.699,183.509,40.4809,-210.926,172.373,17.1332,-266.499,337.788,45.1093,-240.744,272.399,42.7953,-203.7,273.331,65.9715,-236.645,341.654,83.5781,,,,-279.676,431.191,64.0031,-237.463,517.066,165.142,-226.559,541.923,194.626,-217.257,564.984,236.271,-181.111,531.979,242.069,-198.228,513.2,202.951,-209.558,491.747,169.428,-143.643,652.546,314.06,-105.419,575.656,292.912,-139.491,603.958,316.47,1.13797,513.919,256.934,2.80318,520.901,283.026,40.6873,516.308,279.323,37.4115,507.267,255.255
