 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-202.532,321.865,35.3737,-257.789,331.22,14.9093,-238.909,453.36,58.8227,-252.491,411.267,29.695,-187.551,396.818,33.1602,-194.155,448.066,59.3122,,,,-232.801,563.714,56.1025,-186.841,608.938,106.733,-164.789,624.686,130.211,-144.553,642.875,156.245,-130.02,611.496,167.017,-151.755,588.138,137.074,-172.86,573.308,117.052,-39.9874,743.299,269.838,-11.1817,649.06,251.999,-30.2143,688.801,283.927,83.3389,637.83,234.638,88.4521,642.378,262.962,135.7,635.362,255.369,125.832,631.39,225.517
-202.538,321.861,35.3679,-257.801,331.215,14.9078,-238.921,453.35,58.8299,-252.504,411.258,29.7055,-187.561,396.808,33.1584,-194.165,448.052,59.3217,,,,-232.796,563.71,56.0891,-186.842,608.934,106.739,-164.789,624.691,130.206,-144.543,642.885,156.213,-130.004,611.511,166.972,-151.762,588.15,137.069,-172.872,573.312,117.063,-39.9941,743.302,269.816,-11.159,649.068,251.98,-30.2131,688.799,283.903,83.3292,637.828,234.627,88.439,642.372,262.954,135.691,635.362,255.365,125.825,631.393,225.512
-202.545,321.858,35.3629,-257.813,331.211,14.907,-238.933,453.342,58.8361,-252.517,411.249,29.7151,-187.572,396.799,33.1571,-194.175,448.038,59.3307,,,,-232.79,563.708,56.0751,-186.842,608.93,106.743,-164.789,624.696,130.199,-144.534,642.895,156.182,-129.987,611.525,166.928,-151.769,588.162,137.064,-172.882,573.316,117.072,-40.0011,743.304,269.795,-11.1373,649.076,251.963,-30.2121,688.797,283.879,83.3198,637.827,234.618,88.4264,642.365,262.946,135.683,635.363,255.362,125.818,631.396,225.508
-202.551,321.854,35.3588,-257.824,331.207,14.9067,-238.944,453.335,58.8413,-252.528,411.241,29.7239,-187.581,396.791,33.1566,-194.185,448.026,59.3394,,,,-232.784,563.707,56.0605,-186.841,608.927,106.746,-164.788,624.701,130.192,-144.524,642.905,156.152,-129.972,611.538,166.885,-151.774,588.173,137.057,-172.892,573.32,117.08,-40.0082,743.306,269.774,-11.1164,649.083,251.945,-30.2115,688.795,283.857,83.3106,637.826,234.609,88.4144,642.359,262.939,135.675,635.363,255.358,125.811,631.398,225.504
-202.557,321.85,35.3556,-257.834,331.203,14.907,-238.954,453.328,58.8456,-252.538,411.234,29.7318,-187.59,396.783,33.1566,-194.194,448.015,59.3476,,,,-232.778,563.706,56.0454,-186.84,608.925,106.747,-164.786,624.706,130.183,-144.515,642.914,156.122,-129.957,611.55,166.844,-151.779,588.184,137.048,-172.9,573.324,117.085,-40.0155,743.307,269.754,-11.0964,649.089,251.929,-30.2112,688.792,283.835,83.3018,637.824,234.601,88.4028,642.352,262.932,135.667,635.363,255.355,125.804,631.4,225.5
-202.563,321.847,35.3532,-257.844,331.199,14.9079,-238.963,453.323,58.8489,-252.547,411.228,29.739,-187.598,396.775,33.1573,-194.202,448.004,59.3554,,,,-232.771,563.706,56.0297,-186.838,608.923,106.746,-164.784,624.712,130.174,-144.505,642.923,156.093,-129.943,611.561,166.804,-151.782,588.195,137.039,-172.908,573.329,117.088,-40.0229,743.308,269.734,-11.0773,649.094,251.914,-30.2112,688.789,283.814,83.2932,637.823,234.594,88.3917,642.344,262.926,135.66,635.363,255.352,125.798,631.402,225.497
-202.57,321.843,35.3518,-257.854,331.196,14.9094,-238.971,453.319,58.8512,-252.555,411.222,29.7454,-187.606,396.768,33.1586,-194.21,447.995,59.3628,,,,-232.765,563.707,56.0134,-186.835,608.922,106.744,-164.782,624.717,130.163,-144.496,642.932,156.065,-129.929,611.572,166.765,-151.785,588.205,137.028,-172.914,573.334,117.09,-40.0305,743.309,269.715,-11.059,649.099,251.899,-30.2115,688.786,283.794,83.2849,637.821,234.587,88.3811,642.337,262.92,135.654,635.362,255.35,125.791,631.403,225.494
-202.576,321.839,35.3512,-257.863,331.193,14.9115,-238.979,453.316,58.8526,-252.562,411.217,29.7509,-187.613,396.761,33.1605,-194.217,447.986,59.3699,,,,-232.758,563.708,55.9966,-186.831,608.921,106.74,-164.779,624.723,130.151,-144.486,642.941,156.037,-129.915,611.581,166.727,-151.786,588.216,137.017,-172.919,573.339,117.089,-40.0382,743.309,269.697,-11.0417,649.103,251.886,-30.2121,688.783,283.775,83.2769,637.82,234.581,88.371,642.328,262.915,135.647,635.36,255.347,125.785,631.405,225.491
-202.582,321.836,35.3515,-257.872,331.189,14.9142,-238.985,453.314,58.853,-252.568,411.213,29.7557,-187.619,396.754,33.163,-194.223,447.979,59.3764,,,,-232.751,563.711,55.9792,-186.827,608.921,106.734,-164.775,624.729,130.138,-144.477,642.95,156.01,-129.903,611.59,166.69,-151.786,588.225,137.003,-172.922,573.345,117.087,-40.0462,743.308,269.679,-11.0252,649.107,251.873,-30.2131,688.779,283.757,83.2692,637.818,234.576,88.3615,642.32,262.911,135.641,635.359,255.345,125.779,631.406,225.489
-202.588,321.832,35.3527,-257.88,331.186,14.9175,-238.991,453.313,58.8524,-252.572,411.21,29.7596,-187.624,396.748,33.1662,-194.229,447.972,59.3826,,,,-232.744,563.714,55.9613,-186.822,608.922,106.728,-164.771,624.735,130.124,-144.467,642.958,155.983,-129.89,611.597,166.655,-151.786,588.235,136.989,-172.925,573.35,117.083,-40.0542,743.308,269.662,-11.0096,649.11,251.861,-30.2143,688.775,283.739,83.2617,637.816,234.572,88.3524,642.311,262.907,135.636,635.357,255.344,125.773,631.406,225.487
-202.594,321.829,35.3548,-257.888,331.184,14.9214,-238.996,453.313,58.851,-252.575,411.208,29.7627,-187.629,396.742,33.1699,-194.235,447.967,59.3883,,,,-232.736,563.718,55.943,-186.817,608.923,106.719,-164.767,624.742,130.109,-144.458,642.966,155.957,-129.879,611.604,166.621,-151.784,588.244,136.974,-172.927,573.356,117.077,-40.0624,743.307,269.646,-10.9949,649.113,251.85,-30.2159,688.771,283.722,83.2545,637.814,234.568,88.3438,642.302,262.903,135.631,635.354,255.342,125.767,631.407,225.486
-202.6,321.825,35.3577,-257.895,331.181,14.9258,-238.999,453.314,58.8485,-252.578,411.206,29.765,-187.633,396.736,33.1743,-194.24,447.962,59.3936,,,,-232.729,563.723,55.9241,-186.811,608.925,106.709,-164.762,624.748,130.094,-144.449,642.974,155.932,-129.868,611.61,166.588,-151.782,588.253,136.957,-172.927,573.363,117.07,-40.0708,743.305,269.63,-10.9811,649.114,251.84,-30.2178,688.766,283.706,83.2477,637.812,234.565,88.3357,642.293,262.9,135.626,635.351,255.341,125.762,631.407,225.485
-202.605,321.822,35.3615,-257.902,331.179,14.9307,-239.002,453.316,58.8452,-252.579,411.205,29.7664,-187.637,396.731,33.1792,-194.244,447.959,59.3984,,,,-232.721,563.728,55.9049,-186.804,608.927,106.698,-164.757,624.755,130.077,-144.439,642.982,155.907,-129.857,611.615,166.556,-151.778,588.262,136.94,-172.926,573.369,117.06,-40.0794,743.303,269.615,-10.9681,649.115,251.831,-30.22,688.761,283.691,83.2411,637.81,234.563,88.3282,642.283,262.898,135.622,635.348,255.34,125.756,631.407,225.484
-202.611,321.819,35.3661,-257.908,331.176,14.9362,-239.004,453.319,58.8409,-252.578,411.205,29.7671,-187.639,396.726,33.1847,-194.247,447.957,59.4028,,,,-232.714,563.735,55.8853,-186.797,608.93,106.685,-164.751,624.762,130.059,-144.43,642.99,155.884,-129.847,611.619,166.526,-151.774,588.27,136.921,-172.925,573.376,117.049,-40.0881,743.301,269.601,-10.9561,649.116,251.822,-30.2225,688.756,283.676,83.2348,637.808,234.562,88.3211,642.273,262.896,135.618,635.344,255.339,125.751,631.406,225.484
-202.616,321.816,35.3716,-257.913,331.174,14.9421,-239.005,453.323,58.8357,-252.577,411.206,29.7669,-187.641,396.722,33.1906,-194.25,447.955,59.4067,,,,-232.706,563.742,55.8654,-186.789,608.934,106.671,-164.744,624.768,130.04,-144.421,642.997,155.86,-129.838,611.622,166.497,-151.768,588.278,136.901,-172.922,573.383,117.036,-40.0969,743.298,269.587,-10.9449,649.116,251.815,-30.2253,688.751,283.662,83.2287,637.806,234.561,88.3145,642.262,262.895,135.614,635.34,255.338,125.746,631.406,225.484
-202.621,321.813,35.3778,-257.917,331.173,14.9485,-239.005,453.328,58.8297,-252.574,411.208,29.7659,-187.642,396.719,33.1971,-194.252,447.955,59.41,,,,-232.698,563.749,55.8453,-186.781,608.938,106.655,-164.738,624.775,130.021,-144.412,643.004,155.838,-129.829,611.624,166.47,-151.762,588.285,136.88,-172.917,573.39,117.021,-40.1059,743.295,269.574,-10.9346,649.115,251.808,-30.2285,688.745,283.65,83.223,637.803,234.561,88.3085,642.251,262.894,135.611,635.336,255.338,125.741,631.405,225.485
