 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-241.579,408.797,27.0435,-308.033,414.302,24.6401,-312.52,594.571,-9.86035,-305.935,505.074,12.7006,-256.618,506.714,31.0895,-260.057,582.546,35.4754,-224.624,682.962,-48.979,-301.928,669.542,-9.75617,-275.938,682.164,91.6466,-265.113,689.506,136.885,-252.898,701.496,209.812,-236.441,659.183,207.669,-246.045,655.001,146.868,-262.122,648.639,101.332,-174.658,746.263,314.576,-133.799,660.167,313.689,-169.594,692.944,330.944,-17.3553,610.392,262.692,-14.2638,622.681,289.188,28.7045,623.195,287.167,28.0054,607.074,264.633,,,,,,
-241.584,408.799,27.0425,-308.038,414.304,24.6368,-312.527,594.572,-9.86781,-305.94,505.077,12.6943,-256.625,506.717,31.0861,-260.065,582.548,35.4718,-224.628,682.964,-48.989,-301.934,669.543,-9.76766,-275.948,682.164,91.6368,-265.125,689.505,136.876,-252.911,701.496,209.805,-236.455,659.183,207.663,-246.059,655,146.86,-262.133,648.639,101.322,-174.665,746.275,314.567,-133.807,660.182,313.68,-169.604,692.956,330.938,-17.362,610.389,262.68,-14.2731,622.677,289.179,28.6965,623.192,287.162,27.9973,607.073,264.624,,,,,,
-241.589,408.802,27.0418,-308.044,414.306,24.6337,-312.534,594.574,-9.87531,-305.946,505.08,12.6882,-256.631,506.72,31.0829,-260.073,582.55,35.4679,-224.633,682.967,-48.9994,-301.94,669.545,-9.77929,-275.958,682.164,91.6268,-265.135,689.505,136.866,-252.923,701.496,209.797,-236.469,659.183,207.657,-246.071,654.998,146.852,-262.144,648.64,101.311,-174.673,746.287,314.557,-133.814,660.197,313.67,-169.615,692.969,330.932,-17.3688,610.387,262.667,-14.2824,622.673,289.169,28.6886,623.19,287.156,27.9893,607.073,264.614,,,,,,
-241.594,408.805,27.0414,-308.049,414.308,24.631,-312.541,594.576,-9.88285,-305.952,505.082,12.6823,-256.638,506.723,31.0799,-260.081,582.553,35.4637,-224.639,682.969,-49.0103,-301.946,669.546,-9.79107,-275.968,682.164,91.6164,-265.146,689.505,136.856,-252.935,701.497,209.789,-236.481,659.183,207.651,-246.084,654.997,146.843,-262.154,648.64,101.3,-174.68,746.299,314.546,-133.821,660.212,313.66,-169.625,692.981,330.925,-17.3755,610.385,262.654,-14.2915,622.669,289.159,28.6808,623.188,287.149,27.9813,607.074,264.604,,,,,,
-241.599,408.808,27.0413,-308.054,414.31,24.6287,-312.548,594.577,-9.89041,-305.958,505.085,12.6768,-256.644,506.727,31.077,-260.088,582.556,35.4592,-224.644,682.972,-49.0216,-301.952,669.547,-9.803,-275.977,682.164,91.6058,-265.157,689.504,136.846,-252.947,701.497,209.78,-236.494,659.184,207.644,-246.096,654.996,146.834,-262.164,648.64,101.289,-174.687,746.31,314.534,-133.828,660.227,313.649,-169.635,692.994,330.917,-17.3823,610.383,262.641,-14.3005,622.665,289.148,28.673,623.186,287.142,27.9733,607.074,264.594,,,,,,
-241.604,408.812,27.0417,-308.059,414.312,24.6268,-312.555,594.578,-9.89801,-305.963,505.088,12.6716,-256.651,506.73,31.0743,-260.096,582.559,35.4544,-224.65,682.974,-49.0334,-301.959,669.549,-9.81507,-275.987,682.164,91.5949,-265.167,689.503,136.835,-252.958,701.499,209.771,-236.505,659.185,207.636,-246.107,654.994,146.825,-262.173,648.64,101.277,-174.694,746.322,314.521,-133.834,660.241,313.637,-169.644,693.007,330.908,-17.389,610.382,262.627,-14.3094,622.661,289.137,28.6653,623.185,287.134,27.9653,607.075,264.583,,,,,,
-241.609,408.815,27.0424,-308.065,414.315,24.6252,-312.563,594.58,-9.90564,-305.969,505.091,12.6667,-256.657,506.734,31.0718,-260.103,582.563,35.4493,-224.657,682.976,-49.0456,-301.966,669.55,-9.82728,-275.996,682.164,91.5837,-265.177,689.503,136.824,-252.968,701.5,209.761,-236.515,659.186,207.629,-246.118,654.993,146.816,-262.182,648.64,101.265,-174.7,746.334,314.508,-133.84,660.255,313.624,-169.653,693.019,330.898,-17.3958,610.381,262.613,-14.3181,622.657,289.126,28.6577,623.183,287.126,27.9574,607.076,264.572,,,,,,
-241.615,408.819,27.0434,-308.07,414.318,24.6241,-312.57,594.581,-9.91329,-305.975,505.093,12.662,-256.664,506.738,31.0694,-260.109,582.567,35.4438,-224.663,682.979,-49.0582,-301.973,669.551,-9.83966,-276.005,682.163,91.5721,-265.187,689.502,136.813,-252.978,701.502,209.751,-236.525,659.188,207.621,-246.129,654.991,146.806,-262.191,648.639,101.252,-174.706,746.346,314.494,-133.845,660.269,313.611,-169.662,693.032,330.888,-17.4025,610.381,262.599,-14.3268,622.654,289.114,28.6502,623.182,287.118,27.9494,607.077,264.56,,,,,,
-241.62,408.823,27.0449,-308.075,414.321,24.6233,-312.577,594.582,-9.92098,-305.981,505.096,12.6577,-256.67,506.742,31.0671,-260.116,582.571,35.4378,-224.67,682.981,-49.0713,-301.98,669.552,-9.85218,-276.014,682.162,91.5603,-265.196,689.502,136.801,-252.987,701.504,209.74,-236.534,659.19,207.612,-246.139,654.989,146.796,-262.198,648.639,101.239,-174.712,746.358,314.479,-133.851,660.282,313.597,-169.67,693.044,330.877,-17.4093,610.38,262.584,-14.3353,622.65,289.102,28.6427,623.18,287.109,27.9415,607.079,264.548,,,,,,
-241.625,408.827,27.0467,-308.08,414.323,24.623,-312.584,594.583,-9.92871,-305.986,505.099,12.6536,-256.676,506.746,31.065,-260.122,582.575,35.4315,-224.677,682.983,-49.0848,-301.987,669.554,-9.86487,-276.022,682.161,91.5481,-265.206,689.501,136.789,-252.995,701.506,209.728,-236.542,659.192,207.603,-246.149,654.987,146.786,-262.205,648.638,101.225,-174.717,746.369,314.463,-133.855,660.295,313.582,-169.679,693.057,330.865,-17.416,610.38,262.569,-14.3437,622.647,289.09,28.6354,623.179,287.099,27.9336,607.081,264.535,,,,,,
