Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-50.4829524130751,772.0514332174877,274.7758284015987,-163.81018394769458,597.981497394294,41.4687582984333,-72.89103002444904,335.6162172010379,40.45578355932075,-59.96488528206793,-19.03519730490056,-35.54120528866456
-46.75878147811737,776.3531580000871,273.52097308913943,-164.24488591214728,594.877557940254,41.28487735039457,-60.72122950341008,340.8285967159785,48.65535258956174,-59.34442969274239,-17.492444680859474,-37.56729064133529
-47.98020253475433,775.4739924829997,273.9733519129296,-164.98765234232118,595.9907540358666,41.489088221978825,-61.91836828134206,341.59612226279876,48.56358230601368,-58.705991141135684,-19.404043601374894,-37.72911972602317
-47.68512741573038,776.5655660920839,273.76065653712317,-166.00910910154522,596.2227265877592,41.16833049063368,-57.970869375379316,345.9650117890161,53.95503728924249,-57.600176256003635,-20.927718050803104,-38.77261323365343
-48.47856595352002,776.757976924069,273.8461869802349,-167.32623619493017,597.6683590927381,40.76620207838051,-56.46434631010143,350.9789106947976,59.88465554186703,-56.14232159476452,-23.676068788693783,-39.42490612653622
-48.600543981609135,778.0113766283807,273.6106654859136,-168.91804408728152,598.8590169594672,40.214262324476145,-52.476246374766944,358.73654422016915,70.00374653850528,-54.25549077086369,-26.559040264737327,-40.24377796755181
-49.34976382732302,778.8877832784511,273.5637026337663,-170.74580024505315,600.74322311416,39.88993230918826,-49.99815102461807,367.5192513256602,81.42098473191824,-52.11772644272491,-30.266713607986397,-40.41744035014438
-49.65718214558264,780.5609629243343,273.3573384027006,-172.73087447029286,602.3402795515578,39.80532110524161,-46.1836795238382,378.37044218460807,95.80102055631093,-49.79312196274767,-34.024643685259456,-40.22640009169254
-50.377663061345565,782.0551999789847,273.3478989681907,-174.76571481019016,604.2273378101594,40.14091603387109,-43.74920026429325,389.98585523962305,110.75775275624557,-47.46958446490292,-38.19660773319568,-39.18487463172067
-50.751974541015386,784.170605744149,273.29874237701927,-176.76081193532164,605.7158097701852,40.81467442846945,-40.66007990291812,403.01026466708015,127.17581683340676,-45.20203232315819,-42.18363423067327,-37.60730167283415
-51.409150681534356,786.1538361409087,273.47110371992085,-178.72006948761683,607.2934696720242,42.01456365404452,-38.84910287534713,416.4291828480682,143.21264287506548,-43.096507696298914,-46.231774434039494,-35.23726944557071
-51.77202518891576,788.5831587495518,273.67392694389696,-180.77020540447768,608.5091794113406,43.936444814392,-36.67072817552152,430.6969594643252,159.61776584369508,-41.14119823054124,-49.88529944967759,-32.373578274775475
-52.33391948793327,790.8449834418486,274.09298852524915,-183.0492961216482,609.7515209768806,46.96629178960106,-35.564468648750456,444.9756248338824,175.1112004350143,-39.37505011562121,-53.347172755473935,-28.841062333911143
-52.639516363032804,793.381758581437,274.55538711347475,-185.52450469338504,610.5559485080901,51.120196494973065,-34.18261002779415,459.5689650448093,190.45103442622604,-37.76841185509297,-56.27610924108946,-24.90809164211579
-53.08973965511962,795.6887288237087,275.1906479921808,-187.93188808783128,611.0862129614521,56.15442964300082,-33.676876591847076,473.73656769801335,204.73067808344337,-36.35798876005618,-58.859460485060396,-20.488841144619528
-53.31409878877733,798.1248762803012,275.841688870402,-189.95011883185708,610.9069879183702,61.56738785619882,-32.93182308416861,487.6746651608323,218.64660775044186,-35.1308472889892,-60.84475188620904,-15.882027820030466
-53.6420977883278,800.2759486511982,276.6057652324438,-191.3850698011269,610.2442360726393,67.09212355066582,-32.87199519770885,500.74599144996694,231.49403705948012,-34.11771531076966,-62.41388350805904,-11.092827583081363
