Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
23.38556537395887,759.1608836099988,301.56363306826813,-42.18486280674691,548.5652622804919,68.12834545900628,-33.72192290077168,309.77892713056804,47.022024337833045,-38.56112756468087,12.815332419225651,-30.91770458102964
21.468086767423525,754.0944753236091,298.42848874995343,-44.01350544602119,548.148796775132,59.26949779768461,-37.80211954876313,308.54070147108933,43.22597228461467,-39.06861681661575,12.01737340449103,-31.311182912036674
21.972019286582075,756.440498655311,299.171109839736,-45.729185000135196,549.540066510824,61.99471590640947,-37.34573091907409,310.2346258408337,44.602907259415154,-38.777592348381496,11.731188889063983,-31.305959413663853
21.6315999652266,757.3751767135109,299.0632998799098,-47.77050178615308,552.6586550665635,60.83537788013145,-38.1471839437427,312.92255798081885,45.5991857542987,-38.28726936498379,11.266679801122143,-32.15539947139936
21.698757919346907,760.5248887905834,299.8793341441169,-50.68335337757896,558.5320478873647,60.74585667558964,-36.715387998577675,318.3953031531819,49.90795857192659,-37.51744056159716,10.388027233701292,-33.35165444314078
21.297559866807507,763.3123762814367,300.1300058668404,-55.01931462203148,566.7732634069646,57.37700520429851,-33.525882139581974,326.614209285682,56.9053414176888,-36.997843656291415,8.048722900260472,-34.57066417163383
21.12715320411043,767.392911915165,300.634702779445,-59.77566542147266,577.0857159754571,54.03876161305109,-26.888653876188613,338.69089078271566,68.20173035970588,-36.55005854554961,4.075383803781316,-35.33564859172671
20.759049245206445,771.2874490442482,300.5477683285005,-63.41847505593729,588.4979644707254,48.64462704114215,-18.58105178298935,354.19899791218813,81.96778490366302,-36.02335306524978,-1.0519564884044443,-35.868207620693404
20.812876510731986,776.3127280760206,300.46823972353303,-64.76503882692246,599.9565345310832,43.96162940608579,-9.312038515304996,372.44306867916146,97.77782807664597,-35.2230148737966,-6.349351176640375,-36.04397888546198
20.970913903142684,781.3452676318407,299.89283124785345,-64.58256065991257,609.9918379638345,39.80201755097198,-1.216760867231876,391.44960358271067,114.01712746305077,-34.40279760553374,-11.388343301837983,-35.696873813750074
