Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-138.03417223832983,71.62954631787014,47.0523278120993,-271.69562086470796,-101.88661449493861,-175.77020976681976,-175.0346207230879,-327.844997645412,-159.24353870615724,-60.75137252439769,-22.878297829546206,-10.238780537489474,136.4540315067273,651.165558314777,208.51127300140251
-143.82931909894901,60.0383503173378,44.945717424118854,-289.35441360302735,-99.16561234101768,-181.5110321529107,-182.17890640219463,-326.494588704709,-166.29881261051992,-58.336859769257586,-25.396878711258385,-13.824317796470071,137.21093142642948,648.5630244548465,204.6793751805774
-142.73395896239347,62.44149952891762,45.386756724548334,-285.20976451265574,-99.65770047285385,-180.52338921178196,-179.21939345414913,-325.9190731869916,-165.24445842738814,-58.47654427046624,-25.158707523624123,-13.44205937407766,137.2566547356761,648.8934788722823,205.6762006636157
-143.90582116028932,60.288647194242365,44.93593322499837,-288.4286778487852,-98.92927881113005,-181.8522097044826,-178.20564012274744,-323.46472484932315,-164.23453429533419,-57.504137580017215,-26.39640808483465,-14.576365392616683,137.50911625781757,648.3131023469897,205.15007614265468
-143.6125619703338,61.13538110538324,44.99232298406859,-287.1205169591687,-98.56894196524033,-182.0150013864006,-174.2421311632148,-319.7378133820269,-158.43660721569367,-56.84870339293173,-27.420791608407775,-15.411148736148563,137.56803025208774,648.3815335004338,205.63706781673466
-144.31253946268484,60.01205069213057,44.63024844055589,-289.01134669751167,-97.43738125291762,-183.42050246084779,-170.8482378136238,-314.1691623580897,-150.1235061779779,-55.576582410725514,-29.29557191444096,-17.121384499894365,137.67168844791038,648.0695381395266,205.41071295894207
-144.11322841675366,60.74337066377934,44.55462486882929,-288.0526136029158,-96.54203070974663,-184.1309087178823,-165.78720722442273,-307.24511688496574,-137.90968717079693,-54.47175779210997,-31.143214017185713,-17.99652605109098,137.6110883882777,648.1987267260166,205.74281236550362
-144.51303342686856,60.29064328965491,44.206376147531905,-289.0194839273912,-95.40214145502388,-185.41845317395868,-161.33132493235723,-298.61929486876426,-124.23627807565364,-52.959790964488484,-33.60361866998687,-18.520345545551,137.539127991322,648.1606301051461,205.5889140637861
-144.25547094566525,61.17462073419919,44.06661519893534,-288.00703446509414,-94.78060932854422,-185.9154672449028,-156.06256003243044,-288.5509922143706,-108.7002572599971,-51.59555482085851,-36.066543927789574,-17.921118225539278,137.32888352962303,648.5092519682424,205.80689682423295
-144.4001346916594,61.225138122850446,43.76252597004007,-288.48223565052126,-94.3164175923127,-186.52808270509874,-151.6287553295772,-276.9426702330821,-93.20052075658933,-50.1160589166186,-38.88591524704011,-16.735845282456086,137.10295690540482,648.8040256514241,205.67445447673106
-143.9969269079669,62.32405784693796,43.683236939324914,-287.53827536924865,-94.50776779438608,-186.2090497742811,-146.92608288620147,-264.43735703120683,-77.46404837109553,-49.10263580414299,-41.41011344293891,-14.176214380763463,136.77581762193162,649.4446618818979,205.8486154671285
-143.8343618657978,62.8337967136915,43.567990174739634,-287.78912698083934,-95.00735352953022,-185.66675206591177,-143.0833352872555,-251.5149982546051,-62.774052924806284,-48.352556670095254,-43.71621480835586,-10.63292089085167,136.44665710860536,650.0786561216723,205.79379999399896
-143.1488688672524,64.24854219582475,43.724617700769485,-286.8674477552374,-96.2729519451749,-183.81351421640858,-139.11648431039166,-239.02226467032082,-48.446538098931356,-48.10789899596541,-45.26809138860608,-5.956449467974272,136.04777775117336,651.0051011756043,206.034674190845
-142.57080661139472,65.2567965522488,43.92637635822091,-286.7185738479139,-98.77712509567755,-179.68613278877643,-135.88311063728997,-227.2899928044171,-34.90795925117685,-47.93876634203343,-46.3290040999042,-1.0713216063950852,135.65685858705385,651.9237277543796,206.14459805235018
-141.50088780447484,67.04678637422401,44.38946635546682,-285.64441896919027,-102.53030620303389,-173.76626251447325,-132.56765760169517,-216.62273752390234,-21.208860777550363,-47.89570281114598,-46.768000893239495,3.8534178348112125,135.21475946795297,653.0576038889304,206.5420946376908
-140.49192722164045,68.50226961791317,44.885020386651355,-285.3024506299714,-107.00940920036045,-166.94426583502988,-129.79928383944684,-206.82594216081708,-7.747019552287572,-47.68367605156259,-46.958394705829605,8.254938107254091,134.78087015624985,654.1404357387561,206.8637182221566
-139.0848100681201,70.56787353792369,45.54714400464296,-284.03904916500943,-112.19373411231314,-158.86085138437375,-126.7778918170952,-197.80356663625088,5.848732506141708,-47.561670530941065,-46.65699366892629,12.527741166170086,134.30343945229896,655.3455116112311,207.43999632762998
-137.77589256085938,72.27362266729945,46.14974412004979,-283.2210654243169,-117.53773030851461,-150.23618288158505,-124.00113051441173,-189.21714377525112,18.782022166474174,-47.45720723075063,-45.914061822977864,16.65268850954484,133.83430307262418,656.4481541497499,207.9480509103972
-136.2056868696889,74.38837508123471,46.79251271947821,-281.54934401345326,-122.93196886762263,-141.04874966694823,-120.92637881758017,-180.93230804784724,31.1187250977832,-47.5226180789382,-44.50289645255138,20.92527063700327,133.3366438771782,657.6047532816041,208.64728464817134
-134.81236680670125,76.08073672149297,47.290103313078674,-280.25743688270126,-127.91043213910469,-132.150258976952,-118.12922449268378,-172.66781563691546,42.12894173555751,-47.455243843246535,-42.85521434499978,24.83181700981918,132.86497099159772,658.6424258589525,209.24985862714504
-133.2953630357522,78.0163590312633,47.7389096868038,-278.25866966971466,-132.38436985228836,-123.73498350219046,-115.2055310378213,-164.41043636787853,51.85766890865639,-47.25388866176833,-41.24631340663177,28.213363570933844,132.39582242734372,659.7136211325932,209.96750007653418
-132.0216181681574,79.51755038957455,47.990873553157066,-276.59551298450344,-136.02692548649492,-116.57672128921706,-112.6163036807308,-156.22809629915707,59.67277857926233,-46.78937217849036,-40.037275288863086,30.759761306735136,131.97668201605558,660.685553642366,210.55518344338248
-130.72242853059484,81.18818390466367,48.13673329512688,-274.3458935711552,-138.93747006478836,-110.6706312467279,-109.92615133891191,-148.50161083176704,65.70768553748951,-46.33026906322196,-38.990746357018494,32.84191040953934,131.58116454839328,661.6972674156865,211.202487402728
-129.69711153423498,82.475873598686,48.06505604921798,-272.4117709415175,-141.10097631020548,-106.29972234878561,-107.49998859658021,-141.40842984963228,69.77216618694034,-45.896958452432145,-38.08688420121174,34.51821267819425,131.2393670714926,662.6336339118944,211.7154632736087
-128.69858922880127,83.90608988247435,47.879313356604975,-269.9899056526438,-142.8247027984687,-103.06220225506911,-105.11736739698729,-134.98593346369472,72.54599648664293,-45.608938862950865,-37.24944422937755,36.001010248440664,130.91764050880394,663.6061833131113,212.27268266659348
-127.96446006960637,85.00113746454838,47.51603373896531,-267.82768067720036,-144.15177580152115,-100.9546842802379,-103.2560310886908,-129.0443381707694,74.27748791930199,-45.3249054772512,-36.723591498430444,37.071869141925966,130.6347795970615,664.5022213471747,212.72174867520545
-127.26488256028291,86.20066133781891,47.09119110140989,-265.2752605775875,-145.24596325903087,-99.5666853830509,-101.65421571224583,-123.65747395167918,75.51472210756789,-45.11484602279729,-36.42589073420551,37.863706687530865,130.35789405390017,665.40279624699,213.22095067873897
-126.78763908428422,87.08971680099557,46.567143925857636,-263.07306923777713,-146.04122390001893,-98.85096140926578,-100.45738159205153,-119.01709954878766,76.1822356967305,-44.9327380157728,-36.24227406786254,38.40687457819917,130.1011882939054,666.1995974621569,213.638483455947
-126.32705823566442,88.0415146562478,46.049975248437576,-260.7464906239768,-146.68146120509383,-98.37039875386687,-99.30634933489995,-115.31600941508646,76.665242779982,-44.90523351299886,-35.87152665768019,38.97202261290713,129.83555354238473,666.9539646286665,214.10321108278347
-126.03387444949864,88.70934297767822,45.51385291323312,-258.87569195243555,-147.2078174574451,-98.04820750631984,-98.4627201715826,-112.36352498199273,77.08896331294638,-44.99002627908558,-35.373637671994985,39.45337013805699,129.57316242019314,667.5704987249985,214.49756397262814
-125.72545504913852,89.41725178670285,45.05232041221115,-256.921561132445,-147.77704196839753,-97.67251919237356,-97.79966884171881,-109.89989361879525,77.81288546094983,-45.21243282092898,-34.86816574158038,39.83625530455282,129.29057048216268,668.1025371583147,214.92370203014386
-125.52120806306976,89.88959673750885,44.63681895908302,-255.3028306472578,-148.30669458854382,-97.43047047069543,-97.45967174591736,-107.8060748350732,78.58356913254906,-45.4046825941527,-34.617574330683304,39.950891809031816,128.99985985297857,668.4730393135101,215.2766493199651
-125.26853206812243,90.41235675231155,44.323130912668184,-253.65450852167234,-148.77751704500676,-97.2325573710886,-97.06090782231783,-106.30139545871211,79.32129896543158,-45.53141708661131,-34.578582169745765,39.954570981490804,128.681319379017,668.7336890351203,215.63378532424622
-125.07430792096062,90.76869240701697,44.06471941006592,-252.41023282546615,-149.11580752089245,-97.0446747788863,-96.55764449871424,-105.57905764490255,79.87777559814202,-45.536339072140464,-34.67321264536114,39.906775005958465,128.3459193106346,668.830157578387,215.90128108473576
-124.82445425265828,91.19085184508543,43.89732095159251,-251.1988317421161,-149.43827816698257,-96.56632940136629,-95.77310789577716,-105.60564695355534,80.60789227264873,-45.519466678330495,-34.72023603171411,39.94666745663888,127.98067870004812,668.8138163029965,216.1407242137324
-124.61393942375936,91.48942873703243,43.7912460969045,-250.16502580156953,-149.83140899359822,-95.738837516582,-94.97061531640618,-105.98811011266162,81.6858778228821,-45.48575730509206,-34.68975502866579,39.99871898403002,127.60319758425823,668.6449732265058,216.28185416807386
-124.35686407474297,91.82910204771943,43.785756872581075,-248.85656803818486,-150.44339037028706,-94.49790212741642,-94.1678957750765,-106.24060676039757,83.26787846144755,-45.47645112454359,-34.51862561695876,40.10988659827545,127.21331200687226,668.3657702136543,216.38239878838198
-124.12548923712407,92.05172304656413,43.85660522117702,-247.38492435557345,-151.30041386284913,-92.99053254952156,-93.4287597584855,-105.95326234805522,85.08491314448911,-45.48485335416109,-34.19381587956103,40.253963133698704,126.83284804527291,667.9460420737987,216.3997277394164
-123.84923684540958,92.28472972665988,44.019938380808306,-245.54194047922263,-152.40106275452143,-91.28610051245603,-92.48610171018144,-104.97941501617827,86.89804235581637,-45.61462523853804,-33.60496591178644,40.52107844522131,126.46503941758316,667.4229382845016,216.38752655761385
-123.573344173979,92.42945344220098,44.24041834358169,-243.5794320014916,-153.63663550918554,-89.52337515786242,-91.23963288627792,-103.42142204822859,88.37345568654611,-45.858934157594426,-32.776734197362,40.9095356126011,126.12442227299253,666.7843041199009,216.3253921564994
-123.24367293801738,92.59523447961894,44.51472950779113,-241.47578009128085,-154.91486622359795,-87.74429901821712,-89.60128414189725,-101.57470171829513,89.4689781448599,-46.086744227036164,-31.914230341981654,41.427578715222765,125.80614523776488,666.0732750078362,216.26085594127724
-122.88876800113103,92.73985748035274,44.810177233064216,-239.36645024128833,-156.14522432970566,-86.01302054289764,-87.75465111195165,-99.69548802130532,90.3142909567455,-46.10318110663979,-31.349874332250824,41.905802127663115,125.51053076611437,665.302434758993,216.19343477476016
-122.48279100713977,92.94149852453002,45.11755704781044,-237.0829000275931,-157.29489666718908,-84.35728138071067,-85.88287690517384,-97.86578459724304,91.24102657391748,-45.94040838627689,-31.161951813435834,42.22099282216939,125.22564985324988,664.5227832934753,216.1596727665304
-122.0483621647209,93.1900569162501,45.413709287064705,-234.58805813893235,-158.3741703546617,-82.74328243344434,-84.14019758616385,-96.03897917866477,92.41829091021839,-45.79314632778593,-31.13884128240008,42.35336963712466,124.94664313142218,663.7624499445556,216.16640289973913
-121.58625394309122,93.51050050573309,45.685513146432086,-231.9226987742962,-159.44455896318323,-81.00971999757137,-82.51642342788111,-94.18970561572526,93.90381780418925,-45.81453550511123,-31.022316930846433,42.45532000275546,124.66479708128605,663.0595214022694,216.22408015040486
-121.10092782970577,93.90628209687095,45.92283398732217,-229.20214895115603,-160.59427757605974,-78.90765017686385,-80.98396306037641,-92.34117542210709,95.76335957232396,-45.95342894082815,-30.755922981929384,42.615824718042276,124.37689091938915,662.4333696053883,216.33497180833203
