Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-149.91781870618365,733.7049899978923,259.3521983504647,-219.05188884999848,487.6860108852141,22.198350697945013,-96.76241988675123,220.89701115746908,36.86842574483237,-40.473290019109456,-20.471840451059006,-57.321527572322054
-148.68777776983205,731.4617187259261,257.0177791562978,-215.70755467590666,487.6547377120644,10.573505264145767,-93.29743761198444,217.52582086028855,34.84917692923262,-40.10102882579227,-19.650895181737482,-58.74773835692748
-149.4214864493155,732.7961240583792,257.7766087737565,-218.03253643938922,488.3533413718003,13.114332697799666,-93.94126451329294,220.6731905969543,37.501266304270274,-39.95368180137013,-21.113231709993396,-58.19618414748623
-149.87232251553496,733.5455183235235,257.418736824466,-219.6517597291736,489.54976669115246,10.588286036522888,-92.94696634652654,224.6882575917678,41.135139503316395,-38.93558093892037,-22.818698297546312,-58.28840864982622
-150.98810780879433,735.5372742382026,257.593131039076,-223.1180455719093,491.50746260993674,10.715026998317729,-92.34226989909885,232.86451279541512,47.87462103911446,-37.28993180231757,-25.711672245785085,-57.81225393864506
-152.1614018635601,737.7142137384362,257.19015408512337,-226.5569958159011,494.1784415168878,8.485914866278518,-90.57701984851235,243.7748589286155,56.42488430709117,-34.85175024477128,-29.08621103128246,-57.31424954452761
-153.83421693949853,740.9990021172596,257.05883379032207,-231.01714680159034,497.5729094371487,7.946831410038829,-88.86419025748037,258.6502756315707,67.0306927258019,-31.94992870656484,-33.1126098024269,-56.217201309180034
-155.5837770155689,744.704111235422,256.549432925618,-235.0531948418382,501.30967524814884,6.1720689587531155,-86.5566139951071,275.9337141262398,78.02871974721045,-28.670487470737505,-37.100401567243196,-55.059356762775536
-157.6493905580774,749.375462949477,256.2481064041221,-239.20226902207602,505.1327504450405,5.861378913677518,-84.7305279871472,295.7590589764285,89.072510745192,-25.346825438418172,-41.05884787949433,-53.65418769598864
-159.683015590598,754.441792846985,255.71361824441007,-242.95473127512787,509.3936853220791,4.689257474437693,-83.06576340035389,316.50584317462983,99.0373499493025,-22.062696717536827,-44.56444474349584,-52.40429680655138
-161.82746280480518,760.2240282938046,255.3976852586154,-247.7767170706286,515.2195878987678,4.358323240248084,-82.36044819621685,338.0141379977741,108.19543855553427,-19.012267984513098,-47.78640122642764,-51.007490309275184
-163.7952223240804,766.2008868087338,254.97663799023692,-253.4363025215457,522.7948566074612,3.3088864077322944,-82.28033504706599,358.9952140620276,116.41803678537096,-16.202236480737756,-50.586350539989475,-49.54230789161698
-165.69299791501794,772.5470525276868,254.8142201511307,-259.72623373322415,530.7887293937803,3.632729440680879,-83.34837751499404,379.3809000157486,124.58671664121616,-13.755073130223463,-53.23572143420155,-47.63276867897584
-167.29980527465628,778.7789490826272,254.65674160190278,-265.4247114621641,537.7941396583179,4.47788832017328,-85.21464333285891,398.21079886186095,133.02146768460065,-11.638938668960716,-55.655431746495154,-45.39071484863268
-168.72356756083744,784.9930089816935,254.79684685533977,-270.8263349749716,543.4741745046813,7.240644317513287,-88.21522349248987,415.55169096046086,142.54114932810552,-9.875000592143302,-57.99093931554374,-42.70538533106511
-169.81223752587567,790.7744066470847,255.0122124847717,-275.72972160579013,547.9261310339997,10.800047493677281,-91.91286679017352,430.89251829655296,153.21305998673745,-8.343790083532735,-60.08750303179982,-39.84836946882176
-170.69070483479592,796.2217335385931,255.5166565616274,-280.5208882625347,551.2060405944826,16.12286778495213,-96.3712284067191,444.75901056741736,165.3088625599039,-6.99360508464217,-62.047718905676646,-36.76414549573638
-171.2685847768172,801.0405973040365,256.0826625011901,-284.80398563677085,553.2842045376094,22.12722768423605,-101.00005998557197,457.2638906566185,178.37330838471343,-5.7073068663800735,-63.79674482268748,-33.57267761140145
-171.6856673293229,805.3950125863547,256.84472803356465,-288.78901560815007,554.3084986339636,29.400725643302724,-105.70123090604659,469.2607632491634,192.13189906328046,-4.482959408458816,-65.47760819389664,-30.076336728224735
