Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-143.89534700289065,37.10913496056401,89.08343298664444,-284.5299112691969,-115.46229150126712,-161.91475298386916,-150.17732258726497,-328.12969968049003,-169.10177715617073,-51.83477460694896,-35.692216906352186,-36.562344948155186,34.675244771849904,513.8879884295484,212.34580478482187
-145.3915578334312,30.56968377881292,88.57740608004526,-292.7167022070497,-118.25702449136644,-161.086287505575,-158.7025444108959,-331.49653549374875,-176.18123967576568,-51.7315849586062,-36.69372786682566,-35.55129214000424,40.67473485997649,505.270991381301,211.1667490888679
-145.04268033344664,32.01940563618035,88.69856505349398,-290.38318279222807,-117.608186345142,-161.2503381210743,-155.07313141068096,-330.50888939264235,-175.47851912995043,-51.3970419613362,-36.621526529356856,-36.06257668936827,39.23907108677168,507.0704290064626,211.3765387767496
-145.29145289855873,30.917432280203094,88.61469666563858,-291.6328414219711,-117.97850982231341,-161.12113677522413,-155.44662106197214,-330.77211960704443,-176.58470139857363,-51.04161997019688,-37.117680468076905,-35.93179563343154,40.1976311928207,505.43580958364305,211.17549311030447
-145.12421543306334,31.640400896943863,88.67498955063887,-290.677491857066,-117.49435709253032,-161.27308014829592,-153.1782803578442,-329.80586706932127,-175.07397723084168,-50.54640985847533,-37.57428129151054,-36.00581975482736,39.48513568313951,506.08291022178565,211.3112311341118
-145.2111990154941,31.29786156137977,88.65838741692531,-291.42491336881227,-117.2912182269366,-161.37445627923543,-152.67567377589538,-329.0140117372781,-173.3235456364553,-49.923045093809854,-38.46684384820054,-35.71901916700045,39.813430978846036,505.1997794651892,211.28483416878765
-145.04057461187443,32.09781821294625,88.74128989408977,-290.93726107047416,-116.48993438819879,-161.70492553374675,-150.59601482858736,-327.04418155355506,-168.94802972768554,-49.10310164057669,-39.4980407043566,-35.48937565997408,39.13330113707654,505.6702419961057,211.47282266910304
-145.0143184175042,32.30225917777772,88.79186513556301,-291.5654617501507,-115.71982295859543,-162.06065343153628,-149.57466679795485,-324.67623236998384,-163.37002919456364,-48.104070216543775,-40.94676724333207,-34.95138403634214,39.07783673996708,505.2068440328949,211.5735710740224
-144.79252223046333,33.37019891851091,88.92531952492452,-291.29390465240846,-114.57871042991546,-162.57057394679455,-147.39876094742633,-321.00810508174135,-155.13877522178439,-46.91897724944948,-42.593151495551524,-34.32437664714672,38.29018121950837,505.72616759869146,211.83638865527598
-144.65772038781452,34.06926573400083,89.04920018014408,-291.9515711780684,-112.8265623695754,-163.18291769333078,-145.93467763331523,-316.6460704664345,-145.50522734843213,-45.60744099284743,-44.59209201932304,-33.29544653827095,37.925819928670634,505.6187409257044,212.04635689304712
