Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-137.5677191611162,57.57744694236066,82.24513001693693,-196.3312181789976,-81.51024156487024,-176.63450789980567,-140.2925289668086,-295.67901630627426,-148.43351983425796,-52.612052352820065,-21.824903078281363,-34.7798785778808,61.077572512249425,498.362138463212,192.51035999830796
-137.84408497256388,54.5625514264469,82.79013323614079,-203.46460663759746,-84.1056707919432,-175.63652308324112,-148.62258047105686,-299.8748901228669,-153.8528484983284,-54.13902274443988,-21.35161356311524,-32.916961444247114,67.43340018252691,498.91296509450143,193.3911786809299
-137.57112946706954,55.30615204814526,83.06525447015808,-202.11012904103723,-82.63337183898395,-175.9227281575118,-147.0666569848593,-297.8451064738183,-151.7037976319025,-53.302541957843644,-21.435547648886747,-34.0654671785169,66.41752791823336,498.1004420849085,193.0313109035064
-137.52041102525564,54.74699870215963,83.38037720438584,-203.7152413150526,-82.4063021502037,-175.93016246497163,-148.9650002397063,-297.6427178551537,-151.66761131657393,-53.28109210295302,-21.46650950824328,-34.130766239797225,67.87044996375988,497.77842540585425,193.10653814964093
-137.3803199139743,54.999811776971725,83.58912026691807,-203.4590048065634,-81.2317536427484,-176.30990419156663,-148.6589278470823,-295.90912808506505,-149.60108444896858,-52.7679636888408,-21.767583844603163,-34.75910423661903,67.66210179336267,497.2044252578179,192.92248008556948
-137.35697554274907,54.66773065782653,83.78868290020141,-204.5297576990595,-80.57579231868009,-176.60226534097265,-149.80459938788437,-294.8484888926105,-148.09901790877075,-52.63344549490988,-22.208058735729576,-34.79910861513141,68.54600627159243,496.87457767348013,192.94300258095637
-137.29420237372483,54.814097420002945,83.90257706518638,-204.49555278823848,-79.36122567934092,-177.11996193273032,-149.49966005881166,-292.782107500334,-145.08154281367536,-52.22548930498102,-22.96085064691643,-35.04683643051978,68.44809783674377,496.42759745136135,192.82273342873583
-137.3106786493244,54.60710064980904,83.9941093634293,-205.25518897751988,-78.47370083847457,-177.57424706489817,-149.89811942742773,-291.0207841253591,-142.11805350851702,-52.053117367248156,-23.93593099249312,-34.810076235305075,69.01873420067922,496.15802216923686,192.83828942670252
-137.30126489864443,54.7480550853469,84.01368839773642,-205.19506180443776,-77.2211340427139,-178.16337987125968,-149.07675189542394,-288.4585796251049,-137.89238021784217,-51.682017368131184,-25.22128271051207,-34.608367753076564,68.8893407993462,495.83270237313485,192.76276151821727
-137.3454974303644,54.65524023901178,84.01020055758806,-205.64698284956665,-76.23159495861756,-178.67644325547153,-148.56530445655005,-286.0023303751866,-133.56103629412394,-51.46682497430453,-26.7131902346288,-33.95879204004188,69.21950764464248,495.6562761886609,192.78968988230818
