Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-68.89695711191995,533.1244511825039,306.4104236322504,-207.00805210780203,398.77889915190275,31.635477572004422,-93.23447973664683,174.38070993711654,39.84102517322271,-70.35964054747167,-34.03262874656774,-10.214102830875483
-70.25292474017638,523.824876140887,302.9969109998,-213.19130736154187,390.99850840556627,20.208807031491705,-95.00218008201828,163.26634266530058,45.87357340692937,-70.19167321416421,-38.746788541866444,-2.93992697768605
-69.54935811506202,526.1617671236219,304.08194234918756,-211.94806266624332,392.5109076218798,23.647860852269897,-93.30201753095855,166.70561631538484,48.20265186054333,-69.69093023543459,-38.007326948371464,-6.636651575967257
-69.6603639358258,525.0605074691,303.74855476266225,-213.24262667286231,391.32225844365104,22.352975527566155,-92.47777812738886,166.48049640785786,55.41288487759001,-69.2611098408545,-39.26720360322395,-6.233400756677746
-69.43115002939057,526.6843540291737,304.41444181206015,-213.09343783211324,392.3403112019733,24.361464555817626,-90.75160009320577,170.3487918995529,64.44246962335335,-68.73360403557331,-39.587233140814085,-7.771708771812856
-69.60904545188967,526.9643742270081,304.5163757722094,-214.18355133222514,392.25871628277423,24.466597054082182,-89.30667808058308,173.47169357960493,77.30383199538977,-68.13046644186188,-41.004903062640345,-7.376630546587706
-69.60067785132155,529.0067493048042,305.2794129591889,-214.43834635256928,393.4690758472543,26.780386350720402,-87.29595387458531,179.695572988703,91.87847147121451,-67.33105495087231,-42.00876555350219,-8.074092205124126
-69.8407229386692,530.3284835156168,305.7593107157906,-215.40038541843015,393.84263726489087,28.199807081266854,-85.4512523517107,185.90449677180808,108.81203221471972,-66.34530533312831,-43.763415417158164,-7.491988871041854
-69.92530037702718,532.9631378601532,306.7567612999572,-215.61956199682797,394.8672061597085,31.45382867820582,-83.20453799468615,194.44151921678147,126.28210998790026,-65.14208497700523,-45.20098754855403,-7.584893870428853
-70.1546124281032,535.1072897986116,307.5836217710733,-216.15589482641826,394.985937927433,34.27517463007302,-81.04768139616321,202.92857765305564,144.5461347697145,-63.78448729024808,-47.12671431772542,-6.681324344024174
-70.22950574117952,538.2198990208186,308.80681991603274,-215.94089553218984,395.33658812777475,38.55139809331777,-78.55117997006315,213.02361931370095,162.2380357286867,-62.291339683973135,-48.77451716200515,-6.254804368710168
-70.38116133250753,540.8797953879476,309.8775146990787,-215.81481849975503,394.82604061284013,42.39018597591657,-76.11703302933138,222.90376158100364,179.65096455704088,-60.715437296749116,-50.791645854534295,-5.081426241452819
-70.3824298411676,544.1945293987768,311.2178998518971,-214.97644528539854,394.4693814454966,47.1176709607686,-73.48251224510017,233.87567606976893,195.8492491064365,-59.057424858984476,-52.580293046431855,-4.338566761382008
-70.42460496391794,547.0080548743686,312.37675529737805,-214.12445822019663,393.5001383740924,51.129765923862735,-71.05630351449648,244.45298256969437,211.18541862275796,-57.34068463522346,-54.61738593695503,-3.067955783745494
-70.33236095173977,550.2089732301895,313.6885948862613,-212.63176038159173,392.8027374802106,55.484240877843185,-68.69264448583571,255.61099411863077,224.9893328695218,-55.56571441989845,-56.3639757515792,-2.2201352704364994
-70.26858067097275,552.8542519654418,314.7855679787024,-211.0983285396934,391.7507810999105,58.93529388477048,-66.73379143230291,266.0312708329147,237.62349650122016,-53.771102804986405,-58.17520517981697,-1.0112549019295947
-70.09391584831226,555.6944506537495,315.95160292971076,-209.05061601295523,391.0288582201949,62.48493829116182,-65.00654738222212,276.46373886049446,248.6187395903112,-51.998595641908196,-59.60719101064842,-0.19577509814570085
