Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-178.34311018086953,37.030422696196865,51.67006945655506,-204.71558384478024,-169.74622787599182,-223.43727902234517,-106.19167171524984,-399.23777509913725,-236.0977419807491,-73.00459848085998,-21.252226398611622,-19.257237253211294,42.184766372236744,617.1553826523372,273.30959663671234
-179.13843019239255,27.165741680348958,54.65972946152106,-208.94926593270245,-168.81794707096702,-225.71827977712732,-110.96610262941684,-404.75945291627147,-242.83256481653936,-71.253930546044,-18.46137633631304,-28.40301295428028,59.77322509224931,610.7366630265673,274.6349304815189
-179.58645117900622,29.687870504926572,52.2254674589508,-208.3896157662094,-167.38302186635087,-228.29044931130724,-111.1677328358227,-402.5563594360351,-242.11277648725368,-71.27635071239594,-18.914084774435675,-27.16640892952089,54.1437762196417,611.8374304350473,274.27501996262794
-180.2030508337295,28.610267163887375,51.16347223681334,-209.0150480087757,-165.67979833513047,-231.29120371618998,-112.43185207065126,-402.4171641102847,-243.43471737683453,-70.5850612259934,-18.316524844800156,-29.549168087418135,55.05612650798291,610.8462986604202,274.43793160830575
-180.71530044489225,30.186837974581795,48.97121400601802,-208.5420475987135,-163.93636721665354,-234.37391916277494,-112.49986142205208,-400.6185719241327,-242.7892401520477,-70.13150872132998,-18.41317711452867,-30.130882287030715,50.91269531255304,611.5556720591799,274.24344769910925
-181.254304184903,30.17448884051792,47.46668530165919,-208.68284746192984,-162.09857572148331,-237.62524340893984,-112.96411056142142,-399.69232980684575,-242.58209451645573,-69.3077420603935,-18.143730245879294,-32.491706662174785,49.68654254631625,611.3591960986312,274.27671040167354
-181.67161664814765,31.781427649910817,45.400821711807644,-208.34812922428117,-159.933674535917,-240.99290721268144,-112.61443542272309,-397.3572667140305,-240.47149920821812,-68.57620496669455,-18.505752341109968,-33.71385817005721,45.591095957972676,612.1788348268204,274.0905625425778
-182.05547342566075,32.42876063179401,43.87823532327124,-208.54680933995076,-157.07096428518142,-244.77027855394462,-112.08589582473125,-394.38183254975826,-237.6838385994531,-67.43034514894904,-18.974494996436437,-36.01595368162058,43.572958469138385,612.431170581681,274.0467052282205
-182.31205702324291,34.24249002483929,42.08409582385591,-208.40318865999623,-153.38842210413654,-248.90646463736965,-110.25895739586215,-388.9588198658713,-233.2317867083106,-66.25730853891133,-20.17277303390506,-37.34696161077485,39.80940612386645,613.4354704117532,273.8531850023811
-182.51678528398446,35.33075836177005,40.823348853679235,-208.5349468331401,-149.12097667443433,-253.20435429154458,-107.98751035828778,-382.6914403929745,-228.9880851873842,-64.9706675143461,-21.43928235359637,-39.147974355459844,37.85069228931776,614.0742757894997,273.7793327475465
-182.60961440063207,37.253910941541406,39.487353523494306,-208.5028401710427,-144.75143382222004,-257.0423084466057,-105.4753505320173,-375.5269978830391,-223.92791608246193,-64.00922562874756,-23.134527740381507,-39.71102095444677,34.81305425783991,615.3247350064863,273.61829699460014
-182.6627504971545,38.573905681774264,38.64900642053267,-209.16283927608737,-140.6015802164677,-260.06024735351855,-103.91021040719946,-368.68043561095453,-218.17784284279253,-63.11716009251397,-24.901928081599113,-40.13338561703205,33.35719101645474,616.2829930031088,273.58923939776344
-182.63939840031838,40.57837444500373,37.752514490285705,-210.24041162310456,-136.67929460569334,-262.21547525352753,-102.96436251722912,-361.1223575295866,-210.54978412038597,-62.316909315695725,-27.090111219585395,-39.53640432164679,31.109314276372128,617.668494188757,273.5335240471434
-182.60682099734865,42.159888877464404,37.178839470976634,-212.12205001885184,-132.68056556807403,-264.0212011233914,-102.93337738338514,-353.0758711226975,-202.06819213515766,-61.21284513389271,-29.340920837518713,-39.55210983776513,30.116008979075918,618.7088273586716,273.6181496216711
-182.53516927040386,44.387435660765156,36.436244448847106,-214.25788889173114,-128.26930302773056,-265.92138925431453,-103.31350625719922,-343.5100630640902,-192.6247547910857,-59.885433307556134,-31.875509515621683,-39.59086634364739,28.363698520171013,619.9785415038713,273.68865461173095
-182.4730852471694,46.309638330696366,35.85628311046934,-216.85515793841347,-123.23746824588507,-268.1768894933614,-104.32113461116204,-332.73711303546156,-183.20152007353582,-58.3548862179347,-34.38949791647133,-40.080668274934645,27.503506126377836,620.8536421778631,273.85455401550803
-182.38086825167665,48.74162638491463,35.092902068661544,-219.4831639888276,-117.6027261318808,-270.6334632885148,-105.6095448372652,-320.28468857807763,-173.4883529812967,-56.915005889401655,-37.05004315757001,-39.825256635557416,25.844150838849615,621.8543696703621,273.9666684783448
-182.28943935359408,50.785796536644135,34.495521257274135,-222.2784632421652,-111.55147344599959,-273.1142152736672,-107.54221940010264,-306.95307962588925,-164.03223688984122,-55.44192224877058,-39.59035305720047,-39.54055991736054,24.79962095870467,622.4952652644982,274.11454836527463
-182.16372362428655,53.07140041611127,33.804229518954564,-224.6957063838353,-105.47121591572349,-275.38007637306714,-109.7542369058137,-292.63270631934734,-154.1111838952479,-53.98216807724765,-42.2257934871321,-38.74605711703335,22.975641095705384,623.2493878362724,274.1841879604646
-182.0399864490779,54.83614037024788,33.29537368925963,-226.69371942812066,-99.85546534827353,-277.3396217305452,-112.02402894866835,-277.90438122258524,-143.8406468216541,-52.419733077144215,-44.859677065661906,-38.00180634255466,21.62616482264959,623.7162616288371,274.2686393053794
-181.89644087838676,56.688426122448085,32.70436338408414,-227.8650015421052,-95.2024930536234,-278.7942267120734,-113.63319453347603,-262.4862486246885,-132.8347074943225,-50.81209367915123,-47.76902705932581,-36.61715673092394,19.59958030739093,624.3082172651531,274.2790695055691
-181.76317641775805,58.06995394445571,32.240540385745355,-228.42972963943578,-91.83287260347122,-279.6311223226755,-114.80664059557891,-246.6826184232963,-121.47856218352531,-48.94912359739402,-50.848603190713206,-35.06756827125844,18.013537470924074,624.6821848567785,274.2942126369243
