Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-125.14245878623782,605.5069182831014,311.260344963093,-245.07684088572518,427.9344285271102,51.05551098925286,-110.69106253952599,179.7771101885814,48.644224660586076,-45.02866138939622,-22.98120040655457,-42.2758119594975
-124.76478821848136,601.7262952341025,309.99236248663436,-239.5982369288078,431.51536733161606,41.17117352600658,-109.66240490708269,177.69943370893128,40.50239981418356,-44.98445478252868,-22.746938158186605,-42.27014474132917
-124.5693894042881,602.346670733711,310.4343772889041,-241.50042522857396,430.95351511052183,43.59804200008127,-109.06485321973594,179.71531875095354,45.51569467698806,-43.64041773837527,-23.1284815693509,-43.483772334856724
-124.3525309574895,601.6039046786153,310.3294746513496,-241.29070939841776,432.05600733633327,41.932953600451555,-108.64860836586132,181.1394461813503,48.47329011890473,-42.68052276748539,-23.82930227456897,-44.00402098401877
-124.21826529082144,601.8890991722967,310.5976216517727,-242.7826559921857,432.399077320601,42.92961564103598,-108.40857423474368,183.95708293009397,56.01253544461677,-41.40158647306587,-25.016074283078485,-44.582326876473786
-124.10603922387718,601.6132926516656,310.62153885252155,-243.35291621281064,433.528317837439,42.10892573440345,-108.15452319797078,186.9133891109255,64.01223501531894,-40.141036019031866,-26.555337920725908,-44.811756948438315
-124.06872175544999,601.9780014386878,310.8634533078147,-244.96486881879875,434.17863189850664,42.89616771517573,-107.87277127330219,191.01826955697152,75.60127262818774,-38.51948660417291,-28.486609810265282,-45.07784623888945
-124.06323714835577,602.0180793331772,310.95402637812975,-246.10250616055114,435.2158175533281,42.64685404476179,-107.43441407986164,195.53770129580823,87.99826802785581,-36.760509619725084,-30.70386946942524,-45.091468202720336
-124.11863352771708,602.522618618978,311.20119548044175,-248.05706718243997,435.72101035869133,43.68822064908229,-106.86171708189764,201.14462789137679,102.95698505313352,-34.69561296471209,-33.2172438655147,-45.011014528818436
-124.19589922386157,602.801510686909,311.3467762026668,-249.63268730592662,436.22990958029106,44.19185276481913,-106.11097842777072,207.3005916321185,118.27011674758054,-32.56883546074755,-35.9232104239965,-44.5568656580245
-124.30945734385996,603.4292127377789,311.61875014587486,-251.60441784709204,436.0374202598779,45.86662559050803,-105.2730614680113,214.44887322989413,135.0744004977899,-30.335573650733444,-38.78703887148184,-43.802911910158976
-124.42261836925492,603.874754314662,311.8216638118591,-252.96671560642352,435.59022691954846,47.28391427821791,-104.3790842433387,222.11543511310805,151.63110059173113,-28.224590184887177,-41.686944945849376,-42.54628524012921
