Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-156.53454826129186,68.87065640027062,90.75913957928462,-248.48319270680227,-82.0693781218826,-236.0647386787826,-90.38921910894678,-296.44512654247546,-182.25768891528048,-42.325290942284745,-48.10531056864397,-27.455372101417723,-31.104435026529085,407.3492728946702,277.4755828362228
-161.86732447485042,52.83396198817376,91.21731067822749,-253.66470974799822,-89.3915374863302,-239.5897194394782,-79.87271944111448,-290.0087508645609,-178.31682295243772,-38.298129411298845,-52.64582108970096,-27.02799669612665,-31.27363945179983,400.87739377603265,264.8185406925855
-160.48043153744987,56.50908908905023,91.35909571873195,-252.24263797122165,-85.3133117336922,-239.5719596346978,-83.50405958378258,-290.7542146856358,-181.49608054494215,-39.1869528545925,-51.00456312124768,-28.18281221403652,-30.672301125429478,401.93191724309463,267.7123483295624
-161.15454274995344,53.881558136120276,91.79444328900732,-252.11957491013206,-85.34458293603969,-240.05683073502624,-82.16598251363985,-290.09890826440636,-181.99813101711212,-38.583145124297744,-51.12819240618514,-29.021334847270623,-30.449083778066086,400.92020856798064,265.19450937308426
-160.55103069406277,54.91062276770684,92.21644405743781,-249.8626039337453,-82.69925405713973,-240.86328386889588,-83.20389366875689,-290.6546261161625,-184.5040342684731,-38.73035538080618,-49.89659963191539,-30.60547179495182,-30.057425955425497,401.28851908539355,265.27530878098537
-160.93738297639325,53.03877243147379,92.74067836633779,-248.84703106014354,-80.79045607555365,-242.90206885687684,-82.0519266026722,-288.71622185641627,-186.62764158751608,-37.910669879236465,-49.57219974778466,-32.089805167867404,-29.752382882533173,400.34888777859584,262.87586593463163
-160.44653297501065,53.76010978059575,93.26886807815312,-247.71098224679218,-77.65619371673132,-243.70106343771877,-82.55555133173971,-286.9918876510862,-188.28335990922469,-37.76016402756544,-48.79175736242924,-33.19023305118732,-29.307900288870904,399.899119549193,262.79779710171954
-160.43583556696774,53.02426009378682,93.83208125201536,-248.13919948565902,-76.98906154116219,-243.24191514029616,-81.93010574241809,-285.54583328735623,-187.861738941333,-37.30947840284148,-48.86954140222578,-33.54956105957649,-28.793636308914728,398.63395841932874,262.28772317745927
-159.7821571656511,54.26328646098878,94.2236718561704,-249.0357735919383,-76.3618234624028,-242.1443771531726,-82.85077678082332,-285.17398965660294,-188.0316040483844,-37.35488531524519,-48.62580090287363,-33.7304547748912,-27.958240238583112,398.2313747023282,264.29818698426413
-159.5327337150822,54.54923109691526,94.46762851725808,-251.23351747189093,-77.52556463022678,-240.8167680715415,-83.48362954095387,-285.0825351524272,-187.12728620081162,-37.324691003110146,-49.00844446614927,-33.29751775875765,-26.90466185014685,398.17497577521556,266.2480992969161
-158.74577823017205,56.69852459602343,94.55977603285004,-253.74383736243297,-78.7524855743283,-238.69720914242458,-86.15125361776565,-286.3467032536589,-185.2626182374523,-37.939375686463165,-49.175770135026276,-32.34941725068288,-25.683504301512578,399.91350802785723,269.78970785431386
-158.1164384855962,58.60363245518977,94.59045518797838,-257.67760892664637,-79.99317389903443,-236.1410155271483,-89.80894315894722,-287.0652588863264,-181.7701793415398,-38.44486759881117,-49.66116366699574,-30.971729625631653,-24.606806700913793,402.9433529332503,272.61999322680947
-156.96070532835734,62.24634690789884,94.46236334053673,-262.01912840718825,-78.66074354706781,-233.52671811719327,-96.36743857240558,-287.15559004071326,-178.07869182310762,-39.06531762489844,-49.48635083720196,-30.286665848093453,-23.78308050614943,408.06190561399706,275.97246847905893
-156.05047326858235,65.40865565682917,94.08479389338262,-265.5951772076791,-76.60759976552694,-232.10523782338146,-103.92322969320392,-287.36317617170727,-173.30332529667365,-39.54300921661138,-49.09779371474886,-30.234432779548335,-23.348664078237555,414.3895318800695,278.1216855840567
-154.91621946638807,69.43608482483538,93.3994902701108,-267.3673684409153,-74.36350564808859,-231.36684286187435,-111.95399374999056,-288.61319121018016,-167.86955529190223,-40.359385625635454,-48.449690179793805,-30.10331752772792,-23.23928199970219,422.0440208198412,280.4004080683008
-154.0574142399228,72.57040189850068,92.64076458827086,-269.22137363529697,-73.06190518587194,-230.64667697889516,-118.31154930543116,-288.79814643387243,-161.29862907040197,-40.63107896981837,-48.350866072167676,-29.870217630060473,-23.475582039097446,429.80363588949024,281.74057446413156
-152.8857819053361,76.1210018137036,92.09310244429659,-270.96166234427926,-72.2422749578964,-228.82068840098165,-123.8374259502319,-288.73573228980433,-153.57328435887086,-40.82204919235189,-48.32094299173451,-29.45319946985906,-23.95930276143464,437.48760929211585,283.46885838484786
-151.77260198444552,78.72773202258635,91.98149334966321,-272.6361513291579,-73.55601742542625,-225.5175086659465,-127.81556068862106,-289.6535053174039,-143.96737089310486,-40.882312808343784,-48.614438146619,-28.479533674274162,-24.636789696431734,444.06369851610253,284.63344666312787
-150.2883933862204,81.65376286027718,92.2671502951035,-273.9109574213944,-75.83230880047891,-221.1139283361217,-131.35758086881643,-291.255350677158,-133.31126597412376,-41.0084971646107,-48.88613060609264,-27.479498244725445,-25.3591432230602,449.5628138181548,286.193858484563
-148.77713282616045,83.92764371334334,92.88638837468781,-275.0290773184362,-78.52527300910113,-216.36711383289273,-132.8792760319417,-290.9462714881426,-121.00055438040678,-40.56367857510445,-49.86794948063425,-26.333536699771066,-26.098825546718246,453.4370426413423,287.2780783915159
-146.81009057459647,86.74510751539627,93.79557458545888,-275.7025092666889,-80.61562818890778,-211.07428800097006,-133.73408621633854,-289.6746742111004,-108.79341932999921,-40.030870733595854,-50.89135051074694,-25.381094501425064,-26.805124964484705,456.2141346296373,288.76632177625464
-144.71066050903383,89.19107126591307,94.99292132544795,-277.1990224012233,-83.72941484247428,-204.58693588387783,-134.08971615128584,-288.4999544587664,-95.81227134504637,-39.47670652833985,-51.986563703447636,-24.14705174881469,-27.49987852362022,457.9638820677947,289.9260126254759
-142.38381447777033,92.0369523051355,96.26427742314141,-278.2021654995584,-88.15423184794969,-196.5495915156472,-134.61079307301233,-287.78805497585296,-79.89945883906096,-38.71458469501721,-53.04593183046525,-22.742743198170107,-28.118375398591244,459.4990753170388,291.4807129597369
-140.62168974305675,93.99729795893137,97.23917199840626,-277.0836603272566,-93.41822934541936,-189.4017865419945,-134.91071714949376,-288.41866927409797,-63.95716258706876,-37.89406081677296,-53.94870713295565,-21.61460823319333,-28.527112439376783,460.8948965563977,292.63516875124526
-139.7579147952399,95.24927196275881,97.5610257462503,-274.354735722643,-96.23390118150773,-186.99019727035784,-135.88271422232842,-290.200376003636,-55.79757154633226,-37.695859989825365,-54.07081928666455,-21.493611304457925,-28.473601337371694,462.52654576521746,293.6924222078695
-140.34833008194857,94.63570634404073,97.20678070729579,-272.48659331031826,-94.32182287445866,-190.78868063459907,-136.1516816727574,-289.7238569474243,-59.45320406415634,-37.50710656766885,-53.701544517113994,-22.541144832335913,-27.84720696706038,463.9230288044555,293.6670654608051
-141.98707077696508,92.77503259622122,96.42530124656776,-271.60941910262665,-88.56141383216305,-198.20165110680654,-135.5514403520681,-288.59073893385823,-74.0720067665792,-38.160523555358566,-52.51459078250755,-24.06416492417153,-26.69481119621716,464.8766069245333,292.7670596024765
-144.42488955008903,89.23696681343729,95.5666626965379,-270.27639340560296,-83.72114937198054,-206.08438508046447,-134.0987001684673,-291.3482018895349,-94.89679187421811,-39.95088941015796,-50.596516119961,-25.3925920550798,-25.196269495414143,464.5993540552252,290.35116392331406
-146.9183196401715,85.16244130414351,94.87969442118901,-267.17132999732166,-81.01476632711275,-213.89049413250962,-131.70943811996744,-296.3995225792887,-117.02584830892721,-41.74645101709495,-48.3827200533962,-26.697738829261993,-23.536718845233782,462.7391449553778,287.1753094696856
-149.1555821979446,80.7689922784747,94.60982596738539,-264.036369997316,-77.48336370421258,-221.04002933622652,-127.17189753255327,-298.22712202987594,-137.10777878571037,-42.67335431851117,-46.765175094827114,-28.16801043522714,-21.95759764490262,458.69094610044857,283.51172561663634
-150.57535669354286,77.2434157618484,94.96501215312536,-261.8034658042845,-72.12165692013393,-225.87274322055225,-122.48995114311685,-296.40982160063567,-153.14387081105562,-43.087020175494246,-45.76604816018309,-29.768356159499376,-20.672759070401337,452.5482003389594,280.40963080416316
-151.1867453731561,74.3585792998808,96.01252568859599,-259.96648773202145,-68.88461312916876,-228.61298115766357,-118.98542474059514,-293.78855906583584,-163.70102660322647,-43.43605171800187,-45.22311264516567,-30.369955091882677,-19.824545392790487,444.55118552843476,277.59229956243246
-150.96659912015755,72.47044983235456,97.55159589879325,-259.3362578395976,-66.2298576343301,-229.3429791214443,-117.11917903374966,-291.7072416500805,-171.29159135188414,-43.93403330943082,-44.72143090880273,-30.321176134852703,-19.432605836566854,435.7002328240227,275.1303816891402
-150.37919873926967,71.01944534816226,99.24717712154843,-259.1383181277378,-61.895189807820216,-230.08617314331696,-115.65013794164862,-288.081600693051,-178.4592240961947,-43.950601498270586,-44.30542225103396,-30.97194483316954,-19.50581817385259,426.8658768609383,272.4480864893343
-149.61803950021763,70.31496600296178,100.76755431084139,-258.0400717133545,-55.7610592050408,-231.57978252230916,-114.5118690881742,-282.46974474869353,-183.08793333779502,-43.30445979368415,-43.82965793997446,-32.59598130444281,-20.07484013516796,419.10611962480226,269.8262054460337
-149.03164681984816,69.8674546254464,101.90133595645716,-255.89185825308212,-51.00999631976951,-232.44237111840084,-112.87495772654677,-277.787029216316,-183.44124691611603,-42.48440529995772,-43.60453099306512,-33.939468420559635,-21.12826887044065,412.99121976377785,267.07222513812286
-148.645751399342,69.80618101264072,102.53094051926142,-253.45010355417887,-47.46894553061437,-232.91057821327973,-111.2883706960181,-274.9705489938909,-183.97107420038782,-41.79158672837014,-43.24872991921441,-35.21369197710291,-22.537218327119305,408.9447703418455,264.4620415476844
