Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-143.01748276025072,667.7406834804073,329.66096226611006,-229.48047551283352,464.8700481562381,50.857438259180014,-105.36571879526085,220.0035726261822,67.1822008411878,-57.067747038110824,-26.16996893304406,-17.50028146151831
-140.5213777078337,662.7753095600956,332.8557492255991,-234.9582142496502,459.6440492926175,55.72247434564571,-106.48252911298285,216.7388865224395,69.53179496523303,-58.08768815991762,-27.673736121718314,-13.281371928905804
-141.3109328474844,664.8213970502684,331.67539070709284,-234.97491233925132,462.54884445267277,53.608306742755346,-106.95437089592814,219.51733821091602,71.59568964376352,-57.53285965468789,-27.691219184062202,-14.771351841508723
-141.08008420694847,664.8279456315968,331.9089367983913,-238.11513335355608,463.68595336982594,53.61033601802122,-108.15323864288516,222.15165875054396,76.40321829834947,-57.2720336628699,-28.594456707151156,-14.437431671164568
-141.55970526831615,666.4740100382139,331.2252936504768,-240.98668598862804,466.95661493764374,52.25459546229099,-109.41239906208109,227.48675973733506,83.18149099184237,-56.545924238630114,-29.49926018492238,-15.13904043941073
-141.57267748468743,667.3119767462914,331.1939117949655,-245.78129726928634,469.52440663432697,52.15730964997774,-111.03885335289118,233.8715038075114,92.77577169052752,-55.87097542088294,-31.032065149453032,-14.742149618111064
-141.98449854015252,669.1915434094614,330.6460421781414,-250.58293314299647,473.1984729099975,51.67447511643809,-112.68068275074988,242.61963674151886,104.61575193334066,-54.88870842204461,-32.687604896514074,-14.641877029295806
-142.0814547732296,670.6273681291925,330.5293484789519,-256.49339235914806,476.15363962828985,52.42236129241144,-114.53893568975887,252.54561738695543,118.90583362883591,-53.930727108304886,-34.76061657200635,-13.571645081464833
-142.43702487860614,672.8324131932305,330.06954794897683,-262.06427218800974,479.5250276053999,53.28857181931256,-116.41392559339218,264.3108892113532,134.9140666741556,-52.77834596398681,-36.83240537805272,-12.51538112792536
-142.54689330744034,674.7364970763933,329.93714130757616,-267.9702035366557,482.00476608497723,55.348555495719566,-118.47899617613407,276.8814071072929,152.4453025859118,-51.68033234134097,-39.04409101896012,-10.656849436229589
-142.83646646545313,677.2131507048364,329.56127245682137,-273.1201115076695,484.4493885033369,57.69186560193683,-120.59963474531962,290.5906596084086,170.68374431649616,-50.48758890784775,-41.04714790380586,-8.793209174180399
-142.92412888384038,679.4248552619459,329.4528515159286,-278.0777805558877,485.9042785809819,61.04883278014679,-122.89431433892813,304.5479908811112,189.29866863284587,-49.39756289793136,-42.940640965965436,-6.353246774949911
-143.1451403599871,682.0339339737978,329.1664848367985,-282.09098219296186,487.09063984446385,64.6381580273031,-125.22135420499282,318.9642919006341,207.57558282812175,-48.297614718843114,-44.472536709474085,-3.981479511142934
-143.1984302871025,684.3578992477634,329.1085084991309,-285.72837513534114,487.3043333028206,68.99703353192469,-127.62585926636594,333.1260938944687,225.27076250180409,-47.34069091336964,-45.761976501635495,-1.226544694062505
