Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-110.84753603775505,595.6413503380737,277.14356598245445,-164.05322888876347,415.51415980889396,46.281957131738785,-52.93079079024763,205.31573350430233,36.54932880282665,-47.93210771631577,-20.872768290137387,-38.167889131988844
-109.39367550075755,603.296866052913,274.9130556713125,-158.13003419323644,422.5011166997005,42.29352983449443,-42.00360757818825,215.28287270123997,33.258265007335616,-47.95998363703071,-20.79289970878943,-39.35139537166872
-109.92707661558612,602.1264982063828,275.5935076936678,-160.93442074732545,421.6182490064516,43.57489046346215,-46.068911720678436,213.27452963069112,35.81358097835577,-47.76561011347565,-21.430348636489256,-38.99100409121678
-109.9053188671329,604.3162484844847,275.31183469437195,-161.90637330285878,424.2301169177769,42.892698340524355,-45.736476166563925,216.4156650409088,38.21490855203745,-47.53658273866007,-22.285786758266322,-39.036916914552485
-110.36313010179751,605.0303440869537,275.62193314304665,-165.38422345245738,425.8835614229216,43.15515918041829,-48.82077519354758,218.157325110133,43.49294432454945,-47.22810465180721,-23.69888637420252,-38.551810413133495
-110.62329328512376,607.5179838335788,275.5086439807786,-168.44389684347655,429.5813665492002,42.50281713739448,-50.10150809459129,223.14359327447096,50.19944781894439,-46.87789734660515,-25.547895244634702,-38.00971126129982
-111.2047873091928,609.2904065589959,275.76433375837047,-173.0727160792165,433.0224446915412,42.42343133083263,-53.43053555507152,228.12226173535396,59.72104001876168,-46.40536304150681,-27.934302103830177,-36.96747761912272
-111.68812982800621,612.2672332867999,275.7712985903931,-177.26798969065635,437.9922177331302,41.754174677172514,-55.504784256110256,235.99573606389976,70.8835268709355,-45.75504530275901,-30.667849469267136,-35.81536345135291
-112.40762708383397,614.7386627999665,276.0405658944582,-182.1296262348894,442.9003690995232,41.41025847223564,-58.753101527006656,244.6522785956278,84.247007100073,-44.88196622002777,-33.69337256761841,-34.31201231965782
-113.05101899383291,618.029689315799,276.1084065330767,-186.04412860494867,448.914443136419,40.49501205961779,-60.783178355272234,256.0725998400063,98.57255243255197,-43.87729776059089,-36.78192932025783,-32.673484213224846
-113.85132806992931,620.8421646685467,276.32838763832245,-189.7165783700049,454.73408824434244,39.64243218257056,-63.47489480621177,268.46256380616734,113.86171969494721,-42.85477034696297,-39.842732985968006,-30.63002795657563
-114.5553042571796,624.1734330319028,276.32907647768644,-191.9203442950295,461.18663587962664,38.135946212110305,-65.11790532988702,283.0700348063777,128.79914110612614,-41.89716957185991,-42.697940828027114,-28.398696471650034
-115.3353179536076,626.9957980601046,276.3843179807456,-193.34021850471365,467.2785248400385,36.441438207777345,-67.24032711006808,298.28901342460495,143.1201362198001,-40.96070933435827,-45.319745693906206,-25.977993478741706
-115.98312043593964,630.107945110207,276.20751532691116,-193.22004764831982,473.75303152096575,33.98379483377973,-68.41212817315078,314.99792756190226,155.64180711993984,-39.956452342503816,-47.639894759505815,-23.746016269036733
-116.63818489213071,632.681280688943,276.0430068169135,-192.40073356350288,479.8450305049157,31.22710795612278,-69.73609848893986,331.7700716013753,166.1893810647194,-38.79163161252147,-49.71240778405184,-21.729758688274856
-117.13234418937404,635.3829190597245,275.6868392350302,-190.57483020568532,486.1172988974894,27.893357189783337,-69.91063306435296,349.12910724396636,174.05187123480977,-37.44345153623197,-51.538710254865755,-20.090685451006966
-117.58624238864591,637.5355353833187,275.3784938883483,-188.72935283366272,491.8202147630855,24.6139570748474,-69.82266096639016,365.63181759419956,179.6054343348212,-35.93486182880093,-53.19417781051101,-18.637278832435058
-117.86384987022637,639.7088415473729,274.98372029169855,-186.77241216455369,497.28816489625495,21.3704679649345,-68.49717531977265,381.4927807881844,182.9932531427609,-34.339425790478806,-54.685396960982985,-17.33387469615534
-118.07107803467134,641.3427052782988,274.7327203977465,-185.48328393766823,501.73398549590434,18.830317272437046,-66.92737866947857,395.41558941471226,185.30996696147315,-32.73348599901343,-56.066152816823546,-15.935219050311872
-118.09732913328864,642.9326805742107,274.52615563727284,-184.52251748908222,505.2815616718078,17.02848129484402,-64.59680435246862,407.69765254286585,187.23594168188487,-31.188900942297842,-57.326163460670784,-14.425212500717755
-118.03936152278725,644.0187948074527,274.5553852760013,-184.22035648583994,507.1830182002983,16.48454747077535,-62.608846889452224,417.5296159289449,189.84875849885947,-29.74958391835939,-58.48526807261817,-12.679989947244968
-117.81185489994238,645.0472965669626,274.7142033837394,-184.05244399966313,507.64649644498814,17.069823836584316,-60.61654369588404,425.56288344469175,193.4397913368188,-28.46108696408084,-59.49575880172763,-10.782980072261902
-117.50773895445303,645.6541807404401,275.13343616970803,-184.23769871148957,506.30639200435354,18.994956338649708,-59.44302171017242,431.5172707236589,198.35061268108007,-27.373554262207854,-60.34015762368708,-8.67702139024661
-117.06286241000971,646.2548121085283,275.68731276401735,-184.3951702425147,503.66339005521274,21.93283752935523,-58.521107002786515,436.28991145222653,204.1992981694649,-26.54903471107382,-60.969037219077535,-6.419899383474417
-116.5628567605952,646.5666564096305,276.4576117074051,-184.82527956775078,499.6485528202065,25.942867913075585,-58.27549876592616,439.8362550943083,210.82540926516006,-26.03596108601859,-61.37559245633018,-3.9077622495122752
-115.95550993828066,646.9654645988134,277.31519659566493,-185.2886896098811,494.8224571601459,30.731179192879726,-58.05075807286922,442.9365829430741,217.74970770576374,-25.86794685679956,-61.51349657216798,-1.1375161065056159
-115.31529025786699,647.2135160650217,278.3171665617183,-186.06913956516536,489.184767793238,36.38562416114649,-58.18745164662669,445.4075260781219,224.95281386381583,-26.05091581893421,-61.359542429016194,1.978169174853749
-114.5991680559139,647.6197577696656,279.34698907438377,-186.93288635519542,483.2525274345475,42.669788202702094,-58.20726226053332,447.70337218928603,232.25809173218713,-26.54665614905608,-60.88325423867627,5.3342843857482105
