Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-158.12761255678646,69.29256461553834,80.35676518755099,-271.9826405961964,-59.141430680256896,-230.68551224454254,-185.3790434056855,-313.8834326653222,-213.88278247840475,-58.074621393124495,-23.176080338347855,-32.43041386533109,82.53058172410093,521.4085075309562,257.53519050926536
-162.1875848716473,57.43864228695968,81.0177976816008,-288.5365482016843,-65.53150380065982,-229.67023688540758,-191.6736158767291,-316.50716023963025,-214.43638460749676,-55.55530522342507,-25.746236571094,-34.06718399384012,90.94658941035019,518.3634833006502,256.77526260858565
-161.17186199643757,60.779401722403314,80.6547055341225,-283.8966152281737,-63.56563100677513,-230.25498966926307,-188.4749980946682,-315.08635730969144,-214.36354025166273,-56.0343965426536,-25.655264896910353,-33.48081317798149,88.28334327150229,519.340652510294,257.02427261387805
-161.84558211220462,59.11538562282387,80.61681636381378,-286.386796353658,-64.14161596311038,-230.4055952837761,-188.45656133911334,-314.697951654111,-214.02996547898633,-55.49179276696126,-26.524826106327918,-33.60116730383572,89.29240565339167,518.9942802911156,256.9411276038335
-161.44659768824934,60.682086748574,80.36034476304626,-284.4923275725631,-62.75521740533749,-230.97483852368688,-186.54345994555044,-313.20343318363695,-213.1424534627361,-55.52961447519527,-26.849224527049397,-33.29012453717443,87.9708023258548,519.4947375696646,257.07105462374307
-161.81658946285788,59.9796452250608,80.25625370828064,-285.95955327969665,-62.386946036219825,-231.38427624809708,-186.1634826310119,-311.9596213913131,-211.72527860594104,-55.027166265231926,-27.628551749565965,-33.36920679869759,88.3303564517242,519.3832761268065,257.04549733885494
-161.56143479860378,61.15913699250001,80.03330299306482,-285.0116089129942,-60.77153078346384,-232.03977408481907,-184.74589196594775,-309.85583616461827,-209.56146195133618,-54.79183909123105,-28.11305832716895,-33.26578942138299,87.34799474296464,519.7515700168542,257.1389416646519
-161.78942618966133,60.90766888604998,79.916696324708,-286.3332232188933,-59.72871150503791,-232.55856321129284,-184.30958276574694,-307.6781378065505,-206.62141496961593,-54.15148150920906,-28.93237401504636,-33.46122217349483,87.43850076684124,519.7206911271446,257.1286977012333
-161.57285233538448,61.98244207727671,79.72751870412107,-286.08975691841755,-57.774851399182175,-233.1828565392056,-183.1090079207951,-304.6568423820734,-202.74262875829726,-53.646795860166435,-29.611526091200872,-33.55689709695153,86.59361169895992,520.0157107436345,257.1974281890458
-161.69391837403757,62.043054479771406,79.62564618159284,-287.57714694297783,-56.221377635567684,-233.62147655542728,-182.53423259606112,-301.32593538396435,-197.92302801282923,-52.80057274524469,-30.613134749152415,-33.875998384820285,86.5180521230404,520.0161405912392,257.18793063036713
-161.4668028004802,63.12311783452894,79.47998059103926,-287.9335237675101,-53.99511404353292,-234.04635430551008,-181.28359712384548,-297.11169436187566,-192.09499594980886,-52.0092758383248,-31.590380445529174,-34.11094295401044,85.72941318059544,520.2576599383501,257.2351102094117
-161.48683538710992,63.43840896545542,79.4122350557384,-289.62605169972244,-52.11936962576028,-234.24045511473298,-180.41494410799572,-292.44202085236094,-185.3402062004927,-50.90676952714764,-32.88774939679827,-34.495560235038845,85.52520221058688,520.2691532147951,257.2198995924043
-161.21835222554043,64.57435966528062,79.32041307468523,-290.37283842790595,-49.778249975919685,-234.3538434308256,-178.9310443477053,-286.913617820607,-177.70460371540844,-49.808120979874346,-34.211135368875816,-34.77556751576346,84.74889397278503,520.4692811424636,257.24833317622836
-161.13480309947684,65.110301195088,79.30016895378989,-292.0908758025388,-47.80722032565635,-234.23389345847175,-177.69721531343575,-280.93204037264917,-169.35527401453427,-48.43665259137988,-35.807001231772674,-35.11938591563427,84.43184403490609,520.4839868824552,257.22632102681916
-160.8044383436044,66.32300516847036,79.26844905183711,-292.90589057921295,-45.565759395731675,-234.02350238720527,-175.9392272417459,-274.24868721723897,-160.42035490310417,-47.066703840328714,-37.40959872718391,-35.30516488315313,83.6418865602177,520.6523891216544,257.24034808671365
-160.61442396255623,67.04952386521876,79.30329420134416,-294.3686712195848,-43.75010587914139,-233.61447039653953,-174.38818752883392,-267.27033146939124,-151.1096226651381,-45.492036108478054,-39.19682311129496,-35.459326845007375,83.22158556380616,520.6695434540605,257.21363361844533
-160.20979670758746,68.3395831991603,79.33472708722894,-294.93838664781174,-41.83661920288611,-233.13676014001732,-172.42823285768316,-259.85599459432905,-141.5791759332222,-43.954121660956346,-40.933739636972504,-35.39991194431389,82.40388755412734,520.8154185311677,257.2185724692136
-159.9136556170453,69.22387124984421,79.42611829681734,-295.92526906915793,-40.40172260076505,-232.50504234144228,-170.6799763128143,-252.38841794174166,-132.03040279524,-42.288882224985734,-42.76229505545687,-35.24485138652333,81.88999432714147,520.8372447806373,257.19222038046354
-159.43024554586566,70.57733254375572,79.51739580344305,-296.07403159742836,-38.99624166335233,-231.82779870497535,-168.63737673888457,-244.76785003898217,-122.5965155759128,-40.70070830511207,-44.488330030816975,-34.861454992806486,81.0399238669048,520.9690515439472,257.1957206770531
-159.03297706728344,71.58263916836229,79.66087631417662,-296.5232649141525,-38.088892596887625,-231.02884046483314,-166.82226713928364,-237.31054964656948,-113.42631228539267,-39.049938813500006,-46.24545675818226,-34.36889598774613,80.4443628532367,520.9986742983725,257.17622119181914
-158.4741972295648,72.97525676679204,79.80430499814064,-296.2467629177013,-37.28123017632795,-230.19616014430287,-164.80828366531614,-229.90815230330696,-104.59161050954465,-37.509870406555464,-47.88253115570031,-33.67128938196659,79.56558573920312,521.1234716732406,257.186153878721
-157.9866716791017,74.06218218888571,79.99056792485797,-296.2294657916355,-36.95106453213644,-229.2615514187363,-163.03392648182333,-222.79482435392902,-96.16274483850987,-35.962365730850415,-49.524590793433944,-32.88029558599748,78.90396172245052,521.1639425828072,257.1811267163625
-157.36262019231435,75.46323152659284,80.17445994410316,-295.6144885699582,-36.74445481012619,-228.2969021356403,-161.1400560840525,-215.84721657895295,-88.13499430414223,-34.55008966716563,-51.051406063320684,-31.92468934783185,78.00620802325449,521.2873371088954,257.20523376069946
-156.80100988220576,76.59078195906805,80.39043873071996,-295.2347261330197,-36.969052637795166,-227.242253120315,-159.49879765701647,-209.24176479640496,-80.50596452944569,-33.16146206538888,-52.567543889063174,-30.912257479531004,77.29716016060713,521.3410811186818,257.22126388906395
-156.1275378283013,77.96831712047002,80.5999097992017,-294.3570950959968,-37.3146104890685,-226.1561110410512,-157.8081906212084,-202.862982617822,-73.2191327978443,-31.899965415885987,-53.96449473246961,-29.79917337111826,76.39452279137227,521.4665088683545,257.2664306098924
-155.51218376333307,79.09751651226954,80.83127393314018,-293.6774285551853,-38.03466129428308,-224.9834634767245,-156.37824684153,-196.85719230746034,-66.23925690754366,-30.65352591871843,-55.32525856500558,-28.69093208136057,75.65853747087718,521.5351269411353,257.30854204656816
-154.80924976606835,80.42024291986709,81.05102116459958,-292.5689968161178,-38.85740658354853,-223.77116802350483,-154.94365029832588,-191.12372741647445,-59.50871506533607,-29.49778944087531,-56.55519248990489,-27.556406183393882,74.76776265745305,521.6655044312835,257.37881337995833
-154.1632125179705,81.5165157733378,81.28276626326164,-291.6157937170012,-39.98604783003708,-222.47205697210381,-153.7445078830743,-185.77749746462854,-53.01036898967212,-28.337041926242033,-57.72696577573695,-26.477363885686223,74.02584499289985,521.7494589010372,257.44928723321965
-153.45319957462718,82.75690573917596,81.49777637230392,-290.2961544404518,-41.17989497355122,-221.13142462364502,-152.53672179450837,-180.71739326697752,-46.72642668813274,-27.245143481111256,-58.76946203050315,-25.40876557407454,73.16442112449585,521.8863784263925,257.54604528552557
-152.8007193939892,83.79194804433997,81.71589910206906,-289.10685116878125,-42.594883410231496,-219.7207782127372,-151.49923083894367,-176.01513380916333,-40.68192950850532,-26.157794389053358,-59.75406027746309,-24.392469688299247,72.4367901908249,521.9855105434251,257.644710162007
-152.10658720436996,84.92841766580167,81.91344301775489,-287.62874777681134,-44.015998078058615,-218.2949694854876,-150.4219386276109,-171.5620291883366,-34.8997480797456,-25.150090249142018,-60.62937605026062,-23.370303058443135,71.62153664739037,522.1291717397216,257.76551891866626
-151.4714302592568,85.88071882215134,82.10646939188094,-286.2839309449014,-45.556242545830195,-216.8513505475386,-149.4547857218959,-167.39686266406747,-29.434068396676246,-24.173924612045973,-61.45792342978805,-22.37004675665464,70.92642193809151,522.2427981369167,257.88816914276197
-150.8154110581902,86.89868542812546,82.27614828044962,-284.74670333770075,-47.027088677800684,-215.4543689832109,-148.44688227849014,-163.4164397363367,-24.321575333794765,-23.285140269955438,-62.19440949045347,-21.35415827142976,70.17223167693271,522.3926136444537,258.0282044662327
-150.21974669378312,87.75475283067051,82.43559242338513,-283.3672684935678,-48.50849483691202,-214.1155535585923,-147.54307433509334,-159.6478645532512,-19.609376918070243,-22.433872411044376,-62.88727075441507,-20.36411039227852,69.5250427916225,522.5185252443824,258.1681791254837
-149.62207512100053,88.64645083484974,82.56989726916672,-281.8977672608212,-49.84477449634366,-212.89283003059913,-146.65313512371634,-156.01580623728745,-15.317619962422492,-21.655428159704282,-63.49783476834352,-19.39101548210646,68.84410012402736,522.6727310393644,258.3199643220846
-149.08561381374096,89.399062181188,82.68959116645038,-280.6128166132459,-51.097304522467766,-211.79086727880403,-145.9071231600941,-152.55765260696552,-11.465195061924623,-20.910486228025857,-64.06225526443983,-18.482988457378116,68.2569526710683,522.8086841407198,258.4688577702524
-148.56389326745975,90.16177469668268,82.78382673735399,-279.32713417125836,-52.15169108344409,-210.84183264144963,-145.24863312881223,-149.24318976651153,-8.045755875673025,-20.23652591434111,-64.55244416127377,-17.636071138253364,67.658262220116,522.9651441206837,258.62322724531225
-148.10322716693562,90.80948433420869,82.86090197694672,-278.2370597873398,-53.063495742390394,-210.02996006544737,-144.76714454746423,-146.13516886452618,-5.053579939462095,-19.622294076641335,-64.99658105460304,-16.879442665081584,67.13971159571855,523.1079553249994,258.771614047152
-147.6719518489097,91.4448889327176,82.9131166730359,-277.2106457394085,-53.767883362114475,-209.35684854139106,-144.41417808112163,-143.2529958683272,-2.4674838648783677,-19.111411922145077,-65.37266885990793,-16.199646098292902,66.6290545197142,523.2640581124776,258.9192840903441
