Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-181.11162001273806,34.7595295618267,47.0455174440876,-200.7939289965517,-166.85965427412873,-233.1145031133189,-99.87961348718049,-396.5306401465867,-230.3870182297702,-71.89907669994146,-22.463203662946125,-21.169147575669463,38.75524788413365,612.5483604246989,272.1837040875495
-182.41886722273549,23.802503518823364,50.00155518699496,-204.23526792822787,-171.88207574634245,-242.12624610021217,-111.77270662626184,-404.83012449978037,-247.13578648747696,-70.35400896599228,-18.772548061922866,-29.53706258978575,57.37961039771593,606.4781460320839,273.32773627510454
-182.46244288409451,26.30778433821617,48.170987190884034,-203.07875513984865,-169.5704907647197,-242.6578674072369,-107.88260765621749,-401.73086899778156,-243.67244697525135,-70.38714569317314,-19.511450150788338,-28.37242226789626,51.834369599931364,608.0974865879417,273.28880936606345
-182.94659517756293,24.67664991093774,47.600419631549315,-203.03579887392283,-169.72698060090835,-246.1662166969173,-108.51595247810123,-402.2750008083819,-246.17036496737362,-69.87833325616444,-18.849586665585218,-30.41854555616682,53.44210559956886,607.4321336987839,273.68004585758456
-183.13651257890717,25.926438668698868,46.068450914613265,-202.2305638072383,-168.37536268335765,-247.7921575617391,-106.38009167450033,-400.4188182097992,-243.98632903090257,-69.72343653775866,-19.12626620492449,-30.581957793981566,49.950037345965995,608.3032378469546,273.83454965960897
-183.47079167067642,25.43926061449184,45.21373304762879,-201.9211444588136,-167.87512421726814,-250.5662767572326,-106.30435013639922,-399.8787181027819,-244.19680039457347,-69.2939808213222,-18.808739272491465,-32.2996403194126,49.65931765364543,608.0272912339449,274.17039659334966
-183.5694620982037,26.77253750147476,43.94676203248817,-201.0666192131343,-166.13019544370846,-252.14972792503778,-104.29149174091397,-397.45590205972184,-241.68592148527694,-68.96318254958295,-19.080987827501293,-32.96380512042648,46.39647738316304,608.5814561483622,274.3296161205873
-183.7251101996781,27.040212091707165,43.22521304401795,-200.54750814281272,-164.6954737470155,-254.50920786465144,-103.42694314333097,-395.4359483523558,-240.83147823284352,-68.4134445966662,-19.074185772827253,-34.481663899055974,45.27062791381972,608.3862692806326,274.56185899756866
-183.71220017433467,28.567900966946464,42.25455094085327,-199.86436142543656,-162.39773084921694,-256.00950403620277,-101.25455589089259,-391.9553979282384,-237.9326497625143,-68.03497086366134,-19.60617428077418,-34.81812752317903,42.186326426146245,608.8411124895274,274.6255956980945
-183.76745006286615,29.262785284588368,41.64632147863016,-199.72259778609472,-160.48544607839108,-258.0135548948487,-100.1386098696108,-389.04398115206857,-235.66133555590503,-67.62058259657985,-19.984608491374374,-35.438593873400734,40.82118859929428,608.8713288759368,274.70848342226174
-183.72927111802366,30.870248193985788,40.782444553258294,-199.8298942863398,-157.87219930897282,-259.4632918380654,-98.41727237571135,-385.04063126973375,-231.0573155771018,-67.30273297063017,-20.758786467863043,-35.40641838712846,38.12784754764472,609.545163490596,274.64175523428173
-183.76903212327477,31.79785302849118,40.158893148737825,-200.71725548747796,-155.1023314937109,-261.6470166562116,-97.73212178282091,-380.5487942471417,-226.54656631096873,-66.69941594074464,-21.4500187202807,-36.26002052792154,36.927971994995865,610.0131076724645,274.58321383768975
-183.7356721696173,33.4304694071849,39.356383615820455,-201.9589923279071,-151.24852618466485,-263.64856299705684,-96.12126868959093,-373.7189004878775,-220.2968090616057,-65.91839578041034,-22.824486722212527,-36.719955387423106,34.79146770788359,611.0655671298922,274.4092041152969
-183.75027867732967,34.46083641487152,38.83510518738427,-203.7015295221715,-147.29078981413707,-266.027472369502,-94.72218249727469,-365.6998325025765,-214.02678362103413,-64.90658940803797,-24.77573303267137,-37.147686963219506,33.95866804784067,611.9441140626391,274.25644611744303
-183.68573898493278,35.99028029273311,38.27141743960551,-205.46453084380974,-143.24198910745207,-267.51099264605375,-92.99965673544094,-356.69151892114513,-205.46265685022917,-63.94905534323323,-27.400121890709432,-36.60970643944431,32.40814175426015,613.2214563859236,274.0295570798271
-183.6574704903013,36.92986271845701,37.99712600099234,-207.36646621062778,-140.23838402174445,-268.5431061433813,-92.83713614574219,-349.0859319596891,-196.22164395787428,-62.982442885537296,-29.711638017389923,-36.35934963843388,31.950661117515967,614.2104527965683,273.8429747270615
-183.5811752169689,38.23892091436118,37.651864355563546,-209.08701537960698,-137.75878788948168,-268.706669101996,-93.11637398118344,-342.1648928874275,-185.638273316488,-62.10261295689819,-31.844241554729482,-36.02549424069296,30.84896657563336,615.3624766591166,273.6091357507959
-183.5693926143564,39.0744563033057,37.42492760077058,-210.84493833695709,-135.71258622675208,-269.21377571455076,-94.03601460982898,-335.1776307170257,-175.8298060038971,-61.059048911550136,-33.8771523882109,-36.22888986577272,30.58585904151192,616.1111088160422,273.41184590579684
-183.54578536415696,40.340860429229046,36.97827768768978,-212.50817005174136,-132.99264166445064,-270.01946247070805,-94.42819445726647,-326.1664973354474,-165.87558876020123,-59.87104768108577,-36.3162663971775,-36.14166198520642,29.655056936519838,616.8999199474877,273.1657530344595
-183.5835149279086,41.37225441081811,36.52343089866432,-214.36908763059603,-129.69902317208818,-271.69519466679947,-95.54822749698263,-315.77810587209206,-156.8116360942805,-58.5444341574799,-38.76142449144934,-36.06481353183724,29.308376535943975,617.3326521411271,272.9439221741776
-183.58504403847164,42.92007152255437,35.88555628697151,-216.299334030386,-125.53753274290196,-273.4072374449087,-97.23248954055758,-304.20480425176333,-147.5223322920567,-57.39283866101876,-41.1777029787954,-35.30213959560618,28.261298028082503,617.875313144766,272.68561035868856
-183.5950396726395,44.301440957156636,35.349296624092986,-218.30922153209866,-121.2381199929494,-275.18292472820195,-100.02717040007144,-292.71893956660244,-139.10698272764836,-56.35985026675975,-43.2721306068846,-34.49239417281651,27.615725571330564,618.2350900854904,272.47199397121875
