Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-139.5975304664533,74.30240642203238,39.91148495202463,-268.9523114304208,-109.63596477701958,-179.49271733356264,-174.7935504728303,-334.2400903764413,-159.09035193829487,-62.33083036911534,-21.82387477065497,-5.393292423091242,140.53794618953017,655.2567513739235,210.36682750483112
-144.6827294775032,65.31558356997118,36.459324344379695,-275.1965590088644,-110.49612943755213,-190.9459756959704,-182.4570768117891,-338.4472991649547,-169.6932000900673,-61.64668063184393,-22.28878947934802,-10.961578428793235,143.24226844524938,655.2655220400345,208.94882304079098
-143.3241988621071,67.83597079026676,37.29768676976503,-274.38664283886436,-109.71993990673985,-187.911586292818,-181.5134829013366,-337.6870025240094,-167.9303683380316,-61.46649657061245,-22.242426647753522,-10.54140050383306,142.41833189899822,655.0565776610053,209.36241123137026
-144.0528363746439,66.61215323578892,36.73719067249825,-276.723924361643,-109.0947479937879,-189.64547876095497,-182.57570555586096,-337.44235984698463,-167.8397323055601,-60.683948554967664,-22.840148089923577,-12.217292597065086,142.6216667358195,654.8587446396947,209.17249638135894
-143.42743108650424,67.81331670466817,37.077357181493646,-278.2602308858136,-107.63474745091843,-188.47413706904308,-180.47563269794705,-334.1568887654196,-161.8822301514601,-59.66895128552631,-23.996279794520294,-12.782576463549127,141.9867396222735,654.5911562877338,209.3500207929775
-143.7066775117272,67.40956541974711,36.806803001309426,-281.5428103700916,-105.95112214091947,-189.3338428203176,-177.58466170565086,-328.5980745126473,-153.06659616018723,-58.20962940002965,-26.18696529367359,-14.148506602629109,141.7311476674713,654.3449580962267,209.24752283365794
-143.12292231067576,68.56342239627526,37.096685121482075,-284.2485231233855,-103.88830755494203,-187.981625542116,-171.4352209361194,-318.89736734024495,-137.95324557583058,-56.60800347113047,-29.259509932589403,-14.182533673267466,140.91568686390178,654.1297274074866,209.36221074227015
-143.02776316094176,68.84588645985207,37.03547312126396,-287.5605121020494,-102.24508752275528,-187.09829019488208,-164.16848380902783,-306.1655792051716,-119.67440713265042,-54.79673801426435,-33.13202372206005,-13.67837080515572,140.29726012961927,654.0417284468282,209.30978468829565
-142.2383837984708,70.35049330361221,37.40263975396318,-289.6813740751823,-101.21348270197555,-183.7506410526878,-155.1084255860398,-290.2480388256062,-97.56281672015265,-52.967611560610365,-37.22610760403357,-11.282541407837954,139.27221782335,654.1146152939497,209.42932742061268
-141.7273119001139,71.30734074855421,37.54109235405072,-291.4020332716915,-101.40931363270134,-180.00643016709955,-146.55789120092513,-273.07835814496514,-75.16338430648958,-51.04932661642913,-41.12250330250939,-8.078220383530084,138.4032466917133,654.4198131864462,209.4535929256207
-140.6431197829441,73.21007356816419,38.01263277600421,-291.5560543629651,-102.75634895442178,-174.0510601214248,-138.2738754405162,-255.31671747572824,-52.5863854386131,-49.216082562247294,-44.29494833249421,-3.702092653461644,137.26256333960393,654.9643782198139,209.6359838194982
-139.76506252106125,74.63973608797784,38.291806087112704,-291.0533101437169,-105.35362907195668,-167.89392364909025,-131.70177068168954,-238.65061538318113,-32.42052319539279,-47.51480520434575,-46.58314465891832,0.6280133545626412,136.29390917561,655.7654807969031,209.7710705975359
-138.46103506155498,76.71498068227532,38.79643309919553,-289.29868079894925,-108.75719420408538,-160.4627507341723,-125.99699539220337,-223.26137290680694,-14.120351752208093,-46.18632171746251,-47.86875610233991,5.21866313979602,135.16463882894817,656.7799096259901,210.0529969066199
-137.38692540978923,78.26377318774396,39.088209632734966,-287.2388332644447,-112.78376827693687,-153.5632433297264,-121.67471956177121,-209.86474621463904,1.054824817839201,-45.27495294470612,-48.32184185929758,9.357353167444511,134.22638066775366,657.9701217060591,210.3089431499106
-136.05236943213825,80.17954482303078,39.496048541865335,-284.4604208594351,-116.97380888793828,-146.35853150110998,-117.67711786783212,-197.95221390844225,14.280501650808889,-44.83879192093918,-48.082119941638375,13.516910944556907,133.20006498907338,659.2568777798309,210.6864841302801
-135.00697760057358,81.50579482326648,39.660311057828046,-281.691053160429,-121.22053360554874,-140.2419704788266,-114.36924625928216,-187.65956802404597,24.999539619911598,-44.69911111745326,-47.43430197198696,17.1583206363525,132.36434329146024,660.5766386792053,211.0332855203839
-133.8404251631842,83.0095158534611,39.866556159159416,-278.4924849833991,-125.25549131593516,-134.35903725927275,-111.01048600871553,-178.38628400269275,34.36589456064105,-44.74832178934947,-46.52204431249074,20.639234809698333,131.47701878211123,661.8476116711452,211.46182818503422
-132.99902561274544,83.92621479811842,39.832310678747184,-275.40051240993364,-129.11236740236362,-129.70460705937063,-108.08455195098388,-170.28072615877937,41.85596093460705,-44.82653557740011,-45.49876326183122,23.528550022482005,130.7647762045702,663.0164063851619,211.8382186949437
-132.11473916500506,84.94387647320356,39.8215168751873,-272.01793159369,-132.6567275018679,-125.41014253810494,-105.10070907937856,-162.93237741969764,48.31999005467469,-44.93714451044182,-44.35929422451431,26.223600631407333,130.01937390479222,664.0287443329144,212.25405095743437
-131.53943233045663,85.4546351060593,39.61746744166514,-268.79141521341677,-135.97626455373808,-122.20616753930295,-102.54342737164843,-156.50901275707426,53.270716909622706,-45.033926667031906,-43.171266838260806,28.423657169548598,129.43197422828618,664.8627704880956,212.59659143176302
-130.93464648956544,86.07526214128093,39.46206491415894,-265.3690810539638,-138.9942750540931,-119.27348035348089,-100.02347930175388,-150.61433249414432,57.504707681408576,-45.14431589876972,-41.96215133744324,30.4449058736249,128.82634383695202,665.5027750604788,212.9491574630279
-130.57859734127825,86.31107848499192,39.182526722504406,-262.0989999809195,-141.81909003204828,-117.16927490465545,-97.93135461308992,-145.31359288160752,60.71804918886929,-45.224935267048615,-40.836915712001286,31.985058294368336,128.36666581198764,665.959943852138,213.22300440038975
-130.16637602695906,86.70280819738319,38.991161382518214,-258.6495755037358,-144.41515044927218,-115.13149691890631,-95.86840168660287,-140.23208351475898,63.64370717458611,-45.32738933181097,-39.77995035158544,33.34649751046724,127.9021566636548,666.2483572391374,213.4982387603725
-129.92830248713634,86.83060383457592,38.739071270653994,-255.312485463839,-146.8954569892512,-113.58500741737448,-94.09731363502347,-135.47792518434267,65.9794479396573,-45.468323793811074,-38.76796945066459,34.37297318314679,127.57218493625359,666.399327266407,213.7081253305618
-129.6014082141068,87.15578101399579,38.60303115216758,-251.83325657761836,-149.22158941081128,-111.84828109369155,-92.26005586517432,-130.83796827265763,68.28406848045329,-45.69658603885802,-37.7301587125553,35.39657547746453,127.2434573361153,666.4388055690541,213.9276998308777
-129.38757496413515,87.31044487491188,38.44827387699707,-248.51487204166352,-151.45309639247643,-110.29906907353231,-90.64836786962522,-126.52216460740799,70.2723652970123,-45.938155331290886,-36.74204783537676,36.23278703345055,127.03114775693163,666.3997787848299,214.10400188397335
-129.06812610353148,87.67780192206315,38.41612700410709,-245.19180284245172,-153.49792629326694,-108.41411390389298,-89.06348003708673,-122.43411435750156,72.45261554049658,-46.1155032925853,-35.927211750920975,37.02976554574399,126.81481155804985,666.3044093097348,214.3025930737282
-128.8229799235818,87.93048730463363,38.38158567483339,-242.15663244465858,-155.35540358725285,-106.60265986991894,-87.81673859994794,-118.81788645777941,74.59160686105122,-46.13335530498134,-35.42999306976427,37.53772416609278,126.6875081972056,666.1737038192022,214.47625615159473
-128.47292919043582,88.38137090210064,38.454849218556745,-239.2782144593863,-156.9282000688842,-104.49702706651098,-86.70105533077786,-115.6429104380611,77.04914375297719,-46.026716274412564,-35.223962988283276,37.92556478472864,126.54272780482307,666.015954241967,214.67752230261186
-128.1760367592807,88.7368983426058,38.52138620945931,-236.78153063722408,-158.25210539410836,-102.47688734611243,-85.86196922583702,-113.14083252645513,79.48686426435086,-45.86571323515792,-35.1817601045713,38.11654283294358,126.45755316421933,665.8374568803863,214.86222379701425
-127.7847957631996,89.24638618674648,38.66763914332602,-234.4953152774898,-159.32811971167718,-100.20098349265189,-84.9999599323309,-111.22168748878997,82.10404094159549,-45.75165123104443,-35.109224442628,38.36265248162743,126.34189419943161,665.635627102322,215.0705734577188
-127.43586014335312,89.65196150261852,38.79240263788531,-232.51044420345679,-160.29725620001142,-97.91662549480824,-84.1654403063137,-109.89548524055623,84.61709232561283,-45.69047301669303,-34.92129376877231,38.59080451674387,126.26318461572559,665.4081956684809,215.26293794890304
-127.0099704968427,90.15344635917052,38.96450990696409,-230.5732341797589,-161.25814099526917,-95.27742655016635,-83.10326836833073,-108.81044802279271,87.27374481113641,-45.65904608407649,-34.611685300466306,38.924222373251865,126.14965571404423,665.1516125564704,215.4716384533158
-126.62454568360896,90.53511998858943,39.09761025734086,-228.67840174196334,-162.37192335078504,-92.49914740558742,-81.89683918080517,-107.73512337241169,89.88220283279902,-45.59960048057931,-34.2563814508152,39.22613012444454,126.06129286318695,664.8669270589996,215.664539218049
-126.18715206001474,90.964525991185,39.245187992425215,-226.61108678638507,-163.6767754214463,-89.41020455480846,-80.40613063723058,-106.32630191551702,92.57181036478269,-45.506348579332936,-33.90278532722581,39.59401253693447,125.94309131544948,664.5589262709598,215.8698827044897
-125.79703213864583,91.27550616653635,39.33444261131325,-224.43770093212063,-165.17797540391248,-86.36846637493863,-78.77177100900357,-104.61459063546457,95.02384799499849,-45.37921996615122,-33.584954444445515,39.95475134671542,125.84580650984988,664.2382928856911,216.0638403117961
-125.38409439425345,91.61378512139102,39.40534284312186,-222.10598482943544,-166.73348364609114,-83.40886430906677,-76.94591049203308,-102.73339381632768,97.22223990774204,-45.239474706980786,-33.29946087229167,40.401132796046376,125.72610498214033,663.9193049855085,216.27149838118854
-125.0278394224409,91.8611916641892,39.39974700506465,-219.77649453872465,-168.20816827672235,-80.88108574141432,-75.07892345232831,-101.0959091650861,98.95438488780184,-45.081774876375675,-33.064299527873935,40.82623118711347,125.62352996389218,663.6183749312381,216.4761926708703
-124.67429690956462,92.13734632406444,39.34907857099424,-217.46733435691712,-169.44594512619773,-78.7422294963775,-73.15872316308777,-99.94394198676133,100.40311410085582,-44.91623568912954,-32.89148480403073,41.22455010315312,125.50299160308487,663.3520208981419,216.69827361180614
-124.37993908547664,92.35910856421714,39.21512565239498,-215.2887716303604,-170.41573686607967,-77.07705918080784,-71.31732693464531,-99.4034639465726,101.63812080733496,-44.7619588245197,-32.79014502889527,41.47999246694482,125.39268819159099,663.1336934869441,216.9267010386925
