Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-135.12950750906344,40.835207115767744,60.981904405388775,-214.05970148195306,-65.95029344313141,-185.178339242517,-167.49080584226968,-324.73681504593753,-171.2285248015025,-43.741673961497604,5.9768797347728615,-43.25861080111031,139.11942897295674,651.2394131853658,208.7909518904481
-136.3437638299006,31.005262052168657,60.56610770764621,-229.9618927784566,-79.52709553318677,-182.6432414949038,-176.93146410941995,-337.8551131692847,-173.40324982434907,-43.82235538919728,5.35435705431076,-43.451869733866516,156.89014468317473,663.8110572080722,210.96200157356841
-136.09028526028064,33.39168937859617,60.56206786275056,-226.25098023663614,-75.64461084520627,-183.3929632445351,-174.0647991610811,-333.6036673051305,-174.1634589713344,-44.53420198605526,4.703698213347471,-42.83745144704388,152.50476090876168,660.223317050689,210.39893472099635
-136.31501593782036,31.95490552613899,60.43685077233127,-228.9197709588863,-77.30819854283824,-183.07494656652224,-175.76433758775875,-334.83949926270543,-175.2781505430493,-44.704329108038245,4.082008159503331,-42.75152910828125,155.23994110776056,661.8830425746481,210.7180691405052
-136.2551487348817,33.06165956760739,60.38212495024128,-227.70720414925609,-75.2743957341653,-183.49026061996238,-175.59079635891274,-332.32660239670906,-175.92196157643698,-44.642642433336476,3.481502078737289,-42.82653633164508,153.45656456972705,660.298694051282,210.48360596707795
-136.44111026375927,32.439188688725956,60.24300799984151,-229.60301451639498,-75.55599682409877,-183.49305332619323,-177.90362529546596,-331.98629771725035,-176.594822960777,-43.84519919259573,2.877982474172415,-43.63442020966852,154.92626405171012,661.1153185451291,210.6504021999966
-136.49486036851357,33.334135109672964,60.11712227074069,-229.41687900530394,-73.39061351565992,-184.01620347869326,-178.99410353186022,-328.9172225742835,-176.8215306822291,-42.335575955173915,2.231117351301771,-45.058220239631254,153.7230727943571,659.9993177328305,210.4876147271618
-136.74367348363134,33.15709748745091,59.9178321001982,-231.34848368428322,-72.37567146385605,-184.3963146540612,-180.98663344709743,-326.47239167776905,-176.4715459932932,-40.040367864224315,1.4094389014980815,-47.13337753646983,154.5509258253507,660.3561596893887,210.57196265860782
-136.9316850421439,34.085395100133624,59.72464531572787,-231.8771243072816,-69.32599775694692,-185.21331562785545,-181.17995177033796,-321.25733609575707,-174.4285697045053,-37.71372733953572,0.1570744652536712,-49.09087463990632,153.43087565780485,659.2851770864584,210.41435297794965
-137.28176577359736,34.264603953408184,59.490886955516935,-233.977093894898,-66.9014831691595,-185.8427748326041,-181.14312984998114,-315.65339605336226,-169.9517426795948,-36.18754311245618,-1.8828684166930056,-50.26363387737084,153.71146936604617,659.2289683632389,210.42710249951563
