Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-171.38685635731966,84.71802450305313,39.59793997286362,-233.56041511166816,-165.26665965107293,-172.55127436303914,-127.24759157542694,-95.48438227367504,33.04722060150844,-48.61416884021964,-58.41566697447725,24.329225275647598,3.8915358468598638,634.695214111848,274.1463175619983
-171.18881981285242,84.75867941765406,39.92179148545554,-235.63364351200767,-168.97343349458558,-166.55352558495227,-127.46617442740039,-96.5964779974923,37.33293787296334,-49.58644473854908,-56.81701918555392,25.82819962081805,3.9920807674755143,634.734468670862,274.5559865892111
-171.00516809420085,84.69872111648016,40.257667018687016,-237.68058759009836,-171.9645338162255,-161.57151554500638,-127.37788087117775,-97.32452537362849,40.44160148504604,-50.000769518960325,-55.74032897546446,27.130256874356583,4.185390435286214,634.7855748946299,274.9370223223352
-170.830336068715,84.66310454620819,40.532175175624474,-239.60110368246015,-173.9785920982714,-158.0532395102617,-126.92865087037099,-97.45239015866787,42.06233021092284,-49.89255240457994,-55.2500722121393,28.27483906907942,4.3100003739421995,634.9216873979187,275.2806599399608
-170.69193014191472,84.52866569660708,40.75724404138369,-241.36986199286352,-174.91681270991043,-156.2801309127298,-126.44080613162765,-97.36460703866958,42.06579920157224,-49.56822180984141,-55.11264262683687,29.087447510633293,4.527494462583072,635.071295821139,275.57723721449804
-170.59498909420068,84.42631321975423,40.850535205058065,-242.94531707814141,-174.77034110261806,-156.26784991194359,-126.17115436163583,-97.59381635407496,41.03354934007173,-49.39532571007032,-55.066280418025826,29.49890631046192,4.626583056252162,635.3130664561264,275.82336487329536
-170.58157487477231,84.16183688995079,40.85386515390984,-244.278489278054,-173.73982457232876,-157.82991883415033,-126.25849091397806,-98.99434063668086,39.378609752029625,-49.54535755781462,-54.94690090279609,29.313608836315254,4.821967853979407,635.5337112045761,276.01225977283
-170.6575857241681,83.86692582121316,40.69460596672567,-245.2244109741161,-172.05848412800398,-160.61110793716432,-126.28257902320314,-102.29610803380788,37.76500176465336,-50.000784210684884,-54.81844193013545,28.577337675519136,4.861417360400778,635.807097379857,276.1431569937934
-170.86490777026916,83.28713381342436,40.45447756384024,-245.64530406024048,-170.07954227788687,-164.25424323073838,-125.79221397808955,-108.52026361106124,36.18073539135551,-50.665519127839524,-54.73977234804717,27.149452346543605,5.022618800915478,635.974779609182,276.2102215198167
-171.19355915421892,82.58202330191924,40.071935886933424,-245.39297592542172,-168.03284664546482,-168.4366332469532,-124.2710173393734,-118.31471589732266,34.75778030063673,-51.55140599610725,-54.72508075441967,25.113664549490387,5.0175877956393515,636.114633949157,276.2137306578162
-171.67009552084656,81.4742268669995,39.66173652585417,-244.45619732170562,-166.16239552180508,-172.97850989514382,-121.7788285312222,-132.16666769711097,32.8445245589763,-52.71242734064762,-54.60946637348402,22.349653347202725,5.190546394635255,636.0409740815873,276.14876122296494
-172.25675972172368,80.19610269213725,39.15949052456319,-242.87786158330684,-164.50680088440055,-177.7753091138533,-118.47571566168479,-149.58671472361436,30.070579017221743,-54.17636461318241,-54.29520741039905,19.088565269545953,5.213455357320806,635.863100811597,276.0186473431468
-172.95905499702093,78.48423928445884,38.69845675323771,-240.82366909522833,-163.14236303639584,-182.82339296548477,-114.90302153902628,-169.75856357305696,25.426701028880228,-55.815922566298184,-53.70154726005321,15.355852573101208,5.49131578827334,635.3977573864622,275.82248077205884
-173.71375011410845,76.66831916308564,38.19819235710189,-238.4080220210201,-161.98286386473063,-188.08172040370587,-111.23991616993874,-191.1328671370234,18.71948384640874,-57.46742600127735,-52.90021787675399,11.512168797325286,5.642774487559923,634.8140377044671,275.5695963674041
-174.51533146824357,74.50135047204509,37.80243783476106,-235.77767064832827,-161.08273619863175,-193.48360335888938,-107.77651258076222,-212.5017375768095,9.566866559980987,-58.96742475738966,-51.889453221248154,7.5862782723479185,6.122922435374429,633.9489366285076,275.2645527293864
-175.2907243962681,72.3964311606578,37.40711123423726,-232.98255059099625,-160.3757274805408,-198.82761367429038,-104.34396668360502,-232.5295942889692,-1.219446862930274,-60.28189199217409,-50.74432466014794,3.953892746736622,6.481772520857435,633.0376840471804,274.92317345600696
-176.041302350012,70.0856549848848,37.16313606667787,-230.14523562107456,-159.96982028116048,-203.88601789534354,-101.0736817909175,-250.80464509150957,-13.284281466388755,-61.42194984965393,-49.431531416743276,0.6213557003497644,7.217255718603132,631.9275504582455,274.55403537480674
-176.70228130805097,68.02236410746814,36.94111586731519,-227.33367462522233,-159.79447835742735,-208.3978968609459,-97.81871116520371,-267.06529908045206,-25.56578143679741,-62.490747314503224,-48.00394544052558,-2.0436706691325788,7.801090584017711,630.899950941822,274.1758160923083
-177.29757995018377,65.8689192678898,36.89811345518496,-224.71243124894184,-159.91218869492207,-212.25289682626246,-94.94453574053216,-281.9839568697868,-38.177349058429336,-63.553314923608745,-46.3764283226314,-4.189675510677487,8.77611393323092,629.7810729131994,273.7965364373849
-177.77816208823737,64.08449270897576,36.8756132147499,-222.33261218662602,-160.14379807862773,-215.4473181720562,-92.48854484108737,-295.7520732946547,-50.708122132957506,-64.67932061096663,-44.59856387349748,-5.651992285980799,9.534560589487171,628.8679812713739,273.43298179340826
-178.1934372805362,62.236469712538664,37.03704741868162,-220.26754923728717,-160.48572026531585,-218.1577681065523,-90.81845602872988,-308.7150241710963,-63.79490704011784,-65.80950418579586,-42.66806118972132,-6.843047247048972,10.675628284456936,627.9350143409192,273.0884029921233
-178.50564653732377,60.78964741519125,37.19214549646772,-218.40005077684884,-160.75544928682044,-220.5422343874805,-89.5939133541546,-320.2371684129635,-76.90842853583482,-66.88281626954675,-40.78463548619361,-7.701230525889655,11.51590718206608,627.2765321596484,272.77517091639396
-178.78031668300343,59.22603043435011,37.51401263573565,-216.6496510111629,-161.07387479665448,-222.74473586958658,-88.7052052261842,-330.26380819986036,-90.23939810345681,-67.79098518177504,-39.0012167983718,-8.623369698484167,12.72661669843936,626.6028291837007,272.4904749285121
-178.97860944444764,58.04701821597511,37.78420130973732,-214.8266902803079,-161.4033931098634,-224.73177410931712,-87.51442061058628,-338.47126640301354,-102.677346793664,-68.54896004740161,-37.44414874392061,-9.331048305889441,13.551315360640766,626.2084727587908,272.24239167332695
-179.17077579530945,56.6743073063259,38.19465029748817,-212.92990004390106,-161.9867418900068,-226.4434234803561,-86.15074024558194,-345.6033043758599,-114.32446451570725,-69.15519550176225,-36.0267336337999,-10.044994555344815,14.747670348576744,625.7463552494307,272.02334760119317
-179.30667109985407,55.678737854705595,38.50510856607702,-210.93598358194285,-162.751275858145,-227.75389914752571,-84.48745175118476,-351.77700674790896,-124.3331296888037,-69.68299959882964,-34.81811518565321,-10.361705457655585,15.482975617094668,625.5310920666673,271.8395192015795
-179.45620229802452,54.4334758935965,38.937274814554215,-209.02180253852364,-163.81023100488184,-228.6798479282087,-83.14036724415513,-357.6586930166023,-133.4641354064787,-70.11647880871914,-33.72655032954919,-10.622149498103417,16.612808477395387,625.1729665184795,271.68081445718536
-179.55594900935503,53.59288868060327,39.23276021515599,-207.23206037052773,-164.89000576937298,-229.26703514565207,-82.01852386285123,-362.8624801226832,-141.32475624283148,-70.50528900871623,-32.828352479561,-10.587229124846875,17.218068850531754,625.0286097317498,271.5534868949776
-179.67767050619275,52.47006136408065,39.64896349738656,-205.70849613036575,-166.00154443358102,-229.69150498008108,-81.50721361487896,-367.7154873659712,-148.99296231112012,-70.8152583106185,-31.99004435512553,-10.807582127486192,18.262486269537607,624.6757066926549,271.4470196773657
-179.74783116243742,51.801038352216004,39.905981441636,-204.37923622612573,-166.85705638477862,-230.03533161765884,-81.14541746588853,-371.66921975771305,-155.9249506574499,-71.09546078322649,-31.282833613627414,-11.002611109126702,18.72498786105042,624.5284990375999,271.3690148111207
-179.84603928449965,50.81489091875542,40.2987041339448,-203.29148598237848,-167.6025681779625,-230.3893647117301,-81.18844842507373,-375.2146900349392,-163.0188648833412,-71.30555741963171,-30.58371312539659,-11.581132502764964,19.689578449506346,624.1296734093596,271.30920471454016
-179.8904551499413,50.33095759384715,40.51583475826759,-202.30525495935117,-168.08519589719938,-230.681691332776,-81.14786761062894,-377.9607371956706,-169.31961249960816,-71.50557555208428,-30.008554217428596,-11.984684513908693,20.012835087308037,623.9580712381496,271.27683619989443
-179.9718744393503,49.47345653953636,40.88961215527749,-201.4663880132038,-168.58947839920796,-230.89782751433637,-81.41135517612358,-380.6344058786236,-175.59300254426864,-71.6549634644284,-29.43524661171364,-12.581770514795737,20.915766059373645,623.5094813983868,271.26014837186233
-179.99888599065878,49.16224678394638,41.06646775890975,-200.64402481639846,-168.95936192451566,-230.957183172096,-81.46453194780385,-382.7841425746732,-180.6989744810031,-71.81420313528828,-29.002587819456043,-12.832007602773366,21.106597548076778,623.330588958467,271.2689111514841
-180.0733193669371,48.404561853179516,41.41955663995891,-199.93705142087134,-169.44043904623732,-230.94481994480012,-81.71605212563897,-385.021690162923,-185.64943288559678,-71.91913486704644,-28.583857456730616,-13.299662673726065,21.96760757085335,622.8531640756697,271.2887166156076
-180.08951484358562,48.25237711744372,41.54343154425989,-199.2515729965206,-169.7381489417035,-230.89731409945867,-81.58290738860163,-386.5731554728528,-189.45717279280112,-72.03000328704697,-28.338678365811727,-13.427340301834771,22.025038918293976,622.6996343922813,271.3298453284042
-180.1617570239044,47.5779289062689,41.866407863838646,-198.74924125428558,-170.05312908353412,-230.97299644469885,-81.65694391386576,-388.0428036690991,-193.6209879132397,-72.08836260967236,-28.090458896878285,-13.804506172900371,22.85849711213566,622.2186980424692,271.3747856534376
-180.16471059941708,47.60322773879574,41.923007666449536,-198.3447359215975,-170.04597978013086,-231.16165920145417,-81.47127215653376,-388.6728432495763,-197.14727613513884,-72.19096445849621,-27.962306432444333,-13.719906864377283,22.766808171364424,622.1253504172223,271.4353677419626
-180.2275371975067,47.02689179962638,42.215992985496285,-198.21149936837773,-170.03381609306706,-231.49266013661256,-81.85922761794265,-389.4093796875047,-201.51036065678562,-72.27872361006509,-27.706525804611818,-13.889374686521839,23.581710689290883,621.6621940364017,271.491768471359
-180.2021580626828,47.282563569393886,42.206922272432735,-198.2004953138855,-169.7371751203693,-231.77362276665355,-82.23159235107377,-389.53690310685397,-204.90338253605856,-72.43988447707117,-27.490740364363266,-13.600749176093231,23.30882058668209,621.6652024733083,271.55796117261366
-180.24102673736763,46.825445517926134,42.49626635177433,-198.4576508376287,-169.61739157707314,-231.92621908889595,-83.34685299650678,-390.1893449779794,-208.44558598624872,-72.56760142861685,-27.103639965565925,-13.779024163421608,24.11716927376264,621.2362467095913,271.6117888209808
-180.16846914329065,47.36352516079653,42.441023984599674,-198.76669308238857,-169.33473316815238,-231.74802203436727,-84.22888089722467,-390.3980016634584,-209.92103282090937,-72.76116922173178,-26.81157418619351,-13.487387800916055,23.615613696343214,621.3757779868772,271.6705522165244
-180.1739352345892,46.99737738201959,42.77250333832933,-199.3212571839977,-169.34673331859665,-231.31463797584286,-85.70170500896897,-391.37765525550134,-211.4279995938035,-72.92277847390817,-26.34698232236423,-13.65986108444073,24.450451029037428,620.9872215825712,271.70756316336343
-180.04480409217982,47.8300472909344,42.68668520986628,-199.91753356574966,-169.06800827447492,-230.62159291631517,-86.7157928564777,-391.717112258466,-211.268030683653,-73.2079503893678,-25.98387836882816,-13.002905778728996,23.6543697319037,621.309573608644,271.74505318118673
-180.0284954258771,47.42466011587945,43.10893218037983,-200.86784458445382,-168.955048471869,-229.9587243260397,-88.62739659621948,-392.7420427297742,-212.68638451620495,-73.47598720569137,-25.367863505281903,-12.7675942409205,24.604885093696293,620.9418429297232,271.7498781363174
-179.85067831960143,48.53762916092485,42.97207600681592,-201.8956868158775,-168.2322434723891,-229.36288562357615,-90.20608660611262,-392.4703627944276,-213.13757870253053,-73.86771894920052,-24.93132875400004,-11.471861204605526,23.40392731818385,621.5079675176323,271.7529172774181
-179.85352510514193,47.821668196791684,43.540066237714946,-203.31041625062738,-167.68693786836204,-229.08680452878312,-93.07769660963709,-392.85489521016336,-216.14113167421337,-74.12479599914816,-24.278597729801,-11.08431215468968,24.701815121545852,621.0761364009932,271.7114921776773
-179.63596282431826,49.32785622357772,43.24180171569191,-204.51974177017627,-166.43974102232443,-228.92839385368066,-94.8600067931426,-391.4088069140263,-216.99587806027742,-74.44607547244999,-24.057218066517226,-9.551446011402062,22.797728671158545,622.0147235134322,271.6742682201335
-179.74186881800983,47.69558625558945,44.112720244400066,-205.91009510491904,-165.97530942506248,-229.03681190953716,-97.70906947075503,-391.7744347430594,-220.85990284562405,-74.48557589217683,-23.538986973693955,-9.922617841494272,25.19424659501419,621.2041117312161,271.57657089915665
-179.38743650739872,50.803110312204176,43.1154942034346,-206.47374596857279,-164.55493341797148,-228.9256948910751,-97.28088026782008,-389.2976427700419,-218.9383686310411,-74.74431400527301,-23.83082129809442,-7.872787229217702,20.868680878318386,623.2112427535744,271.51485849435545
