Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-161.62114411238954,61.42362031359198,86.84010747847611,-249.1434336255449,-73.40846681796529,-250.47054866394507,-98.30839932509448,-298.1114179779685,-208.95053423998644,-38.60837848707137,-42.45438092721388,-38.69498994661024,-32.80400186692627,408.4297440797034,274.42566663070176
-160.69338593428154,54.09207080969409,93.63033566277568,-255.59923594685296,-66.67616586806963,-247.84821403287017,-98.40413248680026,-285.5187917044568,-207.52680184351027,-35.81943479822922,-42.947212805050576,-41.0738052685968,-27.518250187862407,403.1580839674722,267.0648219646451
-161.18146146838615,56.15068556630093,90.95043623152628,-254.20379035765018,-68.59784010403914,-249.50897463003494,-99.26305959159491,-289.41476473513364,-208.92484507993927,-36.53171438045334,-42.58181567075968,-40.73532524503195,-28.496510455134032,404.5585004641756,270.94192547961165
-161.0491239702551,55.39209097045012,91.55135484562015,-255.60051746626905,-67.70569437237741,-249.15692218512234,-100.0996087165921,-287.9366305203711,-208.82294569028133,-36.16259162286849,-42.52286007247423,-41.18717600332969,-27.49363948241726,403.9205143868764,270.95363245427933
-161.1108030235027,56.70513399200327,90.36687671394537,-255.59928777221495,-68.35833639454663,-249.39827251312929,-101.36160433584216,-289.58554554785366,-208.9853307397403,-36.57673559604993,-42.34443453559888,-40.94241179763123,-27.785288732200748,404.7265721825716,273.1580209034285
-160.85155416843563,56.82058826150264,90.71964225780279,-257.2732999327507,-67.6095003087131,-248.67858312056634,-102.92324178326189,-288.614559030482,-208.39528373368265,-36.52176305925788,-42.350740437082756,-40.95396155343534,-27.14275406289973,404.7422017790616,273.6452620151352
-160.6810543930199,58.22572677924243,90.02610189113449,-258.46690577969906,-67.7034874582676,-248.32372178323666,-105.16728515691351,-289.5177453523748,-207.76769382770777,-36.89840523240263,-42.27990642782105,-40.60722263171316,-27.268556204235388,405.7344208553349,275.44889332151564
-160.2730810666594,58.97227118542773,90.30113778767245,-260.6580784690492,-66.90587100945342,-247.46741010845096,-108.08988607149008,-289.01641356119086,-206.00783013899348,-36.8953752191516,-42.29316387760642,-40.609828204106435,-26.85383602616593,406.37825089383944,276.2023292239446
-159.8616330318266,60.776130155645106,89.86387223471569,-262.1665658856135,-66.9265008665738,-246.81014329801448,-111.65211950179429,-290.0979061458124,-202.8968077285793,-37.03090540085495,-42.32991048745771,-40.48318734765768,-27.080401212685558,407.85926004308544,277.91213823755464
-159.1651122905121,62.298143976659254,90.19889927345199,-264.12092269643045,-66.78953858429551,-245.3007503410064,-115.35790322860025,-290.2382908437638,-197.2253076319578,-36.67545028019406,-42.669136568663596,-40.554613955635524,-27.030863659421012,409.24405784324983,278.896544076099
-158.3146323253968,64.82994400107788,90.09753967765093,-265.5343766164728,-67.87977303533341,-243.22000940717209,-118.9227831412918,-291.403698585179,-188.85590926879576,-36.26983653347456,-43.332917378884474,-40.31005807241206,-27.56977047421836,411.39319165887713,280.63237745046416
-157.08356311816956,67.32591064810869,90.69568278111444,-267.4882582417812,-69.3128474326848,-239.82388803866326,-122.11045409357625,-291.4760069684351,-177.3245733740646,-35.474318711191664,-44.444604353014455,-39.919030827252854,-27.950004231744092,413.55793639073886,281.8325048721503
-155.60313745566324,70.74751751453583,91.01180284072527,-269.2165701579589,-71.84830085055387,-235.4466509207929,-125.01756836378242,-291.92384125262646,-163.2135846575525,-34.78108680475616,-45.865089511367415,-38.953629309947765,-28.79935946307123,416.35832473890065,283.6508415334081
-153.75114020521085,74.16599047666897,91.90174982461302,-271.41170958975755,-74.52711030317475,-229.7050185106565,-127.70698107005158,-291.0785504000632,-146.78449431022884,-33.97460754651797,-47.567678639772886,-37.555312211703544,-29.468886319471725,419.14351550888233,285.0551763095152
-151.7006604187953,78.24238585172095,92.52185888927283,-273.32449186591197,-77.88070373046423,-223.1925371429311,-130.33324488515007,-290.2134400155232,-128.96363074608217,-33.347205917025605,-49.34050365680112,-35.553341651941295,-30.435277957127674,422.37133811784275,286.9622520955247
-149.41272474456332,82.09048449630141,93.5458487899814,-275.57234428813064,-81.08364118073145,-215.83789197623838,-132.83107009282392,-288.07198850181595,-110.3892308723611,-32.552650589004486,-51.097142869875036,-33.40708837728497,-31.14295072843154,425.4853478196474,288.49921001344654
-147.0797288448524,86.17933980526318,94.25468934720057,-277.47448712558963,-84.67894240968316,-208.35040508727056,-135.10925346213426,-285.86311424120214,-92.18598130152812,-31.818581152620997,-52.70052150334256,-31.117123589513092,-31.98224966785725,428.8621792007467,290.39944278732605
-144.69944423081992,89.76028937666574,95.19959189025714,-279.40148049524623,-87.97559537054966,-200.80788348418795,-136.96437419384273,-282.7183200313491,-75.03510600108224,-31.009783934121852,-54.19350333465557,-28.941478643300027,-32.49216082886759,432.0507280917432,291.92018202606425
-142.43581870741062,93.30204171933734,95.77261061439394,-281.03331597301747,-91.01704397640391,-193.58181190068078,-138.33917258159892,-279.77937203598185,-59.67474346204656,-30.45226239896755,-55.54830125071429,-26.751069612305205,-33.02541187875139,435.3797027572768,293.6744568606016
-140.25986373289703,96.28463373956437,96.45235132573387,-282.9547693379582,-93.12630002322035,-186.5198964459559,-139.2373169277467,-276.24210743738627,-46.10717272731674,-29.96590761275512,-56.80407774654561,-24.736019146095337,-33.22781595430316,438.47402553441515,295.0455614963608
-138.2563724564653,99.22120479442839,96.75603622603965,-284.8388864968364,-94.9459992545888,-179.97544771267528,-139.8331242952756,-272.82412992758276,-34.15757728427626,-29.618839244272657,-57.91325672194991,-22.76018170847155,-33.44898486151499,441.6116086171054,296.57212739324405
-136.3259517248998,101.75518079693687,97.14720250121192,-287.1764660596473,-96.40003319503877,-173.59996488268885,-140.25234886588996,-268.57753901018555,-23.01288363325886,-29.14637596876296,-58.92890766825676,-20.87468795694776,-33.435180033503855,444.47619821283706,297.75246303206677
-134.46197925084587,104.37556188527266,97.27689179258168,-289.70503590655585,-98.04120541009651,-167.16606221782035,-140.6270629732001,-264.0253969689659,-11.947666522811476,-28.657038188558356,-59.86036102316279,-18.832155328277953,-33.52686695050858,447.3146984167593,299.06267786074926
-132.5242359907859,106.77849671266976,97.58497467194078,-292.56898201253495,-99.66228879363823,-160.13614948950618,-141.019114123598,-258.54691412447863,-0.21594160970473472,-28.006314431996348,-60.75587220544841,-16.689818690664378,-33.52403307781568,449.8790192419706,300.0859746385025
-130.499644466911,109.34366974136091,97.77592032341428,-295.0826348640745,-101.62607452682224,-152.60772356316795,-141.48187792094575,-252.95271823384232,12.248707196024773,-27.328552105435463,-61.58560333142684,-14.39444564427889,-33.71257833009703,452.40327858575125,301.23371247390946
-128.31662084686445,111.74157697681339,98.18844025775017,-297.19541689618006,-103.53223130299175,-144.64812053089977,-141.9135082341519,-246.99244405121328,25.16730521882796,-26.501193018615037,-62.35753850525649,-12.17602428336658,-33.89005106808321,454.6924439398783,302.1533775928486
-126.05400354619555,114.21998994148873,98.51071317684217,-298.5676869603377,-105.47542685954308,-136.72734175408235,-142.16135099443247,-241.4255976827229,37.83252030094026,-25.68825324321347,-63.016460697762376,-10.019835850887498,-34.26080866429738,456.9478960254158,303.1938755914127
-123.75100912667999,116.43124480060503,98.98244528055817,-299.57751256808757,-107.15468341996227,-128.96435821792664,-142.0517516308306,-235.97959593313848,49.71623655741732,-24.914449843166626,-63.53801927223852,-7.9705010404996735,-34.60899517483561,458.99613596295893,304.04776971417044
-121.54478053549943,118.5541575618528,99.3206048571731,-300.29897870835856,-108.86068487453414,-121.5249327343617,-141.5531793047315,-231.26277951062295,60.391769192002414,-24.40282774056507,-63.87508528225267,-5.879345108911453,-35.081355431120045,460.994044519588,304.99680738820285
-119.48673652732695,120.30270631472979,99.73696161688952,-301.20417936773686,-110.49290294796441,-114.22949932783642,-140.72034893936623,-226.97245005799743,69.85894700288723,-24.102218134585947,-64.05162887976886,-3.801994863433733,-35.486187835978726,462.78308746983,305.77537289016436
-117.6580280245457,121.88484447800411,100.00685921052668,-302.2287810078867,-112.27723352322616,-107.10901405369738,-139.70689936369286,-223.40444304683336,78.26746463798939,-23.99464152800023,-64.10356338266638,-1.727168135368996,-35.96656695678549,464.48308300612433,306.6278249081025
-116.037302961159,123.1429847447494,100.31510928202025,-303.4360781742211,-113.9290373282352,-100.16294674858807,-138.65152348480925,-220.02433959526445,85.91276450451436,-23.854122566590384,-64.10951338790073,0.19023712890558747,-36.39082422331827,465.9554622078838,307.35007061958225
-114.62506105929116,124.32678273648919,100.47202531271003,-304.49977623819524,-115.4765436793019,-93.71186079455697,-137.6468873309762,-216.89770700336985,92.87721855852074,-23.650382668248803,-64.09454351305871,1.9538766307910425,-36.91056664018153,467.3010107122552,308.1585316789
-113.3510323679122,125.34838467629842,100.62812736003598,-305.44256722916424,-116.71869986192497,-87.85378565136725,-136.69131281769765,-213.56376966236022,99.2357221858337,-23.310007240239663,-64.07075048207527,3.516012814588825,-37.43496407625891,468.4220958167696,308.89153685945683
-112.18031780034737,126.42202686717536,100.6383069789732,-306.12767263026,-117.78054424629342,-82.5823617675667,-135.7438283216101,-210.18019851265353,105.05923663431359,-22.922925429485034,-64.01819761378465,4.974646768038695,-38.09376718587995,469.425754065504,309.7168817884661
-111.04783114253448,127.45349637967502,100.63846037575527,-306.6201511244973,-118.63162510249455,-77.78775072425037,-134.72067175440648,-206.53064729585654,110.55527204941703,-22.477594012492943,-63.94447583352756,6.339206651659766,-38.796558087452695,470.2682161981635,310.4977461339129
-109.94598249005787,128.5741666759766,100.52146572152517,-306.725133664291,-119.53497131208299,-73.5763216581674,-133.58714635053516,-202.86603728992344,115.93445405530584,-22.039518523717877,-63.853376667329194,7.6877296395097146,-39.61603191864268,471.06150004679466,311.3590480283924
-108.86193178465446,129.66166271646452,100.39205060203237,-306.59166783147725,-120.46340650900386,-69.56057265483236,-132.36930577352996,-199.08474940143017,121.39564089833631,-21.570834957947838,-63.770914745571716,9.000671181452704,-40.43683669948117,471.79050165485256,312.19190380223466
-107.83242595368326,130.77368896269928,100.16779729280431,-306.34968449196913,-121.48683489837669,-65.05583103640681,-131.13189179677164,-195.41043549256648,126.9680378365512,-21.112679874336372,-63.70104856454957,10.331328370389594,-41.27617959275024,472.5415089670511,313.0796507831353
-106.88683135316815,131.78764820023815,99.92802827781559,-306.1856332937525,-122.55493652350174,-60.01599564832434,-129.93024904664392,-191.7612898548026,132.5040891505445,-20.657044130427465,-63.6031154877428,11.68371784489448,-42.02013009003188,473.3023804396359,313.93235348018436
-106.07305279178271,132.73341473084994,99.62340284830833,-306.1613817307985,-123.65090093179447,-55.04917217828443,-128.8452979773772,-188.20764020797614,137.7153520004238,-20.21634844384967,-63.441650690298204,13.056669398501098,-42.679446697150844,474.12518869040133,314.7867336680356
-105.4140011747846,133.53540370985309,99.3117927072201,-306.3676242904922,-124.55351630265645,-50.66187179400185,-127.9723232161591,-184.57008153668755,142.26552073974017,-19.72808983904445,-63.2529930326515,14.33762250471719,-43.19615227239992,475.00233013807366,315.57141327734195
-104.92637876080362,134.23155129952238,98.96663727098992,-306.7643922460967,-125.12239712226139,-47.137839972604105,-127.3519936827163,-180.8323671816678,145.91072052221176,-19.19976493512831,-63.08392088979318,15.482025047266337,-43.620010495537606,475.95447770337876,316.28970753236666
-104.61293923117037,134.7973991397602,98.60925800534831,-307.2926102341271,-125.34282464237475,-44.478922226914285,-126.92451581160483,-176.98829532261882,148.60279852701896,-18.64591629929676,-62.94289925389484,16.491461415889436,-43.96200538301569,476.9732661031021,316.90774398303773
-104.4822079443084,135.25530600386338,98.21574800991932,-307.80616341833735,-125.44283605112432,-42.57284809164972,-126.59227653135645,-173.2025072601551,150.53237087223118,-18.088961316551377,-62.824272665592524,17.41031946944461,-44.28263968122838,478.0469727375407,317.42318384490824
-104.55654346844653,135.59574315479537,97.75598472074466,-308.11017223472055,-125.68841774952276,-41.382104213370965,-126.31707235663026,-169.70280330994814,151.92583326638794,-17.537713695770925,-62.7183364980944,18.225069521295346,-44.601105275596574,479.1743007285185,317.8662763315285
-104.85245480173944,135.80867454322902,97.21006824728101,-307.9813177494556,-126.28372509406496,-40.87083832225263,-126.10844110701704,-166.73343489258022,152.9788509652107,-17.01812983305362,-62.62599014583512,18.889968058710192,-44.93175702770331,480.326814754237,318.24273488578746
-105.3757199337171,135.91351298598656,96.53393982790575,-307.22075571395584,-127.35384718158899,-41.02192241746651,-125.9868447066408,-164.6023543886744,153.71648530579944,-16.594243859569847,-62.546288145486024,19.361596271811344,-45.27619955178759,481.5143515546352,318.6277612966593
-106.08375196733192,135.89538960703763,95.77708830398251,-305.9841508216977,-128.7765948781821,-41.77349710580284,-125.91265966945538,-163.38315936597863,154.1129969957067,-16.322888261637736,-62.48589697133137,19.65834285797818,-45.61113968957375,482.67374739346707,318.9888651786988
-106.92529886357394,135.80789209324195,94.93261714934918,-304.6470596129335,-130.29400414965576,-43.00723338230201,-125.83092924382127,-163.0377891250153,154.0672175613225,-16.252543669039895,-62.41937086144644,19.885975541751883,-45.944868424526696,483.80481970569576,319.3989569472228
-107.84090358819152,135.59983052269845,94.11370512265053,-303.72474535717606,-131.56855066973367,-44.35606741863659,-125.75538414519636,-163.1559624554231,153.58841069542055,-16.3419811016116,-62.3274606271377,20.142399320622715,-46.237289334966846,484.8158157477475,319.765967479227
-108.84280773858501,135.30313848187285,93.28807709660614,-303.4495945397973,-132.50729948458658,-45.780135156380574,-125.88627017064127,-163.6352666846327,152.58426693748754,-16.585164701727248,-62.174720299447195,20.45797539858564,-46.5070650823425,485.73195717244454,320.1613660459777
-109.97138985917535,134.7930119583018,92.54716084125702,-303.78041828447715,-133.0464281112066,-47.75231044663309,-126.58406760037887,-164.52985602824313,150.94781904861958,-17.00036885384881,-61.96468194767011,20.67451583876284,-46.68825957800127,486.47260988868254,320.44232102622254
-111.32726402164587,134.0952040228737,91.77849098800355,-304.22893152233877,-133.31038809771752,-51.231096414878785,-128.24939810318406,-166.74650657464,148.306239215078,-17.75692744887574,-61.71195668258693,20.5220814602981,-46.802625776271185,487.1038167784097,320.68610842137235
-112.96403274781163,133.07551105863618,91.05828528310003,-304.4850390666956,-133.10683618163037,-56.88683220030806,-131.12524487824342,-171.19553231300023,144.2710209980636,-18.980096611553684,-61.494459549244425,19.621040084608904,-46.764257503085865,487.53532314998625,320.7121234559558
-114.93522012282543,131.81543620830152,90.25719368862852,-304.24842348955696,-132.3188901617831,-64.89936460477723,-135.27349135937962,-178.98848604909907,138.37529023862533,-20.796736622813903,-61.36117357285269,17.71758707508577,-46.617691669859134,487.8301335215729,320.6355593746987
-117.21260664367523,130.1760683402454,89.52229469632057,-303.84011516306083,-130.7539453268498,-74.57992050022483,-140.4430613235265,-190.07755063682802,130.38054210978638,-23.157599237671224,-61.266720927639255,14.821219034565411,-46.281930484000156,487.84999781563994,320.2827755562533
-119.78592059800924,128.25700545015155,88.75807827899744,-303.6112814293558,-128.71090050777676,-84.966457696222,-146.11334853847654,-203.96245973980822,120.08979193253754,-26.071452509924157,-60.93114982493424,11.449469015412532,-45.845536915463505,487.6412405318892,319.8337136641107
-122.5793043939297,125.89598247078062,88.16209977107792,-303.6684164559704,-126.46999511761719,-95.39733887335207,-151.66947154626672,-219.1806446418364,107.58441199325928,-29.33760948972826,-60.108278482694814,8.12982355314333,-45.245357540829424,487.0326390650634,319.1048665414672
-125.55677794869322,123.24546295716817,87.58791253389778,-303.4277045254171,-124.4932591508341,-106.01639925068663,-156.6734294909779,-234.93282143415385,92.870433387338,-32.65467832701622,-58.82626810608043,5.0538105002151985,-44.61736354169527,486.10008657987913,318.29323372238485
-128.6150840155704,120.18818280635014,87.18638812913802,-302.71060149335926,-122.65953659728883,-116.85835859544763,-160.86604834542422,-250.14967131509246,76.18015031145923,-35.57574135957095,-57.37300597492535,1.9782118537879856,-43.903598357325265,484.70466909984066,317.16173477975576
-131.70203646402595,116.98402902943205,86.72135466136916,-301.1717907702297,-121.00803648404957,-128.08382997366735,-164.1254619096237,-264.5410418680721,57.713521698258525,-38.01111394843204,-55.91332253526465,-1.2024034550133877,-43.26151080550942,483.00862386632105,315.92730106234256
-134.70009692764222,113.55066622569205,86.35603273167618,-299.00254583252547,-119.17048530488583,-139.4981312109904,-166.25232973703044,-277.2851507300592,37.994103358617544,-39.937708658763476,-54.512421479790206,-4.50281949988667,-42.60714975583561,480.9278172954082,314.3521918556643
