Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-127.31310206497139,92.12085399332953,70.0024076160713,-335.8886891420395,-70.28637769399634,-179.27517551026327,-229.10189108452317,-270.22005803934843,-36.33948186752786,-46.42733055063903,-43.902869767494856,-33.826816661675736
-127.79493945026152,90.20012639255029,71.34781060483552,-336.6439351906356,-67.20085359140617,-181.95943211396843,-234.4363883590797,-294.1059835422793,-75.42033909850272,-49.147411867097276,-35.14584013322014,-39.56915422535348
-128.46481203396777,88.16528067185337,72.24701033027382,-334.22390573665564,-66.12105715288673,-186.3144469205002,-235.8598183742984,-308.9559016362368,-112.09295732357347,-51.85317925611302,-28.103817419636748,-41.83394156966289
-129.27509389448375,86.0517340082653,72.8543390248787,-329.77410584154023,-65.9877930179429,-192.37060583396394,-233.50279564553634,-315.29148434954345,-141.05133427141823,-54.72460874302034,-23.950061820618338,-41.09663602147652
-130.1625363209141,83.91164032220621,73.40719655068064,-325.20911027979395,-66.33996546382687,-198.43758839844628,-229.29453096183877,-317.088217363198,-161.49125172005924,-57.030903536658485,-21.924660018791062,-39.34581421558339
-130.9612442294634,81.97343584792888,74.05556589592373,-321.94462269251613,-66.67082411194008,-202.86251660336535,-226.14527793351,-317.59287189235914,-175.37168302222923,-58.12632792769925,-20.56856085923742,-38.428250002547585
-131.60953705394093,80.25394165463041,74.87465509158507,-320.08802397631047,-66.9893801465149,-205.13668153808737,-225.53909011935292,-318.4450826475279,-184.7987457637291,-58.606403016797216,-19.120690916409515,-38.31548140434014
-132.064827782426,78.85661478587487,75.7377598701278,-319.2575758463679,-66.83983630338024,-206.06421422444868,-226.93785646370364,-319.3641989728982,-191.42530598750082,-58.80094309935872,-17.66096663896646,-38.583051167712625
-132.42464419248606,77.70585549208579,76.5018889636185,-319.181401160268,-66.18968639231436,-206.52217450633236,-228.63254924991486,-319.6075933368606,-195.773789241033,-58.82578534486859,-16.756058661809774,-38.86413220808466
-132.68781900567365,76.91790774086422,77.01826310844487,-319.68383077530495,-64.92241362969827,-206.99671268730472,-229.48232158858266,-318.49172806284935,-198.33158243122253,-58.93806858610592,-16.63245453301783,-38.80732672720464
-132.85986608571395,76.43442882623371,77.29803476841707,-320.2758195645321,-63.4751288235522,-207.35596589732492,-229.53314193642822,-316.7370911646268,-200.16364938212342,-59.11893452011568,-16.76183674074631,-38.58792286759012
-132.83632923422786,76.35636995241815,77.35000698318062,-320.1988983892847,-61.7086893039168,-208.10478529602446,-229.55395453826114,-314.98919244863777,-202.2721804862649,-58.956305427711314,-16.585828879135807,-38.80974653503196
-132.67504648033574,76.4846889918926,77.25530908138248,-318.96720158391065,-60.02419900727033,-209.38830631028196,-229.55148549116043,-313.94999530437053,-204.15393665297555,-58.65030383811056,-16.24153197968063,-39.26574266260934
