 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-190.973,209.778,29.0651,-260.11,216.312,25.8777,-227.686,321.259,76.2772,-246.742,242.025,45.7196,-200.178,246.465,54.6633,-186.472,328.676,73.9943,,,,-230.415,428.733,57.9559,-212.784,484.868,112.402,-202.939,512.745,145.133,-194.343,531.451,172.382,-171.715,505.117,191.653,-183.789,485.391,165.435,-195.683,457.158,135.035,-107.948,652.487,275.557,-76.7093,560.855,255.727,-92.1107,592.329,287.269,23.3357,531.727,193.602,24.5698,536.698,217.483,66.7087,531.891,218.391,62.8759,523.087,195.252
-190.977,209.767,29.0822,-260.113,216.323,25.8514,-227.698,321.268,76.2479,-246.749,242.025,45.7083,-200.191,246.46,54.6726,-186.483,328.67,73.9966,,,,-230.388,428.741,57.9055,-212.772,484.894,112.314,-202.935,512.801,145.048,-194.357,531.501,172.319,-171.754,505.162,191.618,-183.834,485.439,165.39,-195.722,457.196,134.994,-107.966,652.511,275.554,-76.7315,560.872,255.721,-92.132,592.351,287.26,23.3158,531.739,193.6,24.5504,536.712,217.48,66.6876,531.897,218.391,62.8563,523.097,195.251
-190.981,209.756,29.0983,-260.115,216.333,25.8281,-227.709,321.276,76.2225,-246.755,242.025,45.6989,-200.202,246.454,54.682,-186.492,328.663,74.0005,,,,-230.363,428.748,57.8618,-212.76,484.917,112.235,-202.931,512.853,144.972,-194.37,531.547,172.263,-171.79,505.204,191.586,-183.875,485.483,165.351,-195.759,457.231,134.959,-107.983,652.536,275.551,-76.7527,560.889,255.716,-92.1524,592.373,287.253,23.2962,531.752,193.599,24.5314,536.726,217.478,66.6669,531.904,218.391,62.8369,523.108,195.251
-190.984,209.746,29.1134,-260.117,216.342,25.8079,-227.719,321.282,76.201,-246.76,242.023,45.6913,-200.213,246.448,54.6915,-186.5,328.657,74.006,,,,-230.34,428.754,57.8248,-212.75,484.938,112.165,-202.927,512.9,144.905,-194.383,531.59,172.213,-171.822,505.245,191.56,-183.913,485.525,165.318,-195.791,457.264,134.93,-108,652.561,275.548,-76.7729,560.906,255.713,-92.1719,592.396,287.246,23.2769,531.764,193.598,24.5126,536.739,217.477,66.6466,531.911,218.392,62.8178,523.118,195.252
-190.986,209.736,29.1274,-260.118,216.349,25.7906,-227.727,321.288,76.1832,-246.765,242.022,45.6856,-200.222,246.442,54.7011,-186.507,328.65,74.0131,,,,-230.319,428.759,57.7944,-212.74,484.957,112.105,-202.924,512.943,144.846,-194.395,531.63,172.17,-171.852,505.283,191.538,-183.946,485.563,165.291,-195.821,457.293,134.907,-108.015,652.585,275.546,-76.7921,560.923,255.71,-92.1904,592.419,287.24,23.2578,531.776,193.597,24.4941,536.753,217.476,66.6267,531.917,218.393,62.799,523.128,195.252
-190.988,209.727,29.1404,-260.119,216.355,25.7763,-227.734,321.292,76.1694,-246.768,242.02,45.6818,-200.229,246.437,54.7107,-186.513,328.643,74.0218,,,,-230.3,428.763,57.7707,-212.731,484.973,112.054,-202.922,512.982,144.796,-194.406,531.667,172.134,-171.878,505.319,191.521,-183.976,485.598,165.269,-195.846,457.319,134.889,-108.029,652.61,275.545,-76.8102,560.941,255.709,-92.2079,592.442,287.236,23.2389,531.788,193.598,24.4759,536.767,217.475,66.607,531.924,218.394,62.7804,523.138,195.254
-190.99,209.72,29.1524,-260.12,216.36,25.765,-227.74,321.295,76.1593,-246.771,242.018,45.6798,-200.236,246.431,54.7203,-186.518,328.636,74.0321,,,,-230.283,428.766,57.7536,-212.722,484.987,112.012,-202.92,513.017,144.755,-194.416,531.701,172.104,-171.902,505.353,191.508,-184.002,485.631,165.253,-195.869,457.343,134.877,-108.042,652.635,275.543,-76.8274,560.958,255.708,-92.2245,592.465,287.232,23.2203,531.8,193.598,24.458,536.781,217.475,66.5878,531.931,218.395,62.762,523.147,195.255
-190.99,209.713,29.1633,-260.12,216.364,25.7566,-227.744,321.297,76.153,-246.773,242.015,45.6795,-200.241,246.426,54.73,-186.522,328.63,74.044,,,,-230.268,428.768,57.743,-212.715,484.998,111.98,-202.919,513.048,144.722,-194.426,531.731,172.08,-171.922,505.384,191.501,-184.024,485.66,165.243,-195.887,457.364,134.872,-108.054,652.66,275.543,-76.8435,560.976,255.709,-92.2402,592.488,287.229,23.2019,531.812,193.6,24.4404,536.795,217.476,66.5689,531.939,218.397,62.7439,523.157,195.257
-190.99,209.706,29.1732,-260.12,216.367,25.7512,-227.748,321.298,76.1504,-246.774,242.012,45.6811,-200.245,246.421,54.7398,-186.525,328.623,74.0573,,,,-230.255,428.77,57.7388,-212.708,485.007,111.956,-202.918,513.075,144.699,-194.435,531.758,172.063,-171.94,505.413,191.497,-184.043,485.686,165.239,-195.903,457.381,134.871,-108.066,652.684,275.542,-76.8587,560.994,255.711,-92.2549,592.511,287.227,23.1838,531.824,193.601,24.4231,536.808,217.477,66.5504,531.946,218.4,62.7261,523.166,195.26
