sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion,time
-0.008751283193760173,-0.011065672138897753,-0.8554898328853824,0.5149175929141165,0.5385360874947764,-0.038863057379558086,0.9968867005218272,4.520884795758207,-3.6176347971190808,-9.92070896801215,-9.611364781493194,-3.1374126633194805,-8.48250805742623,-8.482508057128637,-7.6535698968042425,-0.27800808337495564,-4.615487870344992e-05,-1.2526400939551208e-05,-6.245004513516506e-17,-4.163336342344337e-17,6.765421556309548e-17,5.204170427930421e-18,-0.05048508771944493,0.07054318977141007,2.949029909160572e-17,8.890457814381136e-18,0.00034540741143406287,0.0007694602889965173,-3.0357660829594124e-17,9.540979117872439e-18,0.000640314497258189,0.00129848001315842,-4.163336342344337e-17,1.1275702593849246e-17,0.00023853138942823288,-0.0004751301421525578,-0.00020987964195981305,3.122502256758253e-17,3.63
-0.008083936237198941,-0.010221732590252941,-0.8559831315886868,0.5168235723285761,0.5406242230901626,-0.038996697943730396,0.9967715119847753,4.551725843474287,-3.6225091698076994,-9.876710519121161,-9.564835232549285,-3.15285960826526,-8.44936184923904,-8.449361849596553,-7.459001558482434,-0.2780140249409575,-3.599666320700662e-05,-9.769468542912552e-06,-4.85722573273506e-17,2.8796409701215e-16,3.122502256758253e-17,-8.673617379884035e-18,-0.05048508771944944,0.0705431897714084,1.214306433183765e-17,4.445228907190568e-17,0.00034540741143405593,0.0007694602889963507,4.163336342344337e-17,1.431146867680866e-17,0.0006403144972586122,0.0012984800131592908,1.457167719820518e-16,3.903127820947816e-17,0.0002385313894282884,-0.00047513014215298105,-0.00020987964195996918,2.7755575615628914e-17,3.635
-0.007416539259793353,-0.0093772031041226,-0.8559257143886043,0.5182934925851441,0.5422680640849649,-0.03916221597864933,0.9959724485652259,4.580464259639598,-3.626888075413035,-9.831851081778495,-9.517767441361912,-3.166961203383778,-8.41628650827738,-8.416286508232435,-7.2679209988810385,-0.2780202272668775,-2.645943068124018e-05,-7.181070487090324e-06,6.938893903907228e-18,3.469446951953614e-17,1.2663481374630692e-16,1.214306433183765e-17,-0.050485087719450435,0.0705431897714085,2.2551405187698492e-17,-3.903127820947816e-18,0.00034540741143399,0.0007694602889962605,5.204170427930421e-17,-8.673617379884035e-19,0.0006403144972586643,0.0012984800131588363,6.071532165918825e-17,1.6479873021779667e-17,0.0002385313894283786,-0.00047513014215269656,-0.0002098796419598998,3.2959746043559335e-17,3.64
-0.006752866026090487,-0.008537004981690188,-0.8553293213720963,0.5193359083555151,0.5434759398360711,-0.03935795210895776,0.9945062595666059,4.607103056162714,-3.6307235531769493,-9.786215300219283,-9.470224786609378,-3.179684879973479,-8.383306616834489,-8.383306616672332,-7.080477389532024,-0.2780267236374043,-1.7868087800312904e-05,-4.849386198074734e-06,-2.0816681711721685e-17,1.214306433183765e-16,1.3530843112619095e-16,2.0816681711721685e-17,-0.05048508771945519,0.07054318977141279,0.0,2.211772431870429e-17,0.00034540741143398654,0.0007694602889966075,4.336808689942018e-18,6.071532165918825e-18,0.0006403144972585047,0.0012984800131591173,3.469446951953614e-17,1.1275702593849246e-17,0.00023853138942829533,-0.00047513014215286656,-0.00020987964195994142,2.6020852139652106e-17,3.645
-0.006096889904711134,-0.0077063078402943574,-0.8542077413496827,0.5199608705083847,0.5442577142121081,-0.03958213627583973,0.9923921818179906,4.631702421713044,-3.634052487765075,-9.739931781934501,-9.422327766599437,-3.191087778928079,-8.350496619800879,-8.350496619704138,-6.896808539352812,-0.2780335398027871,-1.0564574726160125e-05,-2.8672179922320518e-06,-9.020562075079397e-17,9.020562075079397e-17,3.642919299551295e-17,-8.673617379884035e-18,-0.050485087719447694,0.07054318977140635,1.5612511283791264e-17,8.023096076392733e-18,0.0003454074114342398,0.0007694602889963958,-1.734723475976807e-18,-5.637851296924623e-18,0.0006403144972588481,0.001298480013159846,3.469446951953614e-18,4.423544863740858e-17,0.0002385313894285243,-0.00047513014215314064,-0.00020987964196002296,3.8163916471489756e-17,3.65
-0.005452797749967431,-0.006890544170687463,-0.8525768905215045,0.5201798546108876,0.5446247223289902,-0.0398329478098276,0.9896519767767131,4.654251086732415,-3.636804395617446,-9.693065157742694,-9.374116346159326,-3.201114802693837,-8.317858234673622,-8.317858234617361,-6.717040319971169,-0.27804071206000147,-4.905375937502843e-06,-1.3313155105068586e-06,-2.42861286636753e-16,9.367506770274758e-17,-5.377642775528102e-17,-3.469446951953614e-17,-0.050485087719447,0.0705431897714109,4.85722573273506e-17,2.7538735181131813e-17,0.000345407411434049,0.0007694602889962918,-2.3418766925686896e-17,7.806255641895632e-18,0.0006403144972583763,0.00129848001315842,-4.85722573273506e-17,-1.214306433183765e-17,0.0002385313894282537,-0.00047513014215295676,-0.00020987964195987377,-3.469446951953614e-17,3.655
-0.004824875249596516,-0.006095259868175162,-0.8504542504490473,0.5200054406464005,0.544589431696977,-0.0401084735283348,0.9863092837452996,4.674735794415028,-3.6389068735099954,-9.64567563190576,-9.325626194893402,-3.2097087843218333,-8.285388714520195,-8.285388714540243,-6.541286915284646,-0.2780482686491528,-1.2585312101076607e-06,-3.4156446875738267e-07,2.0122792321330962e-16,-6.938893903907228e-17,1.0234868508263162e-16,1.214306433183765e-17,-0.0504850877194528,0.07054318977140951,-5.551115123125783e-17,-5.312590645178972e-17,0.0003454074114341704,0.0007694602889967705,-3.729655473350135e-17,-3.5561831257524545e-17,0.0006403144972582306,0.0012984800131584408,-2.0816681711721685e-17,-3.382710778154774e-17,0.00023853138942847574,-0.00047513014215301574,-0.00020987964196002816,-1.0408340855860843e-17,3.66
-0.004217489216898684,-0.005326088780861937,-0.8478589587813303,0.5194512721459432,0.5441654104322424,-0.040406760164160005,0.9823896833700019,4.693147109000961,-3.6402914109146423,-9.597821036315054,-9.276891316321326,-3.2168179558219663,-8.253082961184191,-8.253082961408339,-6.369650152538853,-0.27805623627588005,3.3931191190106347e-15,-2.3592239273284576e-16,-6.938893903907228e-18,5.551115123125783e-17,2.688821387764051e-17,-4.85722573273506e-17,-0.050485087719450955,0.070543189771411,-1.5612511283791264e-17,-2.2768245622195593e-17,0.00034540741143433,0.0007694602889966803,5.551115123125783e-17,9.107298248878237e-18,0.0006403144972586157,0.0012984800131587391,-2.0816681711721685e-17,-1.0408340855860843e-17,0.0002385313894284584,-0.00047513014215297064,-0.00020987964195987897,5.204170427930421e-17,3.665
-0.0036350483283058566,-0.004588699819123576,-0.8448116491938436,0.5185320638615849,0.5433673439963513,-0.04072583907441185,0.9779204928551053,4.709479723154232,-3.6408959484106163,-9.549559458306703,-9.2279471824952,-3.222397435757955,-8.220936735909618,-8.220936736104697,-6.202220397455178,-0.27806450488346535,-3.1225022567582528e-15,-5.6343818499726694e-15,2.636779683484747e-16,2.740863092043355e-16,-2.6020852139652106e-17,1.5612511283791264e-17,-0.05048508771945602,0.07054318977141286,-2.42861286636753e-17,1.8106176280507924e-17,0.0003454074114340108,0.0007694602889966942,-3.469446951953614e-17,-3.382710778154774e-17,0.0006403144972584804,0.0012984800131591902,-6.938893903907228e-18,-4.0766001685454967e-17,0.000238531389428729,-0.0004751301421530175,-0.0002098796419599605,-6.938893903907228e-18,3.67
-0.0030819227986285114,-0.003888691588031179,-0.8413341001988783,0.517263227191961,0.5422106408930176,-0.04106370238582713,0.9729303426663591,4.723732802016002,-3.6406637301429328,-9.500946420364926,-9.178827832205798,-3.2264092018338033,-8.188944098487127,-8.18894409878079,-6.039075084227869,-0.2780729406845004,-1.452310494087783e-14,-5.044575868140555e-15,-3.469446951953614e-17,-6.938893903907228e-18,1.8908485888147197e-16,3.122502256758253e-17,-0.05048508771945241,0.07054318977140804,1.734723475976807e-17,4.228388472693467e-18,0.00034540741143394144,0.0007694602889961079,-8.326672684688674e-17,-4.7704895589362195e-18,0.0006403144972583485,0.0012984800131586004,-6.245004513516506e-17,9.540979117872439e-18,0.00023853138942823982,-0.0004751301421527781,-0.00020987964195980178,1.734723475976807e-18,3.675
