DELT1,DELT2,DELT3,SUPSP,INFSP,SUBSC,TMIN,TMAJ,PECM1,PECM2,PECM3,LAT1,LAT2,LAT3,CORB,TRIlong,TRIlat,TRImed,ANC,SUP,BIClong,BICshort,BRA,BRD,ECRL,ECRB,ECU,FCR,FCU,PL,PT,PQ,FDS5,FDS4,FDS3,FDS2,FDP5,FDP4,FDP3,FDP2,EDC5,EDC4,EDC3,EDC2,EDM,EIP,EPL,EPB,FPL,APL,OP,RI2,LU_RB2,UI_UB2,RI3,LU_RB3,UI_UB3,RI4,LU_RB4,UI_UB4,RI5,LU_RB5,UI_UB5,time
0.4162457598286902,0.7178514761357244,0.7833566880755065,0.8401185409283217,0.4471872377533332,0.7312978242054563,0.4083667182044137,0.3554640529204431,0.591025217510222,0.6543140478345805,0.41096232895138207,0.37997888415487346,0.5731719896949278,0.7391157826782553,0.6883279015219684,0.8508499859987472,0.9577561313946144,0.8492410373050239,0.9669594437846247,0.5377798681123407,0.5970541107128801,0.3618119726530507,0.493349038029106,0.38688867184934567,0.2487204578495303,0.2793789815211259,0.10379960208994064,0.11370440642978147,0.29385597109502387,0.5044174684681875,0.5351694660398117,0.32285690971979397,0.4169476030658954,0.22480785097028666,0.3443465307639553,0.5077410630094228,0.29265514058485714,0.13283834690118668,0.012793647830732254,0.09871478407712096,0.06145046090820233,0.01052730211093608,0.2984565979338434,0.22091490815712908,0.6081738941852732,0.29547185340700505,0.5557890892977945,0.4115967284706168,0.61024375429744,0.47728329204917386,0.4120518062997094,0.16027476589134607,0.33571593410823736,0.26751596781703535,0.349950583254165,0.35611072394847276,0.6282184757639395,0.6077981010854542,0.4359513721128855,0.2552901090090935,0.27429514239999697,0.3345737615357067,0.2521366021152938,0.05
0.39898057680752036,0.7458653198879664,0.7614731546441981,0.8271041950044028,0.4337853363503093,0.7244360454210569,0.42536693698161177,0.3907975845919087,0.6036867773884473,0.6162288967068966,0.43582093839036345,0.36020892685167166,0.6094950250340191,0.7167514852287857,0.71108651505979,0.8871998592392336,0.9532033626712585,0.8749880883820255,0.9612053683418574,0.5192762944394298,0.5709422223615134,0.33123613408225655,0.4868031911756879,0.3592819891830986,0.2217713103507053,0.2760783138790342,0.07200423297454175,0.12147685296449418,0.3306899118658121,0.5057876191413179,0.5359348747896884,0.2922913386866228,0.43172262288230223,0.1906300205385403,0.3698870727082222,0.5329952470067422,0.2779553337145646,0.1182785957777071,0.016418460491044694,0.09757968251431273,0.06485755160175362,0.014605101830706051,0.3274723933972222,0.22328439820753285,0.6436720544472965,0.3212188073739796,0.5791953494859282,0.3971970095543122,0.6383128190006254,0.4822089105225664,0.3932833144023151,0.15338924068256676,0.32282766446102207,0.27753310171760376,0.3122254046144225,0.37338609593105127,0.6589122305370332,0.6214067262305399,0.4404349492863316,0.2811952258296084,0.22917716209907713,0.3064207212882682,0.2756548708846472,0.055
0.3885698343146684,0.7657243401790201,0.7399093419812117,0.8159626503352173,0.4282320635749451,0.7191882117373427,0.4382085494705964,0.4257769382288341,0.6096887926572451,0.5791809120801624,0.4581162249255761,0.3468157180436694,0.6409874503157128,0.6938551117512683,0.7243301728331195,0.9150097573337234,0.9487853562578633,0.8928361213950323,0.9552778124944267,0.5076174978490606,0.5493921772428241,0.3073875620708628,0.48575523883288296,0.33638091803872494,0.20380817690113223,0.27024228935378697,0.04850590274201111,0.12846117173476937,0.3665389412773736,0.5003281084159339,0.5315596046712698,0.26877733416254174,0.44348494853110787,0.16242923227974113,0.3907939021915941,0.5531314469842497,0.2598252799646938,0.10589720212550358,0.021066253923836917,0.09497480432025057,0.06830652749584858,0.01933213466874075,0.352516630913134,0.22302611142673273,0.672126384189823,0.3468245076744296,0.5975651344175146,0.38678753290900286,0.6616463119390488,0.4824073328606873,0.3824835587595204,0.14625819564366316,0.31697466953739073,0.2858150447691441,0.2791108972713113,0.386130846111832,0.6829892714899855,0.6268468221908056,0.44167569266472184,0.308718051809211,0.19098165809032608,0.28248858983266506,0.2991369326021862,0.06
0.3839445683845931,0.7782759419683786,0.7191548551013428,0.8067885694875657,0.42939821175986975,0.7148717583739744,0.44701860368524154,0.4597638325054128,0.610740522129743,0.5439206765958501,0.478061722601226,0.33827070975041923,0.6679276248309829,0.6704406079158903,0.7288691629108051,0.935153216733132,0.9447109772679145,0.9043520938001278,0.9493658419245272,0.502728454543182,0.5331944885357004,0.28989868355694987,0.48883234169654416,0.3174597947074115,0.19391328404499375,0.2630963441790988,0.03209154454356847,0.13500072899286153,0.4005690625198211,0.48940402558073526,0.5238217670871924,0.2517811604732757,0.4530407832559813,0.13936596572557378,0.4060726374017698,0.5679867209974847,0.24016998575956322,0.09581667321108793,0.02686985414707523,0.09147115986267515,0.07172375522380738,0.024713689173500752,0.3725654981518625,0.22020343104264148,0.6934411352004201,0.3718592290917507,0.6116430699590243,0.3790973539336086,0.6807682325214774,0.47978966806997864,0.3792136695618895,0.13966491153218175,0.31629937716322026,0.2927250012029343,0.2509984466775815,0.39426246907612233,0.7010060667225598,0.6252967750697268,0.44094431317095506,0.3376093380979551,0.15999468276541726,0.2621092813571467,0.3218923285085977,0.065
0.38393494891683083,0.7846714592184283,0.6994721608928943,0.7995035124096052,0.4360822833765568,0.7110823953446974,0.4518431942402116,0.49233908614173955,0.6082545968355777,0.5112662843085661,0.4960856421981702,0.3331580968085143,0.6905763931378666,0.6464342953726198,0.7258714713418062,0.9486172362466664,0.941254292504811,0.9111640605816533,0.9437156401092449,0.5042289857438733,0.5225142988745938,0.2780850462341355,0.4951600395760839,0.30216985317699735,0.19090336229683408,0.25562006989729347,0.02148160598581998,0.14135491680286574,0.4317279496077846,0.4742246290026958,0.5142217961803288,0.24090060698068705,0.4609262710101233,0.1207145623336673,0.4154308489858124,0.5772015853879033,0.22056353303733608,0.08802277453235113,0.03393443909958431,0.0875988505003449,0.07494836750303725,0.030729941141199365,0.3873456261944477,0.21491583437472783,0.7078641053330972,0.395950984283786,0.6223183164328546,0.3731479494850375,0.696010385041404,0.47603561926673066,0.38257770017462867,0.13420549663138126,0.31909486623011046,0.29850841772249026,0.22799954653483748,0.39808637224290044,0.7139279018588234,0.6179370764327136,0.4389485884594012,0.3672246079416685,0.1363335630570026,0.24497012512174748,0.34291825014813093,0.07
0.38730729733222113,0.7862695492440228,0.6808430951060487,0.7936983228544348,0.4469299318186677,0.7076998794764839,0.45262782023766257,0.5232714776284801,0.6033447743081295,0.48209125987263257,0.5124857716142307,0.3302664734477588,0.7092223422868433,0.6218645022626872,0.7168562380978207,0.9564759155553438,0.9387595999908092,0.9147059130723404,0.9386379029873059,0.5113509929947314,0.5168321286867125,0.27088825887668544,0.504115572553225,0.29027654988318485,0.19334304155312199,0.2486049778355208,0.015378524908732157,0.1476107968155504,0.4588321406897858,0.45587590838460906,0.503751863823215,0.2357272817859172,0.4672966023402075,0.10569742925919161,0.4193385668761969,0.5806046676856907,0.20227318139981024,0.08237741570486966,0.042330058006450344,0.08377136855820402,0.07772800074547205,0.03732909192851745,0.39730865387615827,0.20754194590363612,0.7160390899368797,0.4187380914191318,0.6308186173961005,0.3683929431031755,0.7074838736997625,0.4725266704102121,0.3912455331956246,0.13029692823105246,0.3238866565033111,0.3034870689713102,0.20991211866016055,0.3981256195761679,0.7230254120354064,0.6061112233074224,0.43591368209947373,0.3964876628213184,0.11990657102761511,0.23098042355950862,0.36092784888213,0.075
0.39293581041897335,0.7843876444232398,0.663073853444149,0.7886953480614053,0.460506125225623,0.7046534207726666,0.44952503258135473,0.5521749434874668,0.5971794440621393,0.4570733239410031,0.527326425084065,0.3285961378211595,0.7241526861595773,0.5970518845413842,0.7036167790469856,0.9598725703618369,0.9375657876249341,0.9160480876242767,0.9345148580457554,0.5231225007881355,0.5150376877473956,0.26697159495062506,0.5149210108872979,0.2816319827429132,0.19962944968591373,0.24261428173911131,0.01256118406069529,0.15367492786828227,0.48072297828661426,0.43523929196423344,0.49306718280181083,0.23562126035186012,0.47184816168397536,0.09357673861070276,0.41893618900115237,0.5784965104335569,0.186283603838544,0.07862869451936058,0.05208256239687043,0.08029027968740157,0.07971483713899437,0.044419716415225755,0.4032927113920501,0.19882588675430374,0.7189072099011344,0.4398813946878156,0.6385362050577233,0.3648654629346005,0.7153331905573204,0.4702782455161176,0.40351111289911407,0.1281837601144579,0.3294300794315683,0.3081677432941176,0.19628097298984362,0.3949560389141948,0.7295783056406115,0.5915314151235381,0.43182406002567625,0.42393327650009577,0.11044320697505887,0.22007672034962739,0.37460889676501313,0.08
0.39977985899891516,0.7800720907005124,0.6459785859195248,0.7837687709346183,0.475601554271776,0.7017663744745524,0.4429787437706006,0.5784753153578786,0.5910822333415809,0.4366393173953288,0.5405771266751384,0.3274432612284778,0.7355494268853271,0.572480932442885,0.687991445602558,0.9600089635460664,0.9377697924938059,0.9159721945761197,0.9317266694902205,0.5387137383078578,0.5157571905962743,0.2649695504260563,0.5265524751701061,0.2762816593285436,0.20822963080293114,0.23791760612516258,0.011946868937768241,0.15934527141411828,0.49637755911320064,0.41301452204170386,0.4826965484879187,0.23971810257023105,0.47408075923458254,0.08377222441866788,0.4157094133052991,0.5716370713087847,0.1733196217688008,0.07641826915953767,0.06316286509851615,0.07734991944952511,0.08054211306903274,0.05186239166510346,0.4061099733916231,0.18980638178304607,0.7174563569588367,0.4591522827035781,0.646776541919961,0.3629649483576453,0.7199191261121171,0.4700542537806148,0.4174947382682047,0.12795174254048966,0.3347049521183958,0.3130107929140095,0.18652167489397053,0.38904613006717464,0.734505072365587,0.5761654949875716,0.42658705118011475,0.44799009840297227,0.1075153559067841,0.21206968334322315,0.3830690910152676,0.085
0.40681673832001136,0.7740576430449805,0.62940221383682,0.778245139915441,0.4912958994245227,0.6989199193746235,0.43357659267470144,0.6017729505739609,0.586219168859369,0.4210609283080835,0.5521735094068138,0.3266419822631644,0.7436298406775532,0.5485918455122932,0.6716398516011354,0.958088615288508,0.9390683899616651,0.9149688045620337,0.9304169512549376,0.5575024695618557,0.5178355480534714,0.263733229962096,0.5378866614508561,0.27431348891036195,0.2179130050712212,0.23447383555614776,0.012542176194403435,0.1645430852131904,0.5051209351590741,0.38990524304823837,0.47300971165149786,0.24716905123563082,0.47377115816832044,0.07577889315337137,0.4110097809496356,0.5610084197393318,0.16386616703503915,0.07528637565285229,0.07547450104541881,0.07504171590709569,0.08006132631594062,0.059460728443491435,0.4064586592744016,0.18158771901969326,0.712477388063959,0.4765013540264015,0.6565879546484845,0.3630127760362206,0.7216488382439331,0.4724956037659365,0.43135902808971505,0.12955681704973576,0.33890914778584863,0.31824248939546,0.1801572067986741,0.38076081435901216,0.7381796501906865,0.5618502547688127,0.4199582937676646,0.46742562032047086,0.11054964940021203,0.20662397214674816,0.38613849578051157,0.09
0.4131021660464585,0.7667975733551703,0.6131625292137874,0.7714991481342384,0.5068592989929109,0.696216495556618,0.42198088066734885,0.6220489024819856,0.5832707748835587,0.41033674177638046,0.5620004300248665,0.3267256593814856,0.7487914549199339,0.5257318012042975,0.6559020990261355,0.9551611097923466,0.9409178007037468,0.9131573951510615,0.9303365629257794,0.5789746377043824,0.5205929122727293,0.2624933120511684,0.5478463747066782,0.27561564953876294,0.2278210058617607,0.23201697737304885,0.013444196933178488,0.16946540433592863,0.5068345541711421,0.36672677884618843,0.4641349139747417,0.2572960148313099,0.4712098762627099,0.0691124930027559,0.4057385870240451,0.54758336090644,0.15818453226480642,0.07475478207765764,0.08883953500197465,0.07335788721904926,0.0785009481073224,0.06695198944064555,0.4049988254720942,0.17511105486250667,0.7044856366029276,0.4922519611260482,0.6685109274315545,0.36502510378102465,0.7207302231883577,0.4780061677647265,0.4434519058705368,0.13288682386432432,0.3414523700109461,0.3240083666132554,0.17695946092315254,0.3704838213830675,0.7405366939785575,0.5499155826285111,0.41162841802068073,0.48163558154206415,0.11885822443365542,0.2032230250846367,0.38435884369292883,0.095
0.4178693430107572,0.75844599922474,0.597231159636542,0.762972988179321,0.5218924414132659,0.6938237010395308,0.40894015884744045,0.6394754983722393,0.582294792781891,0.4040761592131011,0.5698772294191196,0.3286880428544205,0.7514417984435138,0.5041852488737774,0.6415792985456594,0.9519408740646618,0.9427718901396019,0.9104472302173983,0.9310051158383165,0.6028603667480849,0.5237144284687045,0.26110163059396835,0.5556262495910637,0.27978874327988174,0.2374552586529752,0.23030024156930096,0.014053152946023096,0.17441860172543608,0.5019904901065612,0.3444351315921915,0.45602015281160485,0.26942280889071,0.46704172186422466,0.06351047323676076,0.40027247118809445,0.5322585543923586,0.15632427975150193,0.07456805082295591,0.10298294842944973,0.07219439509238926,0.07630721740281589,0.07399755104573548,0.40219182450879815,0.17108447444319846,0.6937269433520423,0.5072375162589656,0.682405549794401,0.36887247309765864,0.7170897362594579,0.48664717899089943,0.4525294558280385,0.13787340456586514,0.34195115934133313,0.33060595581463903,0.17678752349098534,0.35857405430599637,0.7413934893908745,0.5410096232716579,0.4016308962136444,0.49069936499641803,0.13171524457366915,0.20110786242253006,0.37873975809997207,0.1
0.4206953291803174,0.7489092996352009,0.5819938417586927,0.7522743251781875,0.5364666136786105,0.6918179640957223,0.3953035622089333,0.6541508181365705,0.5827461946130041,0.4016809183202948,0.5755452951818286,0.33350351129380973,0.7518318738608705,0.4842029293444268,0.6287934871685293,0.9486741171586905,0.944159991807637,0.9067792427101808,0.9319508935134934,0.6292663795170824,0.5270418337373074,0.26019252736377313,0.5609200533080492,0.286218298365453,0.24666524294609316,0.229259010747385,0.014231301546550628,0.17957239386558282,0.49154610666268295,0.3241601489739775,0.4485470744872561,0.2826231408442631,0.4620291428699826,0.05910034146372726,0.3945497474765632,0.5159139345687317,0.15813046747955983,0.07485405475395893,0.11751574275797359,0.07135316214194355,0.07390633817886366,0.08017355037261524,0.3981422011625762,0.16999081262188567,0.6801877080632479,0.5225413285371429,0.6975960496082994,0.37451683228394383,0.7104534492407157,0.49814183943738166,0.4579807809793994,0.14454907391519012,0.34022588951874333,0.3385570672841116,0.17935233857649,0.34527182318864197,0.7407573046509084,0.535155966365226,0.3905921727407767,0.49528195787737467,0.14840005548052762,0.19933892477778462,0.37052087060214356,0.105
0.42169100466467746,0.7380838216541687,0.5682705255315653,0.7392831007763776,0.5508649416458504,0.6902673879446722,0.38203692541195067,0.6659965340545093,0.5837503368283057,0.4025131463764086,0.5786581650226362,0.3418169784273923,0.7502122856714698,0.46610907514344124,0.6172453570747094,0.9451378628322485,0.9446848395815142,0.9022093712994463,0.9327901359049944,0.6584143507068178,0.5304553028587037,0.2609447136419389,0.5639109432551281,0.29429972218942757,0.25563608168863666,0.22893323735447835,0.014142571734402337,0.18487356824497217,0.476733131671354,0.3071659503066102,0.441606592061789,0.29570571098103143,0.4568973901587651,0.0562470642071104,0.38831693701285197,0.4994804194408227,0.16324612435781946,0.07596446011178225,0.13191712116004248,0.07054368463705596,0.07162717250550422,0.08504199303779855,0.39276088529775344,0.1720924891293556,0.6636884782010546,0.5389977477199471,0.7130929867632494,0.38208648311836774,0.7005913866156321,0.5118527725949674,0.45981679773399137,0.15294441374539738,0.3363002450564187,0.34851919237989687,0.1841372753858415,0.330830573485446,0.738871222635164,0.5320236453986701,0.37950452382128497,0.49638243797223874,0.16812791651062917,0.19703888604436035,0.3610185331246092,0.11
