sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion,time
-0.22099379985651407,3.363854634050985,-2.648577940961846,-0.4542017754280059,-0.4734358222721837,0.19194107814043582,3.0993254697338077,3.71290095175217,0.5878724303253646,-1.066234024714271,-0.1270008986643289,-0.748345768804016,0.1894618086315435,0.1894618086315446,2.6572806537459748,-0.14392864743578448,0.03994742206961427,-0.11741212086528408,0.006073368733262285,-0.00441347663281637,0.0015225017648961775,0.00022273025085027412,-0.002383445590129603,0.0009196352267998014,-0.00046413529468135664,0.0,-0.001976077234655149,0.0010425457520892249,-0.0005176079224979233,8.673617379884035e-19,-0.001743226045983197,0.0014491950924693901,-0.0003572402421066073,0.0,-0.0007337882051229629,0.0008035227488677153,-0.00011723432672319442,0.0,4.96
-0.2221152368081387,3.3761315488266677,-2.637046634724706,-0.45594462383663564,-0.4776039958161604,0.20216315120972972,3.0929798980118544,3.706761907797465,0.5976072465578337,-1.0690920839527638,-0.12832622837226648,-0.7394056563312734,0.1874251254630966,0.18742512546309653,2.654284216436195,-0.1437451943360849,0.03980869410700202,-0.11722657941110082,0.006069701172942736,-0.00439317130565842,0.0015229676893438139,0.00022266186369157667,-0.0023817049123790596,0.0009176682711054505,-0.000463531786402651,1.734723475976807e-18,-0.0019748248959006107,0.001039380830227258,-0.0005170327240193034,1.734723475976807e-18,-0.0017425273909930025,0.0014441825079745362,-0.00035704192928369925,0.0,-0.0007335257514757779,0.0008004299550553092,-0.00011717413508926643,2.168404344971009e-19,4.965
-0.2232078366775812,3.3880993267956834,-2.625845368783074,-0.4576389769054947,-0.48167196055355754,0.2122074288569169,3.086808637313399,3.7008054867254305,0.6071751830997414,-1.072067608520376,-0.12976041171070646,-0.7304793951808897,0.18531237000951825,0.1853123700095178,2.6511896859242867,-0.14355598263465608,0.03966460390490512,-0.11703661065943471,0.006065744081064294,-0.004372511584170492,0.0015233738810600398,0.00022258313804312223,-0.0023799074861105135,0.0009156087950171945,-0.0004629110086697419,0.0,-0.0019735369100652433,0.0010361080770891536,-0.0005164418875931737,-8.673617379884035e-19,-0.0017418168413915885,0.0014390283408314726,-0.000356839710562315,0.0,-0.000733263792708945,0.0007972575173001584,-0.00011711376632002335,-2.168404344971009e-19,4.97
-0.22426941796311195,3.3997483200510836,-2.614983966036909,-0.4592793568025194,-0.4856304807272892,0.22205699311710259,3.0808112877112395,3.6950307129769877,0.6165589062787884,-1.0751469735108796,-0.1312956804944413,-0.7215831215664359,0.1831307100749474,0.18313071007494697,2.647998974881115,-0.14336114990581106,0.03951548785529387,-0.11684230684330843,0.006061506775421446,-0.004351516130367026,0.0015237216212400121,0.00022249439145497429,-0.002378052516894026,0.0009134620755138125,-0.00046227330350698953,0.0,-0.0019722117176680445,0.0010327337375610826,-0.0005158355073048744,0.0,-0.0017410914740902533,0.0014337406407623314,-0.00035663310395030005,8.673617379884035e-19,-0.0007330006657626387,0.0007940099990202901,-0.00011705297542845272,-2.168404344971009e-19,4.975
-0.22529790715655074,3.411068868354487,-2.6044722390089916,-0.4608604175470095,-0.489470561786863,0.23169526365579207,3.0749879208448023,3.6894369925938344,0.6257414803915853,-1.0783164399474943,-0.1329239938400762,-0.7127333758210561,0.1808875891909679,0.1808875891909682,2.644714402560174,-0.14316085709898918,0.039361698654342865,-0.1166437794916464,0.006056999567526477,-0.004330205019507247,0.0015240123826907436,0.0002223959758740632,-0.002376139487924027,0.0009112336730982985,-0.0004616190858596145,8.673617379884035e-19,-0.0019708479613260305,0.0010292644047734684,-0.0005152137488225895,0.0,-0.00174034849439747,0.0014283279377316736,-0.00035642165805886347,0.0,-0.0007327347494127147,0.0007906922392268215,-0.00011699152505106458,0.0,4.98
-0.22629126614209655,3.42205312178128,-2.594318077752118,-0.4623769573322236,-0.49318356611604974,0.24110651835466612,3.069337113107898,3.6840223810288055,0.634706686460651,-1.0815624597502755,-0.13463758998729036,-0.70394578002416,0.17859025234778575,0.17859025234778594,2.6413385318563716,-0.1429552784089878,0.03920358876394354,-0.11644115256192922,0.0060522331153023325,-0.0043085988833692825,0.001524247703867193,0.00022228825434570613,-0.0023741681292396843,0.000908929158932462,-0.0004609488160818801,0.0,-0.0019694445025496485,0.0010257067084459073,-0.0005145768317920997,-8.673617379884035e-19,-0.0017395853226268784,0.0014227988468745768,-0.00035620496469925163,8.673617379884035e-19,-0.0007324645217319913,0.0007873091320959452,-0.00011692919381329787,-2.168404344971009e-19,4.985
-0.22724754890326415,3.4326930612456446,-2.5845294940926458,-0.4638238961908826,-0.49676100329234607,0.25027502703778826,3.0638579822463075,3.6787854372147377,0.6434384043133377,-1.0848712215796428,-0.1364283678753792,-0.6952365572816377,0.17624613574708542,0.17624613574708525,2.637874379068129,-0.1427446142053299,0.03904152829690676,-0.11623457165118556,0.006047219183248799,-0.004286719904883378,0.001524429338591442,0.0002221716282663933,-0.0023721384880747085,0.0009065544128182505,-0.00046026303638100133,-1.734723475976807e-18,-0.001968000436208081,0.0010220676575293918,-0.0005139250568231869,8.673617379884035e-19,-0.001738799532226637,0.0014171625073118171,-0.00035598265162761246,-8.673617379884035e-19,-0.0007321885124399966,0.0007838658725086885,-0.00011686576959970066,4.336808689942018e-19,4.99
-0.22816488574077323,3.4429817846934467,-2.5751132980397853,-0.46519637766687777,-0.5001948066025914,0.259185856852973,3.0585489562295214,3.6737240595304286,0.6519212164219743,-1.0882291678996914,-0.13828842489137044,-0.6866214349628503,0.1738626514278754,0.1738626514278754,2.6343252628924585,-0.1425290817702367,0.038875896039648805,-0.11602419527023333,0.0060419703717497705,-0.004264590824539002,0.0015245592520086925,0.00022204653023501024,-0.0023700508565219977,0.0009041154886894245,-0.0004595623415303701,8.673617379884035e-19,-0.0019665150470602535,0.0010183544492324247,-0.0005132587795085384,0.0,-0.0017379888427793075,0.001411428299646477,-0.00035575437780438826,0.0,-0.000731905305584037,0.0007803677863859517,-0.0001168010490715703,0.0,4.995
-0.22904146186248303,3.4529128367633835,-2.5660758069790175,-0.466489642469095,-0.503477087759378,0.26782429207066416,3.053408433520911,3.6688361467967794,0.6601399393557776,-1.091622669099502,-0.14020973786941754,-0.6781163332612792,0.17144730640515435,0.1714473064051541,2.630694866916852,-0.14230891882284402,0.03870708140710939,-0.11581019836571926,0.006036500190157616,-0.004242235273625402,0.0015246396171201193,0.00022191342564750597,-0.0023679058131341885,0.0009016186430016622,-0.00045884739061514274,0.0,-0.001964987842564256,0.0010145745166973402,-0.0005125784223557091,8.673617379884035e-19,-0.001737151144721713,0.0014056059237990692,-0.00035551983919617294,-8.673617379884035e-19,-0.0007316135501610199,0.0007768203790179413,-0.00011673483963925684,2.168404344971009e-19,5.0
-0.22987561419604008,3.46248059327366,-2.5574223863174326,-0.46769927995827015,-0.5066005301018793,0.2761765669820919,3.048434541987861,3.6641193677978583,0.6680803252536722,-1.0950385265123255,-0.14218451486319844,-0.6697366070654751,0.16900740373035572,0.16900740373035605,2.626987258599577,-0.14208438440789517,0.038535474809566456,-0.11559277714659966,0.006030822557413101,-0.004219678181345672,0.0015246726360563711,0.0002217727903265302,-0.0023657043071258,0.0008990701535218758,-0.00045811891670916385,-8.673617379884035e-19,-0.001963418658660468,0.0010107353854825994,-0.0005118844940097816,1.734723475976807e-18,-0.0017362846480055705,0.0013997052861910754,-0.00035527879706523727,0.0,-0.0007313120449102383,0.0007732292925749576,-0.00011666697332409024,-2.168404344971009e-19,5.005
