 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
181.355,205.251,19.3574,251.635,205.971,7.89579,221.71,350.196,62.3877,217.216,317.255,58.2993,265.379,313.226,32.2197,258.673,375.651,58.5201,196.96,446.788,-4.3669,263.894,452.655,45.2386,221.496,462.758,147.08,207.185,478.004,196.001,192.435,487.614,250.742,210.099,535.69,241.399,218.662,516.459,188.143,232.01,493.875,131.063,143.973,587.181,325.974,128.833,495.241,285.112,129.805,527.987,333.34,-47.6041,485.521,232.084,-45.5187,497.633,258.067,-3.4959,490.227,258.994,-6.16218,478.165,232.196,,,,,,
181.356,205.25,19.3576,251.635,205.963,7.90241,221.711,350.196,62.3847,217.216,317.255,58.297,265.38,313.226,32.2165,258.674,375.65,58.5167,196.959,446.787,-4.36662,263.895,452.654,45.2352,221.498,462.755,147.077,207.187,477.998,195.997,192.433,487.607,250.739,210.1,535.683,241.399,218.662,516.453,188.141,232.014,493.873,131.071,143.975,587.179,325.973,128.831,495.241,285.103,129.806,527.983,333.339,-47.601,485.527,232.083,-45.5154,497.638,258.066,-3.49296,490.229,258.992,-6.15954,478.17,232.195,,,,,,
181.357,205.249,19.3579,251.635,205.956,7.90824,221.711,350.196,62.3818,217.217,317.255,58.2948,265.381,313.227,32.2132,258.674,375.649,58.5134,196.958,446.786,-4.36641,263.895,452.654,45.2318,221.499,462.752,147.074,207.189,477.993,195.994,192.431,487.601,250.735,210.101,535.676,241.4,218.661,516.448,188.138,232.019,493.872,131.079,143.977,587.177,325.972,128.829,495.242,285.095,129.808,527.979,333.338,-47.5979,485.533,232.083,-45.5121,497.642,258.065,-3.48993,490.231,258.989,-6.15683,478.175,232.194,,,,,,
181.357,205.249,19.3581,251.635,205.95,7.9133,221.712,350.197,62.3789,217.218,317.255,58.2926,265.382,313.228,32.21,258.674,375.649,58.5102,196.957,446.785,-4.36625,263.896,452.653,45.2285,221.501,462.749,147.071,207.19,477.988,195.991,192.428,487.595,250.731,210.102,535.67,241.4,218.661,516.443,188.136,232.024,493.87,131.088,143.98,587.176,325.971,128.827,495.243,285.087,129.81,527.976,333.337,-47.5947,485.539,232.082,-45.5088,497.647,258.064,-3.4868,490.234,258.987,-6.15403,478.18,232.194,,,,,,
181.358,205.248,19.3583,251.635,205.944,7.91764,221.713,350.197,62.3762,217.218,317.255,58.2904,265.382,313.229,32.2068,258.675,375.648,58.5071,196.956,446.784,-4.36614,263.897,452.652,45.2252,221.503,462.746,147.068,207.191,477.983,195.988,192.426,487.59,250.728,210.104,535.664,241.401,218.661,516.438,188.133,232.029,493.869,131.096,143.982,587.175,325.97,128.825,495.245,285.079,129.812,527.974,333.336,-47.5915,485.545,232.082,-45.5054,497.652,258.064,-3.48358,490.236,258.984,-6.15115,478.185,232.193,,,,,,
181.359,205.247,19.3585,251.636,205.939,7.92129,221.715,350.197,62.3735,217.219,317.255,58.2884,265.383,313.23,32.2035,258.676,375.648,58.5041,196.955,446.784,-4.3661,263.898,452.652,45.222,221.504,462.744,147.065,207.193,477.978,195.985,192.423,487.585,250.724,210.105,535.659,241.401,218.661,516.433,188.131,232.035,493.867,131.104,143.985,587.174,325.969,128.823,495.246,285.071,129.815,527.972,333.335,-47.5881,485.551,232.081,-45.5019,497.657,258.063,-3.48025,490.239,258.982,-6.14819,478.19,232.192,,,,,,
181.359,205.247,19.3587,251.636,205.935,7.92429,221.716,350.198,62.371,217.22,317.255,58.2864,265.384,313.231,32.2003,258.677,375.647,58.5011,196.954,446.783,-4.3661,263.899,452.651,45.2188,221.506,462.741,147.062,207.194,477.974,195.981,192.42,487.58,250.72,210.107,535.653,241.402,218.661,516.429,188.129,232.04,493.866,131.112,143.988,587.173,325.968,128.822,495.248,285.064,129.817,527.97,333.334,-47.5847,485.557,232.08,-45.4984,497.663,258.062,-3.47682,490.242,258.98,-6.14514,478.195,232.191,,,,,,
181.36,205.246,19.359,251.637,205.932,7.92667,221.717,350.198,62.3685,217.221,317.255,58.2844,265.385,313.232,32.1971,258.678,375.647,58.4982,196.953,446.783,-4.36616,263.9,452.65,45.2156,221.508,462.739,147.059,207.195,477.97,195.978,192.417,487.576,250.716,210.109,535.648,241.402,218.662,516.425,188.126,232.045,493.865,131.12,143.991,587.174,325.967,128.821,495.251,285.057,129.819,527.969,333.333,-47.5813,485.563,232.08,-45.4949,497.668,258.061,-3.4733,490.245,258.977,-6.14202,478.201,232.19,,,,,,
181.361,205.246,19.3592,251.637,205.929,7.92848,221.718,350.198,62.366,217.222,317.255,58.2825,265.386,313.233,32.1939,258.679,375.646,58.4954,196.952,446.783,-4.36627,263.901,452.65,45.2125,221.51,462.736,147.056,207.196,477.966,195.975,192.414,487.572,250.712,210.111,535.644,241.402,218.662,516.421,188.124,232.051,493.864,131.128,143.994,587.174,325.966,128.82,495.253,285.05,129.822,527.968,333.332,-47.5777,485.57,232.079,-45.4913,497.674,258.06,-3.46967,490.249,258.975,-6.13881,478.206,232.189,,,,,,
181.361,205.245,19.3594,251.638,205.927,7.92976,221.72,350.198,62.3637,217.223,317.255,58.2807,265.387,313.234,32.1907,258.68,375.646,58.4927,196.951,446.782,-4.36643,263.902,452.649,45.2095,221.512,462.734,147.053,207.197,477.962,195.972,192.411,487.568,250.708,210.113,535.64,241.402,218.663,516.417,188.122,232.056,493.863,131.135,143.997,587.175,325.965,128.82,495.256,285.043,129.825,527.967,333.331,-47.5741,485.576,232.078,-45.4876,497.679,258.059,-3.46595,490.252,258.973,-6.13552,478.212,232.188,,,,,,
181.362,205.245,19.3596,251.638,205.925,7.93056,221.721,350.198,62.3615,217.224,317.255,58.279,265.388,313.234,32.1875,258.681,375.645,58.49,196.951,446.782,-4.36663,263.903,452.648,45.2064,221.513,462.732,147.05,207.198,477.959,195.969,192.407,487.565,250.704,210.116,535.636,241.403,218.664,516.414,188.119,232.062,493.862,131.143,144,587.176,325.963,128.819,495.26,285.036,129.828,527.967,333.33,-47.5704,485.583,232.078,-45.4839,497.685,258.058,-3.46213,490.256,258.971,-6.13215,478.218,232.187,,,,,,
181.363,205.245,19.3598,251.639,205.924,7.93091,221.723,350.198,62.3593,217.225,317.255,58.2773,265.389,313.235,32.1844,258.682,375.645,58.4875,196.95,446.782,-4.36687,263.905,452.648,45.2035,221.515,462.731,147.047,207.199,477.956,195.966,192.404,487.562,250.7,210.118,535.632,241.403,218.665,516.411,188.117,232.067,493.862,131.151,144.004,587.178,325.962,128.819,495.263,285.029,129.831,527.967,333.329,-47.5667,485.589,232.077,-45.4801,497.691,258.057,-3.45821,490.26,258.969,-6.1287,478.224,232.186,,,,,,
181.363,205.244,19.36,251.639,205.923,7.93085,221.725,350.199,62.3572,217.227,317.256,58.2757,265.39,313.236,32.1812,258.683,375.645,58.485,196.95,446.782,-4.36715,263.906,452.647,45.2005,221.517,462.729,147.044,207.2,477.953,195.963,192.4,487.56,250.695,210.121,535.629,241.403,218.666,516.408,188.115,232.073,493.861,131.158,144.007,587.18,325.961,128.819,495.267,285.023,129.834,527.968,333.328,-47.5628,485.596,232.076,-45.4763,497.697,258.056,-3.4542,490.264,258.967,-6.12516,478.23,232.185,,,,,,
181.364,205.244,19.3602,251.64,205.923,7.93044,221.727,350.199,62.3553,217.228,317.256,58.2742,265.391,313.237,32.1782,258.685,375.644,58.4826,196.95,446.782,-4.36745,263.908,452.647,45.1977,221.519,462.727,147.041,207.2,477.95,195.96,192.397,487.558,250.691,210.124,535.627,241.403,218.667,516.405,188.112,232.079,493.861,131.166,144.011,587.182,325.959,128.819,495.271,285.017,129.838,527.969,333.327,-47.5589,485.603,232.075,-45.4725,497.703,258.055,-3.45008,490.269,258.965,-6.12155,478.236,232.184,,,,,,
181.365,205.244,19.3604,251.641,205.923,7.92972,221.728,350.199,62.3534,217.23,317.256,58.2727,265.392,313.238,32.1751,258.686,375.644,58.4804,196.949,446.782,-4.36779,263.909,452.646,45.1949,221.521,462.726,147.037,207.201,477.948,195.957,192.393,487.556,250.687,210.127,535.624,241.403,218.669,516.403,188.11,232.085,493.86,131.173,144.014,587.185,325.958,128.82,495.276,285.011,129.841,527.97,333.326,-47.555,485.61,232.075,-45.4686,497.709,258.054,-3.44587,490.274,258.963,-6.11785,478.243,232.183,,,,,,
181.365,205.244,19.3606,251.642,205.923,7.92871,221.73,350.199,62.3516,217.231,317.256,58.2714,265.393,313.239,32.1721,258.688,375.644,58.4782,196.949,446.783,-4.36815,263.911,452.645,45.1921,221.522,462.725,147.034,207.201,477.946,195.954,192.389,487.555,250.682,210.131,535.622,241.403,218.671,516.401,188.108,232.091,493.86,131.18,144.018,587.188,325.956,128.821,495.28,285.005,129.845,527.972,333.325,-47.551,485.617,232.074,-45.4646,497.716,258.053,-3.44157,490.278,258.961,-6.11408,478.249,232.182,,,,,,
181.366,205.244,19.3609,251.642,205.923,7.92747,221.732,350.199,62.3499,217.233,317.256,58.2701,265.395,313.239,32.1692,258.689,375.643,58.4761,196.949,446.783,-4.36852,263.913,452.645,45.1894,221.524,462.724,147.031,207.202,477.944,195.951,192.385,487.554,250.678,210.134,535.621,241.403,218.673,516.399,188.105,232.097,493.86,131.187,144.022,587.192,325.955,128.822,495.286,285,129.848,527.975,333.324,-47.5469,485.624,232.073,-45.4606,497.722,258.052,-3.43717,490.283,258.959,-6.11022,478.256,232.181,,,,,,
181.367,205.244,19.3611,251.643,205.924,7.92603,221.734,350.199,62.3483,217.234,317.256,58.2688,265.396,313.24,32.1663,258.691,375.643,58.4741,196.949,446.783,-4.36892,263.915,452.644,45.1867,221.526,462.723,147.028,207.202,477.943,195.948,192.381,487.553,250.673,210.138,535.62,241.403,218.675,516.397,188.103,232.102,493.86,131.193,144.026,587.195,325.953,128.823,495.291,284.995,129.852,527.977,333.323,-47.5427,485.632,232.072,-45.4565,497.729,258.051,-3.43267,490.288,258.957,-6.10629,478.263,232.18,,,,,,
181.367,205.243,19.3614,251.644,205.925,7.92443,221.736,350.199,62.3467,217.236,317.256,58.2677,265.397,313.241,32.1635,258.693,375.643,58.4721,196.949,446.783,-4.36933,263.917,452.643,45.1841,221.528,462.722,147.025,207.202,477.942,195.946,192.377,487.553,250.669,210.142,535.619,241.403,218.677,516.395,188.101,232.108,493.86,131.2,144.03,587.2,325.952,128.824,495.297,284.989,129.856,527.98,333.322,-47.5385,485.639,232.071,-45.4524,497.735,258.049,-3.42808,490.294,258.956,-6.10228,478.27,232.179,,,,,,
181.368,205.243,19.3616,251.644,205.926,7.9227,221.739,350.199,62.3453,217.238,317.256,58.2667,265.398,313.241,32.1608,258.695,375.642,58.4703,196.949,446.784,-4.36975,263.919,452.643,45.1816,221.53,462.722,147.021,207.202,477.941,195.943,192.373,487.554,250.664,210.146,535.618,241.402,218.679,516.394,188.099,232.114,493.86,131.206,144.034,587.204,325.95,128.826,495.302,284.985,129.861,527.984,333.321,-47.5342,485.646,232.07,-45.4483,497.742,258.048,-3.4234,490.299,258.954,-6.09819,478.277,232.178,,,,,,
181.369,205.243,19.3619,251.645,205.926,7.92088,221.741,350.199,62.344,217.24,317.256,58.2657,265.4,313.242,32.1581,258.696,375.642,58.4686,196.95,446.784,-4.37018,263.921,452.642,45.179,221.531,462.721,147.018,207.202,477.94,195.94,192.368,487.554,250.66,210.15,535.618,241.402,218.682,516.393,188.096,232.12,493.86,131.212,144.038,587.21,325.948,128.828,495.309,284.98,129.865,527.987,333.32,-47.5298,485.654,232.069,-45.4441,497.749,258.047,-3.41862,490.305,258.952,-6.09402,478.284,232.177,,,,,,
181.37,205.243,19.3622,251.646,205.927,7.91899,221.743,350.199,62.3427,217.242,317.256,58.2648,265.401,313.242,32.1556,258.698,375.642,58.4669,196.95,446.785,-4.37061,263.923,452.641,45.1766,221.533,462.721,147.015,207.202,477.94,195.937,192.364,487.556,250.655,210.154,535.618,241.402,218.684,516.393,188.094,232.126,493.86,131.217,144.043,587.215,325.947,128.83,495.315,284.975,129.869,527.992,333.32,-47.5254,485.661,232.068,-45.4398,497.756,258.046,-3.41375,490.311,258.951,-6.08977,478.291,232.176,,,,,,
181.37,205.243,19.3626,251.647,205.929,7.91706,221.745,350.199,62.3416,217.244,317.256,58.264,265.403,313.242,32.1531,258.7,375.641,58.4654,196.95,446.785,-4.37106,263.925,452.641,45.1742,221.535,462.721,147.012,207.202,477.94,195.934,192.36,487.557,250.65,210.159,535.619,241.401,218.687,516.392,188.092,232.132,493.861,131.223,144.047,587.221,325.945,128.832,495.322,284.971,129.874,527.996,333.319,-47.5209,485.669,232.067,-45.4355,497.763,258.044,-3.40879,490.317,258.949,-6.08545,478.299,232.175,,,,,,
181.371,205.243,19.3629,251.648,205.93,7.91513,221.747,350.199,62.3405,217.245,317.256,58.2633,265.404,313.242,32.1507,258.702,375.641,58.4639,196.951,446.786,-4.37152,263.927,452.64,45.1718,221.537,462.721,147.008,207.202,477.94,195.931,192.355,487.559,250.646,210.163,535.62,241.401,218.69,516.392,188.09,232.138,493.861,131.228,144.051,587.227,325.943,128.835,495.329,284.967,129.879,528.001,333.318,-47.5163,485.677,232.065,-45.4312,497.771,258.043,-3.40374,490.324,258.948,-6.08105,478.307,232.174,,,,,,
181.372,205.243,19.3633,251.648,205.931,7.91321,221.749,350.199,62.3395,217.247,317.256,58.2627,265.405,313.242,32.1485,258.704,375.641,58.4625,196.951,446.786,-4.37198,263.93,452.64,45.1694,221.538,462.721,147.005,207.202,477.941,195.929,192.351,487.561,250.641,210.168,535.622,241.4,218.693,516.392,188.087,232.143,493.862,131.232,144.056,587.233,325.941,128.838,495.336,284.963,129.884,528.006,333.317,-47.5117,485.685,232.064,-45.4268,497.778,258.042,-3.3986,490.33,258.946,-6.07658,478.314,232.173,,,,,,
181.373,205.243,19.3637,251.649,205.932,7.91133,221.752,350.199,62.3386,217.25,317.256,58.2622,265.407,313.242,32.1464,258.706,375.641,58.4612,196.952,446.787,-4.37247,263.932,452.639,45.1671,221.54,462.722,147.002,207.202,477.942,195.926,192.347,487.564,250.636,210.173,535.623,241.399,218.696,516.393,188.085,232.149,493.863,131.237,144.061,587.24,325.939,128.841,495.344,284.96,129.889,528.012,333.316,-47.5071,485.693,232.063,-45.4224,497.786,258.04,-3.39337,490.337,258.945,-6.07203,478.322,232.172,,,,,,
181.374,205.243,19.3642,251.65,205.933,7.90951,221.754,350.199,62.3378,217.252,317.256,58.2617,265.408,313.242,32.1444,258.707,375.641,58.46,196.952,446.788,-4.37297,263.934,452.639,45.1648,221.541,462.723,146.998,207.201,477.943,195.923,192.343,487.567,250.632,210.178,535.626,241.398,218.7,516.393,188.083,232.155,493.864,131.241,144.065,587.247,325.937,128.844,495.351,284.956,129.894,528.018,333.315,-47.5023,485.701,232.062,-45.4179,497.793,258.039,-3.38806,490.343,258.943,-6.06741,478.33,232.171,,,,,,
181.375,205.243,19.3647,251.651,205.933,7.90777,221.756,350.199,62.337,217.254,317.256,58.2613,265.41,313.242,32.1425,258.709,375.641,58.4589,196.953,446.788,-4.37349,263.936,452.638,45.1626,221.543,462.724,146.995,207.201,477.944,195.92,192.338,487.57,250.627,210.183,535.628,241.398,218.703,516.394,188.081,232.16,493.865,131.244,144.07,587.255,325.935,128.848,495.359,284.953,129.899,528.025,333.314,-47.4975,485.709,232.06,-45.4134,497.801,258.037,-3.38266,490.35,258.942,-6.06272,478.338,232.17,,,,,,
181.376,205.243,19.3653,251.652,205.934,7.90612,221.758,350.199,62.3363,217.256,317.256,58.261,265.411,313.242,32.1408,258.711,375.641,58.4578,196.954,446.789,-4.37404,263.939,452.638,45.1604,221.544,462.725,146.992,207.2,477.946,195.918,192.334,487.574,250.622,210.188,535.631,241.397,218.707,516.395,188.078,232.165,493.866,131.247,144.075,587.263,325.933,128.851,495.368,284.95,129.904,528.031,333.313,-47.4927,485.717,232.059,-45.4088,497.809,258.036,-3.37717,490.358,258.941,-6.05796,478.347,232.169,,,,,,
181.377,205.243,19.3659,251.653,205.935,7.90459,221.76,350.199,62.3357,217.258,317.257,58.2608,265.412,313.242,32.1392,258.712,375.641,58.4568,196.954,446.79,-4.37462,263.941,452.637,45.1581,221.546,462.726,146.988,207.2,477.949,195.915,192.33,487.579,250.618,210.194,535.635,241.395,218.711,516.397,188.076,232.171,493.868,131.25,144.08,587.271,325.931,128.856,495.376,284.947,129.91,528.039,333.312,-47.4877,485.725,232.058,-45.4043,497.816,258.034,-3.37161,490.365,258.939,-6.05312,478.355,232.167,,,,,,
181.378,205.243,19.3665,251.654,205.936,7.90318,221.761,350.199,62.3352,217.26,317.257,58.2606,265.414,313.241,32.1377,258.714,375.641,58.4559,196.955,446.791,-4.37525,263.943,452.637,45.1559,221.547,462.728,146.985,207.199,477.951,195.912,192.326,487.583,250.613,210.199,535.638,241.394,218.715,516.399,188.074,232.176,493.869,131.253,144.085,587.279,325.929,128.86,495.385,284.945,129.915,528.046,333.311,-47.4828,485.733,232.056,-45.3996,497.824,258.033,-3.36596,490.372,258.938,-6.04822,478.364,232.166,,,,,,
181.379,205.243,19.3672,251.655,205.937,7.9019,221.763,350.199,62.3347,217.262,317.257,58.2605,265.415,313.241,32.1364,258.715,375.641,58.455,196.956,446.792,-4.37592,263.945,452.637,45.1537,221.548,462.729,146.981,207.198,477.954,195.909,192.323,487.588,250.608,210.205,535.643,241.393,218.719,516.401,188.072,232.181,493.871,131.255,144.09,587.288,325.926,128.864,495.394,284.943,129.921,528.054,333.31,-47.4777,485.742,232.055,-45.395,497.832,258.031,-3.36023,490.38,258.937,-6.04325,478.372,232.165,,,,,,
181.38,205.243,19.368,251.655,205.937,7.90078,221.764,350.199,62.3343,217.264,317.257,58.2604,265.416,313.241,32.1352,258.716,375.641,58.4541,196.957,446.793,-4.37665,263.947,452.637,45.1516,221.549,462.731,146.978,207.198,477.957,195.907,192.319,487.594,250.604,210.21,535.647,241.391,218.723,516.404,188.069,232.186,493.873,131.256,144.095,587.297,325.924,128.869,495.403,284.941,129.927,528.062,333.309,-47.4727,485.75,232.053,-45.3903,497.841,258.029,-3.35443,490.388,258.936,-6.03821,478.381,232.164,,,,,,
181.381,205.243,19.3688,251.656,205.938,7.89981,221.766,350.199,62.3339,217.265,317.257,58.2605,265.418,313.24,32.1342,258.717,375.642,58.4534,196.958,446.794,-4.37744,263.949,452.637,45.1494,221.55,462.734,146.974,207.197,477.961,195.904,192.316,487.6,250.599,210.216,535.652,241.39,218.727,516.407,188.067,232.191,493.875,131.257,144.1,587.307,325.922,128.874,495.412,284.939,129.933,528.07,333.308,-47.4675,485.758,232.052,-45.3856,497.849,258.028,-3.34855,490.396,258.934,-6.03311,478.39,232.162,,,,,,
181.382,205.244,19.3697,251.657,205.938,7.899,221.767,350.2,62.3336,217.267,317.257,58.2605,265.419,313.24,32.1333,258.718,375.642,58.4526,196.959,446.795,-4.3783,263.951,452.637,45.1472,221.551,462.736,146.971,207.196,477.965,195.901,192.313,487.606,250.594,210.222,535.658,241.388,218.731,516.41,188.064,232.195,493.877,131.258,144.106,587.316,325.919,128.879,495.422,284.937,129.939,528.079,333.306,-47.4623,485.767,232.05,-45.3808,497.857,258.026,-3.3426,490.404,258.933,-6.02794,478.398,232.161,,,,,,
181.383,205.244,19.3706,251.658,205.939,7.89836,221.768,350.2,62.3333,217.268,317.257,58.2606,265.42,313.239,32.1326,258.719,375.643,58.4519,196.96,446.796,-4.37924,263.952,452.637,45.145,221.552,462.739,146.967,207.195,477.969,195.899,192.31,487.613,250.59,210.228,535.663,241.386,218.736,516.413,188.062,232.2,493.879,131.258,144.111,587.326,325.917,128.885,495.431,284.936,129.945,528.088,333.305,-47.4571,485.775,232.048,-45.376,497.865,258.024,-3.33658,490.412,258.932,-6.02272,478.407,232.16,,,,,,
181.384,205.244,19.3715,251.659,205.939,7.8979,221.769,350.201,62.333,217.27,317.257,58.2608,265.421,313.239,32.1321,258.719,375.643,58.4513,196.961,446.797,-4.38027,263.954,452.637,45.1427,221.553,462.742,146.964,207.195,477.973,195.896,192.308,487.62,250.586,210.233,535.67,241.384,218.74,516.417,188.06,232.204,493.882,131.258,144.116,587.337,325.914,128.89,495.441,284.935,129.951,528.098,333.304,-47.4518,485.784,232.047,-45.3712,497.874,258.022,-3.33048,490.42,258.931,-6.01743,478.417,232.158,,,,,,
181.386,205.244,19.3725,251.66,205.94,7.89761,221.769,350.201,62.3327,217.271,317.258,58.2609,265.422,313.239,32.1318,258.719,375.644,58.4507,196.962,446.798,-4.38139,263.955,452.638,45.1405,221.554,462.745,146.96,207.194,477.978,195.894,192.305,487.627,250.581,210.239,535.676,241.381,218.745,516.422,188.057,232.209,493.885,131.258,144.122,587.347,325.912,128.896,495.451,284.934,129.958,528.107,333.303,-47.4465,485.793,232.045,-45.3664,497.882,258.02,-3.32432,490.428,258.93,-6.01207,478.426,232.157,,,,,,
181.387,205.244,19.3736,251.661,205.94,7.89749,221.77,350.202,62.3325,217.272,317.258,58.2611,265.423,313.238,32.1316,258.719,375.645,58.4501,196.963,446.8,-4.38262,263.956,452.638,45.1383,221.554,462.749,146.957,207.193,477.984,195.891,192.304,487.635,250.577,210.245,535.683,241.379,218.75,516.426,188.055,232.213,493.888,131.257,144.127,587.358,325.909,128.902,495.461,284.933,129.964,528.117,333.301,-47.4411,485.801,232.043,-45.3615,497.891,258.019,-3.3181,490.437,258.929,-6.00667,478.435,232.156,,,,,,
181.388,205.244,19.3747,251.662,205.941,7.89755,221.769,350.203,62.3323,217.273,317.258,58.2613,265.423,313.238,32.1317,258.719,375.646,58.4496,196.964,446.801,-4.38396,263.957,452.639,45.136,221.555,462.752,146.954,207.193,477.989,195.888,192.302,487.643,250.573,210.251,535.691,241.376,218.754,516.431,188.052,232.216,493.891,131.255,144.133,587.369,325.906,128.909,495.471,284.933,129.97,528.127,333.3,-47.4357,485.81,232.041,-45.3567,497.899,258.017,-3.31181,490.446,258.928,-6.0012,478.444,232.154,,,,,,
