 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-99.1014,309.477,25.8252,-164.363,290.826,23.5736,-217.452,439.585,61.9282,-174.208,357.791,47.3113,-125.899,370.541,40.7745,-164.796,458.516,72.0035,,,,-252.096,542.517,42.7538,-232.212,636.486,140.798,-219.058,674.534,190.426,-210.066,708.112,242.006,-172.446,664.554,256.238,-191.429,637.535,212.42,-206.135,610.376,165.287,-158.247,783.649,287.944,-109.354,698.139,296.705,-142.813,737.667,309.207,24.2518,655.689,267.498,26.1284,669.558,291.032,67.1414,667.861,285.272,59.7021,654.206,263.614
-99.1006,309.478,25.8276,-164.363,290.826,23.5736,-217.457,439.583,61.9294,-174.21,357.788,47.3117,-125.901,370.541,40.776,-164.801,458.515,72.0043,,,,-252.1,542.517,42.7481,-232.221,636.49,140.788,-219.07,674.539,190.415,-210.081,708.118,241.995,-172.46,664.561,256.23,-191.441,637.541,212.412,-206.145,610.38,165.279,-158.266,783.657,287.935,-109.373,698.146,296.699,-142.833,737.676,309.199,24.2312,655.695,267.489,26.1063,669.561,291.025,67.1204,667.865,285.266,59.6818,654.213,263.606
-99.0998,309.479,25.83,-164.363,290.826,23.5734,-217.462,439.582,61.9305,-174.213,357.786,47.3119,-125.904,370.541,40.7775,-164.806,458.514,72.0048,,,,-252.104,542.517,42.7424,-232.23,636.494,140.778,-219.081,674.544,190.405,-210.096,708.124,241.985,-172.474,664.569,256.222,-191.453,637.547,212.404,-206.156,610.385,165.272,-158.285,783.664,287.925,-109.392,698.153,296.693,-142.853,737.684,309.192,24.2108,655.702,267.481,26.0845,669.565,291.018,67.0996,667.87,285.26,59.6617,654.22,263.598
-99.099,309.481,25.8324,-164.362,290.827,23.573,-217.467,439.581,61.9314,-174.215,357.785,47.3119,-125.906,370.541,40.7791,-164.812,458.513,72.0051,,,,-252.109,542.516,42.7365,-232.238,636.497,140.768,-219.093,674.548,190.395,-210.111,708.13,241.974,-172.488,664.576,256.214,-191.464,637.553,212.397,-206.166,610.39,165.265,-158.304,783.672,287.916,-109.411,698.159,296.687,-142.872,737.692,309.184,24.1907,655.708,267.472,26.063,669.569,291.011,67.0791,667.874,285.254,59.6419,654.226,263.591
-99.0982,309.482,25.8348,-164.362,290.827,23.5724,-217.471,439.58,61.9321,-174.217,357.783,47.3117,-125.908,370.541,40.7806,-164.817,458.513,72.0051,,,,-252.113,542.516,42.7305,-232.247,636.501,140.759,-219.104,674.553,190.384,-210.125,708.135,241.964,-172.502,664.583,256.206,-191.476,637.558,212.389,-206.176,610.394,165.258,-158.323,783.679,287.906,-109.429,698.166,296.681,-142.891,737.699,309.177,24.1707,655.714,267.464,26.0417,669.572,291.003,67.0587,667.879,285.248,59.6223,654.232,263.583
-99.0974,309.484,25.8373,-164.362,290.828,23.5717,-217.476,439.579,61.9326,-174.219,357.781,47.3112,-125.91,370.541,40.7821,-164.822,458.512,72.0049,,,,-252.118,542.516,42.7244,-232.256,636.504,140.749,-219.116,674.557,190.374,-210.14,708.141,241.954,-172.515,664.589,256.198,-191.487,637.564,212.381,-206.186,610.398,165.251,-158.341,783.686,287.897,-109.447,698.172,296.675,-142.91,737.706,309.169,24.1509,655.72,267.455,26.0206,669.576,290.996,67.0386,667.883,285.243,59.6028,654.239,263.575
-99.0966,309.486,25.8398,-164.361,290.828,23.5707,-217.481,439.578,61.9329,-174.221,357.78,47.3105,-125.912,370.541,40.7837,-164.827,458.512,72.0044,,,,-252.122,542.516,42.7183,-232.265,636.507,140.74,-219.127,674.562,190.364,-210.155,708.146,241.944,-172.529,664.596,256.19,-191.498,637.569,212.374,-206.196,610.403,165.244,-158.36,783.693,287.888,-109.465,698.177,296.67,-142.929,737.713,309.162,24.1314,655.726,267.447,25.9998,669.579,290.989,67.0187,667.887,285.237,59.5836,654.245,263.568
-99.0958,309.487,25.8423,-164.361,290.829,23.5696,-217.485,439.578,61.933,-174.223,357.779,47.3095,-125.914,370.542,40.7852,-164.832,458.512,72.0037,,,,-252.127,542.515,42.712,-232.274,636.511,140.73,-219.139,674.566,190.354,-210.169,708.151,241.934,-172.542,664.602,256.182,-191.51,637.575,212.366,-206.206,610.406,165.236,-158.378,783.699,287.88,-109.483,698.183,296.664,-142.948,737.72,309.155,24.1121,655.732,267.439,25.9792,669.582,290.982,66.9991,667.891,285.231,59.5646,654.25,263.56
-99.095,309.489,25.8449,-164.361,290.83,23.5683,-217.49,439.577,61.933,-174.225,357.778,47.3084,-125.916,370.542,40.7868,-164.837,458.512,72.0028,,,,-252.131,542.515,42.7056,-232.283,636.514,140.721,-219.15,674.57,190.345,-210.184,708.156,241.924,-172.555,664.608,256.174,-191.521,637.58,212.359,-206.216,610.41,165.229,-158.396,783.706,287.871,-109.501,698.188,296.658,-142.966,737.727,309.148,24.093,655.737,267.431,25.9589,669.585,290.976,66.9796,667.894,285.226,59.5458,654.256,263.553
-99.0942,309.49,25.8474,-164.36,290.831,23.5668,-217.494,439.576,61.9328,-174.227,357.777,47.307,-125.918,370.543,40.7883,-164.842,458.512,72.0015,,,,-252.136,542.516,42.6991,-232.292,636.517,140.712,-219.162,674.574,190.335,-210.198,708.161,241.915,-172.568,664.614,256.166,-191.532,637.585,212.351,-206.226,610.414,165.222,-158.414,783.712,287.863,-109.518,698.193,296.652,-142.984,737.733,309.141,24.074,655.743,267.423,25.9389,669.588,290.969,66.9604,667.898,285.22,59.5272,654.261,263.545
-99.0934,309.492,25.85,-164.36,290.832,23.5652,-217.499,439.576,61.9323,-174.229,357.776,47.3054,-125.919,370.544,40.7899,-164.847,458.513,72.0001,,,,-252.14,542.516,42.6925,-232.301,636.52,140.703,-219.173,674.578,190.325,-210.212,708.165,241.905,-172.582,664.62,256.158,-191.543,637.589,212.344,-206.236,610.418,165.215,-158.431,783.717,287.854,-109.536,698.198,296.646,-143.002,737.739,309.134,24.0554,655.748,267.415,25.9191,669.591,290.962,66.9415,667.901,285.214,59.5089,654.266,263.538
-99.0927,309.494,25.8527,-164.36,290.833,23.5633,-217.503,439.575,61.9317,-174.231,357.775,47.3035,-125.921,370.544,40.7914,-164.852,458.513,71.9984,,,,-252.145,542.516,42.6858,-232.31,636.522,140.694,-219.184,674.581,190.316,-210.227,708.17,241.896,-172.595,664.626,256.15,-191.554,637.594,212.337,-206.245,610.422,165.208,-158.449,783.723,287.846,-109.553,698.203,296.641,-143.02,737.744,309.127,24.0369,655.753,267.407,25.8995,669.594,290.955,66.9227,667.905,285.209,59.4907,654.271,263.531
-99.0919,309.495,25.8553,-164.359,290.835,23.5613,-217.508,439.575,61.931,-174.233,357.775,47.3014,-125.922,370.545,40.793,-164.857,458.514,71.9964,,,,-252.15,542.516,42.679,-232.319,636.525,140.685,-219.196,674.585,190.307,-210.241,708.174,241.887,-172.607,664.631,256.143,-191.565,637.598,212.329,-206.255,610.425,165.201,-158.466,783.728,287.839,-109.57,698.207,296.635,-143.037,737.75,309.12,24.0186,655.758,267.4,25.8802,669.597,290.949,66.9042,667.908,285.203,59.4727,654.276,263.524
-99.0911,309.497,25.858,-164.359,290.836,23.5591,-217.512,439.575,61.93,-174.235,357.775,47.2991,-125.924,370.546,40.7946,-164.862,458.515,71.9943,,,,-252.154,542.517,42.6721,-232.328,636.528,140.676,-219.207,674.588,190.298,-210.255,708.178,241.878,-172.62,664.636,256.135,-191.576,637.603,212.322,-206.265,610.428,165.194,-158.483,783.733,287.831,-109.586,698.212,296.63,-143.054,737.755,309.113,24.0005,655.763,267.392,25.8611,669.6,290.942,66.8859,667.911,285.198,59.455,654.281,263.517
-99.0904,309.499,25.8608,-164.358,290.838,23.5567,-217.517,439.574,61.9289,-174.237,357.775,47.2965,-125.925,370.548,40.7961,-164.867,458.516,71.9918,,,,-252.159,542.517,42.6652,-232.337,636.53,140.667,-219.218,674.592,190.289,-210.268,708.182,241.869,-172.633,664.641,256.127,-191.587,637.607,212.315,-206.274,610.431,165.187,-158.499,783.738,287.823,-109.603,698.216,296.624,-143.071,737.76,309.106,23.9827,655.767,267.384,25.8423,669.602,290.936,66.8678,667.914,285.193,59.4374,654.285,263.51
