 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-235.289,236.398,37.2479,-308.37,230.413,23.4066,-336.938,438.853,72.1829,-303.317,351.657,60.686,-265.852,356.631,48.5866,-300.531,447.732,74.5396,,,,-369.109,510.87,47.8059,-318.817,562.602,113.543,-298.364,584.526,140.38,-278.473,601.101,165.248,-261.31,564.968,176.864,-277.863,548.243,149.424,-303.534,525.509,121.787,-137.537,716.203,304.206,-126.699,598.363,277.112,-139.058,642.268,320.459,6.3994,534.915,223.579,7.53092,545.467,248.954,51.0371,537.994,250.927,48.9238,525.048,225.651,,,,,,
-235.277,236.836,37.3233,-308.279,230.504,23.2925,-337.534,438.883,72.5477,-303.704,351.752,60.8766,-266.218,356.866,48.9188,-301.148,447.805,75.1399,,,,-369.588,511.013,48.3129,-319.173,562.813,113.97,-298.637,584.681,140.785,-278.683,601.218,165.613,-261.525,565.1,177.183,-278.192,548.386,149.806,-303.984,525.711,122.222,-137.489,716.228,304.291,-126.689,598.355,277.252,-139.002,642.291,320.555,6.40489,534.949,223.605,7.54633,545.499,248.981,51.054,538.012,250.944,48.9261,525.07,225.669,,,,,,
-235.233,237.316,37.4407,-308.146,230.614,23.1914,-338.107,438.943,72.901,-304.064,351.88,61.0738,-266.558,357.134,49.2636,-301.74,447.911,75.7149,,,,-370.06,511.172,48.7946,-319.523,563.028,114.377,-298.905,584.838,141.172,-278.89,601.334,165.963,-261.733,565.232,177.481,-278.51,548.532,150.164,-304.419,525.92,122.628,-137.446,716.248,304.374,-126.681,598.344,277.383,-138.951,642.31,320.646,6.40899,534.981,223.628,7.5599,545.528,249.005,51.0692,538.028,250.959,48.9271,525.089,225.684,,,,,,
-235.154,237.836,37.6033,-307.965,230.744,23.1056,-338.653,439.034,73.2419,-304.394,352.042,61.2779,-266.867,357.435,49.6207,-302.304,448.052,76.2631,,,,-370.522,511.344,49.2493,-319.864,563.246,114.763,-299.166,584.997,141.539,-279.093,601.449,166.299,-261.934,565.363,177.759,-278.817,548.679,150.498,-304.838,526.132,123.004,-137.407,716.264,304.452,-126.674,598.332,277.506,-138.905,642.325,320.731,6.41173,535.01,223.648,7.57165,545.555,249.027,51.0827,538.042,250.971,48.9269,525.106,225.696,,,,,,
-235.037,238.397,37.8141,-307.733,230.896,23.0376,-339.169,439.153,73.5697,-304.69,352.239,61.4894,-267.142,357.771,49.9895,-302.835,448.227,76.7831,,,,-370.974,511.529,49.6751,-320.195,563.467,115.128,-299.42,585.156,141.887,-279.292,601.563,166.619,-262.126,565.492,178.016,-279.111,548.828,150.806,-305.238,526.348,123.35,-137.372,716.277,304.528,-126.669,598.318,277.619,-138.862,642.335,320.811,6.41312,535.036,223.665,7.58158,545.579,249.045,51.0943,538.053,250.981,48.9255,525.121,225.706,,,,,,
-234.876,238.997,38.0759,-307.445,231.069,22.9898,-339.652,439.303,73.8837,-304.948,352.469,61.7088,-267.379,358.141,50.3697,-303.33,448.435,77.2738,,,,-371.412,511.726,50.0703,-320.514,563.689,115.468,-299.664,585.314,142.213,-279.485,601.676,166.922,-262.31,565.618,178.252,-279.393,548.977,151.088,-305.62,526.566,123.665,-137.34,716.286,304.6,-126.665,598.302,277.725,-138.824,642.341,320.884,6.41319,535.06,223.679,7.58974,545.6,249.061,51.1043,538.062,250.989,48.9228,525.134,225.713,,,,,,
-234.668,239.638,38.391,-307.099,231.264,22.9648,-340.099,439.48,74.1831,-305.166,352.734,61.9364,-267.575,358.545,50.7609,-303.785,448.677,77.7338,,,,-371.834,511.933,50.4335,-320.821,563.912,115.784,-299.898,585.472,142.516,-279.671,601.786,167.206,-262.485,565.742,178.466,-279.659,549.127,151.344,-305.98,526.785,123.949,-137.313,716.291,304.669,-126.663,598.285,277.821,-138.791,642.342,320.953,6.41197,535.082,223.691,7.59614,545.619,249.074,51.1125,538.069,250.994,48.919,525.144,225.718,,,,,,
-234.409,240.316,38.7615,-306.689,231.482,22.9649,-340.507,439.686,74.4673,-305.339,353.031,62.1727,-267.726,358.983,51.1627,-304.198,448.95,78.1625,,,,-372.238,512.148,50.7632,-321.113,564.134,116.073,-300.12,585.628,142.796,-279.851,601.894,167.47,-262.649,565.862,178.659,-279.911,549.275,151.574,-306.318,527.004,124.202,-137.29,716.293,304.735,-126.663,598.265,277.91,-138.761,642.339,321.015,6.4095,535.101,223.7,7.60081,545.635,249.084,51.1191,538.074,250.996,48.914,525.153,225.721,,,,,,
-234.097,241.031,39.1889,-306.214,231.724,22.9923,-340.874,439.919,74.7358,-305.464,353.361,62.4179,-267.829,359.455,51.5748,-304.566,449.254,78.559,,,,-372.622,512.371,51.0581,-321.388,564.353,116.335,-300.33,585.781,143.051,-280.021,601.999,167.713,-262.803,565.979,178.831,-280.146,549.422,151.778,-306.633,527.222,124.423,-137.271,716.291,304.798,-126.663,598.244,277.99,-138.736,642.333,321.072,6.40579,535.117,223.706,7.60381,545.648,249.092,51.124,538.077,250.997,48.908,525.159,225.721,,,,,,
-233.727,241.781,39.6742,-305.668,231.988,23.0491,-341.196,440.178,74.9878,-305.539,353.723,62.6723,-267.882,359.959,51.9968,-304.886,449.587,78.9228,,,,-372.984,512.599,51.3172,-321.646,564.57,116.569,-300.525,585.932,143.28,-280.182,602.101,167.935,-262.946,566.092,178.98,-280.365,549.568,151.955,-306.924,527.438,124.612,-137.255,716.285,304.857,-126.665,598.222,278.061,-138.715,642.322,321.123,6.4009,535.132,223.709,7.60515,545.659,249.096,51.1274,538.078,250.995,48.9009,525.163,225.719,,,,,,
