 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
131.83,400.582,28.1052,189.872,401.092,13.7825,167.48,521.062,66.8475,156.202,483.744,52.7694,213.33,494.538,20.9418,215.849,537.523,47.4925,,,,218.221,616.51,43.5174,191.116,678.342,164.139,178.78,705.967,202.79,163.659,725.399,240.073,181.723,762.502,220.865,194.281,732.918,184.226,202.465,711.301,143.456,118.851,837.566,272.122,82.781,735.358,257.577,104.273,771.536,291.58,-74.5367,694.356,218.964,-74.4752,709.095,247.956,-22.2708,707.552,245.229,-27.1479,695.766,212.168
131.636,400.726,28.0424,189.871,400.938,13.9069,167.73,521.024,67.0173,156.354,483.747,52.891,213.578,494.348,21.0742,216.17,537.349,47.7196,,,,218.736,616.41,43.8403,191.352,678.317,164.47,178.89,705.936,203.106,163.652,725.367,240.33,181.716,762.486,221.126,194.375,732.914,184.534,202.681,711.282,143.788,118.752,837.526,272.233,82.6996,735.334,257.685,104.154,771.507,291.701,-74.6079,694.339,218.994,-74.5658,709.081,247.983,-22.3569,707.554,245.284,-27.2111,695.774,212.219
131.467,400.863,27.9947,189.884,400.788,14.0272,167.989,520.984,67.1916,156.519,483.748,53.018,213.834,494.161,21.2082,216.497,537.179,47.9486,,,,219.252,616.312,44.1661,191.586,678.291,164.801,178.998,705.904,203.422,163.643,725.334,240.586,181.709,762.469,221.387,194.468,732.908,184.841,202.896,711.264,144.119,118.653,837.484,272.342,82.6183,735.308,257.792,104.036,771.477,291.822,-74.6793,694.32,219.025,-74.6564,709.066,248.011,-22.443,707.554,245.339,-27.2744,695.78,212.27
131.321,400.994,27.9618,189.909,400.64,14.1435,168.258,520.942,67.3707,156.696,483.747,53.1503,214.096,493.979,21.3436,216.83,537.011,48.1793,,,,219.768,616.215,44.4947,191.819,678.264,165.131,179.106,705.872,203.736,163.634,725.3,240.841,181.701,762.45,221.646,194.561,732.901,185.149,203.11,711.245,144.451,118.554,837.44,272.452,82.5371,735.28,257.899,103.918,771.445,291.942,-74.7508,694.301,219.055,-74.7467,709.05,248.038,-22.529,707.553,245.394,-27.3379,695.784,212.321
131.199,401.12,27.9439,189.948,400.495,14.2558,168.537,520.899,67.5544,156.886,483.744,53.2881,214.366,493.8,21.4805,217.169,536.846,48.4118,,,,220.285,616.121,44.8261,192.05,678.237,165.462,179.212,705.838,204.05,163.625,725.265,241.094,181.693,762.431,221.905,194.654,732.893,185.457,203.324,711.226,144.783,118.457,837.396,272.561,82.4561,735.251,258.005,103.801,771.411,292.061,-74.8224,694.281,219.086,-74.837,709.033,248.066,-22.6149,707.55,245.449,-27.4016,695.787,212.371
131.101,401.239,27.941,189.999,400.352,14.3641,168.825,520.855,67.7427,157.089,483.739,53.4312,214.643,493.625,21.6189,217.514,536.684,48.6462,,,,220.802,616.029,45.1605,192.279,678.209,165.792,179.317,705.803,204.362,163.615,725.229,241.347,181.684,762.41,222.164,194.746,732.885,185.765,203.536,711.206,145.116,118.36,837.349,272.669,82.3753,735.219,258.11,103.685,771.376,292.18,-74.8942,694.259,219.117,-74.9271,709.015,248.094,-22.7008,707.546,245.504,-27.4655,695.789,212.422
131.027,401.352,27.953,190.064,400.212,14.4684,169.123,520.809,67.9357,157.303,483.732,53.5797,214.927,493.453,21.7587,217.865,536.525,48.8823,,,,221.32,615.939,45.4977,192.507,678.181,166.122,179.421,705.768,204.674,163.605,725.191,241.599,181.675,762.388,222.422,194.838,732.875,186.073,203.747,711.187,145.45,118.264,837.302,272.777,82.2947,735.186,258.214,103.569,771.339,292.298,-74.9661,694.237,219.148,-75.0171,708.996,248.122,-22.7865,707.54,245.558,-27.5295,695.788,212.473
130.976,401.459,27.9799,190.141,400.075,14.5686,169.431,520.762,68.1333,157.531,483.723,53.7335,215.218,493.286,21.9001,218.221,536.369,49.1202,,,,221.839,615.851,45.8377,192.733,678.153,166.452,179.523,705.731,204.985,163.594,725.152,241.85,181.666,762.365,222.679,194.93,732.864,186.381,203.958,711.167,145.783,118.168,837.252,272.885,82.2142,735.151,258.318,103.453,771.3,292.415,-75.038,694.213,219.178,-75.107,708.977,248.15,-22.8722,707.533,245.613,-27.5938,695.786,212.523
130.949,401.561,28.0217,190.231,399.94,14.6648,169.748,520.713,68.3356,157.77,483.711,53.8927,215.516,493.123,22.043,218.584,536.215,49.36,,,,222.358,615.765,46.1805,192.957,678.123,166.782,179.624,705.694,205.295,163.583,725.111,242.099,181.657,762.341,222.935,195.02,732.853,186.689,204.167,711.146,146.118,118.073,837.202,272.993,82.1339,735.114,258.42,103.338,771.26,292.532,-75.1101,694.188,219.21,-75.1967,708.956,248.179,-22.9579,707.525,245.667,-27.6582,695.783,212.574
