 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-190.991,210.522,28.1021,-261.179,215.168,26.4808,-230.373,322.323,72.0478,-247.702,241.988,45.5082,-201.151,247.632,52.7435,-189.329,329.958,69.4721,,,,-235.951,429.661,51.7294,-217.309,483.447,109.06,-206.542,508.947,143.43,-197.695,525.209,172.566,-174.579,497.669,189.518,-187.764,479.894,161.85,-200.32,454.412,129.823,-110.564,642.541,276.986,-78.9642,550.974,253.728,-95.5314,581.34,287.327,20.1663,520.182,188.489,21.3478,525.019,212.449,63.3031,520.253,213.202,59.5983,511.806,190.046
-190.989,210.522,28.0985,-261.177,215.171,26.4797,-230.365,322.325,72.044,-247.697,241.991,45.5053,-201.145,247.633,52.7384,-189.32,329.959,69.4634,,,,-235.945,429.659,51.7207,-217.305,483.451,109.048,-206.54,508.954,143.413,-197.696,525.22,172.543,-174.591,497.678,189.506,-187.771,479.901,161.843,-200.325,454.416,129.818,-110.568,642.532,276.977,-78.9642,550.964,253.718,-95.536,581.331,287.315,20.1542,520.192,188.486,21.336,525.031,212.449,63.2972,520.257,213.195,59.595,511.809,190.042
-190.987,210.522,28.0952,-261.175,215.174,26.4788,-230.356,322.328,72.0405,-247.692,241.994,45.5027,-201.139,247.633,52.7336,-189.312,329.959,69.4555,,,,-235.938,429.657,51.7122,-217.301,483.455,109.035,-206.538,508.96,143.397,-197.697,525.231,172.521,-174.602,497.688,189.495,-187.778,479.908,161.836,-200.329,454.42,129.813,-110.573,642.524,276.968,-78.9643,550.956,253.709,-95.5405,581.322,287.304,20.1422,520.202,188.484,21.3246,525.043,212.448,63.2912,520.261,213.188,59.5917,511.813,190.038
-190.985,210.522,28.0922,-261.173,215.177,26.4781,-230.348,322.33,72.0373,-247.688,241.997,45.5003,-201.134,247.634,52.7293,-189.305,329.96,69.4483,,,,-235.932,429.655,51.704,-217.298,483.458,109.024,-206.536,508.967,143.381,-197.698,525.242,172.5,-174.613,497.696,189.484,-187.785,479.915,161.829,-200.333,454.424,129.808,-110.577,642.516,276.96,-78.9643,550.948,253.7,-95.545,581.315,287.293,20.1305,520.213,188.481,21.3135,525.056,212.447,63.2853,520.265,213.182,59.5881,511.818,190.035
-190.983,210.522,28.0894,-261.172,215.18,26.4775,-230.341,322.332,72.0343,-247.684,241.999,45.4982,-201.129,247.634,52.7254,-189.297,329.96,69.4418,,,,-235.926,429.653,51.6959,-217.294,483.462,109.012,-206.534,508.973,143.366,-197.698,525.252,172.48,-174.623,497.705,189.473,-187.792,479.922,161.822,-200.337,454.428,129.803,-110.581,642.509,276.952,-78.9642,550.941,253.692,-95.5494,581.307,287.283,20.1189,520.224,188.479,21.3027,525.069,212.446,63.2793,520.271,213.175,59.5844,511.824,190.031
-190.981,210.522,28.0869,-261.17,215.182,26.4771,-230.334,322.334,72.0316,-247.681,242.001,45.4964,-201.124,247.634,52.7219,-189.291,329.96,69.436,,,,-235.92,429.651,51.688,-217.291,483.466,109.001,-206.532,508.98,143.351,-197.699,525.262,172.46,-174.633,497.713,189.462,-187.798,479.929,161.815,-200.341,454.432,129.798,-110.585,642.503,276.945,-78.9642,550.936,253.684,-95.5538,581.301,287.273,20.1075,520.236,188.476,21.2922,525.083,212.445,63.2734,520.277,213.168,59.5806,511.83,190.027
-190.98,210.521,28.0847,-261.169,215.184,26.4769,-230.328,322.335,72.0292,-247.677,242.003,45.4948,-201.12,247.634,52.7188,-189.284,329.96,69.4309,,,,-235.914,429.649,51.6804,-217.288,483.469,108.989,-206.53,508.986,143.336,-197.7,525.271,172.44,-174.642,497.722,189.451,-187.804,479.935,161.808,-200.345,454.435,129.794,-110.589,642.498,276.938,-78.9642,550.93,253.677,-95.5582,581.295,287.264,20.0963,520.248,188.474,21.2821,525.097,212.443,63.2674,520.283,213.161,59.5767,511.836,190.023
-190.978,210.521,28.0827,-261.167,215.186,26.4769,-230.322,322.336,72.027,-247.674,242.004,45.4935,-201.116,247.634,52.7161,-189.279,329.96,69.4266,,,,-235.908,429.647,51.6729,-217.284,483.473,108.979,-206.528,508.992,143.321,-197.701,525.281,172.421,-174.651,497.729,189.44,-187.809,479.942,161.801,-200.348,454.439,129.789,-110.592,642.493,276.931,-78.9641,550.926,253.67,-95.5625,581.29,287.256,20.0853,520.261,188.471,21.2724,525.112,212.442,63.2614,520.29,213.155,59.5726,511.844,190.019
-190.976,210.52,28.0811,-261.166,215.188,26.477,-230.317,322.337,72.025,-247.671,242.006,45.4924,-201.112,247.633,52.7139,-189.273,329.959,69.4229,,,,-235.902,429.646,51.6656,-217.281,483.476,108.968,-206.526,508.998,143.307,-197.701,525.29,172.403,-174.659,497.737,189.429,-187.815,479.948,161.794,-200.352,454.443,129.784,-110.596,642.489,276.924,-78.964,550.923,253.664,-95.5668,581.286,287.248,20.0745,520.275,188.469,21.2629,525.127,212.441,63.2555,520.298,213.148,59.5684,511.851,190.015
-190.975,210.519,28.0796,-261.165,215.189,26.4772,-230.312,322.338,72.0233,-247.668,242.007,45.4916,-201.108,247.633,52.712,-189.268,329.959,69.42,,,,-235.897,429.644,51.6585,-217.277,483.48,108.957,-206.524,509.004,143.292,-197.702,525.299,172.386,-174.666,497.745,189.418,-187.82,479.954,161.787,-200.355,454.447,129.779,-110.599,642.486,276.918,-78.9639,550.92,253.658,-95.5711,581.282,287.241,20.0639,520.289,188.466,21.2538,525.143,212.439,63.2495,520.306,213.141,59.564,511.86,190.011
-190.974,210.518,28.0785,-261.163,215.19,26.4776,-230.308,322.339,72.0218,-247.666,242.007,45.4909,-201.105,247.632,52.7105,-189.264,329.958,69.4177,,,,-235.892,429.643,51.6516,-217.274,483.483,108.947,-206.522,509.01,143.279,-197.702,525.307,172.369,-174.673,497.752,189.408,-187.825,479.961,161.78,-200.358,454.45,129.774,-110.602,642.483,276.912,-78.9638,550.919,253.653,-95.5753,581.279,287.234,20.0534,520.304,188.463,21.245,525.16,212.438,63.2435,520.315,213.135,59.5595,511.869,190.007
-190.972,210.517,28.0776,-261.162,215.191,26.478,-230.304,322.339,72.0205,-247.664,242.008,45.4905,-201.102,247.631,52.7094,-189.26,329.957,69.416,,,,-235.886,429.642,51.6447,-217.271,483.487,108.937,-206.521,509.016,143.265,-197.703,525.315,172.353,-174.68,497.759,189.397,-187.829,479.967,161.773,-200.361,454.454,129.769,-110.605,642.481,276.907,-78.9637,550.918,253.648,-95.5795,581.277,287.229,20.0432,520.319,188.461,21.2366,525.177,212.436,63.2376,520.324,213.129,59.5548,511.878,190.002
-190.971,210.516,28.077,-261.161,215.192,26.4785,-230.301,322.339,72.0193,-247.662,242.009,45.4902,-201.1,247.63,52.7087,-189.257,329.955,69.415,,,,-235.881,429.641,51.6381,-217.267,483.49,108.927,-206.519,509.021,143.252,-197.703,525.323,172.337,-174.686,497.765,189.386,-187.833,479.973,161.766,-200.363,454.457,129.765,-110.608,642.48,276.902,-78.9635,550.918,253.643,-95.5837,581.276,287.223,20.0331,520.335,188.458,21.2285,525.195,212.435,63.2316,520.334,213.122,59.5501,511.889,189.998
-190.97,210.515,28.0766,-261.161,215.192,26.4791,-230.299,322.339,72.0183,-247.661,242.009,45.4901,-201.098,247.629,52.7084,-189.254,329.954,69.4146,,,,-235.876,429.64,51.6315,-217.264,483.494,108.917,-206.518,509.027,143.239,-197.704,525.331,172.322,-174.691,497.772,189.376,-187.837,479.978,161.759,-200.366,454.461,129.76,-110.611,642.479,276.897,-78.9634,550.918,253.639,-95.5878,581.275,287.219,20.0233,520.351,188.456,21.2208,525.213,212.433,63.2256,520.344,213.116,59.5452,511.9,189.994
