 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-160.058,360.317,48.0963,-234,347.725,14.3208,-279.303,481.218,47.8962,-246.21,408.213,45.8407,-195.135,426.284,74.3958,-236.42,489.9,87.1702,,,,-298.551,588.333,47.1948,-267.92,619.443,132.062,-247.923,626.31,174.897,-226.55,636.626,228.777,-182.495,605.47,232.083,-216.677,590.123,181.356,-242.227,577.92,141.933,-133.561,752.082,308.745,-83.0879,655.261,312.964,-113.919,686.051,332.535,42.3674,618.069,246.307,40.9099,632.637,267.57,86.3679,633.678,269.22,89.0442,615.455,246.204
-160.192,360.259,48.2701,-234.01,347.786,14.1245,-279.38,481.281,47.7528,-246.314,408.241,45.6972,-195.298,426.251,74.4352,-236.557,489.915,87.1339,,,,-298.567,588.419,47.1069,-267.944,619.497,132.006,-247.947,626.352,174.836,-226.588,636.667,228.71,-182.544,605.504,232.018,-216.716,590.153,181.307,-242.264,577.957,141.885,-133.592,752.065,308.713,-83.1464,655.222,312.939,-113.977,686.02,332.491,42.3304,618.062,246.258,40.8655,632.616,267.533,86.3251,633.648,269.195,89.0009,615.429,246.175
-160.317,360.187,48.4535,-234.003,347.825,13.9357,-279.451,481.322,47.6197,-246.407,408.25,45.5625,-195.453,426.202,74.4842,-236.689,489.912,87.1067,,,,-298.582,588.482,47.0265,-267.967,619.535,131.955,-247.968,626.381,174.779,-226.623,636.698,228.648,-182.589,605.528,231.959,-216.753,590.171,181.263,-242.298,577.98,141.844,-133.624,752.043,308.683,-83.2022,655.18,312.916,-114.033,685.984,332.448,42.2947,618.053,246.209,40.8224,632.592,267.496,86.2836,633.616,269.171,88.9591,615.401,246.147
-160.431,360.102,48.6468,-233.979,347.841,13.7546,-279.514,481.342,47.497,-246.491,408.24,45.4368,-195.602,426.137,74.5426,-236.814,489.892,87.0888,,,,-298.596,588.523,46.9537,-267.987,619.558,131.908,-247.987,626.397,174.727,-226.656,636.719,228.59,-182.631,605.544,231.905,-216.786,590.178,181.226,-242.329,577.988,141.809,-133.655,752.017,308.653,-83.2552,655.135,312.893,-114.088,685.945,332.408,42.2602,618.041,246.161,40.7806,632.567,267.459,86.2435,633.582,269.147,88.9187,615.372,246.118
-160.535,360.003,48.8499,-233.939,347.836,13.5811,-279.569,481.342,47.3844,-246.564,408.211,45.3199,-195.744,426.056,74.6104,-236.933,489.854,87.0801,,,,-298.607,588.541,46.8884,-268.007,619.565,131.867,-248.005,626.401,174.68,-226.687,636.729,228.537,-182.669,605.55,231.857,-216.816,590.172,181.195,-242.357,577.982,141.781,-133.686,751.986,308.625,-83.3055,655.087,312.872,-114.14,685.902,332.369,42.227,618.028,246.112,40.7402,632.54,267.422,86.2047,633.547,269.123,88.8797,615.342,246.089
-160.629,359.891,49.0627,-233.882,347.808,13.4152,-279.618,481.32,47.2822,-246.628,408.162,45.212,-195.88,425.959,74.6878,-237.047,489.799,87.0805,,,,-298.617,588.536,46.8307,-268.024,619.557,131.831,-248.02,626.392,174.637,-226.715,636.73,228.487,-182.704,605.547,231.815,-216.843,590.155,181.169,-242.383,577.962,141.761,-133.717,751.951,308.598,-83.3531,655.036,312.853,-114.191,685.855,332.332,42.195,618.012,246.064,40.7011,632.512,267.385,86.1672,633.511,269.098,88.8422,615.309,246.06
-160.712,359.764,49.2853,-233.809,347.759,13.2569,-279.659,481.277,47.1903,-246.681,408.094,45.113,-196.009,425.846,74.7746,-237.154,489.725,87.0902,,,,-298.625,588.509,46.7805,-268.04,619.533,131.8,-248.034,626.37,174.599,-226.741,636.721,228.442,-182.735,605.535,231.778,-216.866,590.126,181.15,-242.406,577.928,141.747,-133.748,751.911,308.573,-83.3979,654.982,312.835,-114.239,685.804,332.297,42.1643,617.995,246.016,40.6633,632.481,267.348,86.1311,633.473,269.073,88.8061,615.276,246.031
-160.786,359.625,49.5176,-233.719,347.687,13.1064,-279.692,481.213,47.1087,-246.724,408.007,45.023,-196.132,425.716,74.871,-237.256,489.635,87.1091,,,,-298.631,588.46,46.7379,-268.054,619.493,131.774,-248.046,626.335,174.566,-226.765,636.702,228.402,-182.763,605.513,231.747,-216.887,590.084,181.136,-242.425,577.879,141.739,-133.778,751.866,308.549,-83.44,654.924,312.819,-114.285,685.75,332.264,42.1349,617.975,245.969,40.6268,632.448,267.311,86.0963,633.433,269.049,88.7714,615.241,246.002
-160.849,359.471,49.7598,-233.613,347.593,12.9636,-279.718,481.128,47.0374,-246.757,407.901,44.9419,-196.247,425.57,74.9768,-237.351,489.526,87.1372,,,,-298.635,588.388,46.7029,-268.067,619.438,131.753,-248.056,626.288,174.537,-226.786,636.672,228.365,-182.788,605.483,231.722,-216.904,590.031,181.128,-242.442,577.816,141.739,-133.809,751.817,308.526,-83.4793,654.864,312.804,-114.33,685.691,332.233,42.1067,617.953,245.922,40.5917,632.414,267.274,86.0628,633.392,269.024,88.7382,615.204,245.973
