 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-85.6014,313.371,18.2413,-152.325,308.902,37.3541,-165.508,401.093,41.5938,-156.516,355.762,34.8719,-111.143,359.941,53.9913,-125.042,425.368,62.5827,,,,-180.022,555.82,32.4297,-125.491,628.669,124.664,-109.899,659.407,150.629,-96.7017,688.999,181.229,-73.0192,661.994,191.518,-86.5006,634.718,157.096,-101.62,608.537,130.003,-20.6762,776.755,236.722,4.38584,680.476,215.272,-16.62,724.481,249.866,112.45,656.995,192.273,115.785,663.713,221.376,158.281,662.034,219.777,156.878,655.391,190.812
-85.5967,313.36,18.2758,-152.303,308.92,37.4176,-165.477,401.146,41.621,-156.494,355.792,34.9297,-111.122,359.959,54.0202,-125.009,425.408,62.5913,,,,-180.006,555.845,32.3899,-125.467,628.663,124.614,-109.876,659.409,150.55,-96.7104,689.005,181.127,-73.015,661.999,191.413,-86.4592,634.732,156.978,-101.553,608.551,129.894,-20.7095,776.758,236.645,4.36735,680.508,215.169,-16.653,724.488,249.788,112.452,656.988,192.234,115.781,663.711,221.337,158.278,662.041,219.751,156.884,655.407,190.788
-85.5925,313.351,18.3089,-152.282,308.937,37.4774,-165.447,401.196,41.6452,-156.473,355.822,34.9835,-111.103,359.977,54.0469,-124.977,425.446,62.5983,,,,-179.99,555.868,32.3498,-125.445,628.658,124.565,-109.855,659.411,150.473,-96.7193,689.011,181.029,-73.0122,662.002,191.313,-86.4205,634.744,156.866,-101.489,608.564,129.789,-20.7413,776.759,236.572,4.34977,680.537,215.073,-16.6839,724.494,249.713,112.455,656.981,192.197,115.777,663.708,221.3,158.273,662.046,219.727,156.89,655.421,190.765
-85.5888,313.342,18.3406,-152.263,308.954,37.5336,-165.419,401.244,41.6663,-156.453,355.851,35.0334,-111.084,359.994,54.0716,-124.947,425.482,62.6034,,,,-179.974,555.892,32.3095,-125.424,628.653,124.518,-109.836,659.413,150.399,-96.7284,689.017,180.935,-73.0108,662.005,191.218,-86.3846,634.756,156.759,-101.429,608.576,129.688,-20.7718,776.76,236.502,4.33312,680.561,214.981,-16.7129,724.498,249.64,112.457,656.974,192.162,115.773,663.704,221.266,158.269,662.051,219.705,156.895,655.433,190.743
-85.5855,313.334,18.3709,-152.245,308.971,37.5863,-165.392,401.291,41.6844,-156.434,355.879,35.0794,-111.067,360.012,54.0941,-124.918,425.518,62.6069,,,,-179.958,555.914,32.269,-125.404,628.649,124.471,-109.818,659.415,150.327,-96.7377,689.023,180.845,-73.0108,662.007,191.128,-86.3514,634.768,156.658,-101.373,608.588,129.592,-20.8008,776.759,236.435,4.31738,680.581,214.896,-16.7398,724.501,249.57,112.459,656.967,192.128,115.769,663.7,221.233,158.265,662.054,219.684,156.9,655.444,190.723
-85.5826,313.327,18.3997,-152.228,308.988,37.6353,-165.367,401.334,41.6995,-156.417,355.907,35.1214,-111.051,360.03,54.1145,-124.891,425.552,62.6086,,,,-179.942,555.936,32.2282,-125.385,628.646,124.425,-109.802,659.417,150.259,-96.7472,689.029,180.76,-73.0123,662.009,191.043,-86.3209,634.778,156.562,-101.32,608.6,129.5,-20.8284,776.758,236.371,4.30255,680.598,214.816,-16.7648,724.503,249.503,112.46,656.959,192.097,115.764,663.695,221.202,158.26,662.055,219.665,156.904,655.454,190.705
-85.5803,313.321,18.4272,-152.213,309.005,37.6806,-165.344,401.376,41.7115,-156.401,355.933,35.1594,-111.036,360.047,54.1327,-124.865,425.586,62.6086,,,,-179.927,555.958,32.1873,-125.367,628.644,124.38,-109.787,659.42,150.193,-96.757,689.035,180.678,-73.0152,662.01,190.964,-86.2932,634.788,156.472,-101.27,608.611,129.413,-20.8547,776.756,236.311,4.28865,680.61,214.742,-16.7878,724.503,249.439,112.461,656.951,192.067,115.76,663.689,221.173,158.256,662.056,219.647,156.908,655.462,190.688
-85.5784,313.316,18.4532,-152.2,309.022,37.7224,-165.322,401.416,41.7205,-156.386,355.958,35.1935,-111.022,360.065,54.1488,-124.841,425.618,62.6068,,,,-179.911,555.978,32.1461,-125.35,628.643,124.336,-109.774,659.423,150.13,-96.7669,689.04,180.601,-73.0195,662.011,190.889,-86.2681,634.797,156.387,-101.224,608.621,129.33,-20.8795,776.752,236.253,4.27566,680.618,214.673,-16.8087,724.502,249.377,112.463,656.942,192.039,115.755,663.683,221.146,158.251,662.055,219.631,156.912,655.468,190.672
-85.5769,313.312,18.4778,-152.188,309.038,37.7605,-165.302,401.453,41.7265,-156.373,355.983,35.2237,-111.009,360.082,54.1628,-124.818,425.649,62.6034,,,,-179.896,555.999,32.1048,-125.334,628.643,124.293,-109.762,659.425,150.071,-96.777,689.045,180.528,-73.0252,662.011,190.82,-86.2458,634.806,156.307,-101.182,608.631,129.252,-20.9029,776.748,236.199,4.26359,680.622,214.611,-16.8277,724.5,249.318,112.463,656.933,192.013,115.75,663.676,221.121,158.246,662.054,219.616,156.915,655.473,190.658
-85.576,313.309,18.5009,-152.177,309.054,37.7949,-165.283,401.488,41.7295,-156.36,356.006,35.2499,-110.997,360.099,54.1746,-124.796,425.678,62.5982,,,,-179.88,556.018,32.0633,-125.319,628.643,124.251,-109.752,659.428,150.013,-96.7874,689.051,180.46,-73.0323,662.011,190.756,-86.2262,634.814,156.233,-101.143,608.641,129.178,-20.9249,776.743,236.148,4.25244,680.622,214.553,-16.8446,724.497,249.262,112.464,656.924,191.989,115.745,663.669,221.098,158.241,662.05,219.603,156.918,655.477,190.645
-85.5755,313.307,18.5225,-152.168,309.07,37.8257,-165.266,401.52,41.7295,-156.35,356.029,35.2721,-110.986,360.116,54.1843,-124.776,425.707,62.5913,,,,-179.865,556.037,32.0218,-125.306,628.644,124.211,-109.743,659.432,149.959,-96.7979,689.056,180.395,-73.0409,662.01,190.697,-86.2093,634.821,156.164,-101.108,608.65,129.108,-20.9455,776.737,236.1,4.24221,680.617,214.502,-16.8595,724.493,249.209,112.464,656.914,191.967,115.739,663.661,221.077,158.235,662.046,219.592,156.921,655.479,190.633
-85.5755,313.305,18.5425,-152.16,309.086,37.8526,-165.251,401.551,41.7265,-156.34,356.05,35.2904,-110.977,360.132,54.1918,-124.757,425.734,62.5829,,,,-179.85,556.056,31.9803,-125.293,628.646,124.171,-109.736,659.435,149.908,-96.8087,689.061,180.335,-73.0509,662.009,190.644,-86.1951,634.828,156.101,-101.076,608.659,129.044,-20.9647,776.729,236.055,4.2329,680.609,214.456,-16.8725,724.487,249.158,112.465,656.904,191.946,115.734,663.652,221.058,158.23,662.041,219.582,156.923,655.48,190.623
