 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
-233.168,263.956,45.6279,-302.773,268.881,31.7382,-296.539,445.969,50.3369,-290.519,380.479,52.9272,-233.162,375.922,57.0774,-232.463,430.202,66.5901,-205.673,534.646,-10.888,-279.369,533.579,26.0872,-238.865,556.009,131.159,-223.031,580.026,163.829,-210.311,596.95,208.317,-181.458,548.83,217.797,-199.099,542.87,174.843,-216.655,528.709,140.756,-107.504,667.846,336.603,-74.1146,572.215,301.397,-97.3123,600.326,340.629,48.0234,521.407,251.296,48.2874,533.706,274.969,89.6694,538.624,271.634,88.5184,527.673,247.393,,,,,,
-233.17,263.955,45.6274,-302.773,268.881,31.7337,-296.535,445.97,50.3301,-290.517,380.48,52.9221,-233.16,375.921,57.0749,-232.459,430.202,66.5831,-205.667,534.643,-10.8965,-279.363,533.578,26.0769,-238.864,556.008,131.153,-223.029,580.026,163.822,-210.309,596.949,208.311,-181.462,548.827,217.794,-199.101,542.866,174.839,-216.654,528.703,140.749,-107.504,667.841,336.604,-74.1124,572.209,301.395,-97.3097,600.319,340.629,48.0246,521.408,251.291,48.2897,533.706,274.963,89.6707,538.625,271.629,88.5192,527.675,247.388,,,,,,
-233.172,263.954,45.6268,-302.774,268.882,31.7292,-296.532,445.971,50.3234,-290.514,380.481,52.9171,-233.158,375.92,57.0723,-232.455,430.203,66.5763,-205.661,534.64,-10.9047,-279.357,533.576,26.0668,-238.863,556.006,131.147,-223.028,580.026,163.815,-210.308,596.948,208.305,-181.466,548.824,217.79,-199.103,542.862,174.835,-216.653,528.699,140.741,-107.504,667.836,336.606,-74.1103,572.203,301.393,-97.3072,600.313,340.629,48.0257,521.409,251.287,48.2921,533.706,274.957,89.672,538.626,271.623,88.5199,527.676,247.383,,,,,,
-233.174,263.953,45.6262,-302.774,268.883,31.7246,-296.528,445.971,50.3168,-290.512,380.482,52.9121,-233.155,375.92,57.0697,-232.451,430.204,66.5695,-205.655,534.637,-10.9128,-279.351,533.575,26.0571,-238.863,556.006,131.142,-223.026,580.026,163.808,-210.306,596.948,208.299,-181.47,548.822,217.787,-199.104,542.858,174.831,-216.652,528.694,140.734,-107.504,667.832,336.608,-74.1082,572.198,301.391,-97.3048,600.307,340.629,48.0268,521.41,251.282,48.2945,533.706,274.951,89.6732,538.627,271.618,88.5206,527.678,247.378,,,,,,
-233.175,263.952,45.6254,-302.775,268.883,31.7201,-296.525,445.972,50.3104,-290.509,380.482,52.9071,-233.153,375.919,57.0671,-232.448,430.204,66.5629,-205.648,534.635,-10.9207,-279.346,533.574,26.0476,-238.862,556.005,131.136,-223.024,580.026,163.801,-210.304,596.947,208.293,-181.473,548.82,217.784,-199.106,542.855,174.827,-216.651,528.69,140.727,-107.504,667.828,336.609,-74.1061,572.193,301.389,-97.3024,600.302,340.628,48.0279,521.412,251.278,48.2969,533.706,274.945,89.6744,538.628,271.612,88.5213,527.68,247.374,,,,,,
-233.176,263.951,45.6245,-302.775,268.884,31.7155,-296.521,445.972,50.3041,-290.506,380.483,52.9022,-233.15,375.918,57.0645,-232.444,430.205,66.5563,-205.642,534.633,-10.9283,-279.34,533.572,26.0384,-238.861,556.005,131.13,-223.022,580.026,163.794,-210.302,596.947,208.287,-181.476,548.818,217.78,-199.108,542.852,174.824,-216.651,528.686,140.721,-107.504,667.825,336.611,-74.1041,572.189,301.388,-97.3,600.297,340.628,48.0289,521.414,251.274,48.2993,533.707,274.939,89.6755,538.629,271.607,88.5219,527.683,247.369,,,,,,
-233.177,263.951,45.6236,-302.775,268.885,31.711,-296.518,445.973,50.298,-290.504,380.484,52.8972,-233.148,375.917,57.0619,-232.44,430.205,66.5499,-205.636,534.63,-10.9357,-279.335,533.571,26.0296,-238.86,556.005,131.124,-223.02,580.027,163.787,-210.3,596.947,208.28,-181.479,548.817,217.777,-199.11,542.849,174.82,-216.651,528.683,140.714,-107.504,667.823,336.612,-74.1021,572.185,301.386,-97.2978,600.293,340.628,48.03,521.416,251.27,48.3016,533.708,274.934,89.6767,538.631,271.602,88.5225,527.686,247.364,,,,,,
-233.178,263.95,45.6226,-302.775,268.886,31.7064,-296.515,445.973,50.292,-290.501,380.485,52.8924,-233.145,375.917,57.0592,-232.437,430.206,66.5435,-205.629,534.628,-10.9429,-279.33,533.57,26.021,-238.86,556.006,131.119,-223.018,580.027,163.78,-210.298,596.947,208.274,-181.482,548.816,217.773,-199.112,542.847,174.816,-216.651,528.68,140.708,-107.505,667.82,336.614,-74.1002,572.182,301.385,-97.2955,600.289,340.627,48.031,521.418,251.266,48.304,533.709,274.928,89.6778,538.634,271.597,88.5231,527.688,247.36,,,,,,
-233.179,263.949,45.6214,-302.775,268.887,31.7019,-296.512,445.974,50.2861,-290.498,380.485,52.8875,-233.143,375.916,57.0566,-232.433,430.206,66.5373,-205.623,534.626,-10.9499,-279.325,533.569,26.0128,-238.859,556.007,131.113,-223.016,580.028,163.773,-210.296,596.946,208.268,-181.484,548.815,217.77,-199.113,542.845,174.813,-216.651,528.677,140.702,-107.505,667.819,336.615,-74.0983,572.18,301.384,-97.2934,600.286,340.627,48.032,521.421,251.262,48.3064,533.711,274.922,89.6788,538.636,271.592,88.5236,527.692,247.356,,,,,,
-233.18,263.949,45.6202,-302.775,268.888,31.6973,-296.509,445.974,50.2804,-290.495,380.486,52.8828,-233.14,375.915,57.0539,-232.429,430.207,66.5313,-205.616,534.625,-10.9566,-279.32,533.568,26.0048,-238.858,556.008,131.108,-223.014,580.029,163.765,-210.294,596.946,208.262,-181.486,548.814,217.766,-199.115,542.843,174.809,-216.652,528.675,140.696,-107.505,667.818,336.616,-74.0964,572.178,301.383,-97.2913,600.284,340.626,48.0329,521.424,251.258,48.3088,533.712,274.916,89.6799,538.639,271.588,88.5241,527.695,247.351,,,,,,
-233.18,263.948,45.6189,-302.774,268.889,31.6927,-296.506,445.975,50.2748,-290.492,380.486,52.878,-233.138,375.914,57.0513,-232.426,430.207,66.5253,-205.61,534.623,-10.9631,-279.315,533.568,25.9971,-238.858,556.009,131.102,-223.012,580.03,163.758,-210.292,596.947,208.256,-181.488,548.813,217.762,-199.117,542.841,174.806,-216.653,528.673,140.691,-107.505,667.817,336.617,-74.0946,572.176,301.382,-97.2893,600.282,340.626,48.0338,521.427,251.255,48.3111,533.714,274.91,89.6809,538.642,271.583,88.5246,527.699,247.347,,,,,,
-233.181,263.948,45.6176,-302.774,268.891,31.6882,-296.503,445.975,50.2694,-290.489,380.487,52.8733,-233.135,375.914,57.0486,-232.422,430.208,66.5195,-205.604,534.622,-10.9693,-279.31,533.567,25.9897,-238.857,556.011,131.097,-223.009,580.031,163.751,-210.289,596.947,208.249,-181.49,548.813,217.758,-199.118,542.84,174.802,-216.653,528.672,140.685,-107.505,667.817,336.619,-74.0928,572.176,301.381,-97.2873,600.28,340.625,48.0348,521.431,251.251,48.3135,533.717,274.905,89.6819,538.645,271.579,88.525,527.703,247.343,,,,,,
-233.181,263.948,45.6161,-302.774,268.892,31.6836,-296.5,445.976,50.2641,-290.486,380.487,52.8687,-233.132,375.913,57.046,-232.418,430.208,66.5139,-205.597,534.621,-10.9753,-279.305,533.567,25.9827,-238.856,556.013,131.091,-223.007,580.032,163.744,-210.287,596.947,208.243,-181.491,548.813,217.754,-199.12,542.839,174.799,-216.655,528.671,140.68,-107.506,667.817,336.62,-74.091,572.175,301.38,-97.2854,600.279,340.625,48.0356,521.434,251.248,48.3158,533.719,274.899,89.6828,538.649,271.574,88.5254,527.707,247.34,,,,,,
-233.181,263.948,45.6146,-302.773,268.893,31.679,-296.497,445.976,50.259,-290.483,380.488,52.8642,-233.13,375.912,57.0434,-232.415,430.208,66.5085,-205.59,534.62,-10.9809,-279.3,533.566,25.9758,-238.856,556.016,131.086,-223.005,580.033,163.736,-210.284,596.947,208.237,-181.492,548.813,217.75,-199.121,542.838,174.796,-216.656,528.67,140.675,-107.506,667.818,336.621,-74.0893,572.175,301.379,-97.2836,600.279,340.624,48.0365,521.438,251.245,48.3182,533.722,274.894,89.6837,538.653,271.57,88.5257,527.712,247.336,,,,,,
-233.181,263.947,45.613,-302.772,268.894,31.6745,-296.494,445.977,50.254,-290.48,380.488,52.8597,-233.127,375.912,57.0408,-232.411,430.209,66.5033,-205.584,534.619,-10.9864,-279.296,533.566,25.9693,-238.855,556.018,131.08,-223.002,580.035,163.729,-210.282,596.948,208.231,-181.493,548.813,217.746,-199.123,542.838,174.792,-216.657,528.67,140.671,-107.506,667.819,336.622,-74.0877,572.176,301.378,-97.2819,600.279,340.624,48.0373,521.443,251.242,48.3205,533.726,274.888,89.6846,538.657,271.566,88.526,527.717,247.332,,,,,,
-233.181,263.947,45.6114,-302.772,268.896,31.67,-296.492,445.977,50.2492,-290.477,380.488,52.8553,-233.125,375.911,57.0382,-232.408,430.209,66.4983,-205.577,534.618,-10.9915,-279.292,533.566,25.9631,-238.854,556.021,131.075,-223,580.036,163.721,-210.279,596.948,208.224,-181.493,548.814,217.742,-199.124,542.838,174.789,-216.659,528.67,140.666,-107.506,667.821,336.623,-74.0861,572.177,301.378,-97.2802,600.279,340.623,48.0382,521.447,251.239,48.3229,533.729,274.883,89.6855,538.661,271.562,88.5263,527.722,247.329,,,,,,
-233.181,263.947,45.6097,-302.771,268.897,31.6654,-296.489,445.977,50.2445,-290.474,380.489,52.851,-233.122,375.911,57.0357,-232.404,430.209,66.4935,-205.571,534.618,-10.9963,-279.287,533.566,25.9571,-238.853,556.025,131.069,-222.997,580.038,163.714,-210.277,596.949,208.218,-181.494,548.814,217.737,-199.125,542.838,174.786,-216.661,528.67,140.662,-107.507,667.823,336.624,-74.0845,572.179,301.377,-97.2785,600.28,340.623,48.0389,521.452,251.236,48.3252,533.733,274.877,89.6863,538.666,271.558,88.5266,527.727,247.325,,,,,,
-233.18,263.947,45.6079,-302.77,268.899,31.6609,-296.487,445.978,50.2401,-290.471,380.489,52.8468,-233.12,375.91,57.0332,-232.401,430.209,66.489,-205.564,534.617,-11.0008,-279.283,533.566,25.9513,-238.852,556.028,131.064,-222.995,580.039,163.706,-210.274,596.95,208.211,-181.494,548.815,217.733,-199.126,542.839,174.783,-216.663,528.671,140.658,-107.507,667.825,336.624,-74.083,572.181,301.377,-97.277,600.282,340.622,48.0397,521.457,251.233,48.3275,533.737,274.872,89.6871,538.671,271.554,88.5268,527.733,247.322,,,,,,
-233.18,263.947,45.6061,-302.769,268.9,31.6564,-296.484,445.978,50.2357,-290.468,380.489,52.8427,-233.118,375.909,57.0308,-232.398,430.209,66.4847,-205.557,534.617,-11.0049,-279.279,533.566,25.9459,-238.851,556.032,131.058,-222.992,580.041,163.698,-210.271,596.951,208.205,-181.494,548.817,217.728,-199.127,542.839,174.779,-216.665,528.673,140.654,-107.507,667.828,336.625,-74.0815,572.184,301.376,-97.2755,600.284,340.621,48.0404,521.462,251.231,48.3299,533.741,274.866,89.6879,538.677,271.551,88.5269,527.739,247.319,,,,,,
-233.18,263.947,45.6043,-302.768,268.902,31.652,-296.482,445.978,50.2316,-290.465,380.489,52.8387,-233.115,375.909,57.0284,-232.395,430.209,66.4807,-205.551,534.617,-11.0088,-279.275,533.566,25.9406,-238.85,556.036,131.053,-222.989,580.043,163.691,-210.268,596.951,208.199,-181.493,548.818,217.724,-199.128,542.84,174.776,-216.667,528.674,140.65,-107.508,667.832,336.626,-74.0801,572.187,301.376,-97.2741,600.287,340.62,48.0411,521.468,251.228,48.3322,533.745,274.861,89.6887,538.682,271.547,88.5271,527.745,247.316,,,,,,
-233.179,263.947,45.6024,-302.767,268.903,31.6475,-296.479,445.979,50.2276,-290.462,380.489,52.8349,-233.113,375.908,57.0262,-232.391,430.209,66.4771,-205.544,534.617,-11.0122,-279.271,533.567,25.9356,-238.849,556.04,131.047,-222.986,580.045,163.683,-210.265,596.952,208.192,-181.492,548.82,217.719,-199.129,542.841,174.773,-216.669,528.676,140.647,-107.508,667.836,336.626,-74.0787,572.191,301.376,-97.2728,600.29,340.62,48.0418,521.474,251.226,48.3345,533.75,274.856,89.6894,538.688,271.544,88.5272,527.751,247.313,,,,,,
-233.179,263.947,45.6004,-302.766,268.905,31.6431,-296.477,445.979,50.2237,-290.46,380.489,52.8311,-233.111,375.907,57.024,-232.389,430.208,66.4737,-205.537,534.617,-11.0154,-279.267,533.567,25.9308,-238.848,556.045,131.041,-222.983,580.047,163.675,-210.262,596.953,208.185,-181.491,548.821,217.714,-199.13,542.843,174.769,-216.672,528.679,140.643,-107.509,667.84,336.627,-74.0774,572.195,301.376,-97.2715,600.293,340.619,48.0425,521.48,251.224,48.3368,533.755,274.851,89.6901,538.694,271.541,88.5273,527.757,247.31,,,,,,
-233.178,263.947,45.5985,-302.765,268.906,31.6388,-296.475,445.979,50.22,-290.457,380.489,52.8275,-233.108,375.907,57.0219,-232.386,430.208,66.4707,-205.531,534.617,-11.0181,-279.263,533.568,25.9262,-238.846,556.049,131.036,-222.98,580.049,163.667,-210.259,596.955,208.179,-181.49,548.823,217.71,-199.13,542.845,174.766,-216.674,528.681,140.64,-107.509,667.845,336.628,-74.0761,572.2,301.376,-97.2703,600.297,340.618,48.0431,521.486,251.222,48.3391,533.76,274.846,89.6907,538.7,271.537,88.5273,527.764,247.308,,,,,,
-233.178,263.947,45.5965,-302.764,268.908,31.6345,-296.473,445.98,50.2165,-290.454,380.489,52.824,-233.106,375.906,57.02,-232.383,430.208,66.4681,-205.524,534.618,-11.0206,-279.259,533.569,25.9219,-238.845,556.054,131.03,-222.977,580.051,163.66,-210.256,596.956,208.172,-181.488,548.826,217.705,-199.13,542.846,174.762,-216.677,528.684,140.637,-107.509,667.85,336.628,-74.0749,572.205,301.376,-97.2692,600.302,340.617,48.0438,521.492,251.22,48.3413,533.766,274.841,89.6914,538.707,271.534,88.5273,527.771,247.305,,,,,,
-233.177,263.947,45.5945,-302.764,268.909,31.6302,-296.471,445.98,50.2131,-290.451,380.489,52.8206,-233.104,375.906,57.0182,-232.381,430.207,66.4658,-205.518,534.618,-11.0226,-279.256,533.569,25.9176,-238.843,556.059,131.024,-222.974,580.053,163.652,-210.253,596.957,208.166,-181.487,548.828,217.7,-199.131,542.848,174.759,-216.679,528.688,140.633,-107.51,667.855,336.629,-74.0737,572.211,301.376,-97.2682,600.307,340.616,48.0444,521.499,251.218,48.3436,533.771,274.836,89.692,538.714,271.532,88.5273,527.778,247.303,,,,,,
-233.177,263.947,45.5925,-302.763,268.911,31.626,-296.469,445.981,50.2099,-290.449,380.489,52.8174,-233.102,375.905,57.0165,-232.379,430.207,66.4639,-205.511,534.619,-11.0243,-279.252,533.571,25.9136,-238.841,556.064,131.018,-222.971,580.055,163.644,-210.249,596.958,208.159,-181.485,548.831,217.694,-199.13,542.851,174.755,-216.681,528.692,140.63,-107.51,667.861,336.629,-74.0726,572.217,301.377,-97.2673,600.312,340.615,48.0449,521.506,251.217,48.3459,533.777,274.831,89.6926,538.721,271.529,88.5272,527.786,247.3,,,,,,
-233.176,263.947,45.5905,-302.762,268.912,31.6218,-296.467,445.981,50.2068,-290.446,380.489,52.8143,-233.1,375.905,57.0149,-232.377,430.206,66.4623,-205.505,534.62,-11.0256,-279.248,533.572,25.9096,-238.839,556.069,131.012,-222.967,580.057,163.636,-210.246,596.96,208.152,-181.482,548.833,217.689,-199.13,542.853,174.752,-216.683,528.696,140.627,-107.511,667.868,336.629,-74.0715,572.223,301.377,-97.2664,600.318,340.615,48.0455,521.513,251.215,48.3481,533.783,274.826,89.6931,538.728,271.526,88.5272,527.793,247.298,,,,,,
-233.176,263.947,45.5885,-302.761,268.914,31.6177,-296.465,445.982,50.2039,-290.444,380.489,52.8113,-233.099,375.904,57.0135,-232.375,430.205,66.4612,-205.498,534.621,-11.0266,-279.245,533.573,25.9058,-238.837,556.075,131.005,-222.963,580.059,163.627,-210.242,596.961,208.145,-181.48,548.836,217.684,-199.129,542.856,174.748,-216.686,528.7,140.624,-107.511,667.874,336.629,-74.0705,572.23,301.377,-97.2656,600.324,340.613,48.046,521.52,251.214,48.3503,533.79,274.821,89.6937,538.735,271.524,88.5271,527.801,247.296,,,,,,
-233.176,263.947,45.5865,-302.761,268.915,31.6137,-296.463,445.982,50.2011,-290.442,380.488,52.8085,-233.097,375.904,57.0122,-232.373,430.205,66.4604,-205.492,534.622,-11.0273,-279.241,533.574,25.9021,-238.834,556.08,130.999,-222.96,580.061,163.619,-210.239,596.963,208.138,-181.477,548.839,217.678,-199.129,542.858,174.744,-216.688,528.705,140.621,-107.511,667.881,336.63,-74.0696,572.238,301.378,-97.2649,600.331,340.612,48.0465,521.528,251.212,48.3526,533.796,274.816,89.6942,538.743,271.521,88.5269,527.809,247.294,,,,,,
-233.176,263.947,45.5845,-302.76,268.916,31.6097,-296.461,445.983,50.1984,-290.439,380.488,52.8059,-233.095,375.903,57.0112,-232.371,430.204,66.4601,-205.485,534.623,-11.0276,-279.238,533.576,25.8984,-238.831,556.085,130.992,-222.956,580.063,163.611,-210.235,596.964,208.132,-181.473,548.843,217.673,-199.127,542.861,174.74,-216.689,528.71,140.618,-107.512,667.889,336.63,-74.0687,572.245,301.378,-97.2644,600.338,340.611,48.047,521.536,251.211,48.3548,533.803,274.812,89.6947,538.751,271.519,88.5268,527.817,247.292,,,,,,
-233.175,263.947,45.5825,-302.76,268.917,31.6058,-296.459,445.983,50.1959,-290.437,380.488,52.8033,-233.094,375.903,57.0102,-232.37,430.203,66.4601,-205.479,534.624,-11.0276,-279.234,533.578,25.8948,-238.828,556.09,130.986,-222.952,580.065,163.603,-210.231,596.966,208.125,-181.47,548.846,217.667,-199.126,542.864,174.736,-216.691,528.715,140.615,-107.512,667.896,336.63,-74.0679,572.253,301.379,-97.2638,600.346,340.61,48.0475,521.543,251.21,48.357,533.81,274.807,89.6951,538.759,271.517,88.5266,527.825,247.291,,,,,,
-233.175,263.947,45.5806,-302.76,268.919,31.6021,-296.457,445.984,50.1934,-290.435,380.488,52.801,-233.092,375.902,57.0095,-232.369,430.202,66.4604,-205.473,534.626,-11.0273,-279.23,533.58,25.8911,-238.824,556.096,130.979,-222.948,580.067,163.594,-210.228,596.968,208.118,-181.466,548.85,217.662,-199.124,542.867,174.731,-216.692,528.721,140.612,-107.513,667.905,336.63,-74.0671,572.262,301.379,-97.2634,600.354,340.609,48.0479,521.551,251.209,48.3591,533.817,274.802,89.6955,538.767,271.515,88.5264,527.833,247.289,,,,,,
-233.175,263.947,45.5786,-302.76,268.92,31.5984,-296.455,445.985,50.1911,-290.433,380.488,52.7988,-233.091,375.902,57.0089,-232.368,430.202,66.4611,-205.467,534.627,-11.0268,-279.227,533.582,25.8874,-238.82,556.101,130.972,-222.943,580.069,163.586,-210.224,596.969,208.111,-181.462,548.853,217.656,-199.122,542.87,174.727,-216.693,528.727,140.608,-107.513,667.913,336.63,-74.0665,572.27,301.38,-97.2631,600.362,340.608,48.0483,521.559,251.208,48.3613,533.824,274.798,89.696,538.775,271.513,88.5262,527.842,247.288,,,,,,
-233.176,263.946,45.5767,-302.76,268.921,31.5949,-296.452,445.986,50.1888,-290.431,380.488,52.7967,-233.089,375.902,57.0086,-232.367,430.201,66.4622,-205.461,534.629,-11.0261,-279.223,533.584,25.8837,-238.816,556.106,130.964,-222.939,580.071,163.577,-210.22,596.971,208.103,-181.458,548.857,217.65,-199.119,542.874,174.722,-216.694,528.733,140.605,-107.513,667.922,336.629,-74.0658,572.28,301.381,-97.2629,600.37,340.607,48.0487,521.568,251.208,48.3634,533.831,274.794,89.6964,538.784,271.511,88.5259,527.851,247.286,,,,,,
-233.176,263.946,45.5748,-302.76,268.922,31.5914,-296.45,445.987,50.1867,-290.429,380.488,52.7948,-233.088,375.902,57.0083,-232.366,430.2,66.4636,-205.456,534.631,-11.0252,-279.219,533.586,25.8798,-238.811,556.111,130.957,-222.934,580.072,163.569,-210.216,596.973,208.096,-181.454,548.861,217.644,-199.117,542.877,174.717,-216.694,528.739,140.601,-107.514,667.93,336.629,-74.0653,572.289,301.381,-97.2628,600.379,340.605,48.0491,521.576,251.207,48.3656,533.839,274.789,89.6967,538.792,271.51,88.5257,527.86,247.285,,,,,,
-233.176,263.946,45.573,-302.76,268.923,31.5882,-296.447,445.988,50.1846,-290.427,380.489,52.7931,-233.086,375.902,57.0083,-232.365,430.199,66.4652,-205.45,534.633,-11.0241,-279.215,533.589,25.8759,-238.806,556.115,130.949,-222.93,580.074,163.56,-210.211,596.975,208.089,-181.449,548.865,217.638,-199.113,542.88,174.712,-216.693,528.745,140.597,-107.514,667.94,336.629,-74.0648,572.298,301.382,-97.2627,600.388,340.604,48.0495,521.585,251.207,48.3677,533.847,274.785,89.6971,538.801,271.508,88.5254,527.869,247.284,,,,,,
-233.177,263.945,45.5712,-302.761,268.924,31.585,-296.445,445.99,50.1825,-290.425,380.489,52.7915,-233.085,375.902,57.0084,-232.364,430.199,66.4671,-205.444,534.635,-11.0229,-279.211,533.591,25.8717,-238.801,556.12,130.941,-222.925,580.075,163.551,-210.207,596.977,208.082,-181.444,548.87,217.632,-199.11,542.883,174.706,-216.693,528.751,140.593,-107.514,667.949,336.628,-74.0645,572.308,301.383,-97.2628,600.398,340.602,48.0499,521.593,251.206,48.3698,533.854,274.781,89.6974,538.81,271.507,88.5252,527.878,247.283,,,,,,
