 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
149.411,225.913,19.0214,220.282,223.074,6.75697,200.196,368.178,59.78,193.3,336.048,55.8458,240.798,328.395,29.5072,239.195,390.929,55.1632,181.339,466.653,-6.58796,251.228,466.324,42.9738,211.397,473.842,145.158,199.768,487.773,195.427,188.301,496.765,252.557,206.369,543.502,243.761,212.941,525.375,189.199,224.136,504.481,131.001,140.34,595.259,328.885,126.989,502.452,289.502,127.295,535.964,337.441,-49.4299,487.111,236.619,-47.7136,500.206,262.083,-5.67532,493.11,263.617,-7.95143,480.175,237.373,,,,,,
149.412,225.914,19.0215,220.281,223.075,6.75738,200.195,368.179,59.7779,193.299,336.049,55.8442,240.797,328.396,29.5045,239.193,390.929,55.16,181.333,466.65,-6.5894,251.226,466.325,42.9696,211.397,473.847,145.151,199.766,487.781,195.421,188.288,496.771,252.55,206.369,543.505,243.758,212.939,525.382,189.191,224.133,504.487,130.993,140.34,595.27,328.885,126.983,502.467,289.497,127.291,535.971,337.443,-49.4287,487.131,236.608,-47.7135,500.223,262.074,-5.67499,493.126,263.608,-7.9496,480.195,237.362,,,,,,
149.412,225.915,19.0216,220.281,223.076,6.75779,200.195,368.181,59.7757,193.298,336.051,55.8426,240.795,328.396,29.5017,239.191,390.93,55.1568,181.328,466.648,-6.59077,251.225,466.327,42.9654,211.397,473.852,145.144,199.764,487.788,195.416,188.275,496.777,252.542,206.369,543.509,243.756,212.938,525.389,189.182,224.13,504.493,130.985,140.339,595.281,328.885,126.976,502.481,289.491,127.287,535.978,337.444,-49.4275,487.151,236.597,-47.7134,500.24,262.066,-5.67469,493.143,263.599,-7.9478,480.215,237.351,,,,,,
149.412,225.916,19.0218,220.281,223.077,6.75818,200.194,368.182,59.7735,193.298,336.052,55.8409,240.794,328.397,29.4988,239.189,390.93,55.1536,181.322,466.646,-6.59209,251.224,466.329,42.9612,211.396,473.857,145.138,199.761,487.795,195.41,188.263,496.783,252.535,206.37,543.512,243.753,212.936,525.395,189.174,224.127,504.499,130.977,140.339,595.292,328.885,126.97,502.495,289.486,127.283,535.985,337.445,-49.4263,487.171,236.586,-47.7133,500.257,262.057,-5.6744,493.16,263.591,-7.94601,480.235,237.341,,,,,,
149.413,225.917,19.022,220.28,223.077,6.75857,200.194,368.183,59.7713,193.297,336.053,55.8392,240.793,328.398,29.4959,239.187,390.931,55.1502,181.317,466.644,-6.59335,251.223,466.33,42.9569,211.396,473.863,145.131,199.759,487.801,195.405,188.251,496.788,252.529,206.37,543.515,243.75,212.935,525.402,189.166,224.125,504.505,130.969,140.339,595.302,328.885,126.964,502.509,289.48,127.279,535.992,337.446,-49.4251,487.191,236.575,-47.7132,500.273,262.048,-5.67413,493.176,263.582,-7.94424,480.254,237.33,,,,,,
149.413,225.918,19.0222,220.28,223.078,6.75894,200.193,368.184,59.7689,193.297,336.054,55.8374,240.793,328.399,29.4929,239.185,390.932,55.1468,181.312,466.642,-6.59456,251.222,466.332,42.9525,211.396,473.868,145.124,199.757,487.808,195.399,188.239,496.793,252.522,206.37,543.518,243.748,212.934,525.408,189.158,224.122,504.511,130.962,140.339,595.312,328.885,126.958,502.522,289.475,127.275,535.998,337.447,-49.424,487.21,236.564,-47.7132,500.289,262.039,-5.67389,493.192,263.573,-7.94249,480.273,237.319,,,,,,
149.414,225.919,19.0225,220.28,223.079,6.7593,200.193,368.185,59.7665,193.297,336.055,55.8355,240.792,328.4,29.4899,239.183,390.932,55.1433,181.307,466.64,-6.5957,251.221,466.333,42.948,211.395,473.872,145.118,199.754,487.814,195.394,188.228,496.799,252.515,206.371,543.521,243.745,212.933,525.414,189.151,224.12,504.516,130.954,140.339,595.322,328.884,126.952,502.535,289.47,127.271,536.004,337.448,-49.4228,487.229,236.553,-47.7132,500.305,262.031,-5.67366,493.208,263.565,-7.94076,480.293,237.308,,,,,,
149.414,225.919,19.0227,220.28,223.079,6.75964,200.193,368.186,59.7641,193.296,336.056,55.8336,240.791,328.4,29.4867,239.181,390.933,55.1397,181.302,466.638,-6.59679,251.22,466.335,42.9435,211.395,473.877,145.111,199.752,487.82,195.389,188.216,496.804,252.509,206.371,543.524,243.743,212.932,525.419,189.144,224.118,504.522,130.947,140.339,595.331,328.884,126.946,502.548,289.464,127.267,536.009,337.449,-49.4217,487.248,236.542,-47.7131,500.321,262.022,-5.67345,493.223,263.556,-7.93905,480.311,237.298,,,,,,
149.414,225.92,19.023,220.279,223.08,6.75995,200.193,368.187,59.7615,193.296,336.057,55.8316,240.79,328.401,29.4835,239.18,390.934,55.136,181.297,466.636,-6.59783,251.219,466.336,42.9389,211.394,473.882,145.105,199.75,487.826,195.384,188.205,496.808,252.503,206.371,543.527,243.74,212.931,525.425,189.136,224.115,504.527,130.939,140.339,595.34,328.883,126.941,502.56,289.459,127.264,536.015,337.449,-49.4205,487.267,236.531,-47.7131,500.336,262.013,-5.67327,493.239,263.548,-7.93736,480.33,237.287,,,,,,
149.415,225.921,19.0233,220.279,223.081,6.76025,200.193,368.188,59.7589,193.296,336.059,55.8296,240.79,328.402,29.4803,239.178,390.935,55.1322,181.292,466.634,-6.59881,251.218,466.338,42.9342,211.393,473.887,145.098,199.747,487.832,195.38,188.195,496.813,252.497,206.372,543.529,243.738,212.931,525.43,189.13,224.113,504.533,130.932,140.339,595.349,328.883,126.935,502.572,289.454,127.26,536.02,337.45,-49.4194,487.285,236.52,-47.7131,500.351,262.004,-5.6731,493.254,263.539,-7.93569,480.349,237.276,,,,,,
149.415,225.921,19.0236,220.279,223.081,6.76051,200.193,368.189,59.7562,193.296,336.06,55.8275,240.789,328.403,29.4769,239.177,390.936,55.1283,181.288,466.632,-6.59974,251.217,466.339,42.9294,211.393,473.891,145.092,199.745,487.837,195.375,188.184,496.818,252.491,206.372,543.532,243.735,212.93,525.435,189.123,224.112,504.538,130.925,140.339,595.358,328.882,126.93,502.584,289.449,127.257,536.025,337.45,-49.4183,487.303,236.509,-47.7132,500.366,261.996,-5.67295,493.269,263.53,-7.93404,480.367,237.266,,,,,,
149.416,225.922,19.024,220.279,223.082,6.76074,200.193,368.19,59.7535,193.296,336.061,55.8254,240.789,328.403,29.4736,239.175,390.937,55.1244,181.283,466.63,-6.60061,251.215,466.341,42.9245,211.392,473.896,145.086,199.742,487.842,195.371,188.174,496.822,252.485,206.372,543.534,243.733,212.93,525.44,189.116,224.11,504.544,130.918,140.339,595.366,328.881,126.925,502.595,289.444,127.254,536.03,337.45,-49.4173,487.321,236.498,-47.7132,500.381,261.987,-5.67283,493.284,263.522,-7.93241,480.385,237.255,,,,,,
149.416,225.923,19.0243,220.279,223.083,6.76094,200.193,368.19,59.7506,193.296,336.062,55.8232,240.788,328.404,29.4701,239.174,390.938,55.1203,181.279,466.628,-6.60143,251.214,466.342,42.9196,211.392,473.9,145.079,199.739,487.847,195.366,188.164,496.826,252.479,206.373,543.536,243.73,212.93,525.445,189.11,224.108,504.549,130.911,140.339,595.374,328.88,126.92,502.606,289.439,127.251,536.034,337.449,-49.4162,487.339,236.487,-47.7132,500.395,261.978,-5.67272,493.298,263.513,-7.9308,480.402,237.245,,,,,,
149.417,225.923,19.0246,220.279,223.083,6.76109,200.193,368.191,59.7477,193.296,336.063,55.8209,240.788,328.404,29.4666,239.173,390.939,55.1162,181.275,466.626,-6.60221,251.213,466.344,42.9146,211.391,473.905,145.073,199.737,487.852,195.362,188.154,496.83,252.474,206.373,543.538,243.728,212.93,525.45,189.104,224.107,504.554,130.904,140.339,595.382,328.879,126.915,502.616,289.434,127.247,536.039,337.449,-49.4151,487.356,236.476,-47.7133,500.409,261.969,-5.67263,493.313,263.505,-7.92921,480.42,237.234,,,,,,
149.417,225.923,19.025,220.279,223.084,6.7612,200.193,368.193,59.7448,193.296,336.064,55.8185,240.788,328.405,29.4631,239.171,390.94,55.1119,181.271,466.625,-6.60293,251.212,466.345,42.9095,211.39,473.909,145.067,199.734,487.856,195.358,188.145,496.833,252.469,206.374,543.54,243.725,212.93,525.454,189.098,224.105,504.559,130.897,140.339,595.389,328.878,126.91,502.626,289.429,127.244,536.043,337.449,-49.4141,487.373,236.465,-47.7134,500.423,261.961,-5.67257,493.327,263.496,-7.92764,480.437,237.224,,,,,,
149.418,225.924,19.0253,220.28,223.084,6.76127,200.193,368.194,59.7417,193.296,336.065,55.8161,240.787,328.406,29.4595,239.17,390.941,55.1076,181.267,466.623,-6.6036,251.211,466.347,42.9042,211.389,473.913,145.061,199.731,487.861,195.354,188.136,496.837,252.464,206.374,543.542,243.723,212.93,525.458,189.092,224.104,504.564,130.891,140.339,595.396,328.877,126.905,502.636,289.424,127.241,536.047,337.448,-49.4131,487.39,236.454,-47.7135,500.437,261.952,-5.67252,493.341,263.488,-7.92609,480.454,237.213,,,,,,
149.418,225.924,19.0257,220.28,223.085,6.76128,200.193,368.195,59.7386,193.297,336.066,55.8136,240.787,328.406,29.4559,239.169,390.943,55.1032,181.263,466.621,-6.60423,251.21,466.348,42.8989,211.388,473.918,145.055,199.728,487.865,195.35,188.127,496.84,252.459,206.374,543.544,243.721,212.93,525.462,189.087,224.103,504.569,130.884,140.339,595.403,328.875,126.901,502.646,289.419,127.239,536.05,337.447,-49.4121,487.407,236.443,-47.7136,500.45,261.943,-5.67249,493.354,263.479,-7.92456,480.471,237.203,,,,,,
149.419,225.924,19.026,220.28,223.085,6.76124,200.193,368.196,59.7353,193.297,336.067,55.8111,240.787,328.407,29.4523,239.168,390.944,55.0986,181.259,466.62,-6.60481,251.209,466.35,42.8935,211.388,473.922,145.049,199.725,487.869,195.347,188.119,496.843,252.454,206.375,543.545,243.718,212.931,525.466,189.082,224.102,504.574,130.878,140.339,595.409,328.874,126.896,502.655,289.414,127.236,536.053,337.446,-49.4111,487.423,236.432,-47.7137,500.463,261.934,-5.67248,493.368,263.471,-7.92305,480.488,237.192,,,,,,
149.42,225.924,19.0263,220.281,223.086,6.76114,200.194,368.197,59.732,193.297,336.068,55.8084,240.787,328.408,29.4486,239.168,390.945,55.094,181.255,466.618,-6.60534,251.208,466.351,42.888,211.387,473.926,145.043,199.723,487.872,195.343,188.111,496.846,252.449,206.375,543.547,243.716,212.931,525.469,189.077,224.101,504.579,130.871,140.339,595.416,328.872,126.892,502.663,289.41,127.233,536.056,337.445,-49.4101,487.439,236.422,-47.7139,500.476,261.925,-5.67249,493.381,263.462,-7.92156,480.504,237.182,,,,,,
149.42,225.924,19.0266,220.281,223.086,6.76099,200.194,368.198,59.7286,193.298,336.069,55.8057,240.788,328.409,29.4449,239.167,390.947,55.0893,181.252,466.617,-6.60583,251.207,466.353,42.8824,211.386,473.93,145.038,199.72,487.876,195.34,188.103,496.849,252.444,206.375,543.548,243.714,212.932,525.473,189.072,224.1,504.584,130.865,140.339,595.422,328.87,126.888,502.672,289.405,127.231,536.059,337.443,-49.4091,487.455,236.411,-47.714,500.489,261.916,-5.67251,493.394,263.454,-7.92008,480.521,237.171,,,,,,
149.421,225.924,19.027,220.281,223.087,6.76077,200.194,368.199,59.7252,193.298,336.07,55.803,240.788,328.409,29.4412,239.166,390.949,55.0845,181.248,466.615,-6.60627,251.205,466.354,42.8767,211.385,473.934,145.032,199.717,487.879,195.336,188.095,496.852,252.44,206.376,543.55,243.711,212.933,525.476,189.067,224.1,504.589,130.859,140.339,595.427,328.868,126.884,502.68,289.4,127.228,536.062,337.442,-49.4082,487.471,236.4,-47.7142,500.501,261.908,-5.67256,493.407,263.445,-7.91863,480.537,237.161,,,,,,
149.421,225.924,19.0273,220.282,223.087,6.76048,200.195,368.2,59.7216,193.299,336.071,55.8002,240.788,328.41,29.4375,239.165,390.95,55.0796,181.245,466.613,-6.60668,251.204,466.356,42.8709,211.384,473.937,145.027,199.714,487.882,195.333,188.088,496.854,252.436,206.376,543.551,243.709,212.934,525.479,189.063,224.099,504.593,130.853,140.339,595.432,328.867,126.88,502.687,289.395,127.226,536.064,337.44,-49.4072,487.486,236.389,-47.7144,500.513,261.899,-5.67262,493.42,263.437,-7.9172,480.552,237.151,,,,,,
149.422,225.923,19.0276,220.283,223.087,6.76013,200.195,368.202,59.718,193.3,336.072,55.7973,240.789,328.411,29.4338,239.165,390.952,55.0746,181.241,466.612,-6.60704,251.203,466.358,42.8649,211.383,473.941,145.021,199.711,487.885,195.33,188.081,496.857,252.431,206.377,543.552,243.707,212.935,525.482,189.059,224.099,504.598,130.847,140.339,595.437,328.864,126.876,502.694,289.391,127.224,536.066,337.438,-49.4063,487.501,236.378,-47.7146,500.525,261.89,-5.6727,493.432,263.428,-7.91578,480.568,237.14,,,,,,
149.423,225.923,19.0279,220.283,223.088,6.75971,200.196,368.203,59.7143,193.3,336.073,55.7943,240.789,328.412,29.4301,239.164,390.954,55.0694,181.238,466.61,-6.60736,251.202,466.359,42.8589,211.382,473.945,145.016,199.708,487.888,195.327,188.074,496.859,252.427,206.377,543.553,243.704,212.936,525.485,189.055,224.099,504.602,130.841,140.339,595.442,328.862,126.872,502.701,289.386,127.221,536.068,337.436,-49.4054,487.516,236.367,-47.7148,500.537,261.881,-5.6728,493.444,263.42,-7.91439,480.583,237.13,,,,,,
149.424,225.922,19.0281,220.284,223.088,6.75922,200.196,368.204,59.7105,193.301,336.074,55.7913,240.79,328.413,29.4264,239.164,390.956,55.0642,181.235,466.609,-6.60765,251.201,466.361,42.8528,211.381,473.948,145.01,199.705,487.891,195.324,188.068,496.861,252.423,206.377,543.554,243.702,212.937,525.487,189.051,224.099,504.607,130.836,140.339,595.447,328.86,126.869,502.708,289.382,127.219,536.069,337.434,-49.4045,487.531,236.357,-47.715,500.548,261.872,-5.67291,493.457,263.411,-7.91301,480.598,237.12,,,,,,
149.424,225.921,19.0284,220.285,223.089,6.75866,200.197,368.206,59.7067,193.302,336.075,55.7883,240.79,328.414,29.4228,239.164,390.958,55.059,181.231,466.607,-6.60791,251.2,466.363,42.8465,211.38,473.951,145.005,199.702,487.893,195.322,188.062,496.863,252.42,206.378,543.555,243.7,212.939,525.489,189.047,224.099,504.611,130.83,140.339,595.451,328.858,126.866,502.714,289.377,127.217,536.071,337.431,-49.4036,487.545,236.346,-47.7152,500.559,261.863,-5.67304,493.468,263.403,-7.91165,480.613,237.11,,,,,,
149.425,225.921,19.0286,220.286,223.089,6.75803,200.198,368.207,59.7028,193.303,336.076,55.7852,240.791,328.415,29.4192,239.163,390.96,55.0536,181.228,466.606,-6.60813,251.199,466.365,42.8402,211.379,473.955,145,199.699,487.895,195.319,188.057,496.864,252.416,206.378,543.556,243.697,212.94,525.492,189.043,224.099,504.615,130.825,140.339,595.455,328.855,126.862,502.72,289.373,127.215,536.072,337.428,-49.4027,487.559,236.335,-47.7155,500.57,261.854,-5.67319,493.48,263.395,-7.91031,480.628,237.099,,,,,,
149.426,225.92,19.0289,220.287,223.09,6.75732,200.198,368.209,59.6988,193.304,336.077,55.782,240.792,328.416,29.4157,239.163,390.962,55.0481,181.225,466.604,-6.60833,251.197,466.367,42.8337,211.378,473.958,144.995,199.696,487.897,195.317,188.052,496.866,252.413,206.379,543.557,243.695,212.942,525.494,189.04,224.1,504.62,130.819,140.339,595.458,328.852,126.859,502.725,289.368,127.214,536.072,337.426,-49.4018,487.573,236.324,-47.7157,500.58,261.846,-5.67335,493.491,263.386,-7.90899,480.642,237.089,,,,,,
149.427,225.919,19.0291,220.288,223.09,6.75655,200.199,368.211,59.6947,193.305,336.079,55.7788,240.793,328.417,29.4122,239.163,390.965,55.0426,181.222,466.603,-6.60851,251.196,466.369,42.8272,211.377,473.961,144.99,199.693,487.899,195.314,188.047,496.867,252.409,206.379,543.558,243.692,212.944,525.496,189.037,224.1,504.624,130.814,140.339,595.461,328.85,126.856,502.73,289.364,127.212,536.073,337.422,-49.401,487.586,236.314,-47.716,500.591,261.837,-5.67353,493.502,263.378,-7.90769,480.656,237.079,,,,,,
149.428,225.918,19.0293,220.29,223.09,6.7557,200.2,368.213,59.6907,193.306,336.08,55.7756,240.795,328.418,29.4088,239.163,390.967,55.0369,181.219,466.601,-6.60867,251.195,466.371,42.8206,211.376,473.964,144.986,199.69,487.9,195.312,188.043,496.868,252.406,206.379,543.559,243.69,212.945,525.497,189.034,224.101,504.628,130.809,140.34,595.464,328.847,126.854,502.735,289.359,127.21,536.073,337.419,-49.4001,487.6,236.303,-47.7163,500.601,261.828,-5.67372,493.513,263.369,-7.90641,480.67,237.069,,,,,,
149.429,225.916,19.0296,220.291,223.091,6.75479,200.201,368.214,59.6865,193.308,336.081,55.7724,240.796,328.42,29.4054,239.163,390.97,55.0313,181.216,466.6,-6.60881,251.194,466.373,42.8139,211.375,473.967,144.981,199.687,487.902,195.31,188.039,496.869,252.403,206.38,543.559,243.687,212.947,525.499,189.031,224.102,504.632,130.805,140.34,595.467,328.844,126.851,502.739,289.355,127.209,536.073,337.416,-49.3993,487.613,236.292,-47.7165,500.611,261.819,-5.67393,493.524,263.361,-7.90514,480.684,237.059,,,,,,
149.43,225.915,19.0298,220.292,223.091,6.75381,200.201,368.216,59.6823,193.309,336.083,55.7691,240.797,328.421,29.4022,239.163,390.973,55.0255,181.213,466.598,-6.60895,251.193,466.375,42.8071,211.374,473.97,144.977,199.684,487.903,195.308,188.035,496.87,252.4,206.38,543.56,243.684,212.949,525.5,189.029,224.103,504.636,130.8,140.34,595.469,328.841,126.849,502.743,289.351,127.207,536.073,337.412,-49.3985,487.626,236.281,-47.7168,500.62,261.81,-5.67415,493.535,263.353,-7.90389,480.698,237.048,,,,,,
149.431,225.913,19.03,220.294,223.092,6.75277,200.202,368.219,59.6781,193.31,336.084,55.7659,240.799,328.422,29.3991,239.163,390.975,55.0197,181.21,466.597,-6.60909,251.192,466.378,42.8002,211.373,473.972,144.972,199.681,487.904,195.306,188.032,496.871,252.397,206.381,543.56,243.682,212.951,525.501,189.026,224.104,504.639,130.796,140.34,595.471,328.837,126.846,502.747,289.346,127.206,536.073,337.408,-49.3976,487.638,236.271,-47.7172,500.629,261.801,-5.67438,493.545,263.344,-7.90266,480.711,237.038,,,,,,
149.432,225.912,19.0302,220.296,223.092,6.75167,200.203,368.221,59.6738,193.312,336.086,55.7626,240.8,328.424,29.3961,239.163,390.978,55.0138,181.207,466.595,-6.60923,251.19,466.38,42.7933,211.372,473.975,144.968,199.679,487.905,195.303,188.03,496.872,252.394,206.381,543.561,243.679,212.953,525.502,189.024,224.105,504.643,130.791,140.34,595.473,328.834,126.844,502.75,289.342,127.205,536.072,337.404,-49.3968,487.65,236.26,-47.7175,500.638,261.792,-5.67462,493.555,263.336,-7.90144,480.724,237.028,,,,,,
149.434,225.91,19.0304,220.298,223.093,6.7505,200.204,368.223,59.6695,193.313,336.087,55.7593,240.802,328.426,29.3932,239.163,390.981,55.0079,181.204,466.594,-6.60939,251.189,466.382,42.7864,211.371,473.977,144.964,199.676,487.905,195.302,188.028,496.872,252.391,206.381,543.562,243.676,212.955,525.503,189.021,224.107,504.647,130.787,140.34,595.474,328.831,126.842,502.753,289.338,127.204,536.071,337.4,-49.3961,487.662,236.249,-47.7178,500.647,261.783,-5.67487,493.565,263.327,-7.90025,480.737,237.018,,,,,,
149.435,225.908,19.0306,220.3,223.093,6.74928,200.205,368.226,59.6652,193.315,336.089,55.756,240.804,328.428,29.3904,239.164,390.984,55.0019,181.201,466.593,-6.60957,251.188,466.385,42.7793,211.37,473.979,144.96,199.673,487.906,195.3,188.026,496.873,252.389,206.382,543.562,243.673,212.957,525.504,189.019,224.108,504.65,130.783,140.34,595.475,328.827,126.84,502.755,289.333,127.203,536.07,337.395,-49.3953,487.674,236.238,-47.7181,500.656,261.774,-5.67514,493.575,263.319,-7.89906,480.75,237.008,,,,,,
