 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-180.003005,194.582783,26.001545,-249.651156,200.875159,21.592790,-221.183762,305.787313,72.747231,-236.986000,226.352139,42.172842,-190.851918,231.273268,51.998569,-180.069949,313.578257,72.742047,-153.693719,426.993373,20.913762,-225.341246,413.461128,54.547097,-211.857832,470.981680,108.713929,-204.323686,499.957933,142.041950,-197.537074,519.019465,170.027229,-174.857035,493.240998,189.942580,-185.568404,472.906532,163.265442,-195.561825,444.134656,132.670046,-115.474217,640.470023,274.244587,-84.389473,548.842951,252.363142,-100.340378,579.407182,283.948694,14.247320,517.256123,185.014484,15.600123,521.937473,208.960655,57.309989,516.320657,209.761512,53.684695,509.269222,186.016840
-180.071293,194.473265,25.887970,-249.731108,200.816827,21.477273,-221.220875,305.704507,72.719660,-237.052099,226.281217,42.085255,-190.909321,231.167313,51.920135,-180.105867,313.472885,72.731960,-153.679967,426.925675,20.956328,-225.334140,413.412021,54.572024,-211.854163,470.951560,108.743089,-204.314770,499.931898,142.055032,-197.532529,519.003427,170.037415,-174.856681,493.229753,189.964430,-185.571063,472.888186,163.296201,-195.568409,444.104286,132.705086,-115.473309,640.480073,274.244631,-84.391180,548.858157,252.366528,-100.337843,579.417803,283.951993,14.244953,517.267925,185.021706,15.597224,521.949176,208.967773,57.308411,516.331031,209.766883,53.683344,509.279365,186.023139
-180.144289,194.365977,25.776785,-249.815463,200.761878,21.360618,-221.261659,305.626209,72.688978,-237.122696,226.214273,41.996319,-190.971489,231.064742,51.842126,-180.145415,313.371084,72.720669,-153.664816,426.859544,20.996027,-225.326720,413.367323,54.591533,-211.849811,470.924964,108.768151,-204.305173,499.908401,142.064549,-197.527723,518.989306,170.044479,-174.857219,493.219946,189.983570,-185.574891,472.871990,163.324010,-195.576474,444.076907,132.736395,-115.472385,640.489010,274.244453,-84.392851,548.872431,252.368778,-100.335346,579.427161,283.954425,14.243504,517.279524,185.028448,15.595183,521.960486,208.974521,57.307695,516.341089,209.772034,53.682970,509.289553,186.029097
-180.222008,194.261273,25.668380,-249.904194,200.710588,21.243055,-221.306169,305.552804,72.655125,-237.197804,226.151639,41.906193,-191.038473,230.965948,51.764760,-180.188653,313.273251,72.708168,-153.648208,426.795194,21.032657,-225.318971,413.327332,54.605340,-211.844741,470.902118,108.788890,-204.294871,499.887606,142.070325,-197.522640,518.977217,170.048272,-174.858673,493.211659,189.999840,-185.579916,472.858070,163.348679,-195.586052,444.052714,132.763738,-115.471431,640.496775,274.244053,-84.394475,548.885709,252.369850,-100.332883,579.435187,283.955960,14.243008,517.290886,185.034686,15.594035,521.971363,208.980878,57.307876,516.350790,209.776950,53.683612,509.299758,186.034694
-180.304454,194.159515,25.563155,-249.997261,200.663240,21.124831,-221.354456,305.484680,72.618050,-237.277427,226.093653,41.815045,-191.110314,230.871333,51.688269,-180.235632,313.179789,72.694451,-153.630088,426.732844,21.066014,-225.310875,413.292349,54.613161,-211.838923,470.883248,108.805081,-204.283840,499.869679,142.072184,-197.517268,518.967272,170.048649,-174.861065,493.204973,190.013082,-185.586168,472.846559,163.370017,-195.597175,444.031901,132.786880,-115.470434,640.503307,274.243437,-84.396041,548.897928,252.369704,-100.330451,579.441815,283.956570,14.243501,517.301979,185.040394,15.593815,521.981769,208.986823,57.308989,516.360089,209.781616,53.685305,509.309955,186.039908
-180.391621,194.061077,25.461522,-250.094612,200.620118,21.006199,-221.406564,305.422231,72.577703,-237.361559,226.040657,41.723051,-191.187044,230.781304,51.612887,-180.286402,313.091110,72.679516,-153.610399,426.672718,21.095891,-225.302416,413.262678,54.614710,-211.832322,470.868582,108.816500,-204.272055,499.854786,142.069950,-197.511591,518.959584,170.045465,-174.864414,493.199970,190.023135,-185.593672,472.837583,163.387832,-195.609872,444.014664,132.805583,-115.469379,640.508546,274.242606,-84.397539,548.909025,252.368300,-100.328045,579.446977,283.956228,14.245019,517.312769,185.045549,15.594558,521.991661,208.992333,57.311067,516.368943,209.786019,53.688084,509.320112,186.044719
-180.483494,193.966338,25.363900,-250.196184,200.581509,20.887427,-221.462531,305.365855,72.534038,-237.450184,225.992996,41.630398,-191.268688,230.696278,51.538860,-180.341002,313.007632,72.663365,-153.589083,426.615044,21.122083,-225.293577,413.238622,54.609705,-211.824906,470.858348,108.822923,-204.259493,499.843091,142.063450,-197.505595,518.954267,170.038577,-174.868740,493.196729,190.029840,-185.602452,472.831274,163.401931,-195.624169,444.001201,132.819612,-115.468252,640.512432,274.241567,-84.398954,548.918935,252.365599,-100.325659,579.450606,283.954910,14.247596,517.323220,185.050127,15.596298,522.001001,208.997388,57.314144,516.377308,209.790144,53.691986,509.330201,186.049106
-180.580043,193.875685,25.270721,-250.301901,200.547703,20.768791,-221.522387,305.315954,72.487018,-237.543276,225.951017,41.537280,-191.355257,230.616676,51.466440,-180.399468,312.929780,72.646000,-153.566084,426.560053,21.144382,-225.284338,413.220487,54.597864,-211.816639,470.852776,108.824128,-204.246129,499.834762,142.052512,-197.499264,518.951432,170.027843,-174.874060,493.195333,190.033037,-185.612531,472.827759,163.412121,-195.640088,443.991707,132.828729,-115.467035,640.514905,274.240325,-84.400274,548.927595,252.361564,-100.323285,579.452636,283.952589,14.251266,517.333297,185.054104,15.599068,522.009745,209.001968,57.318254,516.385138,209.793978,53.697044,509.340189,186.053049
-180.681229,193.789513,25.182423,-250.411674,200.518990,20.650581,-221.586156,305.272932,72.436608,-237.640797,225.915072,41.443900,-191.446756,230.542926,51.395886,-180.461827,312.857984,72.627430,-153.541344,426.507980,21.162582,-225.274679,413.208576,54.578908,-211.807489,470.852093,108.819895,-204.231939,499.829963,142.036963,-197.492582,518.951191,170.013123,-174.880388,493.195859,190.032568,-185.623928,472.827167,163.418211,-195.657651,443.986380,132.832697,-115.465711,640.515906,274.238887,-84.401485,548.934940,252.356158,-100.320918,579.453001,283.949243,14.256061,517.342964,185.057457,15.602901,522.017853,209.006052,57.323430,516.392386,209.797506,53.703292,509.350044,186.056527
