 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-230.122344,252.823837,45.372381,-299.776334,258.091748,31.664666,-294.148370,434.899340,51.585810,-287.809529,369.464199,53.478802,-230.565521,364.962888,57.745215,-230.131236,419.170625,68.142079,-203.402558,524.426730,-9.094959,-277.270083,522.859782,27.599166,-237.992223,548.099535,132.627107,-222.848710,573.182604,164.868506,-210.822743,591.068786,209.076875,-180.483375,544.084104,218.881805,-197.914100,536.913545,176.293118,-215.166728,521.603800,142.717781,-109.187568,666.347649,336.208241,-74.727640,570.877120,301.152341,-98.227423,598.978075,340.466329,46.083990,520.522059,249.260127,46.318349,532.650926,273.006546,87.640465,537.535986,270.013728,86.672088,526.999518,245.615421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.129882,252.828964,45.377126,-299.784079,258.097198,31.667806,-294.154223,434.905499,51.584824,-287.816870,369.470127,53.479814,-230.572684,364.968575,57.747834,-230.138617,419.175976,68.144911,-203.403825,524.429562,-9.096447,-277.273256,522.865811,27.598187,-237.993879,548.105427,132.626400,-222.848285,573.187066,164.867393,-210.821474,591.072653,209.076072,-180.484534,544.087266,218.882380,-197.915891,536.916698,176.292977,-215.170348,521.608015,142.717155,-109.184136,666.347182,336.209244,-74.726836,570.875510,301.152540,-98.225673,598.977507,340.466547,46.087882,520.522306,249.259700,46.320507,532.651161,273.007154,87.643358,537.535682,270.015364,86.676122,526.999180,245.616248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.137160,252.834254,45.382210,-299.791548,258.102680,31.671191,-294.160004,434.911728,51.583939,-287.824091,369.476132,53.480981,-230.579719,364.974411,57.750611,-230.145892,419.181485,68.147828,-203.405179,524.432465,-9.097956,-277.276496,522.871881,27.597221,-237.995519,548.111309,132.625679,-222.847874,573.191521,164.866278,-210.820220,591.076514,209.075295,-180.485660,544.090434,218.882946,-197.917670,536.919851,176.292826,-215.173918,521.612251,142.716495,-109.180740,666.346738,336.210252,-74.726058,570.873923,301.152785,-98.223929,598.976970,340.466792,46.091748,520.522536,249.259288,46.322630,532.651376,273.007772,87.646212,537.535356,270.017034,86.680131,526.998819,245.617102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.144152,252.839701,45.387636,-299.798715,258.108183,31.674821,-294.165693,434.918016,51.583157,-287.831169,369.482205,53.482307,-230.586604,364.980388,57.753548,-230.153039,419.187146,68.150822,-203.406613,524.435433,-9.099486,-277.279795,522.877982,27.596268,-237.997133,548.117167,132.624943,-222.847476,573.195957,164.865163,-210.818979,591.080359,209.074546,-180.486746,544.093602,218.883500,-197.919427,536.922994,176.292662,-215.177422,521.616501,142.715796,-109.177386,666.346318,336.211264,-74.725308,570.872363,301.153077,-98.222193,598.976464,340.467063,46.095584,520.522747,249.258893,46.324718,532.651570,273.008401,87.649024,537.535009,270.018738,86.684110,526.998434,245.617985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.150834,252.845298,45.393404,-299.805553,258.113697,31.678696,-294.171272,434.924353,51.582483,-287.838082,369.488336,53.483791,-230.593317,364.986497,57.756642,-230.160035,419.192952,68.153889,-203.408121,524.438459,-9.101038,-277.283142,522.884101,27.595326,-237.998713,548.122986,132.624189,-222.847087,573.200362,164.864046,-210.817749,591.084178,209.073824,-180.487783,544.096761,218.884040,-197.921151,536.926121,176.292483,-215.180846,521.620754,142.715056,-109.174077,666.345923,336.212278,-74.724584,570.870833,301.153417,-98.220466,598.975990,340.467360,46.099386,520.522940,249.258516,46.326768,532.651741,273.009039,87.651791,537.534641,270.020475,86.688054,526.998025,245.618895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.157178,252.851038,45.399514,-299.812033,258.119212,31.682814,-294.176720,434.930726,51.581919,-287.844806,369.494514,53.485435,-230.599835,364.992731,57.759892,-230.166856,419.198895,68.157024,-203.409697,524.441538,-9.102612,-277.286529,522.890227,27.594395,-238.000246,548.128749,132.623414,-222.846702,573.204725,164.862929,-210.816528,591.087961,209.073130,-180.488762,544.099904,218.884561,-197.922832,536.929220,176.292285,-215.184172,521.624998,142.714273,-109.170820,666.345554,336.213292,-74.723888,570.869336,301.153808,-98.218749,598.975552,340.467684,46.103150,520.523112,249.258159,46.328778,532.651890,273.009687,87.654510,537.534252,270.022244,86.691961,526.997591,245.619833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.163160,252.856913,45.405966,-299.818129,258.124716,31.687174,-294.182018,434.937126,51.581468,-287.851318,369.500728,53.487240,-230.606134,364.999078,57.763295,-230.173477,419.204967,68.160221,-203.411334,524.444661,-9.104209,-277.289945,522.896345,27.593472,-238.001724,548.134442,132.622618,-222.846318,573.209031,164.861809,-210.815314,591.091697,209.072465,-180.489676,544.103022,218.885062,-197.924460,536.932283,176.292066,-215.187385,521.629222,142.713442,-109.167617,666.345213,336.214306,-74.723220,570.867876,301.154249,-98.217043,598.975149,340.468034,46.106873,520.523264,249.257824,46.330746,532.652014,273.010343,87.657178,537.533842,270.024044,86.695826,526.997133,245.620800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.168753,252.862915,45.412759,-299.823813,258.130197,31.691774,-294.187144,434.943537,51.581132,-287.857594,369.506966,53.489206,-230.612191,365.005530,57.766850,-230.179874,419.211160,68.163472,-203.413023,524.447821,-9.105829,-277.293378,522.902442,27.592558,-238.003135,548.140046,132.621797,-222.845930,573.213268,164.860687,-210.814105,591.095376,209.071829,-180.490516,544.106107,218.885539,-197.926024,536.935301,176.291822,-215.190467,521.633416,142.712561,-109.164474,666.344899,336.215317,-74.722580,570.866455,301.154743,-98.215348,598.974784,340.468409,46.110550,520.523394,249.257511,46.332670,532.652112,273.011007,87.659793,537.533413,270.025874,86.699645,526.996650,245.621796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.173932,252.869035,45.419890,-299.829057,258.135643,31.696610,-294.192077,434.949950,51.580915,-287.863609,369.513216,53.491332,-230.617981,365.012075,57.770554,-230.186021,419.217464,68.166772,-203.414756,524.451011,-9.107473,-277.296817,522.908506,27.591649,-238.004468,548.145546,132.620950,-222.845534,573.217423,164.859563,-210.812900,591.098985,209.071222,-180.491272,544.109150,218.885989,-197.927512,536.938263,176.291551,-215.193402,521.637567,142.711627,-109.161395,666.344616,336.216323,-74.721967,570.865076,301.155290,-98.213666,598.974459,340.468811,46.114179,520.523502,249.257221,46.334549,532.652185,273.011680,87.662352,537.532964,270.027734,86.703414,526.996141,245.622822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.178670,252.875262,45.427357,-299.833832,258.141043,31.701680,-294.196795,434.956348,51.580818,-287.869338,369.519466,53.493618,-230.623482,365.018703,57.774402,-230.191893,419.223870,68.170112,-203.416525,524.454220,-9.109141,-277.300250,522.914520,27.590743,-238.005710,548.150924,132.620073,-222.845123,573.221482,164.858435,-210.811694,591.102513,209.070644,-180.491934,544.112142,218.886408,-197.928912,536.941158,176.291250,-215.196170,521.641662,142.710637,-109.158384,666.344363,336.217322,-74.721382,570.863743,301.155892,-98.211996,598.974174,340.469239,46.117755,520.523586,249.256958,46.336381,532.652230,273.012359,87.664853,537.532497,270.029623,86.707130,526.995607,245.623877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.182941,252.881587,45.435155,-299.838112,258.146384,31.706978,-294.201277,434.962721,51.580844,-287.874756,369.525702,53.496063,-230.628667,365.025401,57.778392,-230.197462,419.230367,68.173486,-203.418319,524.457442,-9.110835,-277.303663,522.920472,27.589840,-238.006850,548.156162,132.619164,-222.844695,573.225430,164.857304,-210.810486,591.105949,209.070095,-180.492494,544.115075,218.886793,-197.930213,536.943977,176.290914,-215.198754,521.645690,142.709587,-109.155447,666.344141,336.218314,-74.720824,570.862459,301.156549,-98.210340,598.973931,340.469692,46.121276,520.523647,249.256721,46.338164,532.652248,273.013045,87.667293,537.532012,270.031540,86.710789,526.995046,245.624962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.186719,252.887999,45.443281,-299.841869,258.151653,31.712499,-294.205499,434.969052,51.580993,-287.879837,369.531912,53.498665,-230.633512,365.032158,57.782518,-230.202703,419.236944,68.176886,-203.420130,524.460665,-9.112554,-277.307044,522.926345,27.588936,-238.007875,548.161243,132.618220,-222.844241,573.229255,164.856167,-210.809273,591.109281,209.069576,-180.492941,544.117937,218.887140,-197.931402,536.946709,176.290540,-215.201136,521.649637,142.708474,-109.152586,666.343951,336.219295,-74.720293,570.861227,301.157263,-98.208698,598.973732,340.470170,46.124739,520.523682,249.256512,46.339898,532.652236,273.013738,87.669671,537.531509,270.033484,86.714389,526.994460,245.626076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.189980,252.894487,45.451729,-299.845074,258.156837,31.718239,-294.209440,434.975328,51.581268,-287.884556,369.538080,53.501422,-230.637991,365.038959,57.786777,-230.207589,419.243590,68.180302,-203.421946,524.463881,-9.114301,-277.310380,522.932125,27.588030,-238.008772,548.166147,132.617238,-222.843758,573.232940,164.855025,-210.808051,591.112496,209.069085,-180.493266,544.120721,218.887446,-197.932465,536.949343,176.290126,-215.203295,521.653491,142.707294,-109.149807,666.343795,336.220264,-74.719789,570.860051,301.158034,-98.207071,598.973577,340.470672,46.128139,520.523692,249.256333,46.341580,532.652194,273.014436,87.671985,537.530990,270.035453,86.717924,526.993847,245.627222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.192696,252.901037,45.460491,-299.847701,258.161923,31.724189,-294.213076,434.981534,51.581669,-287.888887,369.544194,53.504333,-230.642081,365.045793,57.791163,-230.212092,419.250292,68.183727,-203.423757,524.467079,-9.116075,-277.313654,522.937796,27.587117,-238.009529,548.170856,132.616216,-222.843238,573.236471,164.853876,-210.806816,591.115583,209.068623,-180.493457,544.123416,218.887706,-197.933391,536.951868,176.289666,-215.205214,521.657236,142.706045,-109.147112,666.343672,336.221219,-74.719311,570.858932,301.158864,-98.205458,598.973469,340.471198,46.131475,520.523676,249.256185,46.343211,532.652121,273.015140,87.674233,537.530456,270.037448,86.721394,526.993208,245.628398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.194844,252.907639,45.469561,-299.849723,258.166896,31.730344,-294.216384,434.987655,51.582198,-287.892805,369.550239,53.507393,-230.645755,365.052644,57.795669,-230.216186,419.257038,68.187151,-203.425551,524.470249,-9.117878,-277.316854,522.943342,27.586197,-238.010132,548.175351,132.615150,-222.842676,573.239834,164.852719,-210.805566,591.118529,209.068188,-180.493506,544.126012,218.887918,-197.934165,536.954272,176.289158,-215.206871,521.660861,142.704722,-109.144507,666.343584,336.222159,-74.718857,570.857875,301.159752,-98.203860,598.973407,340.471748,46.134744,520.523633,249.256070,46.344789,532.652017,273.015848,87.676414,537.529907,270.039466,86.724794,526.992543,245.629605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.196399,252.914278,45.478931,-299.851114,258.171744,31.736694,-294.219340,434.993675,51.582855,-287.896282,369.556200,53.510601,-230.648988,365.059497,57.800291,-230.219843,419.263815,68.190565,-203.427316,524.473380,-9.119711,-277.319963,522.948746,27.585265,-238.010568,548.179614,132.614037,-222.842065,573.243014,164.851553,-210.804296,591.121320,209.067780,-180.493401,544.128500,218.888077,-197.934774,536.956544,176.288597,-215.208249,521.664350,142.703323,-109.141995,666.343531,336.223080,-74.718428,570.856882,301.160701,-98.202278,598.973394,340.472320,46.137942,520.523562,249.255989,46.346314,532.651880,273.016561,87.678527,537.529345,270.041507,86.728122,526.991850,245.630843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.197335,252.920940,45.488590,-299.851846,258.176452,31.743232,-294.221921,434.999578,51.583639,-287.899293,369.562061,53.513951,-230.651756,365.066338,57.805020,-230.223035,419.270608,68.193958,-203.429038,524.476461,-9.121574,-277.322965,522.953992,27.584319,-238.010823,548.183624,132.612873,-222.841398,573.245994,164.850377,-210.803003,591.123945,209.067399,-180.493132,544.130869,218.888180,-197.935205,536.958673,176.287980,-215.209325,521.667690,142.701843,-109.139579,666.343514,336.223981,-74.718022,570.855956,301.161709,-98.200711,598.973431,340.472914,46.141069,520.523463,249.255943,46.347785,532.651711,273.017277,87.680570,537.528770,270.043569,86.731376,526.991131,245.632113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.197630,252.927613,45.498529,-299.851895,258.181006,31.749947,-294.224103,435.005349,51.584552,-287.901813,369.567807,53.517439,-230.654032,365.073151,57.809851,-230.225735,419.277404,68.197321,-203.430706,524.479480,-9.123469,-277.325846,522.959063,27.583356,-238.010882,548.187364,132.611657,-222.840669,573.248760,164.849189,-210.801682,591.126391,209.067043,-180.492688,544.133109,218.888223,-197.935443,536.960647,176.287302,-215.210082,521.670866,142.700278,-109.137262,666.343534,336.224860,-74.717639,570.855100,301.162778,-98.199159,598.973518,340.473529,46.144121,520.523335,249.255935,46.349202,532.651507,273.017996,87.682543,537.528183,270.045652,86.734552,526.990385,245.633415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.197261,252.934280,45.508737,-299.851236,258.185392,31.756829,-294.225863,435.010970,51.585592,-287.903814,369.573423,53.521062,-230.655792,365.079920,57.814774,-230.227916,419.284188,68.200643,-203.432305,524.482425,-9.125397,-277.328587,522.963943,27.582371,-238.010732,548.190812,132.610383,-222.839869,573.251296,164.847987,-210.800329,591.128645,209.066711,-180.492058,544.135210,218.888201,-197.935474,536.962455,176.286559,-215.210498,521.673863,142.698627,-109.135049,666.343591,336.225714,-74.717276,570.854317,301.163908,-98.197622,598.973656,340.474164,46.147097,520.523177,249.255965,46.350565,532.651268,273.018718,87.684445,537.527587,270.047755,86.737650,526.989612,245.634749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.196204,252.940926,45.519200,-299.849845,258.189596,31.763867,-294.227177,435.016426,51.586758,-287.905273,369.578891,53.524812,-230.657011,365.086627,57.819782,-230.229551,419.290944,68.203913,-203.433821,524.485284,-9.127359,-277.331173,522.968613,27.581362,-238.010358,548.193950,132.609050,-222.838992,573.253586,164.846771,-210.798939,591.130694,209.066401,-180.491232,544.137162,218.888112,-197.935284,536.964083,176.285748,-215.210552,521.676667,142.696884,-109.132941,666.343685,336.226543,-74.716933,570.853610,301.165100,-98.196101,598.973846,340.474818,46.149994,520.522990,249.256035,46.351874,532.650995,273.019442,87.686276,537.526982,270.049875,86.740667,526.988813,245.636115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.194439,252.947536,45.529906,-299.847698,258.193602,31.771049,-294.228021,435.021700,51.588050,-287.906162,369.584197,53.528685,-230.657664,365.093256,57.824866,-230.230611,419.297656,68.207120,-203.435240,524.488045,-9.129356,-277.333585,522.973058,27.580324,-238.009747,548.196758,132.607652,-222.838030,573.255616,164.845538,-210.797508,591.132525,209.066113,-180.490199,544.138954,218.887950,-197.934859,536.965522,176.284863,-215.210226,521.679263,142.695047,-109.130943,666.343817,336.227343,-74.716609,570.852980,301.166352,-98.194595,598.974089,340.475490,46.152812,520.522772,249.256147,46.353129,532.650685,273.020168,87.688035,537.526370,270.052013,86.743600,526.987987,245.637514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.191944,252.954092,45.540841,-299.844772,258.197397,31.778363,-294.228372,435.026774,51.589466,-287.906458,369.589323,53.532674,-230.657729,365.099789,57.830017,-230.231071,419.304309,68.210252,-203.436547,524.490694,-9.131390,-277.335806,522.977258,27.579253,-238.008883,548.199217,132.606186,-222.836975,573.257370,164.844287,-210.796031,591.134126,209.065844,-180.488948,544.140576,218.887712,-197.934184,536.966759,176.283902,-215.209498,521.681636,142.693111,-109.129056,666.343987,336.228112,-74.716300,570.852432,301.167666,-98.193103,598.974386,340.476179,46.155549,520.522523,249.256301,46.354331,532.650339,273.020895,87.689724,537.525751,270.054166,86.746450,526.987133,245.638945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-230.188700,252.960579,45.551988,-299.841047,258.200966,31.785794,-294.228207,435.031632,51.591004,-287.906136,369.594253,53.536771,-230.657180,365.106208,57.835225,-230.230903,419.310885,68.213299,-203.437725,524.493218,-9.133461,-277.337819,522.981198,27.578146,-238.007752,548.201307,132.604650,-222.835820,573.258833,164.843016,-210.794502,591.135483,209.065594,-180.487469,544.142017,218.887395,-197.933245,536.967782,176.282859,-215.208349,521.683771,142.691074,-109.127282,666.344195,336.228849,-74.716007,570.851967,301.169041,-98.191625,598.974737,340.476883,46.158204,520.522242,249.256500,46.355480,532.649955,273.021622,87.691342,537.525129,270.056334,86.749214,526.986254,245.640410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
