 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-85.934629,312.929697,15.654871,-152.616627,308.653739,35.618268,-165.392536,400.765450,40.068810,-156.615071,355.438200,33.173855,-111.054996,359.383570,52.018824,-124.739759,424.821760,61.041567,-116.872989,556.029660,-11.430257,-179.389377,555.540861,31.464272,-125.240432,628.419448,123.950819,-109.778793,659.152693,149.976143,-96.723003,688.738897,180.640902,-72.997684,661.735756,190.972830,-86.314153,634.489635,156.426367,-101.299304,608.347574,129.221284,-20.855920,776.555844,236.412426,4.348363,680.339059,214.890426,-16.753848,724.281764,249.492677,112.468796,656.890670,192.118109,115.773649,663.602474,221.219434,158.271116,661.967800,219.674018,156.913564,655.362379,190.711393
-85.995103,312.869250,15.551481,-152.683324,308.625336,35.551380,-165.421512,400.747527,40.011081,-156.662223,355.413628,33.111227,-111.091319,359.336755,51.940674,-124.754772,424.783562,60.984471,-116.863600,556.013078,-11.452435,-179.373837,555.529871,31.430848,-125.234675,628.402509,123.922852,-109.780574,659.136737,149.943825,-96.734676,688.725407,180.604638,-73.013938,661.716544,190.945050,-86.315210,634.474499,156.394269,-101.293474,608.330812,129.192378,-20.870463,776.532509,236.389512,4.342637,680.302858,214.873460,-16.760607,724.257564,249.461181,112.465361,656.872457,192.106972,115.765659,663.582967,221.210005,158.263181,661.949412,219.670911,156.910945,655.348693,190.707768
-86.056753,312.807891,15.450472,-152.751734,308.596223,35.485648,-165.452095,400.729041,39.954982,-156.710927,355.388519,33.050013,-111.129292,359.289354,51.864431,-124.771450,424.744769,60.929325,-116.856124,555.996876,-11.473570,-179.359626,555.518773,31.399560,-125.229639,628.385634,123.896550,-109.783006,659.120818,149.913169,-96.746597,688.712036,180.569946,-73.030902,661.697253,190.919096,-86.317301,634.459228,156.364363,-101.289145,608.313709,129.166085,-20.884619,776.508807,236.367550,4.337067,680.265205,214.858241,-16.766790,724.232910,249.430502,112.461738,656.853931,192.096341,115.757467,663.563069,221.201154,158.255042,661.930431,219.668311,156.908077,655.334379,190.704610
-86.119463,312.745731,15.352215,-152.821743,308.566451,35.421306,-165.484260,400.710036,39.900725,-156.761112,355.362927,32.990442,-111.168876,359.241469,51.790376,-124.789806,424.705469,60.876352,-116.850666,555.981106,-11.493558,-179.346826,555.507600,31.370560,-125.225358,628.368868,123.872030,-109.786106,659.104978,149.884291,-96.758757,688.698827,180.536938,-73.048576,661.677925,190.895077,-86.320454,634.443856,156.336776,-101.286369,608.296298,129.142545,-20.898348,776.484773,236.346601,4.331670,680.226115,214.844854,-16.772363,724.207834,249.400711,112.457930,656.835116,192.086252,115.749080,663.542805,221.192914,158.246707,661.910872,219.666241,156.904959,655.319443,190.701942
-86.183112,312.682890,15.257088,-152.893227,308.536075,35.358591,-165.517976,400.690556,39.848530,-156.812701,355.336905,32.932749,-111.210026,359.193208,51.718797,-124.809846,424.665755,60.825780,-116.847330,555.965824,-11.512295,-179.335522,555.496386,31.344003,-125.221864,628.352259,123.849407,-109.789890,659.089263,149.857306,-96.771144,688.685824,180.505724,-73.066958,661.658605,190.873100,-86.324699,634.428423,156.311635,-101.285200,608.278613,129.121899,-20.911614,776.460444,236.326727,4.326462,680.185603,214.833383,-16.777291,724.182374,249.371878,112.453937,656.816035,192.076736,115.740504,663.522201,221.185318,158.238183,661.890750,219.664724,156.901589,655.303895,190.699786
-86.247569,312.619495,15.165480,-152.966054,308.505151,35.297747,-165.553206,400.670648,39.798618,-156.865607,355.310515,32.877178,-111.252692,359.144685,51.649989,-124.831574,424.625724,60.777839,-116.846221,555.951087,-11.529673,-179.325795,555.485167,31.320045,-125.219191,628.335853,123.828798,-109.794374,659.073719,149.832329,-96.783748,688.673075,180.476416,-73.086047,661.639338,190.853273,-86.330064,634.412968,156.289068,-101.285688,608.260689,129.104287,-20.924374,776.435858,236.307989,4.321458,680.143690,214.823911,-16.781539,724.156568,249.344076,112.449764,656.796714,192.067829,115.731750,663.501283,221.178401,158.229478,661.870084,219.663784,156.897969,655.287743,190.698164
-86.312698,312.555677,15.077788,-153.040082,308.473742,35.239028,-165.589909,400.650364,39.751218,-156.919739,355.283820,32.823976,-111.296819,359.096018,51.584253,-124.854990,424.585478,60.732766,-116.847444,555.936952,-11.545583,-179.317731,555.473980,31.298841,-125.217369,628.319701,123.810321,-109.799571,659.058394,149.809474,-96.796557,688.660628,180.449123,-73.105838,661.620173,190.835702,-86.336573,634.397533,156.269202,-101.287881,608.242566,129.089845,-20.936591,776.411057,236.290446,4.316675,680.100399,214.816519,-16.785072,724.130457,249.317375,112.445413,656.777180,192.059562,115.722826,663.480081,221.172196,158.220602,661.848893,219.663444,156.894097,655.270998,190.697099
-86.378352,312.491575,14.994420,-153.115160,308.441913,35.182690,-165.628038,400.629758,39.706561,-156.974998,355.256885,32.773396,-111.342342,359.047333,51.521896,-124.880091,424.545126,60.690800,-116.851103,555.923478,-11.559912,-179.311411,555.462863,31.280548,-125.216429,628.303854,123.794091,-109.805496,659.043337,149.788858,-96.809558,688.648532,180.423958,-73.126326,661.601159,190.820495,-86.344252,634.382161,156.252161,-101.291827,608.224283,129.078713,-20.948224,776.386083,236.274158,4.312128,680.055756,214.811287,-16.787855,724.104084,249.291846,112.440889,656.757460,192.051970,115.713741,663.458625,221.166736,158.211564,661.827197,219.663725,156.889975,655.253674,190.696612
-86.444377,312.427336,14.915790,-153.191127,308.409732,35.128997,-165.667539,400.608887,39.664884,-157.031276,355.229780,32.725699,-111.389194,358.998758,51.463233,-124.906866,424.504780,60.652185,-116.857301,555.910724,-11.572550,-179.306919,555.451856,31.265324,-125.216401,628.288364,123.780226,-109.812161,659.028599,149.770595,-96.822737,688.636838,180.401029,-73.147504,661.582348,190.807755,-86.353123,634.366897,156.238071,-101.297570,608.205881,129.071026,-20.959232,776.360981,236.259184,4.307836,680.009790,214.808294,-16.789853,724.077493,249.267560,112.436196,656.737583,192.045085,115.704506,663.436947,221.162054,158.202374,661.805020,219.664649,156.885605,655.235783,190.696727
