 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-186.313528,355.050733,31.377296,-259.761531,339.640705,22.054623,-272.569501,468.326399,28.755596,-266.417813,392.195994,31.640101,-219.964906,405.996874,49.675580,-215.598057,478.665984,33.884615,-215.236387,440.496541,16.549399,-290.124201,580.091225,-16.155311,-258.379738,590.634302,104.091222,-244.745691,589.294247,155.988811,-227.881013,600.155528,213.134403,-199.940492,556.204204,213.387252,-227.150763,556.620335,158.555023,-243.430106,558.182219,109.478170,-159.336445,659.461351,292.514365,-124.617132,562.744996,251.322494,-144.372494,596.113782,293.261983,-13.777840,541.461326,191.408689,-12.002424,546.002282,213.533295,25.897582,548.460375,211.684521,17.769286,542.110253,186.957473
-186.289934,355.014028,31.383603,-259.737299,339.602842,22.063919,-272.543037,468.287058,28.763400,-266.393537,392.159265,31.655060,-219.937228,405.960119,49.681732,-215.572779,478.630450,33.882236,-215.236953,440.497153,16.549211,-290.113254,580.047830,-16.152166,-258.373883,590.605587,104.087915,-244.743597,589.274690,155.985569,-227.878888,600.141522,213.130126,-199.939443,556.196876,213.391470,-227.147355,556.603617,158.555401,-243.421315,558.157537,109.475025,-159.344640,659.467195,292.513230,-124.618177,562.744955,251.329080,-144.375442,596.118714,293.265975,-13.784922,541.466546,191.415681,-12.011942,546.009096,213.537146,25.887848,548.469038,211.691461,17.763813,542.117217,186.963661
-186.265837,354.976989,31.387582,-259.713033,339.565313,22.071651,-272.515183,468.248133,28.769385,-266.368624,392.122994,31.668528,-219.908472,405.923426,49.685853,-215.546054,478.595008,33.877563,-215.237576,440.497853,16.549010,-290.100679,580.004891,-16.151116,-258.367377,590.576975,104.082763,-244.741233,589.255080,155.980594,-227.876936,600.127266,213.124208,-199.938686,556.189472,213.394205,-227.143854,556.586918,158.554127,-243.411974,558.133021,109.469951,-159.353587,659.472893,292.511110,-124.619743,562.744888,251.334755,-144.379147,596.123504,293.268996,-13.792178,541.471888,191.422436,-12.021781,546.015964,213.540790,25.877811,548.477702,211.698365,17.758151,542.124204,186.969777
-186.241277,354.939687,31.389142,-259.688791,339.528216,22.077744,-272.485951,468.209731,28.773465,-266.343109,392.087282,31.680418,-219.878663,405.886883,49.687857,-215.517891,478.559743,33.870516,-215.238257,440.498642,16.548795,-290.086439,579.962519,-16.152253,-258.360211,590.548538,104.075694,-244.738601,589.235464,155.973821,-227.875171,600.112788,213.116600,-199.938241,556.182012,213.395400,-227.140271,556.570284,158.551135,-243.402086,558.108735,109.462878,-159.363296,659.478437,292.507980,-124.621849,562.744797,251.339485,-144.383629,596.128148,293.271013,-13.799608,541.477353,191.428940,-12.031941,546.022883,213.544217,25.867472,548.486360,211.705223,17.752296,542.131210,186.975814
-186.216296,354.902197,31.388196,-259.664630,339.491652,22.082122,-272.455355,468.171958,28.775553,-266.317030,392.052235,31.690645,-219.847835,405.850582,49.687661,-215.488299,478.524744,33.861015,-215.238996,440.499522,16.548567,-290.070503,579.920830,-16.155670,-258.352380,590.520347,104.066637,-244.735703,589.215893,155.965187,-227.873608,600.098118,213.107253,-199.938130,556.174519,213.395001,-227.136617,556.553759,158.546361,-243.391657,558.084744,109.453735,-159.373777,659.483821,292.503817,-124.624512,562.744688,251.343238,-144.388908,596.132638,293.271996,-13.807212,541.482941,191.435179,-12.042423,546.029849,213.547417,25.856830,548.495003,211.712027,17.746247,542.138229,186.981762
-186.190938,354.864599,31.384658,-259.640612,339.455724,22.084712,-272.423414,468.134924,28.775564,-266.290428,392.017956,31.699124,-219.816021,405.814615,49.685181,-215.457293,478.490099,33.848985,-215.239794,440.500494,16.548325,-290.052842,579.879942,-16.161457,-258.343879,590.492477,104.055525,-244.732543,589.196417,155.954631,-227.872262,600.083284,213.096120,-199.938375,556.167017,213.392951,-227.132906,556.537393,158.539740,-243.380695,558.061117,109.442454,-159.385039,659.489037,292.498601,-124.627750,562.744563,251.345984,-144.395005,596.136971,293.271914,-13.814988,541.488653,191.441139,-12.053229,546.036857,213.550381,25.845885,548.503624,211.718768,17.740002,542.145256,186.987614
-186.165250,354.826974,31.378447,-259.616797,339.420538,22.085441,-272.390150,468.098742,28.773412,-266.263346,391.984555,31.705770,-219.783259,405.779079,49.680338,-215.424891,478.455902,33.834353,-215.240651,440.501559,16.548070,-290.033427,579.839975,-16.169703,-258.334704,590.465004,104.042289,-244.729125,589.177089,155.942094,-227.871148,600.068319,213.083157,-199.938998,556.159532,213.389201,-227.129150,556.521235,158.531212,-243.369208,558.037921,109.428969,-159.397089,659.494081,292.492313,-124.631579,562.744428,251.347692,-144.401937,596.141142,293.270740,-13.822937,541.494490,191.446807,-12.064357,546.043904,213.553100,25.834640,548.512216,211.725438,17.733558,542.152288,186.993360
-186.139284,354.789407,31.369482,-259.593250,339.386202,22.084238,-272.355590,468.063525,28.769018,-266.235831,391.952142,31.710499,-219.749591,405.744072,49.673056,-215.391114,478.422248,33.817049,-215.241568,440.502719,16.547801,-290.012236,579.801052,-16.180494,-258.324854,590.438009,104.026866,-244.725455,589.157965,155.927518,-227.870280,600.053256,213.068322,-199.940020,556.152089,213.383700,-227.125363,556.505336,158.520716,-243.357207,558.015227,109.413217,-159.409932,659.498945,292.484934,-124.636015,562.744288,251.348335,-144.409721,596.145148,293.268448,-13.831059,541.500452,191.452169,-12.075807,546.050987,213.555565,25.823095,548.520772,211.732028,17.726915,542.159320,186.998992
-186.113089,354.751986,31.357688,-259.570037,339.352826,22.081034,-272.319763,468.029391,28.762299,-266.207930,391.920829,31.713230,-219.715064,405.709696,49.663258,-215.355988,478.389234,33.797006,-215.242544,440.503974,16.547520,-289.989247,579.763298,-16.193915,-258.314328,590.411570,104.009192,-244.721539,589.139102,155.910848,-227.869674,600.038130,213.051576,-199.941463,556.144716,213.376400,-227.121560,556.489749,158.508194,-243.344703,557.993109,109.395137,-159.423573,659.503626,292.476451,-124.641073,562.744148,251.347886,-144.418373,596.148984,293.265014,-13.839351,541.506539,191.457214,-12.087578,546.058101,213.557768,25.811252,548.529284,211.738530,17.720070,542.166347,187.004503
-186.086723,354.714801,31.342995,-259.547227,339.320522,22.075762,-272.282705,467.996458,28.753178,-266.179696,391.890730,31.713882,-219.679725,405.676054,49.650874,-215.319543,478.356959,33.774161,-215.243579,440.505325,16.547225,-289.964443,579.726839,-16.210048,-258.303128,590.385770,103.989207,-244.717382,589.120557,155.892032,-227.869344,600.022978,213.032882,-199.943350,556.137441,213.367257,-227.117757,556.474528,158.493591,-243.331711,557.971638,109.374671,-159.438015,659.508118,292.466848,-124.646768,562.744014,251.346321,-144.427907,596.152647,293.260414,-13.847813,541.512752,191.461928,-12.099669,546.065242,213.559702,25.799114,548.537746,211.744934,17.713024,542.173365,187.009883
-186.060242,354.677947,31.325334,-259.524887,339.289402,22.068357,-272.244453,467.964845,28.741580,-266.151184,391.861959,31.712376,-219.643628,405.643252,49.635835,-215.281812,478.325525,33.748457,-215.244674,440.506773,16.546917,-289.937808,579.691804,-16.228971,-258.291255,590.360694,103.966854,-244.712995,589.102391,155.871019,-227.869305,600.007837,213.012207,-199.945702,556.130293,213.356227,-227.113969,556.459729,158.476854,-243.318246,557.950891,109.351764,-159.453259,659.512419,292.456116,-124.653111,562.743892,251.343618,-144.438336,596.156137,293.254628,-13.856445,541.519092,191.466299,-12.112077,546.072409,213.561359,25.786684,548.546151,211.751234,17.705774,542.180370,187.015124
-186.033706,354.641518,31.304642,-259.503089,339.259582,22.058757,-272.205050,467.934673,28.727431,-266.122449,391.834634,31.708635,-219.606830,405.611397,49.618076,-215.242835,478.295034,33.719838,-215.245828,440.508317,16.546596,-289.909334,579.658323,-16.250760,-258.278714,590.336426,103.942078,-244.708384,589.084664,155.847763,-227.869573,599.992747,212.989521,-199.948541,556.123303,213.343270,-227.110212,556.445407,158.457934,-243.304324,557.930944,109.326364,-159.469305,659.516523,292.444244,-124.660117,562.743789,251.339754,-144.449671,596.159451,293.247637,-13.865243,541.525559,191.470317,-12.124800,546.079596,213.562731,25.773964,548.554493,211.757419,17.698320,542.187359,187.020220
-186.007178,354.605614,31.280862,-259.481905,339.231178,22.046902,-272.164543,467.906066,28.710662,-266.093552,391.808871,31.702585,-219.569392,405.580599,49.597537,-215.202653,478.265592,33.688254,-215.247041,440.509958,16.546263,-289.879012,579.626525,-16.275486,-258.265512,590.313054,103.914829,-244.703560,589.067440,155.822221,-227.870161,599.977749,212.964796,-199.951889,556.116502,213.328351,-227.106505,556.431622,158.436782,-243.289964,557.911872,109.298424,-159.486149,659.520429,292.431227,-124.667797,562.743711,251.334711,-144.461922,596.162587,293.239425,-13.874206,541.532153,191.473972,-12.137835,546.086802,213.563812,25.760960,548.562765,211.763483,17.690662,542.194329,187.025163
