 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
-254.666549,237.968207,37.235266,-328.454378,238.506139,22.736844,-337.074573,452.416980,64.421972,-311.392366,362.000121,56.973424,-273.868013,362.322566,44.921653,-300.604045,459.425629,63.046002,-309.593526,546.016246,-22.142111,-367.414626,523.840835,36.732730,-317.359166,571.733594,104.384649,-297.334497,593.180190,131.496896,-278.484081,608.963841,157.844846,-262.296612,572.027377,169.276274,-277.312943,556.152541,139.821077,-300.755697,534.300238,110.000063,-139.746795,719.343323,303.517205,-129.757822,603.652836,273.131791,-142.914401,645.399900,319.067243,3.372230,535.804483,222.474955,4.239184,546.806843,247.666154,47.956136,539.780148,250.042744,46.031762,526.416156,224.944481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.685029,238.120441,37.319459,-328.459855,238.569739,22.733688,-337.328854,452.474552,64.502904,-311.556066,362.069015,57.023096,-274.010054,362.445068,45.002820,-300.830700,459.472795,63.220062,-309.692461,546.161614,-22.162249,-367.577960,523.946558,36.807689,-317.490754,571.868361,104.441060,-297.425198,593.295965,131.544544,-278.555252,609.067940,157.880987,-262.406556,572.125408,169.345737,-277.476387,556.253445,139.936479,-300.998158,534.421927,110.153550,-139.730894,719.379567,303.516997,-129.802847,603.625831,273.212576,-142.901367,645.441950,319.079780,3.365578,535.825837,222.505784,4.234596,546.827044,247.697330,47.951655,539.788193,250.075706,46.021653,526.424973,224.978873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.688834,238.283172,37.413955,-328.448066,238.636446,22.736588,-337.583358,452.533489,64.586419,-311.714314,362.141959,57.077750,-274.146581,362.574688,45.090705,-301.058083,459.522989,63.398497,-309.793595,546.307610,-22.183016,-367.744177,524.051581,36.884283,-317.624887,572.003674,104.498854,-297.518005,593.411911,131.593408,-278.628243,609.171904,157.918208,-262.518272,572.223188,169.416189,-277.641873,556.354382,140.052934,-301.242970,534.544178,110.308124,-139.716245,719.415344,303.516761,-129.848716,603.598383,273.293178,-142.889401,645.483484,319.092003,3.357828,535.847052,222.536234,4.228880,546.847015,247.728168,47.946012,539.795916,250.108393,46.010407,526.433495,225.012974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.677243,238.456562,37.519041,-328.418183,238.706255,22.745778,-337.837681,452.593640,64.672537,-311.866573,362.218917,57.137521,-274.277093,362.711458,45.185463,-301.285835,459.576147,63.581273,-309.896814,546.453927,-22.204387,-367.913085,524.155607,36.962492,-317.761437,572.139281,104.558017,-297.612832,593.527801,131.643476,-278.702989,609.275524,157.956502,-262.631636,572.320524,169.487596,-277.809226,556.455150,140.170374,-301.489881,534.666760,110.463687,-139.702903,719.450589,303.516500,-129.895399,603.570480,273.373538,-142.878539,645.524432,319.103896,3.348961,535.868098,222.566262,4.222015,546.866725,247.758630,47.939185,539.803296,250.140767,45.998010,526.441704,225.046743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.649531,238.640759,37.634995,-328.369378,238.779156,22.761493,-338.091410,452.654849,64.761273,-312.012296,362.299848,57.202546,-274.401082,362.855398,45.287246,-301.513588,459.632195,63.768353,-310.001997,546.600249,-22.226333,-368.084485,524.258326,37.042296,-317.900264,572.274922,104.618533,-297.709583,593.643402,131.694732,-278.779421,609.378585,157.995865,-262.746518,572.417216,169.559921,-277.978266,556.555539,140.288731,-301.738628,534.789433,110.620138,-139.690926,719.485237,303.516215,-129.942862,603.542110,273.453597,-142.868816,645.564720,319.115447,3.338962,535.888944,222.595829,4.213981,546.886141,247.788675,47.931153,539.810312,250.172786,45.984448,526.449577,225.080136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.604978,238.835900,37.762085,-328.300826,238.855131,22.783960,-338.344120,452.716945,64.852642,-312.150933,362.384698,57.272955,-274.518038,363.006517,45.396197,-301.740962,459.691051,63.959698,-310.109015,546.746243,-22.248826,-368.258165,524.359418,37.123672,-318.041224,572.410328,104.680384,-297.808158,593.758471,131.747163,-278.857464,609.480864,158.036288,-262.862781,572.513062,169.633125,-278.148804,556.655333,140.407933,-301.988939,534.911950,110.777377,-139.680368,719.519222,303.515911,-129.991069,603.513258,273.533299,-142.860265,645.604278,319.126642,3.327817,535.909558,222.624892,4.204760,546.905228,247.818264,47.921898,539.816942,250.204411,45.969708,526.457095,225.113113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.542861,239.042110,37.900572,-328.211701,238.934156,22.813402,-338.595377,452.779752,64.946656,-312.281923,362.473401,57.348875,-274.627441,363.164811,45.512458,-301.967568,459.752619,64.155261,-310.217733,546.891567,-22.271831,-368.433903,524.458556,37.206600,-318.184163,572.545220,104.743551,-297.908451,593.872758,131.800752,-278.937039,609.582134,158.077766,-262.980283,572.607852,169.707172,-278.320644,556.754308,140.527910,-302.240537,535.034054,110.935302,-139.671284,719.552476,303.515591,-130.039984,603.483908,273.612585,-142.852917,645.643030,319.137470,3.315512,535.929909,222.653413,4.194336,546.923954,247.847357,47.911402,539.823166,250.235602,45.953781,526.464238,225.145630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.462462,239.259498,38.050706,-328.101182,239.016202,22.850036,-338.844738,452.843080,65.043327,-312.404704,362.565885,57.430430,-274.728770,363.330264,45.636161,-302.193008,459.816796,64.354994,-310.328007,547.035867,-22.295316,-368.611471,524.555401,37.291056,-318.328922,572.679309,104.808016,-298.010348,593.986005,131.855481,-279.018061,609.682160,158.120289,-263.098874,572.701370,169.782022,-278.493584,556.852237,140.648593,-302.493133,535.155481,111.093813,-139.663725,719.584931,303.515258,-130.089566,603.454043,273.691403,-142.846804,645.680903,319.147921,3.302036,535.949964,222.681350,4.182695,546.942283,247.875914,47.899651,539.828963,250.266318,45.936660,526.470984,225.177645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.363067,239.488162,38.212727,-327.968453,239.101231,22.894075,-339.091751,452.906732,65.142663,-312.518707,362.662063,57.517737,-274.821501,363.502845,45.767433,-302.416876,459.883466,64.558842,-310.439684,547.178774,-22.319241,-368.790627,524.649604,37.377017,-318.475333,572.812301,104.873758,-298.113731,594.097949,131.911333,-279.100440,609.780700,158.163849,-263.218400,572.793396,169.857638,-278.667416,556.948881,140.769911,-302.746433,535.275957,111.252810,-139.657743,719.616519,303.514918,-130.139775,603.423647,273.769698,-142.841952,645.717822,319.157983,3.287382,535.969690,222.708663,4.169823,546.960183,247.903897,47.886632,539.834311,250.296520,45.918338,526.477313,225.209116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.243967,239.728183,38.386864,-327.812703,239.189202,22.945723,-339.335957,452.970500,65.244672,-312.623362,362.761839,57.610912,-274.905105,363.682513,45.906395,-302.638755,459.952503,64.766750,-310.552607,547.319913,-22.343569,-368.971121,524.740810,37.464457,-318.623222,572.943890,104.940757,-298.218477,594.208317,131.968290,-279.184082,609.877507,158.208437,-263.338700,572.883706,169.933979,-278.841923,557.044001,140.891793,-303.000136,535.395201,111.412192,-139.653387,719.647170,303.514573,-130.190566,603.392699,273.847419,-142.838387,645.753710,319.167648,3.271542,535.989055,222.735313,4.155712,546.977617,247.931266,47.872335,539.839188,250.326168,45.898813,526.483204,225.240001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-254.104460,239.979628,38.573332,-327.633132,239.280063,23.005177,-339.576889,453.034165,65.349359,-312.718093,362.865106,57.710061,-274.979054,363.869211,46.053161,-302.858225,460.023772,64.978655,-310.666609,547.458895,-22.368257,-369.152695,524.828653,37.553354,-318.772409,573.073763,105.008991,-298.324455,594.316832,132.026333,-279.268889,609.972331,158.254042,-263.459607,572.972069,170.011006,-279.016885,557.137347,141.014170,-303.253933,535.512925,111.571861,-139.650707,719.676813,303.514231,-130.241894,603.361181,273.924515,-142.836134,645.788491,319.176907,3.254512,536.008024,222.761260,4.140352,546.994551,247.957984,47.856750,539.843575,250.355222,45.878082,526.488638,225.270259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-253.943851,240.242548,38.772335,-327.428947,239.373758,23.072626,-339.814074,453.097502,65.456730,-312.802325,362.971745,57.815289,-275.042818,364.062868,46.207835,-303.074854,460.097126,65.194492,-310.781516,547.595321,-22.393260,-369.335082,524.912761,37.643681,-318.922704,573.201602,105.078438,-298.431530,594.423208,132.085442,-279.354756,610.064913,158.300653,-263.580950,573.058251,170.088682,-279.192073,557.228668,141.136973,-303.507509,535.628833,111.731717,-139.649748,719.705378,303.513895,-130.293711,603.329069,274.000939,-142.835214,645.822089,319.185754,3.236289,536.026565,222.786467,4.123738,547.010949,247.984012,47.839872,539.847449,250.383645,45.856147,526.493594,225.299848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-253.761455,240.516981,38.984065,-327.199366,239.470224,23.148251,-340.047033,453.160272,65.566785,-312.875483,363.081626,57.926693,-275.095867,364.263401,46.370517,-303.288209,460.172405,65.414193,-310.897147,547.728781,-22.418532,-369.518006,524.992752,37.735414,-319.073915,573.327079,105.149076,-298.539561,594.527154,132.145598,-279.441576,610.154991,158.348261,-263.702552,573.142014,170.166965,-279.367256,557.317704,141.260133,-303.760542,535.742623,111.891664,-139.650556,719.732793,303.513571,-130.345968,603.296342,274.076642,-142.835646,645.854426,319.194182,3.216873,536.044643,222.810895,4.105866,547.026777,248.009313,47.821697,539.850790,250.411396,45.833011,526.498051,225.328727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-253.556598,240.802944,39.208698,-326.943621,239.569390,23.232223,-340.275283,453.222231,65.679525,-312.936991,363.194610,58.044365,-275.137673,364.470710,46.541295,-303.497848,460.249442,65.637685,-311.013316,547.858858,-22.444024,-369.701183,525.068238,37.828527,-319.225840,573.449859,105.220883,-298.648402,594.628375,132.206779,-279.529236,610.242297,158.396854,-263.824231,573.223115,170.245819,-279.542195,557.404193,141.383581,-304.012707,535.853986,112.051607,-139.653173,719.758986,303.513267,-130.398613,603.262976,274.151582,-142.837448,645.885424,319.202186,3.196267,536.062224,222.834505,4.086734,547.041999,248.033851,47.802223,539.853576,250.438439,45.808679,526.501989,225.356857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-253.328619,241.100442,39.446396,-326.660957,239.671179,23.324705,-340.498334,453.283124,65.794948,-312.986275,363.310543,58.168390,-275.167710,364.684685,46.720253,-303.703326,460.328058,65.864894,-311.129827,547.985123,-22.469684,-369.884322,525.138827,37.922996,-319.378275,573.569602,105.293834,-298.757903,594.726569,132.268967,-279.617618,610.326560,158.446420,-263.945799,573.301309,170.325204,-279.716647,557.487866,141.507253,-304.263671,535.962607,112.211451,-139.657640,719.783885,303.512987,-130.451593,603.228945,274.225716,-142.840634,645.915005,319.209763,3.174474,536.079273,222.857263,4.066345,547.056578,248.057588,47.781451,539.855787,250.464735,45.783159,526.505389,225.384197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-253.076868,241.409461,39.697306,-326.350635,239.775506,23.425846,-340.715695,453.342686,65.913052,-313.022764,363.429262,58.298847,-275.185455,364.905198,46.907463,-303.904193,460.408061,66.095739,-311.246480,548.107142,-22.495459,-370.067124,525.204116,38.018796,-319.531006,573.685961,105.367908,-298.867906,594.821428,132.332140,-279.706602,610.407505,158.496949,-264.067065,573.376346,170.405082,-279.890364,557.568451,141.631082,-304.513098,536.068165,112.371105,-139.663996,719.807418,303.512741,-130.504852,603.194223,274.299003,-142.845216,645.943091,319.216909,3.151502,536.095756,222.879132,4.044700,547.070480,248.080491,47.759386,539.857402,250.490248,45.756461,526.508229,225.410708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-252.800711,241.729968,39.961560,-326.011933,239.882279,23.535788,-340.926874,453.400645,66.033830,-313.045891,363.550593,58.435806,-275.190389,365.132107,47.102990,-304.099997,460.489253,66.330140,-311.363067,548.224469,-22.521293,-370.249283,525.263700,38.115902,-319.683817,573.798586,105.443081,-298.978252,594.912642,132.396278,-279.796062,610.484852,158.548427,-264.187834,573.447974,170.485416,-280.063093,557.645673,141.755005,-304.760649,536.170333,112.530479,-139.672277,719.829511,303.512535,-130.558333,603.158782,274.371406,-142.851205,645.969603,319.223624,3.127361,536.111639,222.900075,4.021807,547.083668,248.102524,47.736031,539.858400,250.514940,45.728600,526.510492,225.436351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-252.499532,242.061917,40.239272,-325.644149,239.991399,23.654660,-341.131373,453.456721,66.157277,-313.055092,363.674350,58.579334,-275.181998,365.365257,47.306888,-304.290283,460.571422,66.568010,-311.479375,548.336654,-22.547127,-370.430488,525.317169,38.214290,-319.836485,573.907117,105.519331,-299.088775,594.999896,132.461361,-279.885868,610.558319,158.600845,-264.307905,573.515939,170.566170,-280.234580,557.719252,141.878958,-305.005979,536.268782,112.689485,-139.682518,719.850090,303.512377,-130.611977,603.122593,274.442889,-142.858605,645.994462,319.229907,3.102060,536.126886,222.920061,3.997673,547.096106,248.123654,47.711398,539.858761,250.538777,45.699589,526.512156,225.461088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-252.172729,242.405240,40.530540,-325.246599,240.102762,23.782579,-341.328696,453.510625,66.283382,-313.049810,363.800336,58.729487,-275.159774,365.604478,47.519203,-304.474593,460.654346,66.809263,-311.595185,548.443237,-22.572902,-370.610420,525.364105,38.313936,-319.988784,574.011195,105.596634,-299.199306,595.082869,132.527369,-279.975888,610.627621,158.654190,-264.427075,573.579983,170.647308,-280.404564,557.788906,142.002883,-305.248741,536.363177,112.848039,-139.694750,719.869084,303.512275,-130.665724,603.085626,274.513418,-142.867423,646.017591,319.235759,3.075616,536.141463,222.939054,3.972310,547.107759,248.143847,47.685496,539.858464,250.561723,45.669447,526.513202,225.484883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-251.819722,242.759852,40.835445,-324.818624,240.216253,23.919648,-341.518346,453.562060,66.412136,-313.029497,363.928343,58.886314,-275.123218,365.849584,47.739972,-304.652471,460.737795,67.053807,-311.710271,548.543756,-22.598555,-370.788757,525.404092,38.414817,-320.140482,574.110452,105.674969,-299.309672,595.161241,132.594282,-280.065985,610.692470,158.708450,-264.545137,573.639848,170.728796,-280.572783,557.854348,142.126719,-305.488586,536.453177,113.006058,-139.709002,719.886418,303.512239,-130.719510,603.047848,274.582964,-142.877660,646.038910,319.241182,3.048045,536.155334,222.957022,3.945731,547.118591,248.163072,47.658340,539.857490,250.583744,45.638194,526.513612,225.507698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-251.439951,243.125652,41.154049,-324.359586,240.331753,24.065960,-341.699829,453.610723,66.543526,-312.993610,364.058152,59.049858,-275.071838,366.100377,47.969220,-304.823460,460.821527,67.301550,-311.824403,548.637741,-22.624021,-370.965171,525.436707,38.516912,-320.291345,574.204521,105.754313,-299.419695,595.234685,132.662080,-280.156019,610.752576,158.763615,-264.661880,573.695273,170.810600,-280.738971,557.915292,142.250411,-305.725162,536.538440,113.163463,-139.725302,719.902019,303.512279,-130.773271,603.009228,274.651497,-142.889313,646.058341,319.246180,3.019366,536.168466,222.973934,3.917952,547.128566,248.181297,47.629946,539.855818,250.604806,45.605854,526.513366,225.529499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-251.032876,243.502517,41.486397,-323.868873,240.449135,24.221591,-341.872650,453.656303,66.677538,-312.941616,364.189534,59.220150,-275.005150,366.356641,48.206964,-304.987103,460.905292,67.552395,-311.937346,548.724716,-22.649235,-371.139328,525.461525,38.620199,-320.441131,574.293029,105.834645,-299.529196,595.302875,132.730745,-280.245847,610.807648,158.819674,-264.777090,573.745997,170.892687,-280.902861,557.971447,142.373903,-305.958117,536.618622,113.320178,-139.743673,719.915813,303.512403,-130.826942,602.969731,274.718993,-142.902380,646.075805,319.250757,2.989601,536.180822,222.989760,3.888993,547.137648,248.198493,47.600334,539.853429,250.624878,45.572453,526.512446,225.550250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-250.597981,243.890310,41.832513,-323.345899,240.568265,24.386606,-342.036318,453.698483,66.814154,-312.872995,364.322249,59.397217,-274.922682,366.618151,48.453209,-305.142947,460.988829,67.806246,-312.048861,548.804205,-22.674127,-371.310892,525.478120,38.724657,-320.589600,574.375603,105.915944,-299.637991,595.365482,132.800258,-280.335322,610.857392,158.876615,-264.890553,573.791758,170.975027,-281.064182,558.022524,142.497145,-306.187098,536.693376,113.476132,-139.764136,719.927728,303.512623,-130.880454,602.929322,274.785428,-142.916852,646.091226,319.254921,2.958775,536.192368,223.004471,3.858875,547.145802,248.214630,47.569526,539.850304,250.643927,45.538017,526.510833,225.569917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-250.134773,244.288871,42.192404,-322.790106,240.689003,24.561053,-342.190346,453.736941,66.953358,-312.787235,364.456048,59.581074,-274.823973,366.884662,48.707951,-305.290538,461.071870,68.063002,-312.158702,548.875726,-22.698629,-371.479524,525.486066,38.830269,-320.736507,574.451865,105.998190,-299.745892,595.422175,132.870603,-280.424296,610.901516,158.934430,-265.002050,573.832292,171.057591,-281.222663,558.068230,142.620085,-306.411749,536.762351,113.631254,-139.786709,719.937690,303.512950,-130.933739,602.887964,274.850782,-142.932719,646.104525,319.258678,2.926915,536.203069,223.018037,3.827622,547.152994,248.229681,47.537547,539.846422,250.661922,45.502580,526.508509,225.588469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-249.642788,244.698024,42.566055,-322.200967,240.811202,24.744967,-342.334251,453.771347,67.095129,-312.683838,364.590669,59.771728,-274.708574,367.155920,48.971173,-305.429429,461.154135,68.322562,-312.266622,548.938795,-22.722668,-371.644881,525.484936,38.937015,-320.881602,574.521440,106.081365,-299.852710,595.472623,132.941762,-280.512616,610.939727,158.993108,-265.111361,573.867338,171.140350,-281.378031,558.108273,142.742679,-306.631718,536.825198,113.785479,-139.811409,719.945626,303.513395,-130.986726,602.845620,274.915037,-142.949970,646.115624,319.262037,2.894051,536.212892,223.030433,3.795262,547.159187,248.243618,47.504426,539.841766,250.678835,45.466174,526.505455,225.605872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-249.121585,245.117573,42.953432,-321.577983,240.934707,24.938365,-342.467557,453.801367,67.239445,-312.562320,364.725844,59.969178,-274.576049,367.431654,49.242850,-305.559177,461.235340,68.584822,-312.372369,548.992928,-22.746172,-371.806620,525.474303,39.044879,-321.024637,574.583949,106.165450,-299.958255,595.516496,133.013719,-280.600129,610.971730,159.052641,-265.218265,573.896633,171.223278,-281.530014,558.142361,142.864880,-306.846653,536.881566,113.938746,-139.838247,719.951464,303.513970,-131.039343,602.802250,274.978180,-142.968586,646.124448,319.265008,2.860215,536.221800,223.041632,3.761824,547.164346,248.256417,47.470192,539.836315,250.694636,45.428836,526.501656,225.622098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-248.570753,245.547306,43.354481,-320.920689,241.059359,25.141251,-342.589793,453.826664,67.386283,-312.422213,364.861293,60.173412,-274.425977,367.711581,49.522945,-305.679343,461.315190,68.849676,-312.475689,549.037638,-22.769065,-371.964394,525.453743,39.153846,-321.165360,574.639017,106.250427,-300.062332,595.553462,133.086461,-280.686680,610.997233,159.113021,-265.322539,573.919917,171.306351,-281.678339,558.170202,142.986647,-307.056201,536.931105,114.090997,-139.867233,719.955132,303.514687,-131.091517,602.757815,275.040196,-142.988551,646.130921,319.267603,2.825443,536.229761,223.051611,3.727341,547.168438,248.268053,47.434879,539.830053,250.709298,45.390604,526.497092,225.637115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-247.989909,245.986989,43.769127,-320.228653,241.184991,25.353612,-342.700495,453.846896,67.535616,-312.263061,364.996728,60.384410,-274.257953,367.995404,49.811408,-305.789495,461.393383,69.117019,-312.576324,549.072441,-22.791271,-372.117856,525.422832,39.263902,-321.303517,574.686265,106.336281,-300.164746,595.583193,133.159973,-280.772109,611.015944,159.174239,-265.423960,573.936929,171.389545,-281.822732,558.191506,143.107943,-307.260014,536.973465,114.242178,-139.898373,719.956559,303.515559,-131.143174,602.712273,275.101078,-143.009840,646.134966,319.269835,2.789772,536.236739,223.060346,3.691848,547.171428,248.278502,47.398524,539.822961,250.722795,45.351520,526.491747,225.650895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
