 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-251.276246,228.331384,42.237803,-322.939613,229.678807,21.288557,-333.013348,445.460078,58.178628,-308.452035,354.089012,54.449213,-269.710097,352.721526,49.029014,-296.095063,452.844052,61.195964,-286.633825,536.833892,-32.140800,-356.368710,518.017852,26.431685,-310.435458,565.957996,97.315762,-291.669977,587.175222,125.204387,-274.925092,603.008660,152.148745,-259.938399,566.470171,165.561771,-273.583026,549.778076,135.567403,-295.059013,528.220741,104.537486,-138.083535,716.214688,306.674142,-128.276643,599.476338,280.636172,-140.306759,643.737982,325.131686,7.196608,534.093161,230.156943,8.440263,545.881656,254.995218,52.096931,538.679095,256.875328,49.742253,524.496346,232.245229
-251.281661,228.467613,42.385237,-322.914019,229.721129,21.322955,-333.180935,445.523994,58.211987,-308.564934,354.146965,54.505397,-269.810943,352.829698,49.111778,-296.261369,452.881786,61.314446,-286.756953,536.932911,-32.123810,-356.473615,518.103303,26.453746,-310.496401,566.045655,97.327898,-291.706340,587.245367,125.214090,-274.942999,603.070473,152.151011,-259.989937,566.523364,165.592289,-273.671101,549.838466,135.631072,-295.208268,528.301814,104.627565,-138.056631,716.224109,306.639192,-128.285033,599.443175,280.636081,-140.287969,643.744496,325.089138,7.219193,534.101756,230.162831,8.461896,545.891881,255.000175,52.119044,538.675534,256.888596,49.763089,524.493210,232.259665
-251.271481,228.612888,42.540805,-322.869334,229.764509,21.360554,-333.347265,445.587523,58.247970,-308.670783,354.207158,54.565311,-269.904738,352.943467,49.199393,-296.426919,452.920692,61.436713,-286.884852,537.032611,-32.105900,-356.580998,518.186564,26.478339,-310.559522,566.132822,97.342008,-291.744260,587.314753,125.225465,-274.962002,603.131333,152.154737,-260.042578,566.575502,165.624298,-273.760813,549.898059,135.696510,-295.359826,528.382523,104.719525,-138.030343,716.232271,306.604231,-128.293597,599.408539,280.635808,-140.269501,643.749541,325.046036,7.241508,534.109437,230.168307,8.483215,545.901159,255.004762,52.140895,538.670807,256.901573,49.783621,524.488998,232.273799
-251.244996,228.767347,42.704559,-322.804753,229.808930,21.401382,-333.511983,445.650493,58.286613,-308.769064,354.269543,54.628992,-269.990994,353.062856,49.291900,-296.591379,452.960693,61.562739,-287.017464,537.132807,-32.087056,-356.690727,518.267355,26.505519,-310.624755,566.219280,97.358140,-291.783693,587.383189,125.238555,-274.982073,603.191062,152.159968,-260.096233,566.626419,165.657806,-273.852043,549.956684,135.763701,-295.513511,528.462670,104.813331,-138.004715,716.239104,306.569303,-128.302313,599.372399,280.635350,-140.251373,643.753040,325.002413,7.263534,534.116155,230.173343,8.504203,545.909438,255.008954,52.162465,538.664877,256.914226,49.803834,524.483674,232.287596
-251.201498,228.931121,42.876537,-322.719475,229.854372,21.445461,-333.674726,445.712726,58.327950,-308.859254,354.334063,54.696473,-270.069216,353.187879,49.389334,-296.754407,453.001705,61.692493,-287.154717,537.233306,-32.067265,-356.802664,518.345392,26.535339,-310.692027,566.304809,97.376340,-291.824590,587.450479,125.253401,-275.003176,603.249475,152.166750,-260.150808,566.675947,165.692824,-273.944660,550.014164,135.832628,-295.669136,528.542049,104.908944,-137.979792,716.244539,306.534450,-128.311155,599.334727,280.634703,-140.233602,643.754916,324.958298,7.285255,534.121864,230.177912,8.524843,545.916668,255.012724,52.183739,538.657702,256.926524,49.823712,524.477201,232.301019
-251.140281,229.104331,43.056767,-322.612705,229.900814,21.492805,-333.835121,445.774037,58.372012,-308.940828,354.400657,54.767780,-270.138907,353.318541,49.491723,-296.915652,453.043637,61.825937,-287.296533,537.333909,-32.046514,-356.916663,518.420384,26.567847,-310.761259,566.389180,97.396653,-291.866896,587.516420,125.270045,-275.025275,603.306383,152.175128,-260.206201,566.723912,165.729356,-274.038530,550.070318,135.903273,-295.826508,528.620446,105.006324,-137.955615,716.248506,306.499716,-128.320100,599.295494,280.633863,-140.216203,643.755093,324.913725,7.306655,534.126515,230.181984,8.545121,545.922794,255.016047,52.204702,538.649245,256.938432,49.843242,524.469543,232.314034
-251.060644,229.287085,43.245264,-322.483655,229.948235,21.543423,-333.992790,445.834236,58.418827,-309.013256,354.469254,54.842935,-270.199569,353.454840,49.599087,-297.074758,453.086395,61.963029,-287.442823,537.434408,-32.024789,-357.032568,518.492032,26.603093,-310.832364,566.472157,97.419122,-291.910552,587.580806,125.288527,-275.048327,603.361595,152.185146,-260.262308,566.770138,165.767408,-274.133511,550.124960,135.975615,-295.985422,528.697644,105.105429,-137.932226,716.250934,306.465143,-128.329120,599.254671,280.632829,-140.199191,643.753495,324.868726,7.327719,534.130062,230.185532,8.565021,545.927767,255.018896,52.225339,538.639466,256.949915,49.862411,524.460664,232.326603
-250.961892,229.479484,43.442029,-322.331544,229.996608,21.597317,-334.147348,445.893129,58.468418,-309.076007,354.539780,54.921953,-270.250702,353.596761,49.711441,-297.231359,453.129874,62.103722,-287.593486,537.534588,-32.002079,-357.150213,518.560036,26.641120,-310.905249,566.553500,97.443787,-291.955492,587.643424,125.308883,-275.072287,603.414910,152.196847,-260.319016,566.814444,165.806983,-274.229454,550.177899,136.049631,-296.145668,528.773417,105.206215,-137.909668,716.251753,306.430778,-128.338187,599.212228,280.631599,-140.182580,643.750044,324.823338,7.348435,534.132456,230.188526,8.584532,545.931534,255.021245,52.245638,538.628328,256.960940,49.881207,524.450529,232.338690
-250.843335,229.681614,43.647052,-322.155602,230.045909,21.654483,-334.298401,445.950513,58.520806,-309.128547,354.612153,55.004846,-270.291805,353.744282,49.828792,-297.385084,453.173968,62.247964,-287.748412,537.634226,-31.978371,-357.269427,518.624090,26.681972,-310.979815,566.632960,97.470688,-292.001648,587.704057,125.331152,-275.097104,603.466129,152.210271,-260.376209,566.856645,165.848083,-274.326203,550.228940,136.125296,-296.307026,528.847535,105.308636,-137.887980,716.250892,306.396666,-128.347271,599.168139,280.630170,-140.166380,643.744663,324.777595,7.368790,534.133651,230.190938,8.603642,545.934043,255.023067,52.265587,538.615795,256.971471,49.899622,524.439106,232.350258
-250.704292,229.893552,43.860308,-321.955071,230.096110,21.714908,-334.445554,446.006183,58.576009,-309.170342,354.686283,55.091616,-270.322377,353.897372,49.951138,-297.535557,453.218559,62.395696,-287.907481,537.733094,-31.953654,-357.390027,518.683881,26.725688,-311.055955,566.710286,97.499862,-292.048943,587.762482,125.355369,-275.122726,603.515045,152.225461,-260.433764,566.896554,165.890709,-274.423597,550.277884,136.202585,-296.469269,528.919763,105.412644,-137.867200,716.248281,306.362853,-128.356340,599.122375,280.628542,-140.150604,643.737275,324.731534,7.388774,534.133601,230.192738,8.622341,545.935244,255.024335,52.285176,538.601831,256.981473,49.917646,524.426360,232.361269
-250.544093,230.115360,44.081759,-321.729205,230.147179,21.778573,-334.588402,446.059928,58.634038,-309.200861,354.762076,55.182263,-270.341920,354.055987,50.078470,-297.682395,453.263529,62.546854,-288.070562,537.830955,-31.927915,-357.511826,518.739096,26.772306,-311.133557,566.785219,97.531344,-292.097299,587.818475,125.381568,-275.149093,603.561449,152.242455,-260.491554,566.933981,165.934858,-274.521466,550.324529,136.281470,-296.632162,528.989857,105.518190,-137.847367,716.243849,306.329385,-128.365362,599.074908,280.626715,-140.135260,643.727804,324.685194,7.408379,534.132259,230.193898,8.640622,545.935085,255.025023,52.304397,538.586401,256.990910,49.935273,524.412260,232.371685
-250.362076,230.347092,44.311353,-321.477272,230.199087,21.845454,-334.726539,446.111530,58.694905,-309.219570,354.839429,55.276778,-270.349937,354.220077,50.210774,-297.825210,453.308748,62.701372,-288.237516,537.927567,-31.901143,-357.634625,518.789415,26.821861,-311.212501,566.857494,97.565167,-292.146629,587.871803,125.409781,-275.176145,603.605127,152.261292,-260.549446,566.968730,165.980528,-274.619637,550.368669,136.361921,-296.795464,529.057573,105.625225,-137.828517,716.237527,306.296310,-128.374301,599.025712,280.624687,-140.120355,643.716173,324.638612,7.427595,534.129580,230.194387,8.658478,545.933517,255.025102,52.323243,538.569471,256.999747,49.952498,524.396773,232.381468
