 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-85.788399,341.168509,14.012038,-152.708828,333.700076,32.333366,-168.987254,425.204729,42.657322,-158.299288,380.341494,33.651673,-112.029060,385.486782,51.144339,-128.094042,450.403486,61.157184,-121.077914,557.436846,-3.434427,-191.169475,580.053303,41.038379,-127.500591,639.041729,136.626312,-109.243238,665.163842,166.125617,-92.739418,691.062765,199.049441,-70.431854,662.070501,206.458799,-87.119420,638.884629,169.058444,-104.879818,616.635640,139.346858,-13.517986,772.824042,251.643880,6.780798,674.671416,226.562840,-9.394084,718.773214,267.992967,111.207624,647.520197,190.924007,114.695025,653.147327,220.607437,157.768584,654.359194,217.513688,155.789944,648.966416,188.306563
-85.836603,341.212370,14.129284,-152.762350,333.730855,32.390111,-169.057609,425.243272,42.698720,-158.360175,380.380642,33.699807,-112.103194,385.534445,51.228956,-128.179210,450.449677,61.230461,-121.077812,557.435688,-3.432367,-191.246568,580.101920,41.081147,-127.541448,639.073242,136.656109,-109.271115,665.195634,166.141388,-92.761947,691.102777,199.052858,-70.479713,662.098585,206.476005,-87.160986,638.909909,169.086536,-104.939037,616.657232,139.393532,-13.508909,772.829756,251.639092,6.763968,674.645847,226.578419,-9.396445,718.775427,267.974728,111.217862,647.506948,190.920059,114.702104,653.128434,220.607366,157.778825,654.330957,217.517835,155.800207,648.941888,188.307839
-85.880427,341.262312,14.261444,-152.810817,333.764222,32.456528,-169.127449,425.284048,42.747765,-158.418258,380.422510,33.756793,-112.176339,385.587170,51.324750,-128.265925,450.500106,61.312388,-121.077702,557.434549,-3.430332,-191.327811,580.151742,41.127942,-127.584989,639.106743,136.688693,-109.301064,665.229554,166.159343,-92.785878,691.144998,199.057942,-70.529516,662.128562,206.495110,-87.205206,638.937003,169.117448,-105.001708,616.680345,139.443868,-13.499812,772.836431,251.634921,6.746137,674.620305,226.595292,-9.399177,718.778621,267.957034,111.227199,647.493901,190.916383,114.708359,653.109838,220.607637,157.788218,654.302450,217.522177,155.809570,648.917082,188.309282
-85.919549,341.318500,14.408914,-152.853858,333.800212,32.532910,-169.196573,425.327059,42.804695,-158.473254,380.467122,33.822902,-112.248265,385.645066,51.432022,-128.354049,450.554851,61.403187,-121.077584,557.433433,-3.428328,-191.413215,580.202700,41.178862,-127.631227,639.142223,136.724123,-109.333103,665.265605,166.179539,-92.811221,691.189434,199.064744,-70.581253,662.160445,206.516158,-87.252089,638.965915,169.151235,-105.067835,616.704976,139.497925,-13.490712,772.844098,251.631384,6.727299,674.594829,226.613478,-9.402290,718.782831,267.939917,111.235597,647.481092,190.912996,114.713758,653.091583,220.608263,157.796729,654.273711,217.526720,155.817996,648.892030,188.310900
-85.953642,341.381090,14.572077,-152.891101,333.838857,32.619538,-169.264772,425.372300,42.869740,-158.524876,380.514494,33.898402,-112.318734,385.708238,51.551068,-128.443432,450.613980,61.503070,-121.077458,557.432342,-3.426360,-191.502785,580.254718,41.234000,-127.680171,639.179669,136.762457,-109.367246,665.303784,166.202031,-92.837987,691.236083,199.073313,-70.634913,662.194246,206.539191,-87.301637,638.996647,169.187951,-105.137413,616.731119,139.555758,-13.481627,772.852786,251.628497,6.707449,674.569460,226.632999,-9.405794,718.788092,267.923409,111.243020,647.468555,190.909914,114.718271,653.073717,220.609256,157.804321,654.244778,217.531468,155.825449,648.866768,188.312699
-85.982375,341.450235,14.751302,-152.922166,333.880182,32.716689,-169.331833,425.419761,42.943128,-158.572832,380.564638,33.983550,-112.387499,385.776783,51.682170,-128.533919,450.677556,61.612242,-121.077324,557.431281,-3.424434,-191.596517,580.307718,41.293449,-127.731824,639.219062,136.803752,-109.403504,665.344083,166.226870,-92.866182,691.284942,199.083695,-70.690481,662.229970,206.564248,-87.353850,639.029198,169.227646,-105.210431,616.758765,139.617418,-13.472575,772.862524,251.626275,6.686583,674.544237,226.653872,-9.409702,718.794439,267.907541,111.249431,647.456328,190.907152,114.721865,653.056285,220.610630,157.810962,654.215693,217.536427,155.831893,648.841329,188.314688
-86.005412,341.526081,14.946944,-152.946670,333.924211,32.824627,-169.397533,425.469428,43.025077,-158.616824,380.617563,34.078596,-112.454308,385.850792,51.825602,-128.625345,450.745639,61.730899,-121.077182,557.430253,-3.422556,-191.694402,580.361613,41.357296,-127.786185,639.260380,136.848059,-109.441887,665.386490,166.254107,-92.895812,691.336001,199.095937,-70.747937,662.267620,206.591366,-87.408720,639.063563,169.270367,-105.286871,616.787900,139.682951,-13.463576,772.873339,251.624731,6.664700,674.519201,226.676114,-9.414022,718.801904,267.892342,111.254797,647.444445,190.904728,114.724512,653.039335,220.612395,157.816620,654.186497,217.541602,155.837294,648.815751,188.316875
-86.022415,341.608765,15.159341,-152.964225,333.970961,32.943609,-169.461645,425.521281,43.115799,-158.656549,380.673270,34.183781,-112.518903,385.930349,51.981623,-128.717538,450.818277,61.859230,-121.077032,557.429261,-3.420732,-191.796421,580.416310,41.425623,-127.843247,639.303594,136.895428,-109.482396,665.430986,166.283789,-92.926879,691.389248,199.110082,-70.807260,662.307197,206.620580,-87.466236,639.099731,169.316158,-105.366709,616.818507,139.752398,-13.454651,772.885259,251.623877,6.641800,674.494395,226.699739,-9.418764,718.810521,267.877841,111.259083,647.432946,190.902657,114.726182,653.022916,220.614563,157.821263,654.157233,217.546999,155.841619,648.790070,188.319266
-86.033043,341.698419,15.388814,-152.974443,334.020444,33.073881,-169.523934,425.575295,43.215497,-158.691700,380.731756,34.299338,-112.581019,386.015531,52.150483,-128.810315,450.895515,61.997410,-121.076875,557.428308,-3.418968,-191.902548,580.471714,41.498510,-127.902999,639.348670,136.945904,-109.525034,665.477551,166.315963,-92.959384,691.444665,199.126172,-70.868423,662.348696,206.651923,-87.526380,639.137689,169.365057,-105.449912,616.850566,139.825796,-13.445818,772.898309,251.623725,6.617885,674.469858,226.724761,-9.423939,718.820320,267.864067,111.262259,647.421867,190.900954,114.726849,653.007075,220.617146,157.824861,654.127946,217.552621,155.844838,648.764327,188.321871
