 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-237.490575,236.249176,40.319974,-310.726830,231.960835,25.871747,-327.313757,445.842761,64.628090,-298.199465,357.119197,58.309029,-261.101160,358.840799,45.672483,-290.688372,454.558258,60.836781,-285.712020,445.832840,33.845964,-362.921094,514.482322,36.120750,-313.702514,562.629303,104.067921,-294.329921,584.427450,131.396753,-275.657652,600.729204,157.544471,-257.432750,564.130865,167.805622,-271.880299,548.227830,138.483089,-295.078056,525.654498,109.123058,-138.925700,715.283259,302.136773,-127.293960,598.383471,272.857011,-140.808934,641.198699,317.740895,6.030051,533.903280,222.646086,6.912367,544.463025,247.989859,50.402949,537.281042,250.219493,48.627700,524.288642,224.934514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.457960,236.484747,40.402478,-310.662454,232.047751,25.858435,-327.739905,445.837499,64.874819,-298.460943,357.157979,58.440115,-261.333599,358.994416,45.861298,-291.107055,454.560921,61.285380,-285.712108,445.833078,33.845944,-363.234856,514.576461,36.463123,-313.941966,562.798929,104.351730,-294.515859,584.573973,131.669393,-275.794138,600.863448,157.781558,-257.618300,564.266346,168.073583,-272.148442,548.357025,138.808081,-295.440386,525.809165,109.495778,-138.875024,715.332629,302.207637,-127.289650,598.401127,272.989214,-140.756835,641.252927,317.826503,6.033082,533.945712,222.677892,6.924834,544.504960,248.022532,50.416249,537.308539,250.243584,48.627527,524.318129,224.959187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.408435,236.730946,40.494256,-310.576964,232.138310,25.847705,-328.162810,445.833323,65.121923,-298.713853,357.200583,58.574211,-261.557612,359.154756,46.055819,-291.522975,454.566510,61.735720,-285.712146,445.833316,33.845829,-363.548199,514.669289,36.804526,-314.181447,562.968593,104.634723,-294.701631,584.720259,131.941147,-275.930555,600.997199,158.017921,-257.803671,564.401221,168.340866,-272.416506,548.485827,139.132390,-295.802559,525.963789,109.867534,-138.825017,715.381482,302.278615,-127.285567,598.418310,273.121294,-140.705252,641.306610,317.911808,6.035722,533.988057,222.709317,6.936916,544.546779,248.054829,50.429186,537.335831,250.267307,48.626952,524.347453,224.983480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.341313,236.987782,40.595465,-310.469558,232.232458,25.839621,-328.581832,445.830091,65.369193,-298.957514,357.246939,58.711277,-261.772566,359.321749,46.256024,-291.935526,454.574947,62.187448,-285.712130,445.833556,33.845618,-363.860707,514.760482,37.144641,-314.420663,563.137977,104.916634,-294.886999,584.866022,132.211754,-276.066725,601.130191,158.253332,-257.988619,564.535235,168.607221,-272.684160,548.613977,139.455717,-296.164138,526.118076,110.237976,-138.775756,715.429726,302.349648,-127.281706,598.434959,273.253133,-140.654242,641.359649,317.996726,6.037967,534.030261,222.740313,6.948599,544.588424,248.086704,50.441747,537.362877,250.290625,48.625974,524.376572,225.007349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.255911,237.255247,40.706245,-310.339441,232.330128,25.834239,-328.996325,445.827650,65.616424,-299.191245,357.296967,58.851268,-261.977827,359.495309,46.461885,-292.344099,454.586144,62.640211,-285.712059,445.833797,33.845307,-364.171957,514.849700,37.483154,-314.659311,563.306752,105.197197,-295.071725,585.010969,132.480952,-276.202472,601.262150,158.487567,-258.172893,564.668124,168.872401,-272.951067,548.741209,139.777761,-296.524681,526.271723,110.606756,-138.727316,715.477266,302.420673,-127.278056,598.451012,273.384610,-140.603865,641.411942,318.081172,6.039814,534.072266,222.770835,6.959870,544.629839,248.118109,50.453917,537.389637,250.313498,48.624594,524.405444,225.030755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.151553,237.533314,40.826725,-310.185830,232.431248,25.831612,-329.405636,445.825834,65.863408,-299.414360,357.350571,58.994137,-262.172757,359.675336,46.673368,-292.748079,454.599997,63.093652,-285.711931,445.834039,33.844892,-364.481521,514.936593,37.819752,-314.897087,563.474582,105.476151,-295.255565,585.154797,132.748483,-276.337613,601.392795,158.720404,-258.356243,564.799620,169.136161,-273.216887,548.867251,140.098229,-296.883740,526.424418,110.973529,-138.679771,715.524007,302.491633,-127.274608,598.466407,273.515608,-140.554176,641.463386,318.165063,6.041261,534.114017,222.800834,6.970716,544.670966,248.148998,50.465686,537.416069,250.335886,48.622812,524.434029,225.053657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-237.027569,237.821941,40.957023,-310.007949,232.535735,25.831789,-329.809110,445.824464,66.109942,-299.626177,357.407644,59.139834,-262.356722,359.861714,46.890430,-293.146847,454.616392,63.547418,-285.711744,445.834279,33.844372,-364.788964,515.020803,38.154130,-315.133682,563.641119,105.753237,-295.438273,585.297195,133.014094,-276.471965,601.521838,158.951624,-258.538410,564.929448,169.398259,-273.481274,548.991821,140.416826,-297.240862,526.575841,111.337954,-138.633197,715.569853,302.562466,-127.271350,598.481080,273.646010,-140.505232,641.513877,318.248316,6.042307,534.155455,222.830265,6.981127,544.711746,248.179324,50.477042,537.442133,250.357750,48.620633,524.462285,225.076015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-236.883296,238.121067,41.097239,-309.805036,232.643496,25.834812,-330.206088,445.823350,66.355823,-299.826010,357.468064,59.288305,-262.529088,360.054311,47.113022,-293.539783,454.635198,64.001155,-285.711496,445.834520,33.843743,-365.093847,515.101959,38.485986,-315.368782,563.806006,106.028201,-295.619600,585.437846,133.277533,-276.605342,601.648984,159.181010,-258.719137,565.057326,169.658457,-273.743881,549.114632,140.733265,-297.595590,526.725662,111.699697,-138.587667,715.614704,302.633115,-127.268269,598.494964,273.775700,-140.457087,641.563310,318.330850,6.042952,534.196523,222.859081,6.991094,544.752120,248.209041,50.487976,537.467785,250.379051,48.618060,524.490169,225.097787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-236.718082,238.430614,41.247462,-309.576341,232.754429,25.840719,-330.595910,445.822290,66.600850,-300.013180,357.531695,59.439490,-262.689224,360.252980,47.341088,-293.926262,454.656273,64.454512,-285.711187,445.834758,33.843003,-365.395727,515.179682,38.815023,-315.602072,563.968878,106.300792,-295.799296,585.576422,133.538555,-276.737557,601.773932,159.408350,-258.898162,565.182971,169.916520,-274.004354,549.235391,141.047262,-297.947463,526.873543,112.058428,-138.543254,715.658461,302.703519,-127.265349,598.507992,273.904564,-140.409794,641.611579,318.412584,6.043199,534.237162,222.887235,7.000608,544.792029,248.238102,50.498480,537.492985,250.399751,48.615100,524.517638,225.118933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
