 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-235.708869,259.079656,46.449493,-304.549319,265.575800,30.689899,-294.982459,442.476085,48.806566,-289.779231,376.920983,51.888630,-232.762287,371.193902,56.603509,-231.140478,426.314714,64.868173,-203.359371,528.075256,-12.826662,-277.510829,529.543686,21.912725,-238.909487,555.126132,125.768176,-223.583047,579.386609,157.436762,-211.689829,597.022927,201.647267,-182.629127,549.464479,213.317415,-200.843623,541.923583,170.939496,-217.634889,527.451053,136.603915,-111.038892,668.961030,335.039805,-75.633097,573.864171,301.458929,-100.016902,602.005896,339.592036,51.340387,525.035732,259.916248,51.571189,539.336440,282.300351,92.884133,544.767988,278.373757,91.492437,532.401302,255.059510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.681017,259.079480,46.460384,-304.518419,265.568530,30.695726,-294.962871,442.468678,48.803583,-289.756241,376.914913,51.890445,-232.739839,371.191741,56.607459,-231.118981,426.314782,64.863455,-203.352318,528.068593,-12.825517,-277.502681,529.532650,21.901867,-238.900387,555.111869,125.756537,-223.578759,579.374844,157.426846,-211.687327,597.013817,201.637762,-182.623321,549.456337,213.306625,-200.835481,541.913336,170.928209,-217.621356,527.439456,136.591639,-111.042203,668.951607,335.033230,-75.626311,573.859113,301.446851,-100.015055,601.997296,339.582006,51.342939,525.036570,259.895479,51.572402,539.334993,282.281647,92.884602,544.767960,278.357303,91.494675,532.405898,255.040335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.653037,259.078454,46.470561,-304.487268,265.560725,30.700709,-294.942528,442.460615,48.800367,-289.732647,376.908156,51.891827,-232.716838,371.188710,56.611008,-231.096713,426.314061,64.858279,-203.344459,528.061132,-12.824367,-277.493757,529.520919,21.890739,-238.890630,555.096967,125.744593,-223.574044,579.362539,157.416697,-211.684522,597.004232,201.628101,-182.616979,549.447860,213.295657,-200.826749,541.902649,170.916704,-217.607044,527.427318,136.579149,-111.045423,668.942285,335.026596,-75.619468,573.854175,301.434725,-100.013133,601.988822,339.571893,51.345579,525.037617,259.874699,51.573707,539.333745,282.262949,92.885168,544.768144,278.340831,91.497002,532.410712,255.021136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.624989,259.076547,46.479975,-304.455929,265.552383,30.704805,-294.921448,442.451892,48.796907,-289.708481,376.900702,51.892753,-232.693315,371.184783,56.614132,-231.073698,426.312525,64.852631,-203.335783,528.052861,-12.823213,-277.484052,529.508493,21.879343,-238.880212,555.081433,125.732348,-223.568898,579.349700,157.406315,-211.681412,596.994176,201.618290,-182.610103,549.439052,213.284519,-200.817429,541.891528,170.904989,-217.591958,527.414642,136.566452,-111.048546,668.933074,335.019906,-75.612573,573.849362,301.422556,-100.011139,601.980485,339.561700,51.348307,525.038881,259.853923,51.575102,539.332705,282.244267,92.885830,544.768546,278.324352,91.499417,532.415751,255.001926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.596940,259.073733,46.488575,-304.424469,265.543502,30.707970,-294.899653,442.442506,48.793197,-289.683778,376.892545,51.893201,-232.669308,371.179938,56.616808,-231.049964,426.310152,64.846502,-203.326281,528.043769,-12.822059,-277.473558,529.495374,21.867684,-238.869136,555.065277,125.719808,-223.563318,579.336336,157.395705,-211.677992,596.983659,201.608332,-182.602696,549.429922,213.273222,-200.807523,541.879980,170.893071,-217.576108,527.401434,136.553560,-111.051569,668.923985,335.013162,-75.605631,573.844683,301.410352,-100.009072,601.972295,339.551431,51.351122,525.040368,259.833162,51.576588,539.331879,282.225616,92.886588,544.769172,278.307875,91.501918,532.421017,254.982715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.568955,259.069985,46.496310,-304.392961,265.534085,30.710161,-294.877166,442.432456,48.789228,-289.658576,376.883678,51.893148,-232.644854,371.174153,56.619012,-231.025538,426.306919,64.839879,-203.315944,528.033847,-12.820906,-277.462273,529.481564,21.855769,-238.857402,555.048510,125.706979,-223.557301,579.322458,157.384871,-211.674261,596.972687,201.598231,-182.594764,549.420474,213.261774,-200.797038,541.868013,170.880959,-217.559501,527.387699,136.540483,-111.054487,668.915027,335.006366,-75.598649,573.840143,301.398117,-100.006935,601.964260,339.541090,51.354021,525.042086,259.812430,51.578165,539.331275,282.207006,92.887445,544.770029,278.291412,91.504504,532.426515,254.963516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.541104,259.065276,46.503129,-304.361475,265.524131,30.711336,-294.854016,442.421742,48.784993,-289.632915,376.874095,51.892572,-232.619996,371.167407,56.620721,-231.000454,426.302803,64.832753,-203.304765,528.023088,-12.819758,-277.450194,529.467069,21.843601,-238.845016,555.031147,125.693868,-223.550845,579.308077,157.373816,-211.670217,596.961272,201.587993,-182.586312,549.410718,213.250185,-200.785979,541.855636,170.868662,-217.542150,527.373448,136.527232,-111.057295,668.906211,334.999520,-75.591632,573.835749,301.385858,-100.004729,601.956392,339.530681,51.357005,525.044041,259.791738,51.579831,539.330901,282.188450,92.888398,544.771123,278.274972,91.507176,532.432249,254.944338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.513459,259.059583,46.508984,-304.330089,265.513645,30.711452,-294.830231,442.410365,48.780485,-289.606837,376.863794,51.891450,-232.594775,371.159681,56.621912,-230.974747,426.297786,64.825115,-203.292738,528.011484,-12.818617,-277.437319,529.451895,21.831188,-238.831981,555.013201,125.680481,-223.543951,579.293208,157.362545,-211.665859,596.949423,201.577624,-182.577349,549.400662,213.238467,-200.774354,541.842861,170.856191,-217.524070,527.358688,136.513819,-111.059989,668.897546,334.992627,-75.584586,573.831507,301.373580,-100.002457,601.948699,339.520209,51.360071,525.046240,259.771100,51.581587,539.330763,282.169959,92.889449,544.772459,278.258565,91.509930,532.438222,254.925195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.486094,259.052882,46.513822,-304.298881,265.502631,30.710470,-294.805842,442.398329,48.775697,-289.580389,376.852772,51.889760,-232.569239,371.150958,56.622561,-230.948454,426.291847,64.816954,-203.279862,527.999033,-12.817487,-277.423651,529.436051,21.818538,-238.818306,554.994691,125.666828,-223.536619,579.277865,157.351064,-211.661185,596.937153,201.567128,-182.567884,549.390317,213.226631,-200.762173,541.829700,170.843555,-217.505276,527.343432,136.500258,-111.062566,668.889041,334.985688,-75.577518,573.827423,301.361289,-100.000120,601.941190,339.509678,51.363218,525.048690,259.750528,51.583429,539.330870,282.151545,92.890598,544.774044,278.242201,91.512766,532.444439,254.906096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-235.459085,259.045153,46.517595,-304.267931,265.491094,30.708348,-294.780885,442.385637,48.770621,-289.553619,376.841028,51.887481,-232.543435,371.141222,56.622646,-230.921616,426.284971,64.808264,-203.266133,527.985731,-12.816370,-277.409192,529.419547,21.805656,-238.803999,554.975635,125.652917,-223.528849,579.262066,157.339379,-211.656197,596.924478,201.556512,-182.557928,549.379692,213.214688,-200.749446,541.816165,170.830765,-217.485786,527.327692,136.486562,-111.065020,668.880707,334.978707,-75.570435,573.823504,301.348991,-99.997722,601.933875,339.499091,51.366443,525.051396,259.730033,51.585359,539.331227,282.133220,92.891843,544.775883,278.225890,91.515681,532.450903,254.887054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
