 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-166.239980,206.900013,67.026478,-232.849406,173.990676,51.296891,-273.462633,280.527910,67.126213,-254.984557,217.933223,40.675507,-188.619738,244.249333,70.896904,-209.472043,315.164912,68.117192,-212.870000,385.241000,-8.307220,-324.178054,420.268907,52.546106,-275.860161,469.876905,121.011449,-253.394733,497.144442,162.054876,-234.823120,523.895926,203.459728,-192.710517,490.379792,209.820208,-218.354942,469.900344,170.051470,-245.766011,447.664007,135.458834,-141.814751,633.497398,275.176360,-84.066190,547.135800,244.902226,-112.191062,580.482725,282.560503,11.295578,482.058573,178.263691,15.171371,500.208874,201.161795,56.977808,501.986930,196.767414,55.920613,481.327097,177.884499
-166.224121,206.903921,67.021899,-232.829037,173.989818,51.289219,-273.453701,280.522265,67.112892,-254.967405,217.928813,40.663377,-188.608092,244.251105,70.890160,-209.463922,315.164923,68.112748,-212.870000,385.241000,-8.307220,-324.182964,420.261403,52.530817,-275.861651,469.867240,120.991038,-253.393145,497.134960,162.032607,-234.820637,523.885767,203.434152,-192.708711,490.369141,209.792973,-218.352301,469.891162,170.024883,-245.763502,447.655700,135.430960,-141.818748,633.488746,275.157689,-84.069341,547.127721,244.884835,-112.193986,580.475186,282.541561,11.296062,482.045497,178.248029,15.170825,500.196756,201.145262,56.977346,501.975262,196.751072,55.921267,481.314890,177.867978
-166.208630,206.908018,67.016053,-232.809196,173.989283,51.280652,-273.445113,280.516930,67.098637,-254.950740,217.924737,40.650295,-188.596802,244.253055,70.882219,-209.456057,315.165177,68.107470,-212.870000,385.241000,-8.307220,-324.188176,420.254250,52.514583,-275.863370,469.857770,120.969770,-253.391716,497.125560,162.009496,-234.818275,523.875568,203.407757,-192.707171,490.358329,209.764941,-218.349903,469.881979,169.997424,-245.761248,447.647508,135.402149,-141.822779,633.479799,275.138559,-84.072589,547.119337,244.866982,-112.196977,580.467351,282.522115,11.296677,482.031939,178.232271,15.170418,500.184183,201.128609,56.977023,501.963159,196.734594,55.922058,481.302222,177.851340
-166.193550,206.912308,67.008904,-232.789938,173.989082,51.271179,-273.436903,280.511924,67.083442,-254.934610,217.921012,40.636252,-188.585901,244.255188,70.873053,-209.448479,315.165686,68.101342,-212.870000,385.241000,-8.307220,-324.193698,420.247473,52.497408,-275.865329,469.848515,120.947658,-253.390454,497.116257,161.985557,-234.816043,523.865342,203.380565,-192.705914,490.347363,209.736135,-218.347762,469.872805,169.969113,-245.759266,447.639446,135.372423,-141.826834,633.470556,275.118990,-84.075927,547.110644,244.848681,-112.200026,580.459215,282.502183,11.297433,482.017899,178.216439,15.170158,500.171156,201.111857,56.976850,501.950621,196.717998,55.922995,481.289096,177.834605
-166.178922,206.916791,67.000418,-232.771320,173.989226,51.260791,-273.429105,280.507264,67.067304,-254.919064,217.917654,40.621242,-188.575426,244.257509,70.862636,-209.441216,315.166456,68.094345,-212.870000,385.241000,-8.307220,-324.199543,420.241096,52.479302,-275.867536,469.839497,120.924714,-253.389370,497.107069,161.960804,-234.813952,523.855101,203.352597,-192.704951,490.336254,209.706584,-218.345896,469.863653,169.939973,-245.757576,447.631531,135.341804,-141.830905,633.461015,275.099004,-84.079348,547.101639,244.829950,-112.203128,580.450773,282.481784,11.298336,482.003377,178.200553,15.170057,500.157675,201.095027,56.976837,501.937648,196.701304,55.924086,481.275510,177.817793
-166.164789,206.921471,66.990563,-232.753397,173.989728,51.249480,-273.421753,280.502970,67.050222,-254.904153,217.914679,40.605261,-188.565412,244.260022,70.850944,-209.434300,315.167498,68.086464,-212.870000,385.241000,-8.307220,-324.205720,420.235146,52.460273,-275.870002,469.830739,120.900956,-253.388475,497.098011,161.935256,-234.812011,523.844857,203.323879,-192.704298,490.325011,209.676316,-218.344321,469.854535,169.910028,-245.756195,447.623779,135.310318,-141.834980,633.451175,275.078623,-84.082846,547.092319,244.810808,-112.206275,580.442021,282.460938,11.299397,481.988374,178.184637,15.170125,500.143742,201.078141,56.976993,501.924244,196.684531,55.925339,481.261466,177.800926
-166.151192,206.926350,66.979308,-232.736225,173.990596,51.237242,-273.414882,280.499057,67.032197,-254.889927,217.912103,40.588305,-188.555895,244.262733,70.837956,-209.427762,315.168818,68.077685,-212.870000,385.241000,-8.307220,-324.212241,420.229647,52.440336,-275.872737,469.822260,120.876401,-253.387778,497.089099,161.908933,-234.810231,523.834624,203.294436,-192.703968,490.313642,209.645365,-218.343051,469.845461,169.879306,-245.755140,447.616204,135.277995,-141.839048,633.441033,275.057872,-84.086412,547.082681,244.791276,-112.209459,580.432954,282.439669,11.300624,481.972892,178.168712,15.170373,500.129358,201.061221,56.977330,501.910409,196.667700,55.926762,481.246965,177.784027
-166.138175,206.931429,66.966626,-232.719861,173.991842,51.224072,-273.408527,280.495544,67.013232,-254.876436,217.909940,40.570375,-188.546911,244.265644,70.823652,-209.421633,315.170427,68.067996,-212.870000,385.241000,-8.307220,-324.219116,420.224624,52.419505,-275.875750,469.814084,120.851072,-253.387290,497.080349,161.881858,-234.808623,523.824413,203.264300,-192.703975,490.302158,209.613764,-218.342104,469.836444,169.847837,-245.754431,447.608825,135.244864,-141.843099,633.430590,275.036777,-84.090037,547.072722,244.771375,-112.212671,580.423568,282.417999,11.302026,481.956934,178.152802,15.170812,500.114528,201.044292,56.977858,501.896148,196.650831,55.928364,481.232011,177.767117
-166.125781,206.936708,66.952490,-232.704360,173.993473,51.209968,-273.402722,280.492446,66.993332,-254.863730,217.908205,40.551473,-188.538497,244.268759,70.808015,-209.415945,315.172330,68.057387,-212.870000,385.241000,-8.307220,-324.226354,420.220101,52.397800,-275.879051,469.806232,120.824991,-253.387021,497.071778,161.854056,-234.807195,523.814239,203.233502,-192.704331,490.290570,209.581553,-218.341495,469.827496,169.815653,-245.754084,447.601655,135.210962,-141.847120,633.419844,275.015364,-84.093713,547.062441,244.751129,-112.215903,580.413858,282.395956,11.303613,481.940501,178.136931,15.171453,500.099252,201.027376,56.978587,501.881463,196.633946,55.930154,481.216605,177.750221
