 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-296.091,214.957,52.0849,-364.573,205.285,37.07,-396.125,391.87,49.0544,-379.494,312.481,46.057,-318.655,321.429,57.2958,-325.117,403.253,66.3557,-314.148,487.955,-12.7173,-391.51,474.956,36.1555,-351.371,505.371,130.753,-337.415,518.62,167.87,-321.346,524.972,204.01,-306.28,491.458,216.237,-323.437,482.599,178.074,-341.738,473.561,142.885,-216.533,611.879,360.885,-175.906,512.979,339.629,-211.106,540.309,360.225,-75.946,470.27,252.88,-72.2092,468.702,280.454,-26.9468,469.206,276.79,-29.3855,468.563,248.124
-296.332,214.925,52.1164,-364.798,205.093,37.1104,-396.649,391.653,49.8973,-379.879,312.267,46.569,-319.016,321.35,57.4529,-325.61,403.13,66.8233,-315.083,487.926,-12.1213,-392.268,474.766,37.1306,-351.781,505.137,131.564,-337.731,518.419,168.64,-321.558,524.815,204.721,-306.375,491.305,216.882,-323.653,482.413,178.799,-342.098,473.324,143.703,-216.328,611.848,361.15,-175.724,512.934,339.905,-210.895,540.278,360.526,-75.8752,470.148,253.039,-72.1155,468.587,280.623,-26.8522,469.101,276.903,-29.3198,468.448,248.237
-296.579,214.89,52.1772,-365.032,204.894,37.1965,-397.176,391.429,50.7611,-380.267,312.046,47.1117,-319.383,321.266,57.6372,-326.108,403,67.3084,-316.032,487.886,-11.508,-393.031,474.567,38.119,-352.193,504.901,132.382,-338.047,518.216,169.415,-321.768,524.658,205.436,-306.471,491.151,217.534,-323.871,482.226,179.531,-342.459,473.084,144.528,-216.122,611.818,361.415,-175.543,512.889,340.182,-210.683,540.247,360.828,-75.8045,470.025,253.199,-72.0221,468.471,280.794,-26.7578,468.996,277.018,-29.2542,468.332,248.352
-296.833,214.85,52.2672,-365.276,204.688,37.3283,-397.707,391.195,51.6456,-380.661,311.819,47.6851,-319.758,321.176,57.8486,-326.61,402.865,67.8112,-316.992,487.833,-10.8772,-393.797,474.356,39.1208,-352.607,504.661,133.208,-338.364,518.012,170.197,-321.978,524.502,206.155,-306.569,490.997,218.191,-324.09,482.037,180.269,-342.822,472.842,145.361,-215.916,611.789,361.68,-175.361,512.844,340.461,-210.471,540.218,361.132,-75.734,469.902,253.361,-71.9291,468.355,280.964,-26.6638,468.891,277.135,-29.1888,468.217,248.468
-297.094,214.807,52.3864,-365.53,204.475,37.5058,-398.242,390.954,52.5508,-381.059,311.586,48.2892,-320.139,321.08,58.0873,-327.116,402.722,68.3315,-317.966,487.768,-10.229,-394.567,474.135,40.1359,-353.023,504.418,134.043,-338.682,517.806,170.985,-322.187,524.345,206.878,-306.669,490.843,218.853,-324.31,481.846,181.013,-343.185,472.598,146.201,-215.71,611.761,361.946,-175.179,512.8,340.74,-210.259,540.189,361.436,-75.6635,469.778,253.523,-71.8363,468.239,281.136,-26.57,468.786,277.253,-29.1235,468.1,248.586
-297.36,214.759,52.535,-365.793,204.255,37.729,-398.78,390.704,53.4769,-381.462,311.347,48.9239,-320.528,320.979,58.3532,-327.627,402.573,68.8695,-318.952,487.69,-9.56344,-395.34,473.903,41.1642,-353.442,504.171,134.885,-339,517.599,171.779,-322.395,524.188,207.605,-306.77,490.688,219.522,-324.531,481.654,181.764,-343.549,472.351,147.048,-215.503,611.734,362.211,-174.998,512.757,341.021,-210.047,540.162,361.742,-75.5932,469.654,253.687,-71.7439,468.123,281.308,-26.4764,468.682,277.372,-29.0583,467.984,248.705
-297.633,214.707,52.7129,-366.065,204.029,37.9978,-399.322,390.446,54.4236,-381.87,311.102,49.5892,-320.924,320.873,58.6464,-328.141,402.417,69.4251,-319.95,487.601,-8.88042,-396.117,473.661,42.2059,-353.863,503.921,135.735,-339.318,517.391,172.579,-322.603,524.032,208.336,-306.873,490.533,220.196,-324.753,481.461,182.521,-343.914,472.103,147.903,-215.296,611.707,362.477,-174.816,512.713,341.304,-209.835,540.135,362.049,-75.5229,469.529,253.852,-71.6517,468.007,281.481,-26.3832,468.577,277.493,-28.9932,467.867,248.826
-297.913,214.651,52.9201,-366.346,203.796,38.3123,-399.867,390.18,55.3909,-382.282,310.85,50.285,-321.326,320.761,58.9668,-328.66,402.254,69.9984,-320.961,487.498,-8.17998,-396.898,473.407,43.2608,-354.286,503.668,136.593,-339.637,517.182,173.385,-322.809,523.875,209.071,-306.977,490.378,220.875,-324.977,481.265,183.283,-344.28,471.852,148.766,-215.089,611.682,362.743,-174.634,512.67,341.587,-209.622,540.11,362.357,-75.4528,469.404,254.019,-71.5599,467.89,281.655,-26.2901,468.472,277.615,-28.9283,467.75,248.948
-298.198,214.591,53.1567,-366.637,203.557,38.6725,-400.415,389.905,56.3787,-382.698,310.592,51.0113,-321.735,320.643,59.3145,-329.183,402.085,70.5893,-321.984,487.384,-7.4621,-397.682,473.143,44.3289,-354.711,503.412,137.459,-339.956,516.971,174.197,-323.015,523.719,209.811,-307.083,490.223,221.561,-325.202,481.068,184.052,-344.647,471.599,149.636,-214.881,611.657,363.009,-174.452,512.628,341.872,-209.409,540.085,362.667,-75.3828,469.279,254.186,-71.4684,467.773,281.829,-26.1974,468.367,277.739,-28.8635,467.632,249.071
