 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-206.932,347.519,27.5974,-279.523,329.281,20.3577,-296.28,457.26,41.6603,-287.546,381.277,35.6073,-240.445,395.498,51.5306,-239.308,469.239,42.3289,,,,-320.581,572.043,6.98239,-277.486,592.649,121.53,-260.297,596.146,171.409,-239.237,612.453,224.576,-211.232,566.564,225.955,-240.094,563.031,173.338,-259.897,560.484,127.534,-166.984,674.619,294.777,-134.687,575.618,260.378,-154.445,611.482,300.05,-22.9819,544.992,210.607,-20.8782,552.101,232.016,16.8828,553.861,230.307,9.51068,544.409,205.949
-206.931,347.519,27.5962,-279.522,329.281,20.3576,-296.283,457.258,41.6651,-287.547,381.276,35.6077,-240.447,395.497,51.5322,-239.311,469.237,42.3367,,,,-320.583,572.044,6.99615,-277.484,592.651,121.537,-260.293,596.149,171.412,-239.234,612.463,224.574,-211.228,566.573,225.954,-240.09,563.036,173.34,-259.893,560.486,127.539,-166.976,674.633,294.78,-134.683,575.629,260.383,-154.439,611.498,300.054,-22.9776,544.997,210.615,-20.872,552.107,232.023,16.8892,553.865,230.313,9.5126,544.416,205.953
-206.93,347.519,27.5951,-279.522,329.281,20.3576,-296.284,457.256,41.6696,-287.548,381.274,35.6082,-240.448,395.496,51.5337,-239.314,469.236,42.3441,,,,-320.585,572.045,7.00907,-277.482,592.654,121.544,-260.289,596.152,171.414,-239.231,612.472,224.571,-211.225,566.583,225.952,-240.085,563.04,173.342,-259.889,560.489,127.544,-166.968,674.647,294.782,-134.678,575.639,260.388,-154.432,611.513,300.058,-22.9735,545.001,210.623,-20.866,552.113,232.03,16.8953,553.868,230.319,9.51445,544.422,205.957
-206.929,347.519,27.594,-279.522,329.281,20.3577,-296.286,457.254,41.6739,-287.549,381.272,35.6086,-240.45,395.495,51.5351,-239.316,469.234,42.3509,,,,-320.586,572.046,7.02116,-277.479,592.656,121.55,-260.285,596.156,171.415,-239.228,612.482,224.568,-211.222,566.592,225.951,-240.081,563.045,173.343,-259.885,560.492,127.549,-166.961,674.661,294.784,-134.674,575.648,260.394,-154.426,611.527,300.062,-22.9694,545.006,210.631,-20.8602,552.119,232.038,16.9013,553.871,230.324,9.51623,544.429,205.962
-206.928,347.518,27.593,-279.521,329.282,20.3578,-296.287,457.253,41.6778,-287.55,381.271,35.6091,-240.451,395.494,51.5364,-239.318,469.233,42.3573,,,,-320.587,572.047,7.03241,-277.476,592.659,121.556,-260.281,596.16,171.417,-239.225,612.492,224.566,-211.218,566.601,225.949,-240.076,563.049,173.345,-259.881,560.495,127.553,-166.954,674.675,294.787,-134.669,575.657,260.399,-154.42,611.542,300.066,-22.9654,545.01,210.638,-20.8545,552.125,232.045,16.9071,553.875,230.33,9.51795,544.435,205.966
-206.927,347.518,27.5921,-279.521,329.282,20.358,-296.288,457.252,41.6815,-287.551,381.27,35.6097,-240.453,395.493,51.5376,-239.319,469.232,42.3631,,,,-320.588,572.048,7.04284,-277.473,592.661,121.561,-260.276,596.163,171.418,-239.223,612.502,224.563,-211.215,566.61,225.948,-240.072,563.054,173.346,-259.877,560.498,127.556,-166.947,674.688,294.789,-134.665,575.666,260.404,-154.414,611.556,300.07,-22.9616,545.015,210.645,-20.8489,552.131,232.052,16.9128,553.878,230.336,9.5196,544.441,205.97
-206.926,347.518,27.5913,-279.52,329.283,20.3582,-296.289,457.251,41.6848,-287.551,381.269,35.6102,-240.454,395.492,51.5387,-239.32,469.231,42.3685,,,,-320.588,572.049,7.05244,-277.47,592.664,121.565,-260.272,596.167,171.419,-239.22,612.511,224.561,-211.212,566.619,225.947,-240.068,563.059,173.347,-259.872,560.501,127.559,-166.939,674.701,294.792,-134.661,575.675,260.41,-154.408,611.569,300.074,-22.9579,545.019,210.653,-20.8435,552.137,232.058,16.9183,553.882,230.341,9.52118,544.448,205.974
-206.925,347.518,27.5906,-279.52,329.283,20.3585,-296.289,457.25,41.6879,-287.552,381.268,35.6108,-240.454,395.492,51.5398,-239.321,469.23,42.3734,,,,-320.587,572.05,7.0612,-277.467,592.667,121.569,-260.268,596.171,171.419,-239.217,612.521,224.559,-211.209,566.627,225.946,-240.064,563.064,173.348,-259.868,560.504,127.562,-166.933,674.714,294.794,-134.657,575.683,260.415,-154.402,611.583,300.078,-22.9542,545.024,210.66,-20.8383,552.143,232.065,16.9236,553.885,230.346,9.52269,544.454,205.977
-206.925,347.518,27.5899,-279.52,329.284,20.3588,-296.289,457.25,41.6908,-287.552,381.268,35.6114,-240.455,395.491,51.5407,-239.321,469.229,42.3777,,,,-320.587,572.052,7.06914,-277.464,592.67,121.573,-260.264,596.176,171.42,-239.215,612.531,224.556,-211.206,566.636,225.945,-240.06,563.069,173.349,-259.864,560.508,127.565,-166.926,674.726,294.796,-134.653,575.691,260.42,-154.396,611.596,300.082,-22.9507,545.028,210.666,-20.8332,552.148,232.072,16.9287,553.889,230.351,9.52413,544.46,205.981
-206.924,347.518,27.5893,-279.519,329.284,20.3592,-296.288,457.25,41.6933,-287.552,381.267,35.6121,-240.455,395.49,51.5415,-239.321,469.229,42.3816,,,,-320.585,572.053,7.07626,-277.461,592.673,121.576,-260.26,596.18,171.42,-239.212,612.541,224.554,-211.204,566.645,225.945,-240.056,563.074,173.349,-259.86,560.511,127.567,-166.919,674.738,294.799,-134.649,575.698,260.425,-154.39,611.608,300.086,-22.9474,545.033,210.673,-20.8283,552.154,232.078,16.9336,553.893,230.356,9.52551,544.466,205.985
-206.923,347.518,27.5887,-279.519,329.285,20.3597,-296.288,457.25,41.6955,-287.552,381.267,35.6127,-240.455,395.49,51.5422,-239.321,469.228,42.385,,,,-320.584,572.054,7.08256,-277.457,592.676,121.578,-260.257,596.185,171.419,-239.21,612.551,224.552,-211.201,566.654,225.944,-240.052,563.079,173.349,-259.855,560.515,127.568,-166.913,674.75,294.801,-134.645,575.706,260.43,-154.385,611.621,300.09,-22.9441,545.037,210.68,-20.8236,552.16,232.084,16.9384,553.896,230.361,9.52682,544.471,205.989
-206.922,347.518,27.5883,-279.518,329.286,20.3602,-296.286,457.25,41.6975,-287.551,381.267,35.6134,-240.455,395.49,51.5429,-239.32,469.228,42.388,,,,-320.582,572.056,7.08804,-277.454,592.68,121.58,-260.253,596.189,171.419,-239.208,612.562,224.551,-211.199,566.663,225.944,-240.049,563.085,173.349,-259.851,560.518,127.569,-166.906,674.761,294.803,-134.642,575.712,260.436,-154.379,611.633,300.094,-22.9409,545.041,210.686,-20.819,552.166,232.09,16.943,553.9,230.366,9.52806,544.477,205.992
-206.922,347.518,27.5879,-279.518,329.287,20.3607,-296.285,457.25,41.6992,-287.551,381.267,35.6142,-240.455,395.489,51.5434,-239.318,469.227,42.3904,,,,-320.579,572.058,7.09272,-277.45,592.683,121.581,-260.249,596.194,171.418,-239.205,612.572,224.549,-211.197,566.672,225.943,-240.045,563.091,173.349,-259.847,560.522,127.57,-166.9,674.773,294.806,-134.638,575.719,260.441,-154.374,611.645,300.099,-22.9379,545.046,210.693,-20.8146,552.171,232.096,16.9475,553.904,230.37,9.52923,544.483,205.995
-206.921,347.517,27.5875,-279.518,329.288,20.3614,-296.283,457.251,41.7006,-287.55,381.268,35.6149,-240.455,395.489,51.5439,-239.317,469.227,42.3923,,,,-320.576,572.059,7.09659,-277.446,592.687,121.582,-260.245,596.199,171.416,-239.203,612.582,224.547,-211.194,566.681,225.943,-240.042,563.096,173.348,-259.843,560.526,127.57,-166.894,674.784,294.808,-134.635,575.725,260.446,-154.368,611.656,300.103,-22.935,545.05,210.699,-20.8103,552.177,232.102,16.9517,553.907,230.375,9.53034,544.489,205.999
-206.92,347.517,27.5873,-279.517,329.289,20.362,-296.281,457.252,41.7018,-287.549,381.268,35.6157,-240.454,395.489,51.5442,-239.314,469.227,42.3938,,,,-320.573,572.061,7.09968,-277.442,592.69,121.582,-260.242,596.204,171.415,-239.201,612.592,224.546,-211.192,566.69,225.943,-240.038,563.102,173.348,-259.838,560.53,127.57,-166.888,674.794,294.81,-134.632,575.731,260.451,-154.363,611.667,300.107,-22.9321,545.054,210.705,-20.8062,552.182,232.107,16.9558,553.911,230.379,9.53138,544.494,206.002
-206.919,347.517,27.587,-279.517,329.29,20.3627,-296.278,457.253,41.7027,-287.548,381.269,35.6165,-240.453,395.489,51.5445,-239.312,469.227,42.3948,,,,-320.57,572.063,7.10199,-277.438,592.694,121.582,-260.238,596.209,171.413,-239.199,612.603,224.544,-211.191,566.698,225.944,-240.035,563.108,173.347,-259.834,560.534,127.57,-166.882,674.805,294.813,-134.629,575.736,260.456,-154.358,611.678,300.111,-22.9294,545.058,210.711,-20.8022,552.188,232.113,16.9597,553.915,230.383,9.53235,544.5,206.005
-206.919,347.517,27.5869,-279.516,329.291,20.3635,-296.276,457.254,41.7033,-287.547,381.27,35.6173,-240.452,395.49,51.5446,-239.309,469.228,42.3954,,,,-320.566,572.064,7.10354,-277.434,592.698,121.581,-260.234,596.215,171.411,-239.198,612.613,224.543,-211.189,566.707,225.944,-240.032,563.114,173.346,-259.83,560.538,127.569,-166.876,674.815,294.815,-134.626,575.741,260.461,-154.353,611.688,300.115,-22.9268,545.062,210.716,-20.7984,552.193,232.118,16.9635,553.919,230.387,9.53326,544.505,206.008
-206.918,347.517,27.5868,-279.516,329.292,20.3643,-296.272,457.255,41.7037,-287.545,381.271,35.6181,-240.451,395.49,51.5447,-239.306,469.228,42.3955,,,,-320.561,572.066,7.10434,-277.43,592.702,121.58,-260.231,596.22,171.409,-239.196,612.623,224.542,-211.187,566.716,225.945,-240.029,563.12,173.344,-259.825,560.543,127.568,-166.87,674.825,294.817,-134.623,575.746,260.466,-154.348,611.698,300.119,-22.9244,545.066,210.722,-20.7947,552.199,232.123,16.9671,553.923,230.391,9.53409,544.511,206.011
-206.918,347.517,27.5867,-279.515,329.293,20.3651,-296.269,457.257,41.7038,-287.544,381.273,35.619,-240.449,395.49,51.5447,-239.302,469.228,42.3952,,,,-320.556,572.068,7.10442,-277.425,592.706,121.578,-260.227,596.226,171.406,-239.194,612.634,224.541,-211.186,566.724,225.945,-240.026,563.126,173.343,-259.821,560.547,127.566,-166.865,674.834,294.82,-134.62,575.751,260.47,-154.343,611.708,300.123,-22.922,545.07,210.727,-20.7913,552.204,232.128,16.9705,553.927,230.395,9.53486,544.516,206.014
-206.917,347.517,27.5867,-279.515,329.294,20.366,-296.265,457.259,41.7037,-287.542,381.274,35.6199,-240.448,395.491,51.5445,-239.298,469.229,42.3944,,,,-320.551,572.07,7.10379,-277.421,592.71,121.576,-260.224,596.232,171.403,-239.193,612.644,224.54,-211.184,566.733,225.946,-240.023,563.132,173.341,-259.817,560.552,127.564,-166.86,674.843,294.822,-134.617,575.755,260.475,-154.339,611.717,300.128,-22.9198,545.074,210.733,-20.7879,552.209,232.133,16.9737,553.93,230.399,9.53557,544.521,206.017
-206.916,347.517,27.5867,-279.514,329.296,20.3668,-296.261,457.261,41.7033,-287.54,381.276,35.6208,-240.446,395.491,51.5443,-239.294,469.229,42.3932,,,,-320.546,572.072,7.10247,-277.417,592.715,121.573,-260.22,596.238,171.4,-239.191,612.655,224.539,-211.183,566.741,225.947,-240.02,563.139,173.34,-259.812,560.556,127.562,-166.854,674.852,294.824,-134.615,575.758,260.48,-154.334,611.726,300.132,-22.9176,545.078,210.738,-20.7848,552.215,232.137,16.9767,553.934,230.402,9.53621,544.527,206.02
-206.916,347.517,27.5867,-279.514,329.297,20.3678,-296.257,457.263,41.7027,-287.538,381.277,35.6216,-240.444,395.492,51.544,-239.289,469.23,42.3915,,,,-320.54,572.074,7.10049,-277.412,592.719,121.57,-260.217,596.244,171.397,-239.19,612.665,224.538,-211.182,566.75,225.948,-240.017,563.145,173.338,-259.808,560.561,127.56,-166.849,674.861,294.826,-134.612,575.762,260.485,-154.329,611.735,300.136,-22.9156,545.082,210.743,-20.7817,552.22,232.142,16.9796,553.938,230.405,9.53678,544.532,206.022
-206.915,347.517,27.5868,-279.513,329.298,20.3687,-296.252,457.265,41.7019,-287.536,381.279,35.6225,-240.442,395.492,51.5436,-239.284,469.231,42.3895,,,,-320.534,572.076,7.09788,-277.407,592.724,121.567,-260.214,596.25,171.394,-239.189,612.676,224.538,-211.181,566.758,225.949,-240.015,563.152,173.336,-259.804,560.566,127.557,-166.844,674.869,294.829,-134.61,575.765,260.489,-154.325,611.743,300.14,-22.9137,545.086,210.748,-20.7789,552.225,232.146,16.9823,553.942,230.409,9.53729,544.537,206.025
-206.915,347.517,27.5868,-279.512,329.3,20.3697,-296.248,457.267,41.7008,-287.534,381.281,35.6234,-240.439,395.493,51.5431,-239.279,469.232,42.3871,,,,-320.528,572.078,7.09467,-277.403,592.728,121.563,-260.211,596.256,171.39,-239.187,612.686,224.537,-211.18,566.767,225.951,-240.013,563.158,173.334,-259.8,560.571,127.554,-166.84,674.878,294.831,-134.608,575.768,260.494,-154.321,611.751,300.144,-22.9119,545.09,210.752,-20.7762,552.23,232.15,16.9849,553.946,230.412,9.53773,544.542,206.027
-206.914,347.517,27.5869,-279.512,329.301,20.3706,-296.243,457.27,41.6996,-287.531,381.283,35.6243,-240.437,395.494,51.5425,-239.274,469.233,42.3844,,,,-320.522,572.08,7.09088,-277.398,592.733,121.558,-260.208,596.263,171.386,-239.186,612.697,224.537,-211.179,566.775,225.953,-240.01,563.165,173.332,-259.796,560.576,127.551,-166.835,674.885,294.833,-134.606,575.77,260.499,-154.317,611.759,300.148,-22.9102,545.094,210.757,-20.7736,552.235,232.154,16.9872,553.951,230.415,9.5381,544.547,206.03
-206.913,347.517,27.5869,-279.511,329.303,20.3716,-296.237,457.272,41.6982,-287.529,381.285,35.6251,-240.434,395.494,51.5418,-239.268,469.234,42.3812,,,,-320.515,572.082,7.08656,-277.393,592.738,121.554,-260.205,596.269,171.383,-239.185,612.707,224.537,-211.178,566.783,225.954,-240.008,563.172,173.33,-259.792,560.581,127.548,-166.831,674.893,294.835,-134.604,575.772,260.503,-154.313,611.766,300.152,-22.9086,545.098,210.761,-20.7713,552.241,232.158,16.9894,553.955,230.417,9.53842,544.551,206.032
-206.913,347.517,27.587,-279.51,329.304,20.3725,-296.232,457.275,41.6965,-287.526,381.288,35.626,-240.431,395.495,51.541,-239.262,469.235,42.3778,,,,-320.508,572.084,7.08173,-277.388,592.743,121.549,-260.202,596.276,171.379,-239.184,612.717,224.537,-211.178,566.791,225.956,-240.006,563.179,173.328,-259.788,560.586,127.544,-166.826,674.9,294.837,-134.602,575.774,260.508,-154.309,611.773,300.156,-22.9071,545.102,210.766,-20.769,552.246,232.162,16.9914,553.959,230.42,9.53866,544.556,206.034
-206.912,347.517,27.587,-279.509,329.305,20.3735,-296.227,457.278,41.6947,-287.523,381.29,35.6268,-240.428,395.496,51.5401,-239.256,469.236,42.374,,,,-320.501,572.086,7.07643,-277.384,592.748,121.544,-260.199,596.283,171.375,-239.184,612.728,224.537,-211.177,566.799,225.959,-240.004,563.186,173.326,-259.784,560.591,127.541,-166.822,674.907,294.839,-134.6,575.775,260.512,-154.305,611.78,300.16,-22.9058,545.105,210.77,-20.767,552.251,232.166,16.9933,553.963,230.423,9.53885,544.561,206.036
-206.911,347.517,27.5869,-279.509,329.307,20.3744,-296.221,457.28,41.6928,-287.52,381.293,35.6276,-240.425,395.497,51.5391,-239.25,469.237,42.37,,,,-320.493,572.088,7.0707,-277.379,592.753,121.538,-260.197,596.29,171.371,-239.183,612.738,224.538,-211.177,566.807,225.961,-240.002,563.193,173.324,-259.781,560.596,127.537,-166.818,674.913,294.841,-134.598,575.776,260.516,-154.301,611.786,300.164,-22.9045,545.109,210.774,-20.7651,552.255,232.169,16.9949,553.967,230.425,9.53897,544.565,206.038
-206.911,347.517,27.5868,-279.508,329.308,20.3752,-296.215,457.283,41.6906,-287.517,381.295,35.6283,-240.422,395.498,51.538,-239.243,469.239,42.3657,,,,-320.486,572.09,7.06458,-277.374,592.759,121.533,-260.194,596.297,171.367,-239.182,612.748,224.538,-211.176,566.815,225.963,-240.001,563.2,173.322,-259.777,560.602,127.533,-166.815,674.92,294.843,-134.597,575.777,260.52,-154.298,611.792,300.168,-22.9034,545.113,210.778,-20.7633,552.26,232.172,16.9964,553.971,230.427,9.53902,544.57,206.04
-206.91,347.517,27.5867,-279.507,329.31,20.3761,-296.209,457.286,41.6884,-287.514,381.297,35.629,-240.418,395.499,51.5368,-239.237,469.24,42.3612,,,,-320.478,572.092,7.05811,-277.369,592.764,121.527,-260.192,596.304,171.363,-239.182,612.758,224.539,-211.176,566.822,225.966,-239.999,563.207,173.32,-259.774,560.607,127.53,-166.811,674.926,294.844,-134.595,575.778,260.524,-154.294,611.798,300.172,-22.9024,545.117,210.781,-20.7617,552.265,232.175,16.9977,553.976,230.429,9.53902,544.575,206.042
-206.909,347.516,27.5865,-279.506,329.311,20.3769,-296.203,457.289,41.6859,-287.511,381.3,35.6296,-240.415,395.5,51.5356,-239.23,469.241,42.3564,,,,-320.471,572.094,7.05133,-277.365,592.77,121.521,-260.189,596.311,171.359,-239.181,612.768,224.54,-211.176,566.83,225.969,-239.998,563.214,173.318,-259.77,560.613,127.526,-166.808,674.931,294.846,-134.594,575.778,260.528,-154.291,611.803,300.175,-22.9014,545.12,210.785,-20.7603,552.27,232.178,16.9989,553.98,230.431,9.53895,544.579,206.043
-206.908,347.516,27.5862,-279.505,329.312,20.3776,-296.197,457.292,41.6834,-287.508,381.303,35.6301,-240.411,395.501,51.5342,-239.224,469.242,42.3515,,,,-320.463,572.096,7.04428,-277.36,592.775,121.515,-260.187,596.318,171.355,-239.181,612.778,224.541,-211.176,566.837,225.972,-239.997,563.221,173.316,-259.767,560.619,127.522,-166.805,674.937,294.847,-134.593,575.777,260.532,-154.288,611.808,300.179,-22.9006,545.124,210.788,-20.759,552.275,232.181,16.9998,553.984,230.433,9.53883,544.583,206.045
-206.907,347.516,27.5858,-279.504,329.314,20.3783,-296.191,457.295,41.6808,-287.505,381.305,35.6306,-240.408,395.502,51.5328,-239.217,469.244,42.3464,,,,-320.455,572.098,7.03701,-277.355,592.781,121.509,-260.185,596.326,171.351,-239.18,612.787,224.543,-211.176,566.844,225.976,-239.996,563.228,173.314,-259.765,560.624,127.518,-166.802,674.942,294.849,-134.592,575.777,260.536,-154.285,611.813,300.182,-22.8999,545.127,210.791,-20.7579,552.28,232.183,17.0006,553.989,230.435,9.53864,544.588,206.047
-206.906,347.516,27.5854,-279.503,329.315,20.3789,-296.186,457.298,41.678,-287.502,381.308,35.631,-240.404,395.503,51.5313,-239.21,469.245,42.3413,,,,-320.448,572.1,7.02956,-277.351,592.787,121.503,-260.184,596.333,171.347,-239.18,612.797,224.545,-211.176,566.851,225.979,-239.995,563.235,173.313,-259.762,560.63,127.515,-166.799,674.946,294.85,-134.591,575.776,260.539,-154.283,611.817,300.185,-22.8993,545.131,210.794,-20.757,552.285,232.186,17.0013,553.993,230.437,9.53839,544.592,206.048
-206.905,347.516,27.5848,-279.502,329.317,20.3794,-296.18,457.301,41.6752,-287.498,381.31,35.6313,-240.4,395.504,51.5297,-239.204,469.246,42.336,,,,-320.44,572.102,7.02197,-277.347,592.793,121.497,-260.182,596.341,171.344,-239.18,612.806,224.546,-211.176,566.857,225.983,-239.995,563.242,173.312,-259.759,560.636,127.511,-166.796,674.951,294.851,-134.59,575.775,260.543,-154.28,611.821,300.188,-22.8988,545.135,210.797,-20.7562,552.289,232.188,17.0017,553.997,230.438,9.53808,544.596,206.049
-206.904,347.516,27.5841,-279.501,329.318,20.3798,-296.174,457.303,41.6722,-287.495,381.313,35.6315,-240.397,395.505,51.528,-239.197,469.247,42.3306,,,,-320.432,572.104,7.01429,-277.342,592.799,121.491,-260.18,596.348,171.341,-239.18,612.815,224.548,-211.176,566.863,225.986,-239.994,563.249,173.311,-259.757,560.642,127.508,-166.794,674.955,294.852,-134.59,575.774,260.546,-154.278,611.825,300.191,-22.8984,545.138,210.799,-20.7555,552.294,232.19,17.002,554.002,230.439,9.53771,544.6,206.051
-206.903,347.516,27.5834,-279.5,329.319,20.3801,-296.168,457.306,41.6693,-287.492,381.316,35.6316,-240.393,395.506,51.5263,-239.191,469.248,42.3253,,,,-320.425,572.106,7.00656,-277.338,592.805,121.485,-260.179,596.356,171.338,-239.18,612.824,224.551,-211.176,566.87,225.99,-239.994,563.256,173.31,-259.755,560.648,127.505,-166.792,674.958,294.852,-134.589,575.772,260.549,-154.276,611.828,300.194,-22.8981,545.142,210.802,-20.755,552.299,232.192,17.0021,554.006,230.441,9.53729,544.604,206.052
-206.902,347.516,27.5825,-279.5,329.32,20.3803,-296.163,457.309,41.6662,-287.489,381.318,35.6315,-240.389,395.507,51.5245,-239.185,469.25,42.32,,,,-320.417,572.109,6.99882,-277.334,592.811,121.479,-260.178,596.363,171.335,-239.18,612.832,224.553,-211.176,566.875,225.994,-239.994,563.263,173.309,-259.753,560.654,127.502,-166.79,674.962,294.853,-134.589,575.77,260.552,-154.274,611.83,300.197,-22.8979,545.145,210.804,-20.7547,552.303,232.194,17.002,554.011,230.442,9.53681,544.608,206.053
-206.9,347.516,27.5815,-279.499,329.322,20.3804,-296.157,457.312,41.6631,-287.486,381.321,35.6313,-240.385,395.508,51.5227,-239.179,469.251,42.3147,,,,-320.41,572.111,6.99111,-277.33,592.817,121.474,-260.177,596.371,171.332,-239.18,612.841,224.556,-211.176,566.881,225.999,-239.994,563.27,173.309,-259.752,560.66,127.499,-166.789,674.965,294.853,-134.589,575.768,260.554,-154.272,611.833,300.199,-22.8978,545.149,210.806,-20.7546,552.308,232.195,17.0017,554.016,230.443,9.53627,544.612,206.054
-206.899,347.515,27.5804,-279.498,329.323,20.3804,-296.152,457.315,41.66,-287.483,381.323,35.631,-240.382,395.508,51.5208,-239.173,469.252,42.3095,,,,-320.402,572.113,6.98347,-277.327,592.823,121.468,-260.176,596.378,171.33,-239.18,612.848,224.558,-211.177,566.886,226.003,-239.994,563.276,173.309,-259.751,560.666,127.497,-166.788,674.968,294.853,-134.589,575.766,260.556,-154.271,611.835,300.201,-22.8978,545.152,210.808,-20.7546,552.313,232.196,17.0013,554.02,230.444,9.53567,544.615,206.054
-206.898,347.515,27.5792,-279.497,329.324,20.3802,-296.148,457.317,41.6568,-287.48,381.325,35.6306,-240.378,395.509,51.5188,-239.168,469.253,42.3044,,,,-320.395,572.115,6.97595,-277.324,592.83,121.463,-260.176,596.385,171.328,-239.18,612.856,224.561,-211.177,566.891,226.008,-239.994,563.283,173.309,-259.75,560.671,127.495,-166.787,674.97,294.852,-134.589,575.763,260.559,-154.269,611.837,300.203,-22.8979,545.156,210.81,-20.7547,552.317,232.197,17.0007,554.025,230.444,9.53502,544.619,206.055
-206.897,347.515,27.5779,-279.496,329.325,20.3799,-296.143,457.32,41.6537,-287.478,381.328,35.63,-240.374,395.51,51.5169,-239.162,469.254,42.2995,,,,-320.388,572.117,6.96857,-277.32,592.836,121.458,-260.175,596.393,171.326,-239.18,612.863,224.564,-211.177,566.895,226.012,-239.995,563.289,173.309,-259.749,560.677,127.493,-166.786,674.972,294.852,-134.589,575.76,260.56,-154.269,611.838,300.205,-22.8981,545.159,210.811,-20.755,552.322,232.198,17,554.029,230.445,9.53432,544.623,206.056
-206.895,347.515,27.5766,-279.496,329.326,20.3795,-296.139,457.322,41.6505,-287.475,381.33,35.6292,-240.371,395.511,51.5149,-239.157,469.255,42.2949,,,,-320.381,572.12,6.96139,-277.317,592.842,121.454,-260.175,596.4,171.325,-239.181,612.87,224.568,-211.177,566.899,226.017,-239.996,563.295,173.31,-259.748,560.683,127.492,-166.786,674.974,294.851,-134.59,575.757,260.562,-154.268,611.839,300.206,-22.8984,545.163,210.812,-20.7555,552.326,232.199,16.999,554.034,230.445,9.53356,544.626,206.056
-206.894,347.515,27.5751,-279.495,329.327,20.3789,-296.135,457.325,41.6474,-287.473,381.333,35.6283,-240.367,395.512,51.5129,-239.153,469.256,42.2904,,,,-320.375,572.122,6.95443,-277.315,592.849,121.45,-260.175,596.407,171.324,-239.181,612.876,224.571,-211.177,566.902,226.021,-239.997,563.301,173.312,-259.748,560.689,127.491,-166.785,674.975,294.849,-134.59,575.753,260.563,-154.267,611.84,300.207,-22.8988,545.166,210.813,-20.7561,552.331,232.199,16.9979,554.039,230.445,9.53275,544.63,206.056
-206.893,347.514,27.5736,-279.495,329.329,20.3782,-296.132,457.327,41.6442,-287.471,381.335,35.6273,-240.364,395.513,51.511,-239.149,469.257,42.2863,,,,-320.368,572.125,6.94773,-277.312,592.855,121.446,-260.175,596.413,171.324,-239.182,612.881,224.575,-211.178,566.905,226.026,-239.998,563.306,173.313,-259.748,560.694,127.49,-166.786,674.976,294.848,-134.591,575.749,260.564,-154.267,611.841,300.208,-22.8992,545.17,210.814,-20.7569,552.335,232.2,16.9967,554.043,230.446,9.53189,544.633,206.056
-206.892,347.514,27.5721,-279.495,329.33,20.3773,-296.129,457.33,41.6412,-287.47,381.337,35.626,-240.361,395.514,51.5091,-239.145,469.258,42.2824,,,,-320.362,572.127,6.94131,-277.31,592.861,121.442,-260.175,596.42,171.324,-239.182,612.887,224.578,-211.178,566.908,226.031,-239.999,563.312,173.315,-259.749,560.7,127.49,-166.786,674.977,294.846,-134.592,575.746,260.565,-154.267,611.841,300.208,-22.8998,545.173,210.815,-20.7578,552.34,232.2,16.9952,554.048,230.446,9.53097,544.637,206.057
-206.891,347.514,27.5705,-279.494,329.331,20.3763,-296.126,457.332,41.6381,-287.468,381.339,35.6246,-240.358,395.515,51.5072,-239.142,469.259,42.279,,,,-320.357,572.13,6.93522,-277.308,592.867,121.439,-260.176,596.426,171.324,-239.183,612.891,224.582,-211.178,566.91,226.035,-240,563.316,173.317,-259.749,560.705,127.49,-166.787,674.977,294.843,-134.593,575.742,260.565,-154.268,611.84,300.208,-22.9005,545.177,210.815,-20.7589,552.344,232.2,16.9936,554.053,230.446,9.53001,544.64,206.056
