 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-168.618,208.832,66.1024,-234.306,176.182,46.4967,-274.544,283.027,65.3234,-256.219,220.431,37.2595,-190.931,245.931,69.728,-210.601,317.584,67.1136,,,,-325.33,422.613,52.9749,-278.567,472.17,121.779,-256.257,500.798,162.62,-238.365,528.489,203.572,-196.874,494.724,211.649,-221.462,473.603,171.429,-248.373,450.458,136.578,-145.764,639.522,276.278,-88.4491,551.826,247.837,-116.875,586.032,285.32,6.21958,484.557,180.308,9.93295,502.945,202.903,51.8265,504.341,198.805,50.7029,483.594,180.251
-168.624,208.835,66.0828,-234.315,176.182,46.4919,-274.554,283.027,65.3125,-256.231,220.427,37.2573,-190.938,245.933,69.7156,-210.633,317.583,67.1252,,,,-325.36,422.599,52.9766,-278.588,472.15,121.779,-256.27,500.777,162.609,-238.367,528.466,203.544,-196.876,494.695,211.604,-221.474,473.581,171.407,-248.391,450.439,136.565,-145.785,639.491,276.223,-88.4698,551.795,247.779,-116.879,586,285.252,6.20221,484.493,180.264,9.91115,502.882,202.857,51.8063,504.276,198.761,50.6871,483.532,180.207
-168.629,208.839,66.0624,-234.324,176.181,46.4873,-274.563,283.026,65.3015,-256.243,220.424,37.2547,-190.943,245.936,69.7022,-210.663,317.582,67.1359,,,,-325.388,422.586,52.9771,-278.609,472.131,121.777,-256.283,500.757,162.599,-238.369,528.443,203.516,-196.879,494.666,211.558,-221.485,473.56,171.385,-248.408,450.421,136.55,-145.806,639.46,276.169,-88.4893,551.765,247.724,-116.881,585.969,285.186,6.18643,484.429,180.221,9.8911,502.82,202.814,51.7877,504.213,198.718,50.6729,483.471,180.166
-168.634,208.843,66.0412,-234.332,176.18,46.4828,-274.572,283.026,65.2905,-256.254,220.42,37.2516,-190.949,245.938,69.6877,-210.692,317.58,67.1457,,,,-325.416,422.574,52.9764,-278.628,472.111,121.775,-256.296,500.737,162.587,-238.37,528.419,203.488,-196.881,494.637,211.514,-221.495,473.538,171.362,-248.424,450.402,136.534,-145.825,639.429,276.118,-88.5076,551.734,247.671,-116.882,585.938,285.123,6.17221,484.367,180.181,9.87278,502.759,202.773,51.7709,504.151,198.677,50.6602,483.411,180.126
-168.638,208.847,66.019,-234.34,176.179,46.4784,-274.581,283.025,65.2794,-256.265,220.417,37.248,-190.954,245.94,69.6723,-210.719,317.579,67.1546,,,,-325.443,422.561,52.9746,-278.646,472.093,121.771,-256.307,500.717,162.575,-238.37,528.397,203.46,-196.882,494.608,211.471,-221.504,473.516,171.339,-248.439,450.384,136.518,-145.843,639.398,276.069,-88.5245,551.704,247.62,-116.883,585.907,285.061,6.15957,484.306,180.142,9.85621,502.7,202.733,51.7557,504.09,198.638,50.649,483.353,180.088
-168.641,208.851,65.9961,-234.347,176.178,46.4742,-274.59,283.023,65.2682,-256.275,220.413,37.2439,-190.958,245.942,69.6558,-210.745,317.578,67.1626,,,,-325.469,422.549,52.9715,-278.664,472.074,121.767,-256.317,500.697,162.562,-238.371,528.374,203.432,-196.884,494.579,211.428,-221.513,473.495,171.316,-248.453,450.367,136.5,-145.86,639.367,276.021,-88.5402,551.674,247.571,-116.882,585.877,285.001,6.1485,484.246,180.106,9.84138,502.642,202.696,51.7423,504.031,198.601,50.6394,483.296,180.052
-168.644,208.856,65.9723,-234.353,176.177,46.4702,-274.598,283.022,65.257,-256.285,220.409,37.2394,-190.962,245.945,69.6383,-210.769,317.577,67.1697,,,,-325.493,422.537,52.9673,-278.68,472.056,121.761,-256.327,500.678,162.549,-238.37,528.351,203.405,-196.885,494.551,211.386,-221.521,473.474,171.292,-248.466,450.349,136.482,-145.875,639.337,275.976,-88.5546,551.645,247.523,-116.88,585.846,284.943,6.139,484.188,180.072,9.8283,502.585,202.661,51.7305,503.973,198.566,50.6313,483.24,180.018
-168.646,208.86,65.9477,-234.359,176.175,46.4662,-274.607,283.02,65.2458,-256.294,220.404,37.2344,-190.966,245.947,69.6197,-210.792,317.576,67.176,,,,-325.517,422.526,52.962,-278.696,472.038,121.754,-256.336,500.658,162.534,-238.37,528.329,203.377,-196.886,494.523,211.345,-221.528,473.453,171.267,-248.478,450.331,136.463,-145.889,639.306,275.933,-88.5678,551.615,247.478,-116.878,585.815,284.887,6.13108,484.13,180.04,9.81696,502.529,202.627,51.7204,503.917,198.532,50.6248,483.186,179.985
-168.648,208.865,65.9222,-234.364,176.174,46.4625,-274.615,283.018,65.2344,-256.302,220.4,37.2288,-190.969,245.949,69.6002,-210.813,317.575,67.1813,,,,-325.54,422.515,52.9555,-278.71,472.02,121.746,-256.344,500.639,162.52,-238.369,528.306,203.35,-196.886,494.495,211.305,-221.534,473.432,171.242,-248.49,450.314,136.443,-145.902,639.276,275.892,-88.5797,551.586,247.435,-116.874,585.784,284.833,6.12473,484.074,180.01,9.80737,502.475,202.596,51.712,503.863,198.501,50.6198,483.133,179.955
-168.649,208.869,65.8959,-234.369,176.172,46.4588,-274.623,283.016,65.223,-256.31,220.395,37.2228,-190.972,245.951,69.5796,-210.833,317.574,67.1857,,,,-325.561,422.505,52.9477,-278.724,472.003,121.737,-256.352,500.621,162.504,-238.367,528.284,203.323,-196.887,494.467,211.266,-221.54,473.412,171.217,-248.5,450.297,136.422,-145.914,639.246,275.853,-88.5903,551.556,247.394,-116.87,585.754,284.781,6.11996,484.019,179.982,9.79952,502.421,202.567,51.7053,503.809,198.471,50.6163,483.081,179.926
-168.649,208.874,65.8688,-234.373,176.17,46.4552,-274.631,283.013,65.2115,-256.318,220.39,37.2163,-190.974,245.953,69.5581,-210.852,317.573,67.1893,,,,-325.582,422.495,52.9389,-278.736,471.986,121.728,-256.358,500.602,162.488,-238.365,528.262,203.296,-196.887,494.44,211.227,-221.545,473.392,171.192,-248.509,450.281,136.4,-145.924,639.216,275.816,-88.5997,551.527,247.355,-116.865,585.724,284.732,6.11677,483.965,179.955,9.79342,502.37,202.54,51.7003,503.758,198.443,50.6144,483.031,179.899
-168.649,208.879,65.8408,-234.377,176.168,46.4517,-274.638,283.011,65.1999,-256.325,220.385,37.2092,-190.976,245.955,69.5355,-210.869,317.572,67.192,,,,-325.602,422.485,52.9288,-278.748,471.969,121.717,-256.364,500.584,162.472,-238.363,528.24,203.269,-196.886,494.413,211.189,-221.549,473.371,171.165,-248.517,450.264,136.378,-145.933,639.187,275.782,-88.6078,551.499,247.317,-116.858,585.693,284.684,6.11516,483.913,179.932,9.78907,502.319,202.515,51.697,503.707,198.417,50.6141,482.982,179.874
-168.648,208.884,65.8121,-234.38,176.166,46.4482,-274.646,283.008,65.1882,-256.331,220.38,37.2015,-190.978,245.957,69.512,-210.884,317.571,67.1938,,,,-325.62,422.476,52.9176,-278.758,471.953,121.705,-256.369,500.566,162.455,-238.36,528.218,203.243,-196.886,494.386,211.153,-221.553,473.351,171.139,-248.525,450.248,136.354,-145.941,639.157,275.749,-88.6146,551.47,247.282,-116.851,585.663,284.638,6.11513,483.861,179.91,9.78647,502.27,202.492,51.6954,503.659,198.392,50.6152,482.934,179.851
-168.647,208.889,65.7825,-234.383,176.164,46.4448,-274.653,283.004,65.1763,-256.337,220.375,37.1933,-190.979,245.959,69.4875,-210.898,317.57,67.1947,,,,-325.638,422.467,52.9052,-278.768,471.937,121.692,-256.373,500.548,162.437,-238.357,528.197,203.217,-196.885,494.359,211.117,-221.556,473.332,171.112,-248.531,450.232,136.33,-145.947,639.128,275.718,-88.6201,551.442,247.249,-116.843,585.633,284.595,6.11669,483.811,179.89,9.78563,502.222,202.471,51.6955,503.611,198.37,50.618,482.888,179.829
-168.646,208.894,65.7522,-234.385,176.161,46.4413,-274.66,283.001,65.1642,-256.342,220.369,37.1844,-190.98,245.96,69.462,-210.91,317.569,67.1948,,,,-325.654,422.458,52.8917,-278.776,471.922,121.678,-256.377,500.53,162.419,-238.353,528.175,203.191,-196.884,494.333,211.082,-221.558,473.312,171.085,-248.536,450.216,136.305,-145.952,639.099,275.69,-88.6243,551.413,247.218,-116.833,585.602,284.553,6.11984,483.762,179.872,9.78656,502.175,202.452,51.6973,503.565,198.349,50.6222,482.843,179.81
-168.643,208.899,65.721,-234.387,176.159,46.4378,-274.667,282.997,65.152,-256.347,220.363,37.1749,-190.981,245.962,69.4354,-210.921,317.568,67.1941,,,,-325.67,422.45,52.877,-278.784,471.907,121.663,-256.38,500.513,162.4,-238.349,528.154,203.165,-196.882,494.307,211.049,-221.559,473.293,171.058,-248.541,450.201,136.28,-145.956,639.07,275.664,-88.6272,551.385,247.189,-116.823,585.572,284.514,6.12458,483.714,179.857,9.78926,502.129,202.435,51.7008,503.521,198.331,50.6281,482.799,179.792
-168.641,208.904,65.6891,-234.388,176.156,46.4341,-274.674,282.993,65.1395,-256.351,220.357,37.1647,-190.981,245.963,69.408,-210.931,317.567,67.1925,,,,-325.684,422.442,52.8612,-278.791,471.893,121.647,-256.381,500.496,162.38,-238.345,528.133,203.14,-196.881,494.281,211.016,-221.56,473.274,171.031,-248.544,450.185,136.254,-145.958,639.041,275.64,-88.6288,551.357,247.163,-116.812,585.542,284.477,6.13093,483.667,179.843,9.79374,502.085,202.42,51.7061,503.478,198.314,50.6355,482.757,179.777
-168.638,208.909,65.6563,-234.388,176.153,46.4302,-274.681,282.988,65.1267,-256.355,220.351,37.1537,-190.981,245.965,69.3795,-210.939,317.566,67.1902,,,,-325.697,422.435,52.8443,-278.797,471.879,121.63,-256.383,500.479,162.361,-238.34,528.112,203.115,-196.879,494.255,210.985,-221.561,473.255,171.003,-248.547,450.171,136.227,-145.96,639.012,275.618,-88.629,551.33,247.138,-116.8,585.512,284.442,6.13888,483.622,179.832,9.79999,502.042,202.407,51.713,503.437,198.299,50.6444,482.716,179.763
-168.635,208.915,65.6227,-234.388,176.15,46.4261,-274.687,282.984,65.1136,-256.358,220.345,37.142,-190.981,245.966,69.35,-210.946,317.566,67.187,,,,-325.71,422.429,52.8263,-278.801,471.865,121.612,-256.383,500.462,162.34,-238.335,528.091,203.09,-196.877,494.23,210.955,-221.56,473.236,170.976,-248.549,450.156,136.2,-145.959,638.983,275.599,-88.628,551.302,247.116,-116.786,585.482,284.409,6.14845,483.578,179.822,9.80805,502.001,202.396,51.7217,503.397,198.286,50.655,482.676,179.751
-168.631,208.92,65.5883,-234.388,176.146,46.4215,-274.694,282.979,65.1002,-256.361,220.339,37.1294,-190.98,245.967,69.3196,-210.951,317.565,67.183,,,,-325.721,422.422,52.8072,-278.805,471.852,121.594,-256.383,500.446,162.32,-238.33,528.07,203.067,-196.875,494.205,210.926,-221.56,473.218,170.948,-248.55,450.142,136.172,-145.958,638.955,275.582,-88.6255,551.275,247.095,-116.772,585.453,284.379,6.15964,483.535,179.815,9.8179,501.96,202.388,51.7321,503.359,198.274,50.6671,482.638,179.741
-168.627,208.925,65.553,-234.387,176.143,46.4166,-274.7,282.974,65.0863,-256.363,220.333,37.1159,-190.98,245.969,69.2881,-210.955,317.564,67.1783,,,,-325.73,422.417,52.7871,-278.808,471.84,121.574,-256.382,500.431,162.299,-238.324,528.05,203.044,-196.873,494.18,210.899,-221.558,473.199,170.921,-248.55,450.128,136.144,-145.955,638.927,275.567,-88.6217,551.248,247.077,-116.757,585.423,284.351,6.17247,483.493,179.81,9.82957,501.921,202.381,51.7443,503.322,198.265,50.6808,482.601,179.733
-168.622,208.93,65.5169,-234.386,176.14,46.4111,-274.705,282.968,65.072,-256.364,220.326,37.1015,-190.978,245.97,69.2556,-210.958,317.564,67.1729,,,,-325.739,422.412,52.7661,-278.81,471.828,121.555,-256.38,500.415,162.278,-238.318,528.03,203.021,-196.87,494.156,210.874,-221.556,473.182,170.893,-248.55,450.114,136.116,-145.95,638.898,275.555,-88.6165,551.221,247.062,-116.741,585.393,284.325,6.18693,483.453,179.808,9.84307,501.884,202.377,51.7582,503.287,198.258,50.6961,482.565,179.727
-168.617,208.935,65.4799,-234.384,176.136,46.4049,-274.711,282.963,65.0571,-256.365,220.32,37.0861,-190.977,245.971,69.2221,-210.958,317.564,67.1667,,,,-325.746,422.407,52.744,-278.811,471.817,121.534,-256.377,500.4,162.258,-238.312,528.01,203,-196.867,494.132,210.85,-221.553,473.164,170.867,-248.548,450.101,136.088,-145.944,638.87,275.545,-88.6099,551.194,247.048,-116.724,585.363,284.302,6.20305,483.414,179.807,9.8584,501.847,202.375,51.7739,503.253,198.252,50.713,482.531,179.723
