 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-254.511904,343.898811,13.418119,-319.564235,341.929789,14.107545,-292.622507,526.668190,2.263959,-301.197573,466.458110,12.621886,-259.826971,457.001677,33.037917,-261.493536,514.886781,36.093203,-232.807950,516.051889,-8.923957,-273.780940,571.446108,7.240012,-220.040980,613.764742,114.610043,-209.467471,618.484298,159.020767,-197.819884,625.401657,193.310833,-187.481103,588.650209,196.523164,-199.355628,586.608042,164.307868,-214.079349,582.290634,120.653703,-151.342026,661.776171,250.687485,-117.710089,596.360806,250.749730,-146.159639,626.058812,263.344325,5.888139,554.831912,214.660225,4.610528,559.901296,243.377173,48.490997,565.055354,244.508024,49.581864,555.168306,218.654455
-254.464940,343.893655,13.402788,-319.525997,341.939171,14.141286,-292.545832,526.662388,2.230145,-301.099990,466.445004,12.615780,-259.715333,456.999818,32.984497,-261.359040,514.881964,36.010560,-232.807945,516.051878,-8.923954,-273.706480,571.427204,7.168170,-220.020563,613.716837,114.570547,-209.467717,618.436204,158.979335,-197.846816,625.377272,193.286271,-187.523445,588.609436,196.518470,-199.373374,586.559064,164.275051,-214.037947,582.237688,120.594888,-151.355999,661.749279,250.670403,-117.744324,596.323685,250.750306,-146.177686,626.038170,263.334377,5.885800,554.827183,214.674598,4.602303,559.892294,243.394806,48.485003,565.030743,244.533762,49.577139,555.143903,218.678998
-254.417946,343.888465,13.387419,-319.487698,341.948487,14.174929,-292.469287,526.656528,2.196441,-301.002537,466.431857,12.609695,-259.603801,456.997889,32.931160,-261.224854,514.877027,35.928156,-232.807940,516.051869,-8.923952,-273.632125,571.408273,7.096562,-220.000175,613.669101,114.531209,-209.468039,618.388381,158.938103,-197.873771,625.353170,193.261923,-187.565851,588.568918,196.513999,-199.391295,586.510345,164.242514,-213.996796,582.184965,120.536394,-151.369869,661.722496,250.653431,-117.778515,596.286607,250.750997,-146.195637,626.017631,263.324547,5.883508,554.822485,214.688971,4.594125,559.883316,243.412444,48.479061,565.006133,244.559505,49.572460,555.119501,218.703544
-254.371166,343.883232,13.372066,-319.449490,341.957595,14.208144,-292.393441,526.650563,2.163171,-300.905912,466.418692,12.603696,-259.493140,456.995813,32.878324,-261.092107,514.871843,35.846757,-232.807938,516.051865,-8.923950,-273.558412,571.389378,7.025875,-219.979951,613.621982,114.492422,-209.468535,618.341399,158.897520,-197.900657,625.329822,193.238171,-187.608206,588.529165,196.510057,-199.409522,586.462445,164.210770,-213.956415,582.133005,120.478914,-151.383439,661.696081,250.636789,-117.812446,596.249794,250.751944,-146.213285,625.997418,263.315030,5.881335,554.817875,214.703281,4.586092,559.874431,243.430012,48.473266,564.981638,244.585143,49.567907,555.095213,218.727984
-254.324830,343.877942,13.356774,-319.411513,341.966355,14.240605,-292.318846,526.644445,2.130656,-300.810788,466.405523,12.597847,-259.384092,456.993507,32.826394,-260.961908,514.866278,35.767117,-232.807937,516.051865,-8.923950,-273.485857,571.370577,6.956791,-219.960021,613.575918,114.454574,-209.469304,618.295827,158.858031,-197.927389,625.307708,193.215405,-187.650412,588.490690,196.506961,-199.428208,586.415922,164.180335,-213.917324,582.082341,120.423140,-151.396510,661.670294,250.620694,-117.845914,596.213456,250.753298,-146.230426,625.977755,263.306022,5.879354,554.813416,214.717469,4.578301,559.865707,243.447443,48.467714,564.957362,244.610577,49.563561,555.071143,218.752223
-254.279152,343.872579,13.341588,-319.373892,341.974627,14.271993,-292.246031,526.638119,2.099208,-300.717810,466.392361,12.592213,-259.277364,456.990884,32.775764,-260.835327,514.860190,35.689968,-232.807939,516.051870,-8.923951,-273.414958,571.351918,6.889972,-219.940506,613.531338,114.418046,-209.470450,618.252220,158.820071,-197.953898,625.287305,193.194007,-187.692392,588.453995,196.505035,-199.447514,586.371321,164.151723,-213.880030,582.033492,120.369749,-151.408886,661.645383,250.605361,-117.878727,596.177790,250.755211,-146.246862,625.958861,263.297722,5.877640,554.809164,214.731486,4.570847,559.857210,243.464678,48.462499,564.933401,244.635718,49.559504,555.047386,218.776175
-254.234330,343.867125,13.326544,-319.336740,341.982273,14.302001,-292.175495,526.631529,2.069123,-300.627583,466.379209,12.586856,-259.173621,456.987860,32.726807,-260.713381,514.853439,35.616012,-232.807943,516.051881,-8.923954,-273.346181,571.333445,6.826051,-219.921518,613.488646,114.383198,-209.472076,618.211116,158.784057,-197.980124,625.269080,193.174351,-187.734088,588.419563,196.504600,-199.467611,586.329168,164.125432,-213.845028,581.986954,120.319394,-151.420379,661.621585,250.590997,-117.910709,596.142975,250.757836,-146.262398,625.940942,263.290322,5.876265,554.805177,214.745284,4.563821,559.848999,243.481663,48.457712,564.909838,244.660487,49.555813,555.024024,218.799764
-254.190546,343.861563,13.311675,-319.300159,341.989163,14.330340,-292.107700,526.624619,2.040685,-300.540668,466.366069,12.581834,-259.073478,456.984350,32.679871,-260.597023,514.845886,35.545910,-232.807950,516.051898,-8.923959,-273.279957,571.315192,6.765627,-219.903161,613.448222,114.350370,-209.474283,618.173019,158.750381,-198.006020,625.253482,193.156793,-187.775458,588.387855,196.505969,-199.488670,586.289956,164.101938,-213.812782,581.943195,120.272693,-151.430807,661.599124,250.577798,-117.941701,596.109172,250.761326,-146.276856,625.924195,263.284007,5.875299,554.801507,214.758826,4.557310,559.841132,243.498355,48.453441,564.886744,244.684820,49.552564,555.001129,218.822926
-254.147965,343.855874,13.297015,-319.264240,341.995175,14.356741,-292.043069,526.617334,2.014154,-300.457578,466.352938,12.577204,-258.977502,456.980274,32.635280,-260.487132,514.837395,35.480274,-232.807960,516.051921,-8.923966,-273.216681,571.297188,6.709253,-219.885526,613.410417,114.319877,-209.477167,618.138400,158.719406,-198.031550,625.240932,193.141667,-187.816476,588.359295,196.509439,-199.510863,586.254146,164.081687,-213.783727,581.902645,120.230220,-151.440002,661.578203,250.565948,-117.971563,596.076524,250.765823,-146.290067,625.908803,263.278951,5.874810,554.798204,214.772080,4.551395,559.833659,243.514719,48.449769,564.864182,244.708661,49.549827,554.978762,218.845609
