 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-90.600155,395.198992,36.867558,-163.977090,408.064185,18.454855,-160.846583,609.464236,102.417996,-160.290014,533.771957,78.132404,-119.804604,527.198850,94.856307,-126.084859,601.481355,126.775815,-94.054026,684.658889,57.811861,-159.806196,662.945271,107.801123,-132.554172,751.892556,181.265261,-126.341969,776.263436,204.333767,-117.458246,803.077018,223.830495,-96.036081,781.902844,250.339037,-104.324092,755.490836,222.864343,-110.954742,729.413815,198.597543,-20.615298,958.663270,342.439451,6.100693,850.689903,351.735845,-24.040818,904.737571,374.971099,127.851782,801.113527,299.342527,133.450840,816.015920,326.283168,175.545194,808.614573,324.477197,171.405195,794.867716,296.564140
-90.628641,395.196560,36.901144,-163.966329,408.071060,18.472241,-160.780475,609.471030,102.401346,-160.246486,533.780962,78.124881,-119.768686,527.216818,94.834365,-126.007981,601.504060,126.727910,-94.053986,684.658833,57.811847,-159.755235,662.950995,107.781567,-132.496935,751.850372,181.240426,-126.306814,776.218884,204.314198,-117.437524,803.036286,223.816266,-95.978578,781.870250,250.304240,-104.240501,755.457160,222.821343,-110.848912,729.387166,198.547996,-20.612706,958.684299,342.431838,6.115370,850.715783,351.741418,-24.035408,904.759208,374.968307,127.856250,801.156123,299.355385,133.462962,816.063082,326.291699,175.556256,808.657857,324.481902,171.409299,794.912881,296.569483
-90.656964,395.194197,36.934495,-163.955449,408.077936,18.489565,-160.714367,609.477759,102.384701,-160.202841,533.789916,78.117311,-119.732551,527.234778,94.812280,-125.930994,601.526698,126.679965,-94.053945,684.658775,57.811833,-159.704287,662.956657,107.762033,-132.439798,751.808217,181.215660,-126.271728,776.174380,204.294702,-117.416850,802.995610,223.802107,-95.921165,781.837717,250.269556,-104.157054,755.423526,222.778473,-110.743266,729.360518,198.498586,-20.610088,958.705334,342.424283,6.130088,850.741648,351.747052,-24.029953,904.780841,374.965552,127.860720,801.198728,299.368223,133.475084,816.110239,326.300221,175.567316,808.701121,324.486596,171.413396,794.958035,296.574815
-90.684715,395.192018,36.967068,-163.944365,408.084776,18.506647,-160.648619,609.484304,102.368158,-160.159184,533.798710,78.109674,-119.696151,527.252616,94.790004,-125.854210,601.549057,126.632201,-94.053903,684.658716,57.811819,-159.653644,662.962153,107.742644,-132.383171,751.766334,181.191175,-126.236968,776.130195,204.275468,-117.396380,802.955255,223.788178,-95.864226,781.805469,250.235288,-104.074337,755.390147,222.736100,-110.638568,729.334003,198.449733,-20.607426,958.726285,342.416892,6.144829,850.767362,351.752797,-24.024421,904.802364,374.962892,127.865173,801.241157,299.380958,133.487151,816.157169,326.308683,175.578321,808.744144,324.491248,171.417462,795.002958,296.580095
-90.711480,395.190141,36.998314,-163.932988,408.091546,18.523308,-160.583571,609.490546,102.351806,-160.115603,533.807234,78.101946,-119.659417,527.270224,94.767477,-125.777913,601.570928,126.584824,-94.053863,684.658659,57.811807,-159.603585,662.967378,107.723523,-132.327453,751.724957,181.167177,-126.202783,776.086588,204.256681,-117.376270,802.915475,223.774637,-95.808129,781.773725,250.201736,-103.992914,755.357230,222.694586,-110.535555,729.307744,198.401848,-20.604696,958.747069,342.409771,6.159586,850.792797,351.758708,-24.018775,904.823678,374.960387,127.869591,801.283241,299.393508,133.499113,816.203671,326.317039,175.589223,808.786720,324.495825,171.421471,795.047446,296.585285
-90.736848,395.188685,37.027687,-163.921218,408.098213,18.539370,-160.519541,609.496366,102.335730,-160.072168,533.815380,78.094098,-119.622265,527.287497,94.744627,-125.702360,601.592107,126.538024,-94.053825,684.658606,57.811796,-159.554371,662.972227,107.704782,-132.273024,751.684299,181.143866,-126.169409,776.043803,204.238523,-117.356666,802.876508,223.761638,-95.753223,781.742691,250.169188,-103.913319,755.324967,222.654278,-110.434928,729.281853,198.355329,-20.601874,958.767614,342.403025,6.174358,850.817835,351.764845,-24.012975,904.844696,374.958098,127.873957,801.324830,299.405799,133.510924,816.249561,326.325247,175.599979,808.828660,324.500296,171.425403,795.091314,296.590346
-90.760419,395.187767,37.054651,-163.908957,408.104747,18.554665,-160.456822,609.501649,102.320008,-160.028932,533.823044,78.086102,-119.584601,527.304338,94.721378,-125.627781,601.612400,126.491972,-94.053792,684.658561,57.811787,-159.506244,662.976597,107.686527,-132.220239,751.644561,181.121430,-126.137068,776.002064,204.221166,-117.337705,802.838574,223.749329,-95.699829,781.712560,250.137916,-103.836051,755.293537,222.615503,-110.337344,729.256432,198.310549,-20.598936,958.787854,342.396754,6.189151,850.842369,351.771270,-24.006979,904.865336,374.956082,127.878259,801.365794,299.417761,133.522543,816.294677,326.333267,175.610548,808.869796,324.504634,171.429237,795.134396,296.595245
-90.781809,395.187502,37.078697,-163.896105,408.111119,18.569033,-160.395679,609.506285,102.304711,-159.985939,533.830129,78.077926,-119.546325,527.320657,94.697649,-125.554382,601.631623,126.446825,-94.053765,684.658524,57.811782,-159.459424,662.980390,107.668856,-132.169425,751.605922,181.100045,-126.105966,775.961572,204.204772,-117.319516,802.801875,223.737850,-95.648242,781.683508,250.108173,-103.761567,755.263102,222.578568,-110.243411,729.231572,198.267859,-20.595854,958.807735,342.391056,6.203977,850.866306,351.778046,-24.000742,904.885529,374.954395,127.882484,801.406020,299.429331,133.533935,816.338879,326.341064,175.620898,808.909978,324.508813,171.432954,795.176550,296.599949
-90.800658,395.187996,37.099344,-163.882567,408.117304,18.582324,-160.336351,609.510168,102.289903,-159.943221,533.836542,78.069537,-119.507340,527.336370,94.673364,-125.482343,601.649607,126.402721,-94.053748,684.658501,57.811779,-159.414109,662.983516,107.651856,-132.120880,751.568541,181.079873,-126.076287,775.922510,204.189489,-117.302213,802.766591,223.727330,-95.598726,781.655691,250.080193,-103.690282,755.233809,222.543751,-110.153679,729.207351,198.227578,-20.592604,958.827211,342.386020,6.218850,850.889563,351.785236,-23.994221,904.905215,374.953092,127.886623,801.445415,299.440453,133.545073,816.382046,326.348607,175.630999,808.949079,324.512810,171.436540,795.217650,296.604429
